

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.355	1.356	424.01		0.4	8.1	-0.0		19.16	0.74		5213.9	34.2	50.7	0.0	0.0
2	-0.335	1.105	425.70		0.2	8.1	-0.0		19.03	0.48		5213.9	34.8	51.3	0.0	0.0
3	0.260	1.576	425.77		0.6	8.0	-0.1		18.81	1.31		5214.6	34.2	50.7	0.0	0.0
4	0.072	1.293	425.00		0.5	8.2	-0.0		19.20	1.02		5213.9	34.8	51.9	0.0	0.0
5	-0.115	1.293	426.34		0.6	8.1	0.1		19.04	1.24		5215.2	34.2	49.4	0.0	0.0
6	0.135	1.544	423.79		0.4	8.0	0.1		18.95	0.78		5213.9	34.8	50.1	0.0	0.0
7	-0.178	1.450	426.35		-0.1	7.9	0.0		18.51	-0.23		5214.6	35.4	52.5	0.0	0.0
8	0.104	1.513	425.84		0.8	8.0	0.0		18.77	1.82		5215.2	35.4	60.4	0.0	0.0
9	0.199	1.356	423.51		0.2	8.2	0.1		19.49	0.33		5215.2	34.8	52.5	0.0	0.0
10	-0.021	1.670	426.55		0.5	8.3	-0.0		19.53	1.08		5215.2	34.2	50.7	0.0	0.0
11	-0.273	1.890	424.15		0.4	8.2	-0.1		19.33	0.80		5215.2	34.8	50.7	0.0	0.0
12	-0.273	1.544	425.78		0.3	8.2	-0.1		19.29	0.50		5215.2	34.2	52.5	0.0	0.0
13	0.042	1.639	426.54		1.1	8.3	0.0		19.42	2.35		5215.2	34.8	50.1	0.0	0.0
14	-0.271	1.419	424.08		0.1	8.1	0.1		19.13	0.24		5215.2	35.4	51.9	0.0	0.0
15	-0.303	1.827	426.69		0.6	8.3	0.1		19.45	1.25		5214.6	35.4	53.1	0.0	0.0
16	-0.084	1.827	424.71		0.5	8.0	-0.0		18.86	0.98		5214.6	34.8	51.9	0.0	0.0
17	-0.209	1.670	425.77		0.4	8.3	-0.0		19.41	0.76		5214.6	34.2	53.1	0.0	0.0
18	0.105	1.953	425.84		0.9	8.3	0.1		19.58	1.88		5214.6	34.8	51.9	0.0	0.0
19	-0.397	1.670	424.92		0.3	8.4	0.0		19.73	0.49		5214.6	35.4	51.9	0.0	0.0
20	-0.586	2.267	426.19		0.8	8.4	-0.1		19.65	1.72		5214.6	34.8	49.4	0.0	0.0
21	-0.022	2.047	424.78		0.6	8.2	-0.1		19.24	1.28		5214.6	35.4	63.5	0.0	0.0
22	-0.397	1.387	426.62		0.7	8.5	0.0		19.82	1.60		5213.9	34.8	61.0	0.0	0.0
23	-0.083	1.890	425.48		0.8	8.3	0.1		19.44	1.75		5213.9	34.8	53.7	0.0	0.0
24	-0.241	1.607	424.44		0.0	8.1	0.0		19.15	-0.01		5214.6	34.8	48.8	0.0	0.0
25	-0.491	1.890	426.33		0.8	8.2	-0.0		19.25	1.84		5215.2	34.2	50.7	0.0	0.0
26	0.355	1.859	424.22		0.4	8.4	0.1		19.82	0.75		5214.6	34.8	53.1	0.0	0.0
27	-0.397	1.639	426.69		0.4	8.5	-0.0		19.90	0.81		5214.6	34.8	51.9	0.0	0.0
28	-0.429	1.984	425.27		0.7	8.4	-0.0		19.74	1.52		5215.2	34.2	53.7	0.0	0.0
29	-0.304	1.701	424.50		0.3	8.4	-0.1		19.75	0.58		5215.2	34.8	47.6	0.0	0.0
30	-0.586	1.890	427.74		1.0	8.6	-0.1		20.10	2.10		5214.6	35.4	47.0	0.0	0.0
31	-0.209	1.733	424.36		0.5	8.4	0.0		19.71	0.95		5215.2	35.4	49.4	0.0	0.0
32	-0.585	1.701	425.84		0.4	8.5	0.1		19.81	0.81		5215.2	34.8	46.4	0.0	0.0
33	-0.365	2.016	425.91		0.5	8.2	0.1		19.34	1.10		5215.2	34.2	53.1	0.0	0.0
34	-0.460	1.701	424.57		0.4	8.5	-0.0		19.88	0.90		5214.6	34.8	51.9	0.0	0.0
35	-0.271	1.984	425.98		0.8	8.6	0.0		20.18	1.79		5215.2	34.2	57.4	0.0	0.0
36	-0.210	1.921	424.92		0.5	8.6	-0.0		20.15	1.11		5215.2	34.8	57.4	0.0	0.0
37	-0.899	1.984	426.19		0.5	8.6	-0.1		20.15	0.92		5214.6	34.8	48.8	0.0	0.0
38	-0.147	2.141	425.97		0.9	8.5	-0.0		19.84	1.96		5214.6	35.4	52.5	0.0	0.0
39	-0.554	1.701	425.63		0.8	8.7	-0.0		20.44	1.67		5213.9	34.8	51.9	0.0	0.0
40	-0.741	1.921	426.26		0.7	8.5	0.1		19.84	1.52		5213.9	33.6	50.1	0.0	0.0
41	-0.397	1.890	424.99		0.5	8.4	0.1		19.70	1.07		5213.9	35.4	52.5	0.0	0.0
42	-0.742	1.953	426.40		0.5	8.4	-0.0		19.66	1.06		5213.9	34.8	51.9	0.0	0.0
43	-0.083	2.110	425.83		1.0	8.5	0.1		19.97	2.14		5213.9	34.2	42.1	0.0	0.0
44	-0.428	1.733	424.99		0.5	8.7	0.0		20.39	1.08		5214.6	34.8	44.6	0.0	0.0
45	-0.773	1.921	427.32		0.7	8.7	-0.0		20.22	1.38		5214.6	34.2	45.8	0.0	0.0
46	-0.617	2.142	424.64		0.6	8.5	-0.2		20.02	1.19		5213.3	34.2	51.3	0.0	0.0
47	-0.836	1.953	426.61		0.5	8.6	-0.1		20.19	1.01		5213.9	34.8	52.5	0.0	0.0
48	-0.490	1.827	426.89		1.1	8.6	0.1		20.21	2.39		5215.2	34.2	49.4	0.0	0.0
49	-0.741	1.921	424.50		0.3	8.6	0.1		20.19	0.66		5216.4	35.4	55.5	0.0	0.0
50	-0.772	2.298	427.18		0.4	8.5	0.1		19.94	0.80		5215.2	35.4	47.0	0.0	0.0
51	-0.522	2.142	425.20		0.9	8.5	-0.1		19.94	1.92		5215.2	34.8	46.4	0.0	0.0
52	-0.364	1.890	426.05		0.5	8.7	0.1		20.43	1.02		5215.8	34.8	51.9	0.0	0.0
53	-0.302	2.236	426.25		1.1	8.8	0.0		20.69	2.32		5214.6	34.2	46.4	0.0	0.0
54	-0.836	2.047	424.57		0.4	8.7	-0.0		20.38	0.79		5215.2	34.8	52.5	0.0	0.0
55	-0.773	2.456	426.82		1.0	8.8	-0.1		20.45	2.11		5215.2	35.4	68.4	0.0	0.0
56	-0.428	2.330	424.99		0.8	8.7	-0.1		20.33	1.68		5214.6	34.8	62.9	0.0	0.0
57	-0.709	1.764	426.40		0.6	8.6	0.0		20.13	1.16		5215.2	34.8	57.4	0.0	0.0
58	-0.427	2.141	425.20		0.9	8.5	0.1		20.06	2.01		5214.6	35.4	51.3	0.0	0.0
59	-0.553	1.984	424.78		0.3	8.5	0.1		19.90	0.56		5214.6	35.4	51.9	0.0	0.0
60	-0.835	2.236	426.89		1.1	8.7	-0.0		20.30	2.45		5213.9	34.8	51.9	0.0	0.0
61	-0.145	2.079	423.92		0.7	8.7	0.0		20.55	1.48		5213.9	34.2	51.3	0.0	0.0
62	-0.709	1.859	426.54		0.6	8.9	-0.0		20.70	1.16		5213.9	34.2	51.3	0.0	0.0
63	-0.772	2.204	425.55		0.9	8.8	-0.0		20.51	1.96		5213.9	34.8	46.4	0.0	0.0
64	-0.585	1.922	424.85		0.6	8.7	-0.1		20.50	1.34		5214.6	34.8	46.4	0.0	0.0
65	-0.835	1.922	427.95		1.2	9.0	-0.0		20.91	2.69		5214.6	34.2	53.1	0.0	0.0
66	-0.584	1.670	424.21		0.6	8.6	0.1		20.33	1.23		5213.9	34.8	50.1	0.0	0.0
67	-0.897	1.733	426.40		0.5	8.6	0.1		20.17	1.08		5214.6	34.8	51.3	0.0	0.0
68	-0.552	2.079	426.47		0.8	8.4	0.1		19.70	1.82		5215.8	35.4	53.7	0.0	0.0
69	-0.584	1.765	425.20		0.7	8.7	0.0		20.40	1.40		5215.2	34.8	50.7	0.0	0.0
70	-0.583	2.079	426.53		1.0	8.9	0.0		20.71	2.15		5215.8	34.2	51.9	0.0	0.0
71	-0.553	1.890	425.26		0.7	8.8	-0.0		20.72	1.44		5215.8	34.8	49.4	0.0	0.0
72	-1.117	2.047	425.83		0.6	8.8	-0.1		20.65	1.33		5215.2	35.4	50.7	0.0	0.0
73	-0.303	2.110	425.34		1.0	8.5	-0.1		20.07	2.10		5215.2	35.4	57.4	0.0	0.0
74	-0.615	1.576	425.41		0.8	8.8	0.0		20.71	1.82		5215.2	34.8	53.7	0.0	0.0
75	-0.614	1.984	425.62		0.8	8.6	0.1		20.15	1.75		5215.2	34.2	53.7	0.0	0.0
76	-0.396	1.827	424.21		0.5	8.5	0.0		19.99	0.94		5214.6	34.8	55.5	0.0	0.0
77	-0.866	1.733	425.90		0.7	8.7	-0.0		20.29	1.40		5214.6	35.4	50.7	0.0	0.0
78	-0.019	1.733	425.69		0.8	8.7	0.1		20.45	1.72		5213.9	34.8	50.1	0.0	0.0
79	-0.709	1.325	424.35		0.5	8.9	0.0		20.84	0.98		5213.9	34.8	49.4	0.0	0.0
80	-1.117	1.607	426.47		0.7	8.9	-0.0		20.76	1.59		5213.3	35.4	51.3	0.0	0.0
81	-0.648	1.733	424.56		0.6	8.7	-0.1		20.45	1.27		5213.3	34.8	45.2	0.0	0.0
82	-0.961	1.419	427.25		0.6	8.8	-0.1		20.53	1.28		5213.9	34.8	47.0	0.0	0.0
83	-0.489	1.262	426.04		0.8	8.6	0.1		20.25	1.80		5215.2	34.8	50.1	0.0	0.0
84	-0.771	1.356	424.85		0.3	8.7	0.1		20.49	0.66		5215.2	34.2	47.6	0.0	0.0
85	-0.959	1.639	427.18		0.5	8.6	0.0		20.04	1.04		5214.6	34.8	47.6	0.0	0.0
86	-0.647	1.482	425.27		0.6	8.6	-0.1		20.13	1.28		5213.9	34.2	50.7	0.0	0.0
87	-0.615	1.388	426.82		0.5	8.8	0.0		20.58	1.01		5214.6	34.8	51.9	0.0	0.0
88	-0.458	1.482	426.04		0.8	8.8	0.1		20.66	1.69		5214.6	35.4	51.3	0.0	0.0
89	-0.992	1.482	424.57		0.3	8.8	-0.1		20.54	0.56		5215.8	34.8	64.7	0.0	0.0
90	-0.773	1.702	427.24		0.7	8.8	-0.1		20.43	1.62		5215.2	34.2	60.4	0.0	0.0
91	-0.553	1.325	425.90		0.8	8.9	-0.0		20.77	1.89		5215.8	34.8	54.3	0.0	0.0
92	-0.928	1.168	425.56		0.3	8.6	0.0		20.03	0.67		5215.2	34.8	55.5	0.0	0.0
93	-0.458	1.450	425.69		0.6	8.5	0.1		19.89	1.19		5215.2	35.4	57.4	0.0	0.0
