

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.762	-1.943	753.34		0.8	2.1	-0.2		2.87	1.11		5141.3	36.6	54.9	0.0	0.0
2	1.605	-1.912	755.82		0.5	2.0	-0.2		2.71	0.77		5141.3	36.6	54.3	0.0	0.0
3	2.012	-2.100	754.33		1.1	2.0	-0.2		2.78	1.53		5141.9	36.6	54.9	0.0	0.0
4	2.045	-2.131	754.69		0.6	2.2	-0.2		3.06	0.93		5141.3	36.6	53.7	0.0	0.0
5	2.075	-2.131	754.05		1.1	2.3	-0.2		3.11	1.53		5140.1	36.0	54.3	0.0	0.0
6	1.448	-2.351	754.34		0.5	2.3	-0.2		3.11	0.76		5140.1	36.6	54.3	0.0	0.0
7	1.542	-1.880	754.90		1.1	2.2	-0.3		2.99	1.57		5139.5	36.6	53.1	0.0	0.0
8	1.635	-2.131	753.91		0.6	2.2	-0.3		2.93	0.91		5139.5	36.6	52.5	0.0	0.0
9	1.574	-2.226	756.16		1.4	2.4	-0.2		3.28	1.94		5139.5	36.6	53.7	0.0	0.0
10	1.637	-2.320	753.28		0.6	2.2	-0.1		2.98	0.84		5139.5	36.6	54.3	0.0	0.0
11	1.543	-2.100	755.67		0.8	2.3	-0.1		3.10	1.14		5139.5	37.2	53.7	0.0	0.0
12	1.668	-2.006	754.69		0.4	2.0	-0.2		2.78	0.62		5139.5	36.6	54.3	0.0	0.0
13	1.480	-2.100	756.45		0.9	2.2	-0.2		2.98	1.26		5140.1	36.6	54.3	0.0	0.0
14	2.202	-2.131	754.19		0.7	2.2	-0.1		3.05	1.01		5140.7	37.2	55.5	0.0	0.0
15	1.731	-2.257	755.75		0.6	2.5	-0.2		3.32	0.86		5140.7	36.6	54.3	0.0	0.0
16	1.793	-2.163	755.18		0.9	2.2	-0.2		3.00	1.22		5141.3	36.0	54.9	0.0	0.0
17	1.699	-1.943	754.90		0.5	2.4	-0.3		3.25	0.80		5141.9	36.6	55.5	0.0	0.0
18	1.950	-1.943	756.03		1.1	2.3	-0.2		3.06	1.57		5142.5	37.2	54.9	0.0	0.0
19	1.668	-2.383	755.53		0.8	2.4	-0.1		3.23	1.15		5141.9	36.6	54.3	0.0	0.0
20	1.638	-1.974	755.46		1.0	2.3	-0.1		3.05	1.36		5141.9	36.0	54.9	0.0	0.0
21	1.606	-2.100	754.55		0.4	2.2	-0.1		2.94	0.68		5141.9	36.6	54.3	0.0	0.0
22	1.481	-2.069	756.45		0.9	2.2	-0.2		2.98	1.31		5142.5	37.2	53.1	0.0	0.0
23	1.762	-2.163	754.33		0.7	2.2	-0.2		3.03	1.07		5141.9	37.8	54.9	0.0	0.0
24	1.857	-2.131	756.10		0.8	2.4	-0.1		3.24	1.19		5141.3	36.6	54.3	0.0	0.0
25	1.731	-2.289	754.62		0.7	2.3	-0.2		3.06	1.02		5140.7	36.0	53.1	0.0	0.0
26	1.417	-2.194	755.89		0.6	2.3	-0.3		3.04	0.86		5139.5	36.6	54.3	0.0	0.0
27	1.980	-2.069	755.11		0.9	2.2	-0.3		2.95	1.24		5138.9	36.6	54.9	0.0	0.0
28	1.605	-2.320	756.31		0.9	2.4	-0.2		3.24	1.27		5140.1	37.2	53.7	0.0	0.0
29	1.825	-2.226	755.46		0.9	2.2	-0.1		2.93	1.32		5139.5	37.8	54.9	0.0	0.0
30	1.575	-2.194	754.34		0.4	2.2	-0.1		2.99	0.65		5140.1	36.6	54.9	0.0	0.0
31	1.543	-2.006	755.89		0.6	2.0	-0.1		2.69	0.85		5140.1	36.0	53.1	0.0	0.0
32	1.543	-2.226	754.27		0.6	2.2	-0.1		2.97	0.89		5140.1	37.2	53.7	0.0	0.0
33	1.952	-2.037	756.10		0.6	2.2	-0.0		3.05	0.88		5140.7	36.6	54.3	0.0	0.0
34	1.731	-2.163	754.55		0.5	2.2	-0.2		2.98	0.78		5140.7	36.0	53.7	0.0	0.0
35	1.354	-2.194	756.74		0.5	2.3	-0.2		3.13	0.75		5141.3	36.0	53.7	0.0	0.0
36	1.542	-1.880	754.34		0.5	2.1	-0.3		2.86	0.69		5141.3	36.6	54.3	0.0	0.0
37	1.511	-2.037	756.53		0.4	2.2	-0.2		2.93	0.62		5141.9	37.2	54.9	0.0	0.0
38	1.669	-2.289	756.03		1.0	2.2	-0.1		3.02	1.43		5141.9	36.6	54.3	0.0	0.0
39	1.387	-2.257	755.12		0.4	2.1	-0.1		2.90	0.63		5141.9	37.2	54.9	0.0	0.0
40	1.543	-2.069	755.82		0.6	2.0	-0.1		2.67	0.93		5141.3	37.2	55.5	0.0	0.0
41	1.386	-2.320	755.33		0.2	1.9	-0.2		2.55	0.35		5141.9	37.2	54.9	0.0	0.0
42	1.605	-2.100	756.17		0.9	2.1	-0.1		2.85	1.26		5141.9	36.6	54.3	0.0	0.0
43	1.763	-2.226	754.20		0.5	2.2	-0.1		2.96	0.76		5141.3	36.0	54.9	0.0	0.0
44	1.543	-2.069	756.74		0.6	2.3	-0.2		3.11	0.90		5141.9	36.6	55.5	0.0	0.0
45	1.323	-1.943	753.85		0.4	2.1	-0.3		2.86	0.57		5140.7	36.0	53.7	0.0	0.0
