

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.549	-2.885	654.67		-32.6	1.5	-0.2		2.52	-49.69		5215.2	36.0	67.8	0.0	0.0
2	3.707	-2.791	652.83		-32.5	1.5	-0.1		2.53	-49.65		5215.2	36.0	63.5	0.0	0.0
3	3.582	-2.854	652.98		-33.2	1.4	-0.1		2.26	-50.65		5215.8	35.4	58.6	0.0	0.0
4	3.770	-2.602	653.33		-32.7	1.4	-0.0		2.29	-49.89		5213.9	35.4	54.9	0.0	0.0
5	3.519	-2.854	652.42		-33.3	1.3	-0.1		2.15	-50.87		5214.6	36.0	54.9	0.0	0.0
6	3.770	-2.571	654.59		-32.5	1.3	-0.1		2.21	-49.56		5213.9	35.4	56.8	0.0	0.0
7	3.769	-2.602	651.63		-32.9	1.5	-0.2		2.45	-50.38		5213.9	36.0	54.9	0.0	0.0
8	4.021	-2.634	653.89		-32.7	1.6	-0.1		2.60	-49.85		5213.9	35.4	48.8	0.0	0.0
9	3.957	-2.696	651.98		-32.9	1.5	-0.1		2.55	-50.26		5213.3	35.4	44.6	0.0	0.0
10	3.518	-2.728	653.75		-33.1	1.6	-0.2		2.65	-50.45		5213.3	36.0	47.6	0.0	0.0
11	3.800	-2.508	651.91		-32.8	1.5	-0.2		2.45	-50.18		5213.3	36.0	55.5	0.0	0.0
12	3.706	-2.508	653.26		-33.0	1.5	-0.3		2.45	-50.47		5213.9	35.4	52.5	0.0	0.0
13	4.114	-2.697	653.54		-32.5	1.5	-0.2		2.48	-49.61		5213.9	35.4	51.9	0.0	0.0
14	3.707	-2.979	652.69		-32.9	1.7	-0.1		2.80	-50.19		5213.9	36.0	66.5	0.0	0.0
15	3.770	-2.697	653.47		-32.7	1.4	-0.1		2.40	-49.94		5213.9	36.0	61.0	0.0	0.0
16	3.769	-2.760	651.35		-33.3	1.4	-0.1		2.33	-50.93		5214.6	36.0	57.4	0.0	0.0
17	3.676	-2.508	654.32		-33.0	1.4	-0.1		2.39	-50.24		5214.6	36.0	54.9	0.0	0.0
18	3.864	-2.696	652.55		-33.0	1.2	-0.1		2.05	-50.51		5215.2	35.4	54.9	0.0	0.0
19	3.707	-2.571	654.17		-32.8	1.5	-0.1		2.51	-50.01		5215.2	36.0	59.2	0.0	0.0
20	4.366	-2.602	652.62		-33.1	1.5	-0.0		2.55	-50.54		5215.2	35.4	56.8	0.0	0.0
21	3.865	-2.822	653.96		-33.0	1.7	-0.1		2.80	-50.34		5215.2	35.4	56.2	0.0	0.0
22	3.738	-2.602	653.47		-32.9	1.5	-0.2		2.51	-50.24		5215.8	35.4	50.1	0.0	0.0
23	3.425	-2.696	652.62		-33.1	1.7	-0.1		2.73	-50.60		5214.6	36.0	48.2	0.0	0.0
24	3.800	-2.257	653.89		-32.6	1.5	-0.2		2.48	-49.75		5215.2	35.4	51.9	0.0	0.0
25	3.895	-2.696	652.27		-33.0	1.5	-0.1		2.54	-50.53		5213.9	37.2	50.7	0.0	0.0
26	3.645	-2.634	654.59		-32.4	1.8	-0.0		2.88	-49.32		5213.3	36.0	52.5	0.0	0.0
27	3.770	-2.634	651.28		-33.1	1.5	-0.1		2.43	-50.67		5213.3	35.4	45.2	0.0	0.0
28	3.739	-2.540	653.75		-33.0	1.5	-0.0		2.55	-50.34		5213.9	36.0	49.4	0.0	0.0
29	3.895	-2.539	651.78		-33.2	1.3	-0.1		2.22	-50.79		5212.7	35.4	53.7	0.0	0.0
30	3.645	-2.791	654.11		-33.1	1.4	-0.1		2.30	-50.45		5213.9	36.0	53.7	0.0	0.0
31	3.927	-2.634	653.04		-32.7	1.4	-0.1		2.30	-49.91		5213.3	35.4	53.7	0.0	0.0
32	4.053	-2.916	652.34		-33.4	1.6	-0.0		2.68	-51.02		5213.3	35.4	53.7	0.0	0.0
33	4.116	-2.665	653.39		-32.6	1.6	0.0		2.67	-49.80		5213.9	36.0	55.5	0.0	0.0
34	3.488	-2.665	653.05		-33.3	1.7	-0.1		2.73	-50.80		5213.9	35.4	57.4	0.0	0.0
35	3.488	-2.477	654.25		-32.9	1.6	-0.1		2.67	-50.16		5213.9	35.4	48.2	0.0	0.0
36	3.519	-2.382	651.99		-33.2	1.6	-0.2		2.56	-50.75		5214.6	36.0	47.6	0.0	0.0
37	3.707	-2.602	654.67		-33.0	1.6	-0.2		2.64	-50.36		5214.6	35.4	51.9	0.0	0.0
38	3.833	-2.854	653.40		-32.7	1.7	-0.1		2.76	-49.91		5213.9	35.4	56.2	0.0	0.0
39	3.489	-2.885	653.61		-33.1	1.6	-0.0		2.61	-50.45		5214.6	35.4	58.6	0.0	0.0
40	3.927	-2.697	652.83		-32.9	1.4	0.0		2.39	-50.31		5215.2	35.4	52.5	0.0	0.0
41	3.520	-2.697	653.47		-33.4	1.5	0.0		2.54	-51.01		5215.8	35.4	56.2	0.0	0.0
42	3.771	-2.728	654.25		-32.8	1.4	0.0		2.27	-50.03		5215.8	36.0	56.8	0.0	0.0
43	3.677	-2.916	652.97		-33.1	1.5	-0.0		2.53	-50.53		5214.6	35.4	51.3	0.0	0.0
44	4.147	-2.634	654.46		-32.8	1.6	0.0		2.72	-50.04		5215.8	35.4	54.3	0.0	0.0
45	3.959	-2.885	651.63		-33.1	1.7	0.0		2.80	-50.66		5214.6	35.4	53.7	0.0	0.0
46	3.331	-2.791	654.67		-33.0	1.8	-0.2		2.88	-50.29		5213.3	35.4	56.8	0.0	0.0
47	3.581	-2.728	652.62		-33.2	1.6	-0.2		2.66	-50.71		5214.6	36.0	58.6	0.0	0.0
48	3.300	-2.539	654.32		-33.1	1.7	-0.2		2.79	-50.53		5213.9	35.4	58.6	0.0	0.0
49	4.020	-2.791	653.82		-33.1	1.5	-0.2		2.54	-50.47		5213.9	36.0	54.9	0.0	0.0
50	3.676	-3.199	654.67		-33.0	1.9	-0.1		3.01	-50.33		5213.3	36.0	53.1	0.0	0.0
51	3.646	-2.948	653.61		-32.9	1.6	-0.0		2.58	-50.21		5213.3	35.4	51.3	0.0	0.0
52	3.614	-3.074	652.56		-33.5	1.6	0.0		2.60	-51.15		5213.9	35.4	54.9	0.0	0.0
53	3.551	-2.697	654.46		-33.1	1.7	0.0		2.73	-50.40		5213.9	36.0	53.1	0.0	0.0
54	3.395	-3.073	652.77		-33.4	1.5	-0.1		2.42	-50.98		5213.9	35.4	52.5	0.0	0.0
55	3.457	-2.885	655.30		-32.9	1.7	-0.1		2.79	-50.03		5213.9	35.4	56.2	0.0	0.0
56	3.990	-2.822	652.63		-33.3	1.6	-0.1		2.68	-50.95		5213.9	36.0	50.1	0.0	0.0
57	3.928	-3.105	654.25		-33.2	1.8	0.0		2.95	-50.60		5214.6	35.4	56.2	0.0	0.0
58	3.801	-2.853	653.47		-33.1	1.7	-0.1		2.86	-50.58		5215.8	36.0	56.8	0.0	0.0
59	3.456	-3.105	653.54		-33.5	1.8	-0.1		2.89	-51.13		5215.2	35.4	53.1	0.0	0.0
60	3.676	-2.728	653.68		-32.9	1.8	-0.1		2.87	-50.19		5215.8	36.0	57.4	0.0	0.0
61	3.707	-3.042	652.56		-33.5	1.7	-0.2		2.80	-51.15		5215.2	35.4	56.8	0.0	0.0
62	3.770	-3.231	655.51		-32.6	2.0	-0.0		3.20	-49.55		5215.2	35.4	53.7	0.0	0.0
