

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.120	-1.315	468.05		7.7	9.8	-0.1		20.83	16.45		5106.5	36.0	52.5	0.0	0.0
2	0.381	-1.347	469.95		7.8	9.7	-0.1		20.65	16.75		5106.5	35.4	51.3	0.0	0.0
3	0.413	-1.221	469.89		7.4	9.8	-0.0		20.84	15.79		5105.9	35.4	50.7	0.0	0.0
4	-0.026	-1.316	469.47		7.3	9.7	-0.1		20.67	15.73		5104.1	36.0	51.9	0.0	0.0
5	-0.026	-1.630	468.61		7.7	9.7	-0.0		20.66	16.53		5101.6	34.8	54.3	0.0	0.0
6	0.632	-1.881	469.17		8.3	9.8	0.1		21.00	17.77		5103.5	35.4	54.9	0.0	0.0
7	0.445	-1.473	470.10		7.8	10.0	0.1		21.28	16.76		5106.5	36.0	53.7	0.0	0.0
8	-0.087	-1.253	469.39		7.6	9.9	0.1		21.06	16.35		5107.1	35.4	51.9	0.0	0.0
9	-0.400	-1.567	468.97		7.8	9.8	0.1		20.80	16.72		5105.3	35.4	51.9	0.0	0.0
10	-0.025	-1.787	469.81		8.0	9.8	0.1		20.79	17.20		5102.2	36.0	53.7	0.0	0.0
11	0.101	-1.504	470.03		7.8	9.9	0.1		20.97	16.64		5099.8	35.4	54.9	0.0	0.0
12	-0.118	-1.221	468.55		7.3	9.8	0.1		20.89	15.72		5099.8	34.8	56.8	0.0	0.0
13	-0.055	-1.473	466.85		7.3	9.6	0.1		20.55	15.79		5104.7	36.0	54.3	0.0	0.0
14	0.257	-1.724	468.47		7.8	9.5	0.1		20.37	16.79		5104.7	35.4	50.1	0.0	0.0
15	0.414	-1.536	469.04		7.7	9.7	0.2		20.62	16.43		5102.9	36.0	50.7	0.0	0.0
16	0.132	-1.284	469.11		7.2	9.6	0.2		20.57	15.54		5101.6	36.0	51.9	0.0	0.0
17	-0.369	-1.378	467.98		7.3	9.7	0.1		20.69	15.66		5100.4	35.4	52.5	0.0	0.0
18	-0.119	-1.473	467.98		7.6	9.5	0.1		20.39	16.42		5098.6	34.8	56.8	0.0	0.0
19	0.320	-1.379	469.32		7.7	9.7	0.2		20.76	16.49		5103.5	35.4	56.2	0.0	0.0
20	-0.024	-1.002	469.40		7.1	9.7	0.2		20.70	15.26		5105.9	36.0	51.9	0.0	0.0
21	-0.462	-0.970	468.90		7.3	9.6	0.1		20.51	15.56		5105.9	36.6	51.9	0.0	0.0
22	-0.307	-1.504	468.62		7.4	9.4	0.0		20.11	15.86		5105.3	36.6	51.9	0.0	0.0
23	0.038	-1.755	469.53		7.8	9.5	0.0		20.17	16.63		5104.1	36.0	51.9	0.0	0.0
24	0.007	-1.378	469.96		7.4	9.6	0.1		20.52	15.76		5102.2	34.8	53.7	0.0	0.0
25	-0.369	-1.347	468.26		7.5	9.6	0.1		20.52	16.07		5103.5	35.4	54.3	0.0	0.0
26	-0.401	-1.661	468.05		7.6	9.5	0.0		20.34	16.30		5106.5	36.0	51.9	0.0	0.0
27	0.101	-1.630	469.95		8.2	9.6	0.0		20.48	17.60		5106.5	35.4	50.7	0.0	0.0
28	0.070	-1.347	470.45		7.7	9.9	0.1		20.95	16.53		5105.3	35.4	51.9	0.0	0.0
29	-0.400	-1.253	469.18		7.5	9.8	0.1		20.87	16.15		5102.9	36.0	51.9	0.0	0.0
30	-0.557	-1.441	467.70		7.6	9.7	-0.0		20.64	16.43		5099.8	35.4	54.3	0.0	0.0
31	0.100	-1.724	467.98		7.9	9.6	-0.0		20.51	17.10		5100.4	34.8	57.4	0.0	0.0
32	0.383	-1.504	468.75		7.7	9.8	0.1		20.94	16.43		5104.7	36.0	54.3	0.0	0.0
33	0.008	-1.190	469.25		7.3	9.9	0.2		21.08	15.61		5105.3	36.6	51.3	0.0	0.0
34	-0.149	-1.504	468.34		7.3	9.8	0.1		20.82	15.70		5103.5	36.0	51.3	0.0	0.0
35	0.195	-2.007	468.75		7.9	9.7	0.1		20.77	16.97		5101.6	36.0	51.9	0.0	0.0
36	0.290	-1.755	469.74		7.8	10.0	0.2		21.21	16.83		5099.2	35.4	53.1	0.0	0.0
37	-0.180	-1.190	469.18		7.6	9.9	0.1		21.15	16.23		5098.6	34.8	54.9	0.0	0.0
38	-0.557	-1.347	468.19		7.6	9.8	0.0		20.96	16.36		5103.5	36.0	56.2	0.0	0.0
39	-0.370	-1.724	468.89		7.7	9.8	-0.0		20.89	16.53		5105.3	36.6	51.3	0.0	0.0
40	-0.088	-1.724	470.45		7.7	9.9	-0.0		21.05	16.47		5105.3	36.0	51.9	0.0	0.0
41	-0.182	-1.504	470.24		7.3	9.9	-0.0		20.97	15.60		5104.7	36.0	52.5	0.0	0.0
42	-0.840	-1.473	469.04		7.2	9.9	-0.1		21.00	15.51		5102.9	35.4	51.9	0.0	0.0
43	-0.653	-1.630	468.75		7.6	9.7	-0.1		20.66	16.28		5101.0	34.2	54.9	0.0	0.0
44	0.100	-1.630	469.32		7.9	9.8	0.0		20.85	17.00		5105.3	35.4	55.5	0.0	0.0
45	0.101	-1.190	470.38		7.5	9.9	0.1		21.03	16.06		5107.1	36.0	51.9	0.0	0.0
46	-0.463	-1.001	469.89		7.5	9.8	-0.0		20.83	16.11		5106.5	36.0	51.3	0.0	0.0
47	-0.559	-1.347	468.61		7.7	9.7	-0.1		20.67	16.43		5105.3	36.0	50.7	0.0	0.0
48	-0.308	-1.535	469.81		8.0	9.7	-0.1		20.72	17.10		5103.5	36.0	50.7	0.0	0.0
49	-0.088	-0.938	470.38		7.8	9.9	-0.1		21.07	16.54		5101.0	34.8	54.3	0.0	0.0
50	-0.339	-0.624	469.11		7.5	9.9	-0.1		21.01	16.07		5102.9	36.0	54.9	0.0	0.0
51	-0.434	-0.907	468.90		7.5	9.7	-0.2		20.67	16.06		5105.9	36.0	51.9	0.0	0.0
