

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.270	-0.432	524.38		-16.1	6.6	-0.0		12.54	-30.65		5117.5	36.0	52.5	0.0	0.0
2	0.740	-0.590	524.79		-15.5	6.5	-0.1		12.42	-29.50		5114.4	36.0	56.8	0.0	0.0
3	0.521	-0.370	524.80		-16.1	6.6	-0.0		12.68	-30.63		5117.5	35.4	53.7	0.0	0.0
4	0.363	-0.464	524.59		-15.8	6.5	-0.2		12.33	-30.08		5115.7	35.4	51.9	0.0	0.0
5	0.269	-0.118	525.50		-15.7	6.6	-0.2		12.65	-29.93		5113.2	35.4	56.2	0.0	0.0
6	0.362	-0.244	524.73		-15.9	6.4	-0.3		12.23	-30.38		5115.1	36.0	51.9	0.0	0.0
7	0.738	-0.370	526.56		-15.6	6.5	-0.2		12.40	-29.68		5112.0	36.0	51.3	0.0	0.0
8	0.489	-0.495	524.80		-15.7	6.5	-0.1		12.45	-29.95		5113.8	36.0	54.9	0.0	0.0
9	0.709	-0.747	526.91		-15.2	6.6	0.0		12.55	-28.71		5115.1	36.0	51.9	0.0	0.0
10	0.333	-0.307	525.79		-15.7	6.6	0.0		12.55	-29.83		5111.4	35.4	53.7	0.0	0.0
11	0.521	-0.464	524.37		-15.7	6.3	-0.0		12.13	-29.83		5115.7	35.4	53.1	0.0	0.0
12	0.552	-0.433	525.08		-16.0	6.4	0.0		12.25	-30.38		5115.1	36.0	51.3	0.0	0.0
13	0.552	-0.527	523.53		-15.9	6.3	-0.0		12.15	-30.39		5112.6	35.4	56.8	0.0	0.0
14	0.709	-0.244	525.36		-15.8	6.5	0.0		12.49	-30.08		5116.9	36.0	54.3	0.0	0.0
15	0.207	-0.213	523.67		-16.1	6.4	-0.1		12.17	-30.77		5116.3	36.0	51.3	0.0	0.0
16	0.457	-0.244	524.94		-15.6	6.4	-0.1		12.21	-29.74		5115.7	34.8	56.2	0.0	0.0
17	0.333	-0.181	524.88		-16.3	6.2	-0.0		11.84	-30.97		5118.1	36.0	53.7	0.0	0.0
18	0.302	-0.527	525.57		-15.4	6.2	-0.0		11.74	-29.35		5115.7	35.4	53.1	0.0	0.0
19	0.208	-0.244	525.22		-15.8	6.3	-0.0		12.09	-30.09		5119.3	36.0	55.5	0.0	0.0
20	0.301	-0.307	524.37		-15.6	6.2	-0.1		11.88	-29.69		5119.3	36.0	55.5	0.0	0.0
21	0.270	-0.087	525.29		-15.6	6.6	-0.1		12.54	-29.76		5115.1	35.4	57.4	0.0	0.0
22	0.270	-0.087	523.60		-15.9	6.5	-0.1		12.34	-30.45		5118.7	35.4	53.1	0.0	0.0
23	0.772	-0.244	525.57		-15.6	6.6	0.0		12.52	-29.66		5117.5	36.0	51.3	0.0	0.0
24	0.616	-0.118	523.46		-15.8	6.5	0.0		12.41	-30.24		5113.2	35.4	56.2	0.0	0.0
25	0.866	-0.213	524.37		-15.4	6.5	-0.0		12.53	-29.40		5116.3	35.4	51.3	0.0	0.0
26	0.333	-0.213	524.30		-15.8	6.5	-0.1		12.47	-30.11		5113.8	36.0	49.4	0.0	0.0
27	0.269	-0.401	524.09		-15.6	6.4	-0.2		12.31	-29.70		5113.2	36.0	54.9	0.0	0.0
28	0.300	-0.150	525.29		-15.9	6.5	-0.2		12.35	-30.28		5114.4	36.0	51.9	0.0	0.0
29	0.207	-0.213	523.46		-15.9	6.4	-0.1		12.15	-30.45		5111.4	36.0	53.7	0.0	0.0
30	0.176	0.102	524.16		-15.8	6.5	-0.1		12.47	-30.21		5115.1	36.0	54.3	0.0	0.0
31	-0.201	0.259	523.60		-16.0	6.4	-0.2		12.17	-30.55		5115.7	36.0	54.9	0.0	0.0
32	0.394	0.102	525.15		-15.4	6.4	-0.2		12.27	-29.27		5112.0	34.8	56.2	0.0	0.0
33	0.425	0.007	523.60		-16.1	6.4	-0.2		12.30	-30.68		5116.3	36.0	53.7	0.0	0.0
34	0.676	-0.558	525.29		-15.3	6.4	-0.1		12.14	-29.15		5115.7	36.6	53.1	0.0	0.0
35	0.552	-0.307	525.50		-15.5	6.5	-0.1		12.43	-29.48		5114.4	36.0	57.4	0.0	0.0
36	0.332	-0.087	524.23		-15.5	6.4	-0.1		12.26	-29.49		5117.5	36.0	52.5	0.0	0.0
