

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.970	-0.061	515.89		24.5	-3.8	-0.0		-7.35	47.41		1317.2	12.2	-11.0	0.0	0.0
2	1.001	0.034	516.88		24.3	-3.7	-0.0		-7.15	47.01		1931.9	12.8	-9.2	0.0	0.0
3	0.844	0.065	515.68		24.1	-3.7	-0.0		-7.15	46.78		2444.0	12.2	-8.5	0.0	0.0
4	1.001	-0.061	516.66		24.4	-3.7	0.0		-7.13	47.15		2871.3	12.2	-9.2	0.0	0.0
5	1.096	-0.061	516.03		24.2	-3.6	0.1		-6.87	46.95		3227.7	12.2	-11.0	0.0	0.0
6	1.095	-0.123	515.32		24.3	-3.7	-0.0		-7.07	47.24		3532.9	12.8	-9.2	0.0	0.0
7	0.970	-0.029	516.73		24.4	-3.6	-0.0		-6.82	47.18		3789.3	12.8	-9.8	0.0	0.0
8	0.782	-0.029	516.10		24.4	-3.6	-0.0		-6.96	47.20		4000.5	12.2	-10.4	0.0	0.0
9	0.844	-0.312	516.52		24.4	-3.7	-0.1		-7.09	47.26		4141.5	12.8	-9.2	0.0	0.0
10	0.719	-0.186	517.02		24.3	-3.7	-0.0		-7.02	46.94		4618.2	11.6	-10.4	0.0	0.0
11	0.688	-0.029	515.32		24.1	-3.7	-0.1		-7.04	46.79		784.3	12.2	-9.8	0.0	0.0
12	0.907	-0.061	516.10		24.2	-3.6	-0.1		-6.90	46.98		-209.4	12.8	-9.2	0.0	0.0
13	0.813	-0.029	515.54		24.1	-3.5	-0.1		-6.77	46.73		380.9	12.2	-10.4	0.0	0.0
14	0.656	-0.217	516.03		24.2	-3.6	-0.1		-6.89	46.96		1078.6	12.2	-10.4	0.0	0.0
15	0.530	-0.029	516.59		24.3	-3.5	-0.2		-6.80	47.12		1739.0	12.2	-10.4	0.0	0.0
16	0.468	0.160	514.76		24.1	-3.6	-0.1		-6.97	46.83		2281.6	12.2	-9.2	0.0	0.0
17	0.718	-0.060	515.68		24.2	-3.7	-0.1		-7.06	47.02		2739.4	12.2	-8.5	0.0	0.0
18	0.875	-0.186	516.52		24.2	-3.5	-0.1		-6.80	46.95		3121.5	12.2	-9.2	0.0	0.0
19	0.813	-0.312	516.45		24.2	-3.6	-0.1		-6.83	46.93		3440.8	12.8	-9.8	0.0	0.0
20	0.719	-0.218	517.01		24.5	-3.5	-0.1		-6.64	47.39		3706.3	11.6	-11.0	0.0	0.0
21	0.687	-0.029	515.46		24.3	-3.4	-0.1		-6.61	47.15		3932.7	11.6	-10.4	0.0	0.0
22	0.719	-0.060	515.68		24.1	-3.6	-0.1		-6.97	46.72		4090.2	12.8	-8.5	0.0	0.0
23	0.719	-0.123	516.52		24.2	-3.6	-0.1		-6.91	46.87		4571.2	12.8	-9.2	0.0	0.0
24	0.562	-0.218	515.25		24.0	-3.6	-0.1		-6.93	46.62		822.8	12.8	-9.2	0.0	0.0
25	0.625	-0.312	516.10		24.4	-3.6	-0.1		-6.92	47.30		-184.9	11.6	-9.8	0.0	0.0
26	0.719	-0.312	514.27		24.0	-3.6	-0.1		-7.03	46.71		141.6	11.0	-9.8	0.0	0.0
27	0.688	-0.186	514.83		24.0	-3.7	-0.1		-7.08	46.58		825.2	12.2	-9.8	0.0	0.0
28	0.656	-0.060	515.96		24.2	-3.6	-0.1		-6.92	46.99		1541.8	12.2	-9.8	0.0	0.0
29	0.594	-0.060	514.90		24.0	-3.6	-0.1		-6.96	46.60		2112.6	12.8	-9.8	0.0	0.0
30	0.688	-0.123	515.18		24.1	-3.7	-0.1		-7.19	46.80		2592.9	12.2	-10.4	0.0	0.0
31	0.750	0.002	514.83		24.1	-3.6	-0.1		-6.88	46.72		2998.8	12.2	-9.8	0.0	0.0
32	0.625	-0.060	514.76		24.0	-3.6	-0.1		-7.01	46.54		3341.9	12.8	-9.2	0.0	0.0
33	0.688	-0.092	516.31		24.4	-3.6	-0.1		-6.98	47.30		3626.3	12.2	-9.8	0.0	0.0
34	0.594	-0.092	515.39		24.1	-3.5	-0.1		-6.83	46.82		3863.2	12.8	-9.8	0.0	0.0
35	0.531	-0.092	515.53		24.2	-3.6	-0.1		-7.03	46.88		4061.5	12.2	-10.4	0.0	0.0
36	0.719	0.034	515.96		24.2	-3.6	-0.1		-6.91	46.99		4194.0	12.2	-9.8	0.0	0.0
