

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.941	-0.901	892.02		-12.5	-4.5	0.1		-4.99	-13.97		3614.7	12.8	-11.0	0.0	0.0
2	2.004	-0.682	891.73		-12.6	-4.4	0.1		-4.85	-14.07		3853.4	12.2	-9.8	0.0	0.0
3	1.942	-0.650	891.24		-12.6	-4.4	0.1		-4.84	-14.15		4059.7	13.4	-9.2	0.0	0.0
4	1.942	-0.713	891.31		-12.7	-4.3	0.1		-4.80	-14.25		4193.4	14.0	-9.2	0.0	0.0
5	2.098	-0.870	892.30		-12.5	-4.4	0.1		-4.90	-14.02		4667.6	14.0	-9.2	0.0	0.0
6	2.192	-0.902	892.51		-12.4	-4.4	0.1		-4.83	-13.90		792.9	12.8	-9.8	0.0	0.0
7	1.910	-0.807	891.66		-12.7	-4.4	0.1		-4.90	-14.18		-205.1	12.2	-9.8	0.0	0.0
8	1.817	-0.682	891.10		-12.9	-4.4	0.1		-4.85	-14.41		589.0	12.2	-11.0	0.0	0.0
9	1.785	-0.713	890.47		-12.9	-4.5	0.1		-5.01	-14.44		1303.8	12.8	-9.8	0.0	0.0
10	1.941	-0.776	891.24		-12.7	-4.5	0.1		-5.01	-14.19		1922.7	13.4	-9.2	0.0	0.0
11	1.942	-0.713	891.66		-12.7	-4.4	0.1		-4.87	-14.18		2435.5	14.0	-10.4	0.0	0.0
12	1.911	-0.744	890.96		-12.9	-4.4	0.1		-4.90	-14.45		2867.0	13.4	-9.2	0.0	0.0
13	1.848	-0.901	891.10		-12.9	-4.4	0.1		-4.90	-14.49		3227.1	14.0	-9.8	0.0	0.0
14	1.816	-0.964	891.59		-12.7	-4.5	0.1		-5.00	-14.24		3528.7	13.4	-11.0	0.0	0.0
15	2.036	-0.807	891.95		-12.7	-4.5	0.1		-4.92	-14.22		3781.4	12.8	-10.4	0.0	0.0
16	2.005	-0.744	891.17		-12.8	-4.4	0.1		-4.86	-14.30		3999.3	13.4	-10.4	0.0	0.0
17	1.848	-0.744	890.68		-12.8	-4.4	0.1		-4.88	-14.33		4143.9	14.0	-9.2	0.0	0.0
18	1.879	-0.839	891.17		-12.7	-4.5	0.1		-5.03	-14.21		4622.5	14.0	-9.8	0.0	0.0
19	2.067	-0.933	891.52		-12.4	-4.6	0.1		-5.03	-13.92		785.6	13.4	-10.4	0.0	0.0
20	2.162	-0.996	892.02		-12.6	-4.4	0.2		-4.90	-14.15		-208.1	12.8	-10.4	0.0	0.0
21	2.194	-0.807	891.17		-12.8	-4.4	0.2		-4.88	-14.38		353.4	11.6	-11.0	0.0	0.0
22	2.100	-0.776	890.11		-12.7	-4.4	0.2		-4.90	-14.29		1051.7	13.4	-9.8	0.0	0.0
23	2.099	-0.839	890.68		-12.7	-4.6	0.2		-5.12	-14.28		1724.3	14.0	-9.8	0.0	0.0
24	2.193	-0.744	892.23		-12.6	-4.5	0.2		-4.97	-14.04		2269.4	13.4	-10.4	0.0	0.0
25	2.005	-0.713	891.67		-12.7	-4.5	0.2		-5.01	-14.23		2727.8	13.4	-10.4	0.0	0.0
26	1.879	-0.870	891.03		-12.8	-4.6	0.2		-5.05	-14.30		3109.9	13.4	-10.4	0.0	0.0
27	1.785	-1.027	891.10		-12.7	-4.7	0.2		-5.18	-14.22		3429.8	13.4	-11.0	0.0	0.0
28	1.973	-0.964	891.31		-12.5	-4.7	0.2		-5.16	-13.98		3699.0	12.2	-10.4	0.0	0.0
29	2.130	-0.744	890.82		-12.6	-4.6	0.1		-5.03	-14.15		3929.7	13.4	-10.4	0.0	0.0
30	1.879	-0.682	890.61		-13.0	-4.4	0.1		-4.89	-14.53		4098.8	13.4	-9.2	0.0	0.0
31	1.786	-0.745	890.75		-12.9	-4.6	0.2		-5.09	-14.44		4460.1	12.8	-8.5	0.0	0.0
32	1.910	-0.807	891.38		-12.7	-4.7	0.1		-5.15	-14.27		2120.5	13.4	-9.2	0.0	0.0
33	1.973	-0.902	891.59		-12.6	-4.5	0.1		-5.02	-14.11		142.2	12.8	-10.4	0.0	0.0
34	1.942	-0.807	891.59		-12.7	-4.6	0.2		-5.05	-14.25		50.1	12.2	-11.6	0.0	0.0
35	1.942	-0.839	890.32		-12.8	-4.5	0.2		-5.00	-14.31		810.6	12.2	-9.8	0.0	0.0
36	1.942	-0.996	890.32		-12.8	-4.6	0.1		-5.06	-14.39		1529.6	13.4	-9.8	0.0	0.0
37	2.129	-0.996	891.59		-12.6	-4.6	0.1		-5.10	-14.11		2103.4	13.4	-10.4	0.0	0.0
38	2.067	-0.902	891.88		-12.7	-4.5	0.1		-4.99	-14.24		2587.4	13.4	-9.8	0.0	0.0
39	2.004	-0.839	891.24		-12.7	-4.5	0.1		-5.01	-14.27		2994.0	14.0	-9.2	0.0	0.0
40	1.848	-0.933	891.17		-12.8	-4.6	0.1		-5.05	-14.29		3333.3	13.4	-10.4	0.0	0.0
41	1.910	-0.776	891.81		-12.6	-4.6	0.1		-5.12	-14.05		3617.2	12.8	-11.0	0.0	0.0
42	2.192	-0.776	892.02		-12.4	-4.4	0.1		-4.87	-13.89		3859.5	12.8	-10.4	0.0	0.0
43	2.224	-0.807	892.23		-12.6	-4.3	0.1		-4.77	-14.08		4063.4	13.4	-9.8	0.0	0.0
44	2.161	-0.839	891.81		-12.6	-4.4	0.1		-4.83	-14.09		4195.8	14.0	-9.2	0.0	0.0
45	2.160	-0.870	891.74		-12.6	-4.5	0.1		-4.99	-14.11		4670.1	14.0	-9.8	0.0	0.0
46	2.254	-0.996	892.30		-12.4	-4.5	0.1		-5.01	-13.88		792.9	12.2	-9.2	0.0	0.0
