

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-19.041	5.146	913.39		19.7	-31.4	-4.4		-35.05	21.40		5215.8	36.0	55.5	0.0	0.0
2	-19.325	4.769	914.51		20.1	-31.4	-4.6		-35.02	21.85		5215.8	36.0	48.2	0.0	0.0
3	-19.608	5.146	916.14		19.9	-31.3	-4.6		-34.82	21.56		5216.4	36.6	51.9	0.0	0.0
4	-19.733	5.209	913.81		19.9	-31.5	-4.6		-35.12	21.60		5217.0	36.0	53.1	0.0	0.0
5	-19.356	5.177	914.44		20.5	-31.4	-4.5		-35.04	22.20		5216.4	35.4	47.6	0.0	0.0
6	-19.388	5.680	914.30		20.1	-31.5	-4.6		-35.13	21.80		5216.4	35.4	51.9	0.0	0.0
7	-19.170	5.083	913.10		20.1	-31.7	-4.7		-35.34	21.83		5216.4	36.0	67.1	0.0	0.0
8	-18.731	4.988	915.14		20.6	-31.3	-4.6		-34.85	22.36		5216.4	36.0	67.1	0.0	0.0
9	-19.356	5.523	913.52		20.3	-31.3	-4.5		-34.92	22.02		5217.0	35.4	60.4	0.0	0.0
10	-19.231	5.146	913.02		20.5	-31.5	-4.5		-35.19	22.32		5217.0	36.0	54.9	0.0	0.0
11	-18.823	5.397	913.87		20.2	-31.4	-4.4		-35.01	21.91		5217.0	36.0	57.4	0.0	0.0
12	-19.355	5.743	912.46		20.2	-31.5	-4.4		-35.17	21.97		5217.0	35.4	55.5	0.0	0.0
13	-18.980	5.491	913.38		20.6	-31.6	-4.5		-35.21	22.32		5215.8	36.0	54.3	0.0	0.0
14	-18.949	5.805	915.15		20.1	-31.5	-4.5		-35.10	21.78		5215.8	36.6	54.9	0.0	0.0
15	-19.200	5.774	912.67		20.5	-31.6	-4.6		-35.30	22.24		5215.2	36.0	47.6	0.0	0.0
16	-18.730	5.900	914.00		21.0	-31.3	-4.5		-34.89	22.82		5215.2	36.0	53.7	0.0	0.0
17	-18.760	6.183	913.09		20.3	-31.3	-4.5		-34.95	21.96		5215.2	36.6	58.6	0.0	0.0
18	-18.635	5.711	911.54		20.6	-31.4	-4.5		-35.11	22.40		5214.6	36.6	54.9	0.0	0.0
19	-18.698	5.962	914.00		21.0	-31.1	-4.4		-34.70	22.78		5215.8	35.4	56.2	0.0	0.0
20	-19.482	6.245	913.23		20.5	-31.2	-4.5		-34.80	22.21		5215.2	36.6	68.4	0.0	0.0
21	-19.263	5.774	912.45		20.7	-31.5	-4.6		-35.16	22.52		5215.8	35.4	64.1	0.0	0.0
22	-19.106	6.308	914.01		20.8	-31.3	-4.6		-34.88	22.55		5216.4	35.4	58.6	0.0	0.0
23	-19.514	6.842	912.45		20.6	-31.3	-4.7		-35.01	22.36		5216.4	36.0	53.1	0.0	0.0
24	-18.856	6.120	913.08		21.1	-31.4	-4.7		-35.08	22.90		5216.4	35.4	56.2	0.0	0.0
25	-18.824	6.182	914.36		21.0	-31.2	-4.5		-34.76	22.74		5217.6	36.0	56.2	0.0	0.0
26	-19.512	6.371	912.66		21.1	-31.2	-4.4		-34.91	22.90		5216.4	35.4	52.5	0.0	0.0
27	-19.074	6.151	913.58		21.4	-31.3	-4.4		-34.92	23.21		5216.4	36.0	60.4	0.0	0.0
28	-19.199	6.182	912.10		20.6	-31.4	-4.4		-35.05	22.41		5217.0	36.0	50.7	0.0	0.0
29	-19.387	6.245	911.81		21.0	-31.4	-4.4		-35.10	22.76		5216.4	35.4	50.1	0.0	0.0
30	-19.293	6.465	913.72		21.0	-31.3	-4.4		-34.93	22.72		5217.0	36.0	55.5	0.0	0.0
31	-19.638	6.497	912.74		20.6	-31.3	-4.5		-35.03	22.32		5216.4	35.4	51.3	0.0	0.0
32	-19.356	6.120	913.01		21.2	-31.5	-4.5		-35.17	23.01		5216.4	36.0	53.1	0.0	0.0
33	-19.199	6.559	914.14		21.3	-31.1	-4.4		-34.74	23.05		5216.4	36.0	58.0	0.0	0.0
34	-19.387	6.622	912.31		21.0	-31.2	-4.5		-34.93	22.76		5215.8	36.0	55.5	0.0	0.0
35	-18.791	6.120	913.01		21.5	-31.3	-4.4		-34.91	23.31		5215.8	35.4	52.5	0.0	0.0
36	-19.010	6.497	913.65		21.1	-31.2	-4.4		-34.77	22.83		5215.8	35.4	50.7	0.0	0.0
37	-19.890	6.465	912.24		21.0	-31.2	-4.6		-34.93	22.74		5214.6	36.0	53.1	0.0	0.0
38	-19.545	6.308	913.36		21.3	-31.1	-4.5		-34.69	23.10		5215.2	36.6	55.5	0.0	0.0
39	-19.732	6.622	912.94		21.0	-31.1	-4.5		-34.74	22.72		5216.4	36.0	53.1	0.0	0.0
40	-19.921	6.591	912.87		21.2	-31.3	-4.6		-35.01	23.04		5215.2	35.4	56.2	0.0	0.0
41	-19.420	6.717	914.77		21.4	-31.1	-4.6		-34.69	23.14		5216.4	36.0	50.7	0.0	0.0
42	-19.638	6.591	913.44		21.1	-31.1	-4.5		-34.73	22.86		5215.8	36.6	50.7	0.0	0.0
43	-19.576	6.119	914.35		21.8	-31.1	-4.4		-34.73	23.68		5217.0	36.0	48.8	0.0	0.0
44	-19.606	6.559	915.20		21.4	-31.1	-4.4		-34.62	23.13		5216.4	36.6	48.2	0.0	0.0
45	-19.888	6.559	912.66		20.9	-31.3	-4.4		-35.00	22.64		5216.4	36.0	51.9	0.0	0.0
46	-19.419	6.339	913.43		21.6	-31.3	-4.4		-34.94	23.37		5215.8	35.4	64.1	0.0	0.0
47	-19.701	6.905	914.64		21.1	-31.1	-4.4		-34.73	22.79		5216.4	36.0	62.3	0.0	0.0
48	-20.077	6.591	913.44		21.0	-31.4	-4.5		-35.07	22.77		5216.4	36.6	57.4	0.0	0.0
49	-19.576	6.308	915.33		21.7	-31.3	-4.5		-34.83	23.47		5215.8	36.0	55.5	0.0	0.0
50	-19.857	6.685	914.28		21.2	-31.2	-4.5		-34.79	23.00		5217.0	36.0	54.3	0.0	0.0
51	-19.890	6.559	913.72		21.4	-31.2	-4.6		-34.84	23.15		5216.4	36.0	54.3	0.0	0.0
