

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.204	3.713	605.99		-14.4	1.4	0.0		2.28	-23.90		5212.7	36.0	53.7	0.0	0.0
2	-0.456	3.745	605.29		-14.2	1.2	-0.1		1.98	-23.67		5212.1	36.0	56.8	0.0	0.0
3	0.359	3.462	607.26		-13.7	1.3	-0.0		2.10	-22.81		5211.5	35.4	51.3	0.0	0.0
4	0.329	3.305	606.70		-14.2	1.3	0.1		2.10	-23.59		5212.1	36.0	49.4	0.0	0.0
5	-0.016	2.959	605.57		-13.9	1.3	0.1		2.21	-23.17		5210.3	35.4	50.7	0.0	0.0
6	0.329	2.928	607.47		-13.4	1.5	0.2		2.49	-22.29		5210.3	35.4	50.1	0.0	0.0
7	0.142	3.462	606.21		-14.3	1.4	0.2		2.28	-23.71		5210.9	35.4	54.9	0.0	0.0
8	-0.204	3.022	604.37		-14.3	1.1	0.0		1.78	-23.83		5211.5	35.4	54.9	0.0	0.0
9	0.329	2.802	606.13		-14.1	1.2	0.2		1.98	-23.33		5212.7	35.4	56.8	0.0	0.0
10	0.173	3.210	606.14		-14.5	1.3	0.2		2.09	-24.12		5213.9	36.0	57.4	0.0	0.0
11	-0.110	3.085	605.29		-14.2	1.2	0.1		1.96	-23.70		5214.6	35.4	51.9	0.0	0.0
12	0.329	3.242	606.34		-14.1	1.2	0.2		2.04	-23.51		5214.6	35.4	56.8	0.0	0.0
13	0.110	3.462	606.85		-14.8	1.1	0.2		1.76	-24.49		5215.2	36.0	56.2	0.0	0.0
14	-0.016	2.991	605.36		-14.5	0.9	0.0		1.50	-24.17		5215.2	35.4	52.5	0.0	0.0
15	0.548	2.928	607.05		-13.8	1.1	0.1		1.81	-22.95		5216.4	35.4	56.2	0.0	0.0
16	0.267	3.211	605.85		-14.3	1.1	0.1		1.90	-23.75		5215.8	36.0	49.4	0.0	0.0
17	-0.048	2.959	604.65		-14.3	1.1	-0.0		1.82	-23.75		5215.8	35.4	40.3	0.0	0.0
18	0.517	2.928	606.42		-14.2	1.2	0.1		2.03	-23.65		5215.2	36.0	47.0	0.0	0.0
19	0.676	3.022	605.72		-14.6	1.2	0.2		2.04	-24.26		5214.6	35.4	48.2	0.0	0.0
20	0.643	2.677	604.94		-14.3	1.1	0.1		1.86	-23.85		5213.9	36.0	54.3	0.0	0.0
21	0.800	2.834	606.62		-14.0	1.3	0.1		2.19	-23.28		5213.3	36.0	51.9	0.0	0.0
22	0.110	3.116	606.14		-14.5	1.3	0.1		2.13	-24.12		5212.1	35.4	50.1	0.0	0.0
23	-0.236	2.897	605.43		-14.4	1.1	-0.1		1.79	-24.00		5212.7	35.4	57.4	0.0	0.0
24	0.234	2.991	607.19		-14.3	1.3	-0.0		2.08	-23.72		5211.5	36.0	50.1	0.0	0.0
25	0.079	2.991	605.57		-14.7	1.2	0.1		2.05	-24.45		5210.9	35.4	51.3	0.0	0.0
26	0.078	2.582	604.87		-14.6	1.1	-0.0		1.81	-24.20		5210.9	35.4	54.9	0.0	0.0
27	0.360	2.897	606.42		-14.3	1.2	0.0		1.94	-23.77		5210.9	36.0	52.5	0.0	0.0
28	0.203	3.242	606.28		-14.7	1.2	-0.1		1.97	-24.37		5212.1	35.4	59.2	0.0	0.0
29	0.295	2.771	605.36		-14.5	1.0	-0.2		1.59	-24.16		5212.1	36.0	59.2	0.0	0.0
30	0.703	2.645	606.84		-14.3	1.1	-0.1		1.92	-23.68		5213.3	36.0	53.1	0.0	0.0
31	0.423	2.645	606.50		-14.7	1.2	0.1		1.96	-24.37		5213.9	36.0	55.5	0.0	0.0
32	0.360	2.174	606.21		-14.3	1.0	0.0		1.72	-23.71		5215.2	35.4	52.5	0.0	0.0
33	0.611	2.362	607.83		-14.1	1.3	0.1		2.19	-23.37		5215.2	36.0	53.7	0.0	0.0
34	0.142	2.771	605.79		-14.7	1.1	0.1		1.83	-24.46		5216.4	36.6	54.9	0.0	0.0
35	0.266	2.174	604.52		-14.7	0.8	-0.0		1.39	-24.36		5215.8	36.0	53.7	0.0	0.0
36	0.736	2.205	606.28		-14.6	1.0	0.1		1.72	-24.13		5215.8	34.2	47.0	0.0	0.0
37	0.455	2.488	605.58		-15.0	1.0	0.2		1.74	-24.94		5215.8	35.4	44.6	0.0	0.0
38	0.423	2.174	605.23		-14.9	0.9	0.0		1.44	-24.78		5215.2	36.0	49.4	0.0	0.0
39	0.548	2.425	606.35		-14.9	1.0	0.1		1.64	-24.68		5214.6	36.0	53.7	0.0	0.0
40	0.204	2.520	605.87		-15.3	0.9	0.1		1.48	-25.44		5213.3	36.0	51.9	0.0	0.0
41	0.266	2.111	605.51		-15.0	0.7	-0.0		1.22	-24.83		5212.7	35.4	53.7	0.0	0.0
42	0.548	2.331	607.34		-14.7	1.0	0.0		1.60	-24.25		5212.1	36.0	58.0	0.0	0.0
43	0.298	2.520	605.86		-14.9	0.9	0.1		1.57	-24.80		5211.5	35.4	52.5	0.0	0.0
44	0.360	1.986	604.87		-14.7	0.9	-0.0		1.58	-24.36		5211.5	35.4	52.5	0.0	0.0
45	0.705	2.048	606.07		-14.7	1.1	0.1		1.90	-24.41		5210.9	35.4	52.5	0.0	0.0
