

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.639	0.093	267.30		7.7	-0.1	-0.1		-0.40	28.90		2983.0	9.2	-11.6	0.0	0.0
2	0.546	-0.065	267.37		7.8	-0.1	-0.1		-0.37	29.13		3338.2	9.2	-9.8	0.0	0.0
3	0.577	0.155	267.79		7.9	-0.2	0.0		-0.83	29.49		3635.5	9.8	-10.4	0.0	0.0
4	0.765	0.092	266.88		7.8	-0.2	0.0		-0.67	29.23		3885.1	9.2	-11.0	0.0	0.0
5	0.577	0.030	267.86		7.8	-0.1	-0.0		-0.41	29.13		4058.5	9.2	-11.0	0.0	0.0
6	0.577	0.155	268.29		8.0	-0.1	-0.0		-0.41	29.94		4562.0	9.8	-10.4	0.0	0.0
7	0.639	0.030	267.09		7.8	-0.1	-0.0		-0.36	29.15		773.4	9.2	-11.0	0.0	0.0
8	0.514	0.030	267.23		7.8	-0.2	-0.0		-0.74	29.13		-184.9	8.5	-11.0	0.0	0.0
9	0.860	0.187	268.08		8.0	-0.3	0.1		-0.98	29.88		12.8	8.5	-11.0	0.0	0.0
10	0.703	0.187	266.95		7.8	-0.1	0.0		-0.44	29.29		476.7	8.5	-9.8	0.0	0.0
11	0.451	0.155	267.79		7.9	-0.0	-0.1		-0.10	29.63		1225.1	9.2	-11.0	0.0	0.0
12	0.702	0.155	267.72		8.1	-0.2	0.0		-0.49	30.29		1873.3	9.2	-10.4	0.0	0.0
13	0.514	0.124	266.45		7.8	-0.2	-0.0		-0.70	29.28		2408.0	9.2	-10.4	0.0	0.0
14	0.577	0.281	267.86		8.1	-0.3	0.0		-0.87	30.12		2856.6	9.2	-11.0	0.0	0.0
15	0.734	0.187	267.44		8.1	-0.3	0.0		-0.94	30.32		3233.2	8.5	-10.4	0.0	0.0
16	0.388	0.092	266.73		7.7	-0.1	-0.1		-0.34	28.96		3547.6	9.2	-9.8	0.0	0.0
17	0.420	0.218	268.36		8.2	0.0	-0.1		0.17	30.43		3810.7	9.2	-10.4	0.0	0.0
18	0.765	0.187	267.02		7.9	-0.2	-0.0		-0.67	29.50		3995.0	8.5	-9.8	0.0	0.0
19	0.546	0.155	266.45		7.8	-0.2	0.0		-0.51	29.27		4502.2	9.8	-9.8	0.0	0.0
20	0.514	0.187	267.51		8.0	-0.1	-0.0		-0.28	29.95		775.2	9.2	-10.4	0.0	0.0
