

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.197	1.764	653.62		4.6	3.1	-0.1		4.71	6.91		5215.8	35.4	55.5	0.0	0.0
2	0.416	1.702	652.12		5.3	3.0	-0.2		4.60	8.04		5215.8	35.4	54.3	0.0	0.0
3	0.698	1.733	652.27		4.8	3.2	-0.1		4.99	7.32		5216.4	36.0	48.8	0.0	0.0
4	0.667	1.670	651.06		5.2	3.2	-0.1		4.94	7.90		5215.8	35.4	47.6	0.0	0.0
5	0.071	1.450	651.92		4.7	3.2	-0.2		4.98	7.19		5215.2	35.4	51.9	0.0	0.0
6	0.196	1.639	650.99		5.1	3.2	-0.2		4.90	7.82		5215.2	34.8	51.9	0.0	0.0
7	0.321	1.639	650.72		4.7	3.3	-0.3		5.06	7.16		5215.8	34.8	53.1	0.0	0.0
8	0.635	1.325	651.91		5.4	3.2	-0.2		5.01	8.27		5216.4	35.4	61.6	0.0	0.0
9	0.228	1.136	650.79		4.8	3.3	-0.1		5.07	7.34		5216.4	35.4	60.4	0.0	0.0
10	0.511	1.387	650.29		5.1	3.1	-0.0		4.77	7.78		5217.6	34.8	56.2	0.0	0.0
11	0.323	1.387	649.59		4.5	3.1	-0.1		4.84	6.83		5217.0	35.4	54.3	0.0	0.0
12	0.448	1.230	650.85		5.1	2.9	-0.1		4.54	7.78		5217.0	34.8	54.3	0.0	0.0
13	0.416	1.136	649.09		4.7	3.1	-0.2		4.87	7.24		5217.6	35.4	53.7	0.0	0.0
14	1.013	1.262	650.71		5.2	3.2	-0.0		5.02	7.90		5217.0	36.0	51.9	0.0	0.0
15	0.322	1.010	649.02		4.6	3.4	-0.1		5.19	7.10		5216.4	36.0	54.3	0.0	0.0
16	0.197	1.073	650.71		5.0	3.3	-0.2		5.06	7.61		5217.0	35.4	49.4	0.0	0.0
17	0.259	1.388	648.81		4.5	3.2	-0.3		4.90	6.93		5216.4	35.4	48.2	0.0	0.0
18	0.509	1.230	650.71		5.1	3.2	-0.3		4.92	7.78		5215.8	36.0	50.1	0.0	0.0
19	0.416	0.759	649.16		4.9	3.3	-0.1		5.08	7.58		5216.4	34.8	51.9	0.0	0.0
20	0.542	1.042	650.36		5.1	3.2	-0.1		4.98	7.76		5217.0	35.4	53.7	0.0	0.0
21	0.417	1.042	648.10		4.7	3.1	-0.1		4.76	7.19		5215.8	36.0	49.4	0.0	0.0
22	0.480	1.042	650.65		4.7	3.0	-0.0		4.67	7.16		5215.8	36.0	51.3	0.0	0.0
23	0.448	0.916	648.53		4.8	3.0	-0.1		4.65	7.37		5215.8	34.8	54.3	0.0	0.0
24	0.793	0.979	650.72		4.9	3.2	-0.1		5.01	7.49		5215.2	34.8	50.1	0.0	0.0
25	0.730	0.790	647.89		4.7	3.2	-0.1		4.95	7.18		5214.6	35.4	53.1	0.0	0.0
26	0.228	0.759	650.36		4.7	3.2	-0.2		4.96	7.18		5215.8	34.8	53.1	0.0	0.0
27	0.134	0.885	648.18		4.6	3.0	-0.2		4.69	7.05		5215.8	34.8	54.3	0.0	0.0
28	0.384	0.916	651.00		4.6	3.1	-0.3		4.80	6.96		5215.8	34.8	57.4	0.0	0.0
29	0.478	0.539	649.09		4.8	3.1	-0.2		4.87	7.45		5216.4	35.4	55.5	0.0	0.0
30	0.198	0.476	650.93		4.7	3.2	-0.1		4.92	7.19		5216.4	34.8	53.7	0.0	0.0
31	0.448	0.728	648.53		4.3	2.9	-0.1		4.57	6.60		5217.6	35.4	52.5	0.0	0.0
32	0.041	0.790	650.44		4.2	3.0	-0.1		4.63	6.49		5216.4	35.4	49.4	0.0	0.0
33	0.228	0.759	649.45		4.6	2.8	-0.1		4.38	7.10		5216.4	35.4	54.3	0.0	0.0
34	0.197	0.696	650.37		4.5	3.0	-0.1		4.70	6.88		5217.6	36.0	53.1	0.0	0.0
35	0.605	0.602	648.88		4.6	3.1	-0.1		4.75	7.12		5216.4	36.0	48.2	0.0	0.0
36	0.197	0.665	651.00		4.4	3.2	-0.2		4.98	6.67		5216.4	35.4	51.9	0.0	0.0
37	0.228	0.696	649.59		4.7	3.1	-0.2		4.72	7.16		5216.4	34.8	47.0	0.0	0.0
38	-0.023	0.979	649.81		4.3	3.1	-0.3		4.80	6.52		5216.4	35.4	54.9	0.0	0.0
39	0.509	0.853	649.59		4.7	2.9	-0.3		4.55	7.15		5215.2	36.0	55.5	0.0	0.0
40	0.228	0.445	650.58		4.6	3.3	-0.1		5.09	7.04		5215.8	35.4	51.3	0.0	0.0
41	0.385	0.602	649.09		4.6	2.9	-0.1		4.53	7.02		5215.8	36.0	54.9	0.0	0.0
42	0.197	0.665	649.24		4.4	3.1	-0.1		4.82	6.72		5215.2	35.4	57.4	0.0	0.0
43	0.322	0.728	649.87		4.5	2.8	-0.1		4.38	6.86		5214.6	34.8	53.7	0.0	0.0
44	0.166	0.571	649.52		4.4	3.0	-0.1		4.63	6.78		5215.8	35.4	53.7	0.0	0.0
45	0.637	0.633	649.80		4.6	3.0	-0.0		4.72	7.07		5214.6	35.4	50.7	0.0	0.0
46	0.480	0.539	649.10		4.2	3.2	-0.1		4.95	6.43		5215.2	35.4	55.5	0.0	0.0
47	0.166	0.696	651.28		4.6	3.2	-0.1		4.93	7.02		5215.8	36.0	57.4	0.0	0.0
48	-0.179	0.728	649.24		4.1	3.1	-0.2		4.84	6.30		5215.8	35.4	54.9	0.0	0.0
49	0.258	0.885	651.14		4.6	3.1	-0.3		4.79	7.07		5217.0	35.4	58.0	0.0	0.0
