

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.695	1.136	538.47		-5.5	1.3	-0.2		2.52	-10.32		3764.9	13.4	-9.2	0.0	0.0
2	0.945	1.167	538.54		-5.3	1.2	-0.3		2.37	-9.85		3979.7	12.8	-9.2	0.0	0.0
3	0.913	1.230	538.61		-5.4	1.3	-0.3		2.49	-10.04		4129.9	12.8	-9.2	0.0	0.0
4	0.788	1.230	538.54		-5.5	1.4	-0.2		2.59	-10.22		4613.3	13.4	-9.2	0.0	0.0
5	0.757	1.010	538.05		-5.6	1.3	-0.3		2.39	-10.39		784.3	14.0	-9.8	0.0	0.0
6	0.850	0.916	538.61		-5.4	1.2	-0.3		2.25	-10.16		-206.3	14.0	-9.8	0.0	0.0
7	0.882	0.853	539.03		-5.3	1.3	-0.3		2.48	-9.93		297.9	13.4	-9.8	0.0	0.0
8	0.945	0.947	538.54		-5.5	1.2	-0.2		2.37	-10.35		990.7	12.2	-10.4	0.0	0.0
9	1.008	0.884	537.48		-5.6	1.1	-0.2		2.17	-10.47		1675.5	12.8	-8.5	0.0	0.0
10	1.164	0.727	538.47		-5.6	1.1	-0.3		2.18	-10.44		2230.4	13.4	-9.2	0.0	0.0
11	1.227	0.727	539.24		-5.3	1.2	-0.2		2.29	-9.96		2694.3	13.4	-9.2	0.0	0.0
12	1.227	0.633	538.96		-5.5	1.2	-0.2		2.34	-10.18		3083.7	13.4	-8.5	0.0	0.0
13	1.102	0.476	538.47		-5.6	1.2	-0.2		2.31	-10.43		3409.6	13.4	-9.8	0.0	0.0
14	1.133	0.476	538.68		-5.5	1.1	-0.2		2.11	-10.24		3680.6	13.4	-10.4	0.0	0.0
15	1.383	0.507	538.96		-5.2	1.2	-0.2		2.31	-9.66		3910.8	12.8	-9.8	0.0	0.0
16	1.383	0.538	538.68		-5.5	1.2	-0.2		2.35	-10.25		4103.6	13.4	-9.8	0.0	0.0
17	1.227	0.476	538.47		-5.6	1.2	-0.2		2.32	-10.36		4273.9	14.0	-9.2	0.0	0.0
18	1.164	0.287	538.61		-5.6	1.1	-0.2		2.18	-10.34		4211.1	13.4	-8.5	0.0	0.0
19	1.321	0.161	539.53		-5.3	1.1	-0.2		2.16	-9.85		670.8	12.8	-8.5	0.0	0.0
20	1.227	0.319	539.25		-5.5	1.2	-0.2		2.25	-10.15		-116.0	12.8	-9.2	0.0	0.0
21	1.133	0.444	538.54		-5.6	1.2	-0.3		2.34	-10.39		764.2	12.2	-9.2	0.0	0.0
22	1.101	0.381	537.56		-5.7	1.0	-0.3		1.97	-10.55		1480.2	12.8	-9.2	0.0	0.0
23	1.352	0.287	538.90		-5.6	1.0	-0.3		1.91	-10.34		2063.7	13.4	-8.5	0.0	0.0
24	1.383	0.350	538.90		-5.6	1.1	-0.2		2.10	-10.49		2555.7	13.4	-7.9	0.0	0.0
25	1.258	0.193	537.70		-5.8	1.0	-0.2		2.03	-10.82		2966.5	12.8	-8.5	0.0	0.0
26	1.070	0.004	537.42		-5.9	0.9	-0.3		1.79	-10.96		3308.9	13.4	-9.2	0.0	0.0
27	1.289	-0.058	538.05		-5.7	0.9	-0.3		1.77	-10.55		3597.6	12.8	-9.8	0.0	0.0
28	1.446	-0.058	538.05		-5.6	1.0	-0.2		2.01	-10.48		3844.2	12.8	-9.8	0.0	0.0
29	1.321	0.099	537.77		-5.9	1.1	-0.2		2.05	-11.00		4049.9	12.8	-9.2	0.0	0.0
30	1.290	0.004	537.77		-6.0	0.9	-0.2		1.82	-11.14		4184.2	13.4	-8.5	0.0	0.0
31	1.383	-0.153	538.19		-6.0	0.9	-0.3		1.69	-11.05		4659.1	13.4	-8.5	0.0	0.0
32	1.509	-0.247	539.11		-5.7	1.0	-0.3		1.85	-10.63		792.3	12.8	-9.2	0.0	0.0
33	1.415	-0.121	538.62		-6.0	1.0	-0.2		1.87	-11.04		-208.1	12.2	-9.8	0.0	0.0
34	1.416	-0.153	537.63		-6.0	1.0	-0.2		1.87	-11.13		537.8	11.6	-9.8	0.0	0.0
35	1.446	-0.215	537.49		-6.2	0.8	-0.2		1.55	-11.49		1253.7	12.8	-9.2	0.0	0.0
36	1.509	-0.216	538.97		-5.8	0.9	-0.2		1.81	-10.70		1880.6	13.4	-8.5	0.0	0.0
37	1.540	-0.153	538.69		-5.9	0.9	-0.2		1.76	-11.00		2400.7	13.4	-8.5	0.0	0.0
38	1.352	-0.247	537.99		-6.1	0.9	-0.2		1.75	-11.37		2835.9	14.0	-8.5	0.0	0.0
39	1.258	-0.310	538.27		-6.1	0.9	-0.2		1.66	-11.36		3200.3	12.8	-9.8	0.0	0.0
40	1.509	-0.184	538.90		-5.8	0.9	-0.2		1.69	-10.82		3506.7	11.6	-9.8	0.0	0.0
41	1.572	-0.121	538.62		-6.0	0.9	-0.2		1.70	-11.11		3770.4	12.8	-9.2	0.0	0.0
