

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.517	-1.102	649.53		16.4	-10.8	0.1		-16.48	25.31		1272.1	1223.8	1148.8	0.0	0.0
2	1.172	-1.039	647.70		15.9	-10.9	0.1		-16.81	24.66		1272.7	1226.3	1150.0	0.0	0.0
3	1.171	-1.604	648.19		16.3	-11.0	-0.1		-16.85	25.30		1267.8	1223.2	1148.1	0.0	0.0
4	1.547	-1.761	648.89		16.8	-10.9	-0.0		-16.66	25.99		1270.2	1226.3	1150.0	0.0	0.0
5	1.548	-1.385	649.88		16.5	-10.7	0.1		-16.45	25.40		1262.3	1218.9	1143.9	0.0	0.0
6	1.046	-1.259	648.97		16.1	-10.8	0.0		-16.67	24.92		1261.7	1215.9	1143.9	0.0	0.0
7	0.826	-1.699	648.12		16.1	-10.9	-0.1		-16.81	24.97		1261.7	1217.7	1142.6	0.0	0.0
8	0.888	-2.076	649.10		16.6	-11.0	-0.1		-16.94	25.73		1258.0	1213.5	1138.4	0.0	0.0
9	1.045	-1.856	649.39		16.6	-10.8	-0.0		-16.58	25.59		1267.2	1217.7	1142.6	0.0	0.0
10	0.732	-1.542	650.38		16.1	-10.8	0.0		-16.61	24.88		1261.7	1214.1	1141.4	0.0	0.0
11	0.450	-1.824	648.75		16.1	-10.9	-0.1		-16.72	24.93		1259.8	1215.3	1142.6	0.0	0.0
12	0.700	-2.138	649.46		16.4	-11.0	-0.1		-16.84	25.39		1260.5	1214.7	1138.4	0.0	0.0
13	1.014	-2.076	651.29		16.7	-10.8	0.0		-16.47	25.79		1262.3	1213.5	1137.2	0.0	0.0
14	0.984	-1.762	650.45		16.3	-10.9	0.1		-16.69	25.21		1273.3	1222.0	1143.3	0.0	0.0
15	0.576	-1.887	649.60		16.2	-10.9	0.0		-16.81	24.95		1269.6	1221.4	1143.9	0.0	0.0
16	0.512	-2.327	649.32		16.3	-11.1	-0.1		-17.08	25.29		1273.3	1224.4	1148.8	0.0	0.0
17	1.107	-2.547	651.01		16.6	-11.0	-0.1		-16.78	25.59		1275.1	1227.5	1149.4	0.0	0.0
18	0.857	-2.296	652.14		16.5	-10.9	-0.0		-16.73	25.35		1277.5	1226.9	1150.0	0.0	0.0
19	0.419	-1.981	650.67		16.0	-11.1	-0.0		-17.03	24.71		1286.7	1234.2	1156.7	0.0	0.0
20	0.262	-2.327	650.03		16.0	-11.2	-0.1		-17.19	24.66		1277.5	1230.5	1154.9	0.0	0.0
21	0.731	-2.704	651.37		16.4	-11.1	-0.1		-17.08	25.25		1280.0	1231.2	1158.5	0.0	0.0
22	0.920	-2.390	652.22		16.3	-10.9	-0.0		-16.67	25.08		1279.4	1229.9	1154.9	0.0	0.0
23	0.545	-1.950	652.15		15.7	-11.0	0.0		-16.90	24.14		1275.1	1228.7	1152.4	0.0	0.0
24	0.482	-2.107	650.39		15.7	-11.2	-0.0		-17.15	24.25		1277.5	1230.5	1154.9	0.0	0.0
25	0.544	-2.547	651.16		16.0	-11.3	-0.1		-17.26	24.62		1269.0	1224.4	1151.2	0.0	0.0
26	0.795	-2.578	652.15		16.1	-11.1	-0.0		-17.00	24.83		1269.0	1224.4	1154.2	0.0	0.0
27	0.858	-2.076	652.65		15.7	-11.0	0.0		-16.77	24.22		1265.9	1217.7	1146.3	0.0	0.0
28	0.293	-1.981	651.59		15.5	-11.1	-0.0		-17.04	23.92		1265.3	1217.1	1142.6	0.0	0.0
29	0.262	-2.264	650.74		15.6	-11.2	-0.0		-17.17	24.09		1270.2	1220.8	1145.7	0.0	0.0
30	0.795	-2.547	652.57		16.0	-11.1	0.0		-17.02	24.69		1265.3	1219.6	1144.5	0.0	0.0
31	0.827	-2.390	652.57		16.1	-11.0	0.1		-16.79	24.86		1274.5	1226.9	1150.6	0.0	0.0
32	0.701	-1.950	652.30		15.6	-11.0	0.0		-16.85	24.08		1270.8	1222.6	1146.3	0.0	0.0
33	0.545	-2.201	651.38		15.7	-11.0	0.0		-16.94	24.15		1272.7	1222.6	1145.7	0.0	0.0
34	0.669	-2.484	651.09		16.0	-11.2	0.0		-17.16	24.65		1279.4	1228.7	1150.6	0.0	0.0
35	0.951	-2.610	652.22		16.2	-11.0	0.0		-16.82	25.04		1281.2	1229.3	1151.8	0.0	0.0
36	0.983	-2.296	652.36		15.9	-10.9	0.1		-16.66	24.54		1287.3	1236.0	1158.5	0.0	0.0
37	0.638	-2.201	651.51		16.0	-10.9	0.0		-16.74	24.63		1283.6	1233.0	1156.1	0.0	0.0
38	0.513	-2.673	651.23		15.9	-11.0	0.0		-16.86	24.60		1286.7	1235.4	1157.9	0.0	0.0
39	0.889	-2.767	652.15		16.1	-11.1	0.0		-16.95	24.78		1285.5	1240.3	1159.7	0.0	0.0
40	1.014	-2.579	653.42		16.0	-10.9	0.1		-16.65	24.60		1281.8	1236.6	1159.1	0.0	0.0
41	0.827	-2.390	651.80		15.8	-10.9	0.1		-16.76	24.39		1288.5	1242.1	1165.2	0.0	0.0
42	0.638	-2.610	651.16		15.8	-11.1	0.0		-16.99	24.33		1279.4	1234.8	1161.6	0.0	0.0
43	0.919	-2.893	652.15		16.1	-11.2	-0.0		-17.10	24.84		1276.3	1230.5	1159.7	0.0	0.0
44	1.327	-2.704	652.71		16.2	-10.9	0.0		-16.69	24.93		1275.1	1229.9	1156.7	0.0	0.0
45	0.920	-2.453	653.07		15.7	-11.0	0.1		-16.76	24.16		1274.5	1227.5	1153.0	0.0	0.0
46	0.670	-2.547	650.95		15.9	-11.0	0.0		-16.94	24.54		1279.4	1232.4	1156.7	0.0	0.0
47	0.825	-2.987	651.51		16.1	-11.1	-0.1		-16.95	24.84		1268.4	1225.7	1152.4	0.0	0.0
48	1.201	-3.018	652.85		16.3	-10.9	-0.0		-16.69	25.12		1269.6	1223.8	1153.6	0.0	0.0
49	1.233	-2.453	653.56		16.0	-10.9	0.0		-16.56	24.59		1269.6	1220.2	1147.5	0.0	0.0
50	0.701	-2.139	653.28		15.9	-10.9	0.0		-16.67	24.40		1269.6	1220.2	1143.9	0.0	0.0
51	0.544	-2.390	652.01		16.1	-11.1	-0.0		-16.94	24.76		1274.5	1225.1	1148.8	0.0	0.0
52	1.013	-2.704	653.41		16.7	-11.0	-0.0		-16.73	25.68		1270.8	1222.0	1146.9	0.0	0.0
53	1.358	-2.296	654.26		16.5	-10.7	0.0		-16.27	25.39		1281.8	1232.4	1155.5	0.0	0.0
54	1.076	-2.044	654.06		16.2	-10.8	0.0		-16.46	24.82		1272.1	1226.3	1151.8	0.0	0.0
55	0.732	-2.358	652.86		16.1	-10.9	-0.0		-16.68	24.85		1277.5	1225.1	1149.4	0.0	0.0
56	1.012	-2.610	652.92		16.6	-10.9	-0.1		-16.72	25.60		1283.0	1232.4	1153.0	0.0	0.0
