

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-4.559	-8.265	389.84		1.5	-4.5	0.2		-11.97	4.60		5212.1	34.8	51.3	0.0	0.0
2	-4.559	-8.265	386.25		0.7	-4.9	0.2		-13.01	2.39		5211.5	34.2	50.1	0.0	0.0
3	-4.653	-8.139	388.72		1.1	-4.8	0.2		-12.71	3.41		5210.9	34.2	43.9	0.0	0.0
4	-4.654	-8.139	387.52		0.6	-5.0	0.1		-13.17	2.17		5211.5	34.8	46.4	0.0	0.0
5	-4.685	-8.328	389.28		1.5	-4.8	0.1		-12.82	4.42		5210.9	34.2	42.7	0.0	0.0
6	-4.402	-8.422	386.18		0.7	-4.8	0.2		-12.77	2.55		5209.7	34.2	51.9	0.0	0.0
7	-4.371	-8.359	389.35		1.1	-4.6	0.2		-12.25	3.57		5210.3	34.8	50.7	0.0	0.0
8	-4.842	-8.327	387.38		0.7	-4.7	0.1		-12.55	2.39		5210.9	34.2	47.6	0.0	0.0
9	-5.029	-8.265	389.00		1.0	-4.6	0.1		-12.22	3.22		5211.5	34.2	50.1	0.0	0.0
10	-4.749	-8.233	387.31		0.8	-4.8	-0.0		-12.83	2.73		5211.5	34.8	47.0	0.0	0.0
11	-4.498	-8.485	390.41		1.3	-4.6	0.1		-12.20	3.92		5212.1	34.2	48.8	0.0	0.0
12	-4.810	-8.673	387.94		0.8	-4.7	0.2		-12.59	2.81		5211.5	34.8	52.5	0.0	0.0
13	-4.684	-8.453	389.00		0.9	-4.8	0.2		-12.77	2.93		5212.1	34.2	48.2	0.0	0.0
14	-4.590	-8.296	387.80		0.7	-5.0	0.2		-13.15	2.58		5212.1	33.6	52.5	0.0	0.0
15	-4.559	-8.359	389.99		0.7	-4.9	0.1		-12.98	2.52		5212.7	33.6	51.3	0.0	0.0
16	-4.654	-8.516	387.52		0.9	-4.9	0.1		-12.91	3.10		5212.1	34.2	45.8	0.0	0.0
17	-4.120	-8.390	389.71		0.7	-4.7	0.2		-12.38	2.52		5212.7	34.8	51.3	0.0	0.0
18	-4.183	-8.516	387.59		0.8	-4.8	0.1		-12.64	2.85		5212.1	34.2	46.4	0.0	0.0
