

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.297	-1.503	736.62		-10.9	1.1	-0.1		1.57	-14.77		5213.3	36.6	52.5	0.0	0.0
2	1.890	-1.691	735.21		-11.0	0.9	-0.2		1.26	-14.89		5213.3	36.0	52.5	0.0	0.0
3	2.485	-1.911	736.68		-10.0	1.0	-0.1		1.47	-13.46		5213.3	35.4	55.5	0.0	0.0
4	2.422	-1.503	735.98		-10.6	1.1	-0.1		1.56	-14.33		5213.3	36.0	51.3	0.0	0.0
5	2.673	-1.880	734.71		-10.6	1.0	-0.1		1.44	-14.39		5213.9	36.0	51.9	0.0	0.0
6	2.830	-1.723	736.82		-10.2	1.3	-0.1		1.88	-13.78		5212.7	36.0	52.5	0.0	0.0
7	1.889	-1.566	735.70		-10.9	1.2	-0.2		1.78	-14.76		5213.3	36.6	54.9	0.0	0.0
8	2.201	-2.100	734.92		-10.5	1.0	-0.3		1.44	-14.25		5213.3	36.0	56.2	0.0	0.0
9	2.453	-1.534	736.68		-10.6	1.1	-0.2		1.63	-14.26		5213.9	36.0	61.0	0.0	0.0
10	2.013	-1.188	735.13		-10.7	1.0	-0.4		1.51	-14.52		5213.9	36.6	60.4	0.0	0.0
11	2.671	-1.974	736.54		-10.1	1.0	-0.3		1.54	-13.61		5215.2	36.0	58.0	0.0	0.0
12	2.422	-1.974	737.46		-10.4	1.3	-0.1		1.81	-14.05		5213.9	35.4	58.6	0.0	0.0
13	2.077	-1.943	736.12		-10.4	1.0	-0.2		1.51	-14.10		5214.6	36.0	61.0	0.0	0.0
14	2.547	-1.911	736.96		-10.2	1.0	-0.1		1.50	-13.77		5214.6	36.0	56.8	0.0	0.0
15	2.234	-1.566	735.48		-10.5	1.1	-0.1		1.57	-14.26		5214.6	36.6	58.0	0.0	0.0
16	2.483	-1.880	735.91		-10.5	0.8	-0.2		1.25	-14.13		5214.6	36.6	58.0	0.0	0.0
17	2.641	-1.786	737.11		-10.6	0.9	-0.2		1.34	-14.25		5213.9	36.0	48.8	0.0	0.0
18	2.171	-1.754	735.41		-10.4	0.9	-0.2		1.35	-14.01		5213.3	36.0	53.1	0.0	0.0
19	2.640	-2.100	735.90		-10.0	1.0	-0.2		1.49	-13.54		5213.3	36.6	55.5	0.0	0.0
20	2.986	-1.786	736.47		-10.5	1.1	-0.1		1.64	-14.23		5213.3	36.6	47.0	0.0	0.0
21	2.359	-1.943	735.34		-10.3	1.1	-0.2		1.55	-13.98		5213.9	36.6	51.3	0.0	0.0
22	2.326	-1.974	736.96		-10.1	1.2	-0.3		1.69	-13.55		5213.3	36.6	64.7	0.0	0.0
23	2.139	-1.880	736.33		-10.7	1.1	-0.2		1.60	-14.39		5213.3	36.6	65.9	0.0	0.0
24	2.013	-1.817	735.48		-10.3	1.0	-0.3		1.46	-13.88		5213.3	36.0	60.4	0.0	0.0
25	2.545	-1.251	737.38		-10.1	1.1	-0.3		1.63	-13.63		5213.9	36.0	54.3	0.0	0.0
26	2.389	-1.660	735.98		-10.4	1.0	-0.3		1.50	-14.01		5212.7	36.6	59.2	0.0	0.0
27	2.451	-2.163	736.60		-9.8	1.1	-0.2		1.55	-13.16		5213.9	36.0	58.0	0.0	0.0
28	2.453	-1.629	737.46		-10.2	1.1	-0.1		1.65	-13.75		5213.3	36.6	54.3	0.0	0.0
29	2.233	-1.723	734.99		-10.6	0.8	-0.2		1.16	-14.29		5213.9	36.6	58.0	0.0	0.0
30	2.672	-1.817	736.25		-10.0	1.0	-0.1		1.48	-13.52		5215.2	36.6	51.3	0.0	0.0
31	2.515	-1.472	736.12		-10.7	0.9	-0.1		1.30	-14.49		5213.9	36.0	56.2	0.0	0.0
32	2.326	-1.817	735.69		-10.4	0.7	-0.2		1.06	-14.11		5214.6	35.4	59.8	0.0	0.0
33	2.577	-1.534	737.59		-9.8	1.0	-0.2		1.45	-13.17		5214.6	36.0	53.7	0.0	0.0
34	2.389	-1.314	735.98		-10.4	1.0	-0.2		1.43	-14.13		5215.2	36.6	56.8	0.0	0.0
35	3.142	-1.754	736.04		-10.1	0.9	-0.1		1.41	-13.61		5214.6	36.0	64.1	0.0	0.0
36	2.891	-1.471	737.24		-10.1	1.2	-0.1		1.72	-13.68		5214.6	36.0	58.6	0.0	0.0
37	2.043	-1.377	736.26		-10.3	1.1	-0.4		1.55	-13.96		5214.6	36.6	57.4	0.0	0.0
38	2.639	-1.660	736.67		-9.8	1.0	-0.2		1.44	-13.20		5213.9	36.0	53.1	0.0	0.0
39	2.515	-1.126	736.05		-10.2	1.0	-0.2		1.48	-13.85		5213.3	36.0	54.9	0.0	0.0
40	2.450	-1.094	735.48		-10.1	0.8	-0.4		1.21	-13.65		5213.3	36.0	55.5	0.0	0.0
41	2.951	-1.503	737.31		-9.7	1.0	-0.3		1.50	-13.12		5213.9	36.0	52.5	0.0	0.0
