

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.444	0.820	426.42		-4.1	0.5	0.1		1.16	-9.79		5109.6	33.0	48.2	0.0	0.0
2	0.350	0.758	424.94		-4.3	0.2	0.0		0.61	-10.13		5108.3	32.4	51.9	0.0	0.0
3	0.569	0.789	427.13		-4.1	0.3	0.0		0.65	-9.59		5112.0	33.6	51.9	0.0	0.0
4	0.319	0.883	425.71		-4.0	0.3	0.0		0.64	-9.44		5112.6	33.0	48.2	0.0	0.0
5	0.663	0.883	426.84		-3.4	0.4	0.0		1.01	-8.05		5111.4	32.4	50.1	0.0	0.0
6	0.318	1.009	425.93		-3.9	0.5	0.0		1.24	-9.31		5108.3	33.0	48.2	0.0	0.0
7	0.851	1.072	425.92		-3.7	0.4	0.1		1.05	-8.86		5105.9	32.4	50.7	0.0	0.0
8	1.103	1.292	425.71		-3.8	0.5	0.2		1.33	-9.11		5109.6	33.0	50.7	0.0	0.0
9	1.008	1.135	425.92		-3.7	0.5	0.1		1.18	-8.68		5110.2	33.6	47.0	0.0	0.0
10	0.600	1.386	427.76		-3.7	0.7	0.0		1.61	-8.75		5109.0	33.0	47.6	0.0	0.0
11	0.160	1.355	426.21		-3.9	0.5	-0.1		1.17	-9.24		5107.7	33.0	48.2	0.0	0.0
12	0.662	1.512	427.33		-3.5	0.5	0.0		1.32	-8.41		5104.1	32.4	50.1	0.0	0.0
13	0.443	1.732	424.94		-3.7	0.4	0.0		1.02	-8.93		5108.3	33.0	50.7	0.0	0.0
14	0.631	1.794	425.92		-3.5	0.4	-0.1		1.04	-8.36		5110.2	33.6	48.8	0.0	0.0
15	0.662	2.014	426.56		-3.8	0.5	-0.1		1.24	-8.96		5109.6	33.6	48.8	0.0	0.0
16	0.817	1.480	425.64		-3.6	0.2	-0.1		0.47	-8.53		5108.3	33.0	51.3	0.0	0.0
17	0.944	1.574	427.33		-3.5	0.5	0.0		1.29	-8.41		5105.9	32.4	51.3	0.0	0.0
18	0.569	1.543	425.29		-3.4	0.4	0.1		0.89	-8.04		5109.0	33.0	49.4	0.0	0.0
19	0.663	1.606	427.47		-3.2	0.7	0.1		1.61	-7.50		5112.6	33.0	46.4	0.0	0.0
20	0.600	1.700	425.08		-3.8	0.3	0.1		0.86	-9.10		5112.0	33.0	46.4	0.0	0.0
21	0.788	1.323	425.77		-3.3	0.4	0.1		0.94	-7.78		5110.8	33.6	47.6	0.0	0.0
22	0.538	1.543	425.64		-3.7	0.3	0.2		0.86	-8.90		5107.7	32.4	48.8	0.0	0.0
23	0.757	1.794	425.07		-3.3	0.2	0.1		0.59	-7.83		5110.8	33.0	50.7	0.0	0.0
24	0.663	1.951	426.63		-3.9	0.4	0.1		1.09	-9.18		5112.6	33.6	49.4	0.0	0.0
25	0.631	1.700	425.57		-3.8	0.1	0.0		0.20	-8.96		5111.4	33.0	50.1	0.0	0.0
26	0.850	1.700	427.54		-3.4	0.3	0.0		0.73	-8.19		5109.0	33.6	48.8	0.0	0.0
27	0.600	1.794	425.07		-3.4	0.2	0.0		0.40	-8.20		5105.9	33.0	50.1	0.0	0.0
28	0.976	1.857	426.33		-2.8	0.3	0.1		0.83	-6.63		5109.0	32.4	51.3	0.0	0.0
29	0.851	2.014	424.72		-3.6	0.3	0.1		0.80	-8.54		5110.8	33.0	47.0	0.0	0.0
30	1.447	1.669	425.56		-3.2	0.3	0.1		0.90	-7.68		5109.6	33.6	48.8	0.0	0.0
31	1.479	1.574	425.64		-3.4	0.4	0.2		1.04	-8.08		5107.7	33.6	48.8	0.0	0.0
32	1.039	1.543	424.79		-3.2	0.3	0.1		0.90	-7.63		5105.3	32.4	50.1	0.0	0.0
33	0.787	1.763	425.85		-3.3	0.5	-0.0		1.25	-7.77		5107.7	32.4	52.5	0.0	0.0
34	0.536	1.700	424.44		-3.6	0.3	-0.0		0.71	-8.61		5110.2	33.0	48.2	0.0	0.0
35	0.850	1.574	426.27		-3.1	0.4	0.1		1.08	-7.38		5109.6	33.6	48.2	0.0	0.0
