

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.848	0.380	257.87		-11.7	-1.4	-0.1		-5.27	-45.49		5108.3	33.0	45.8	0.0	0.0
2	0.975	0.632	257.52		-12.1	-1.5	0.0		-5.80	-47.02		5108.3	32.4	46.4	0.0	0.0
3	0.473	0.475	256.60		-12.3	-1.6	-0.1		-6.02	-48.15		5106.5	33.0	46.4	0.0	0.0
4	0.127	0.255	256.31		-11.8	-1.7	-0.2		-6.65	-46.05		5104.1	33.0	47.0	0.0	0.0
5	0.628	0.192	257.23		-11.3	-1.8	-0.2		-6.89	-44.00		5102.2	31.7	48.8	0.0	0.0
6	0.911	0.223	256.95		-11.7	-1.8	-0.1		-6.87	-45.56		5103.5	31.7	47.6	0.0	0.0
7	0.723	0.537	257.52		-12.4	-1.8	-0.1		-7.08	-48.21		5105.9	32.4	45.8	0.0	0.0
8	0.410	0.726	257.03		-12.4	-1.7	-0.0		-6.60	-48.40		5105.9	32.4	45.2	0.0	0.0
9	0.410	0.317	256.53		-12.1	-1.9	-0.0		-7.33	-47.31		5105.9	32.4	46.4	0.0	0.0
10	0.628	-0.248	256.60		-12.0	-1.9	-0.1		-7.44	-46.70		5104.7	33.0	46.4	0.0	0.0
11	0.754	0.003	257.66		-11.7	-1.7	-0.1		-6.39	-45.56		5103.5	33.0	47.6	0.0	0.0
12	0.786	0.537	258.51		-11.9	-1.6	0.0		-5.99	-45.93		5102.2	31.7	51.3	0.0	0.0
13	0.660	0.506	256.81		-11.9	-1.6	-0.1		-6.33	-46.22		5104.7	31.7	48.8	0.0	0.0
14	0.627	0.349	255.54		-12.0	-1.8	-0.2		-7.14	-47.19		5108.3	32.4	45.2	0.0	0.0
15	0.720	0.443	256.53		-11.7	-1.9	-0.3		-7.29	-45.81		5108.3	33.0	45.8	0.0	0.0
16	1.004	0.380	257.23		-11.7	-1.8	-0.2		-6.75	-45.38		5107.7	32.4	46.4	0.0	0.0
17	1.036	0.412	257.66		-12.0	-1.7	-0.1		-6.36	-46.81		5107.7	33.0	45.2	0.0	0.0
18	0.408	0.537	257.10		-12.3	-1.7	-0.2		-6.55	-47.84		5105.3	32.4	47.0	0.0	0.0
19	0.158	0.349	256.53		-12.1	-1.7	-0.2		-6.59	-47.16		5103.5	31.7	49.4	0.0	0.0
20	0.942	0.098	256.53		-11.7	-1.7	-0.1		-6.59	-45.62		5105.3	31.7	50.1	0.0	0.0
21	1.695	0.129	257.16		-11.6	-1.7	-0.0		-6.43	-45.28		5109.6	32.4	48.2	0.0	0.0
22	1.131	0.537	258.15		-11.9	-1.7	-0.0		-6.38	-46.07		5108.3	32.4	45.2	0.0	0.0
23	0.911	0.694	257.45		-12.0	-1.8	-0.0		-6.81	-46.66		5107.7	33.0	46.4	0.0	0.0
24	0.723	0.192	256.60		-12.0	-2.0	-0.1		-7.63	-46.75		5105.9	33.0	46.4	0.0	0.0
