

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.613	-0.936	591.90		-3.1	-11.0	-0.2		-18.54	-5.26		5215.8	34.8	52.5	0.0	0.0
2	1.425	-0.842	593.81		-3.4	-11.0	-0.2		-18.39	-5.75		5215.2	34.2	53.7	0.0	0.0
3	1.613	-1.030	592.67		-3.0	-11.1	-0.2		-18.62	-4.96		5215.2	34.8	55.5	0.0	0.0
4	1.613	-0.999	593.95		-3.1	-10.9	-0.2		-18.25	-5.08		5215.2	35.4	47.6	0.0	0.0
5	2.021	-0.967	592.11		-3.0	-10.8	-0.2		-18.20	-4.97		5213.9	35.4	48.2	0.0	0.0
6	1.394	-0.904	593.52		-3.1	-10.6	-0.2		-17.82	-5.22		5214.6	34.2	50.7	0.0	0.0
7	1.392	-0.873	592.88		-3.1	-10.9	-0.3		-18.28	-5.13		5213.3	35.4	52.5	0.0	0.0
8	1.299	-0.622	593.66		-3.1	-10.9	-0.2		-18.28	-5.24		5213.3	34.8	53.7	0.0	0.0
9	1.830	-0.653	592.18		-3.0	-11.0	-0.4		-18.44	-4.95		5213.9	35.4	66.5	0.0	0.0
10	1.706	-0.999	594.65		-2.8	-10.7	-0.2		-17.89	-4.68		5213.9	35.4	62.3	0.0	0.0
11	1.706	-1.124	592.67		-2.9	-11.0	-0.2		-18.54	-4.89		5215.2	35.4	54.9	0.0	0.0
12	1.644	-0.936	592.89		-3.3	-11.0	-0.2		-18.39	-5.52		5213.9	34.8	51.9	0.0	0.0
13	1.769	-0.842	592.74		-3.1	-11.1	-0.2		-18.59	-5.26		5215.2	34.8	56.8	0.0	0.0
14	1.487	-0.936	593.95		-3.4	-11.1	-0.2		-18.63	-5.68		5213.9	35.4	54.3	0.0	0.0
15	1.643	-0.999	593.02		-2.7	-11.1	-0.3		-18.55	-4.53		5214.6	34.8	48.8	0.0	0.0
16	1.864	-0.904	594.02		-3.1	-10.9	-0.2		-18.30	-5.18		5215.2	35.4	53.1	0.0	0.0
17	2.052	-1.061	593.09		-2.9	-11.0	-0.2		-18.38	-4.82		5215.2	35.4	49.4	0.0	0.0
18	1.362	-1.030	594.51		-3.2	-10.9	-0.2		-18.25	-5.34		5215.8	34.8	51.3	0.0	0.0
19	1.549	-0.904	593.03		-3.0	-11.0	-0.3		-18.47	-5.00		5215.2	35.4	53.7	0.0	0.0
20	1.486	-0.684	594.02		-3.0	-10.8	-0.4		-18.15	-5.07		5215.2	34.8	50.1	0.0	0.0
21	1.893	-0.810	594.15		-2.8	-11.1	-0.3		-18.54	-4.67		5215.8	34.8	55.5	0.0	0.0
22	1.581	-1.124	595.00		-2.8	-10.8	-0.2		-18.08	-4.71		5215.8	35.4	69.6	0.0	0.0
23	1.738	-1.093	592.67		-2.8	-11.1	-0.2		-18.62	-4.69		5215.2	34.8	61.0	0.0	0.0
24	1.675	-0.967	594.16		-3.2	-11.1	-0.1		-18.51	-5.31		5215.8	35.4	54.9	0.0	0.0
25	1.769	-0.936	593.66		-3.1	-11.2	-0.2		-18.75	-5.15		5213.9	34.8	50.7	0.0	0.0
26	1.675	-1.030	594.37		-3.2	-11.2	-0.2		-18.78	-5.27		5215.2	34.8	56.8	0.0	0.0
27	1.925	-0.936	593.30		-2.8	-11.1	-0.3		-18.61	-4.60		5213.9	35.4	54.9	0.0	0.0
28	2.083	-1.124	593.74		-3.3	-11.0	-0.1		-18.34	-5.44		5213.9	34.8	51.9	0.0	0.0
29	1.800	-1.187	594.01		-2.9	-11.0	-0.2		-18.43	-4.84		5213.9	34.2	57.4	0.0	0.0
30	1.455	-1.156	594.09		-3.3	-10.9	-0.3		-18.26	-5.53		5214.6	34.8	50.7	0.0	0.0
31	1.706	-0.779	593.52		-2.9	-11.1	-0.3		-18.55	-4.90		5213.9	34.2	51.3	0.0	0.0
32	1.736	-0.873	594.58		-3.1	-11.0	-0.4		-18.41	-5.18		5214.6	34.8	55.5	0.0	0.0
33	1.831	-1.376	594.65		-2.5	-10.9	-0.3		-18.26	-4.14		5213.9	35.4	51.3	0.0	0.0
34	1.550	-1.187	594.87		-3.1	-10.9	-0.2		-18.29	-5.10		5214.6	34.8	58.6	0.0	0.0
35	1.706	-1.156	594.01		-2.9	-11.3	-0.2		-18.85	-4.78		5215.2	34.8	56.2	0.0	0.0
36	1.330	-0.967	594.44		-3.3	-11.1	-0.2		-18.57	-5.51		5215.2	34.8	50.7	0.0	0.0
37	1.737	-0.842	594.86		-3.0	-11.3	-0.2		-18.86	-4.99		5215.8	34.8	52.5	0.0	0.0
38	1.456	-1.030	594.72		-3.1	-11.1	-0.2		-18.51	-5.11		5215.8	34.8	50.1	0.0	0.0
39	2.114	-1.030	594.08		-2.7	-11.0	-0.1		-18.47	-4.56		5216.4	35.4	53.7	0.0	0.0
40	1.738	-0.999	594.58		-3.0	-10.9	-0.2		-18.16	-5.04		5215.8	34.8	54.3	0.0	0.0
41	1.612	-0.936	594.79		-2.8	-11.0	-0.3		-18.35	-4.62		5215.2	34.2	51.3	0.0	0.0
42	1.267	-0.716	594.23		-3.2	-11.0	-0.3		-18.43	-5.36		5215.8	34.8	46.4	0.0	0.0
43	1.798	-0.653	594.15		-2.7	-11.2	-0.4		-18.67	-4.48		5216.4	34.2	45.2	0.0	0.0
44	1.737	-1.062	594.86		-2.9	-10.9	-0.2		-18.16	-4.78		5215.2	35.4	50.7	0.0	0.0
45	1.832	-1.062	595.14		-2.6	-11.1	-0.1		-18.52	-4.32		5214.6	35.4	53.7	0.0	0.0
46	1.581	-1.156	593.81		-3.2	-11.1	-0.2		-18.63	-5.40		5213.9	34.2	51.3	0.0	0.0
47	1.737	-1.062	594.16		-2.9	-11.1	-0.1		-18.59	-4.78		5213.9	35.4	53.1	0.0	0.0
48	1.581	-0.967	594.59		-3.5	-11.2	-0.1		-18.76	-5.83		5214.6	35.4	48.8	0.0	0.0
49	1.769	-1.093	594.79		-2.5	-11.3	-0.2		-18.88	-4.22		5214.6	34.8	46.4	0.0	0.0
50	1.769	-0.967	594.02		-3.2	-11.0	-0.1		-18.35	-5.31		5213.9	35.4	44.6	0.0	0.0
51	1.926	-0.936	595.28		-2.7	-11.0	-0.2		-18.34	-4.52		5215.2	34.8	46.4	0.0	0.0
52	1.299	-1.062	594.44		-3.3	-11.0	-0.2		-18.36	-5.43		5214.6	34.8	49.4	0.0	0.0
53	1.643	-0.905	594.79		-2.7	-11.1	-0.3		-18.52	-4.56		5215.2	35.4	57.4	0.0	0.0
54	1.548	-0.685	594.02		-3.2	-11.0	-0.3		-18.44	-5.33		5215.2	34.8	57.4	0.0	0.0
55	1.893	-0.999	595.29		-2.6	-11.2	-0.2		-18.63	-4.39		5215.2	35.4	55.5	0.0	0.0
56	1.644	-1.219	595.36		-2.8	-11.0	-0.1		-18.33	-4.60		5215.8	35.4	53.7	0.0	0.0
57	1.832	-1.030	594.37		-2.7	-11.2	-0.1		-18.73	-4.56		5215.2	34.8	55.5	0.0	0.0
58	1.613	-0.968	593.67		-3.3	-11.1	-0.1		-18.64	-5.48		5215.8	34.8	54.3	0.0	0.0
59	1.895	-0.873	594.94		-3.1	-11.3	-0.1		-18.96	-5.08		5215.8	35.4	54.9	0.0	0.0
60	1.675	-0.999	594.02		-3.1	-11.3	-0.2		-18.89	-5.18		5215.2	35.4	54.3	0.0	0.0
61	2.051	-0.936	594.37		-2.6	-11.1	-0.1		-18.63	-4.30		5215.8	34.8	51.9	0.0	0.0
62	2.115	-1.156	593.31		-3.2	-11.1	-0.1		-18.64	-5.37		5215.8	35.4	51.9	0.0	0.0
63	1.769	-1.125	594.93		-2.7	-11.0	-0.2		-18.34	-4.55		5215.2	35.4	54.3	0.0	0.0
64	1.455	-1.156	593.53		-3.4	-11.1	-0.2		-18.61	-5.67		5215.8	34.8	53.7	0.0	0.0
65	1.612	-0.905	594.65		-2.8	-11.2	-0.2		-18.69	-4.63		5214.6	34.8	51.9	0.0	0.0
66	1.643	-0.873	593.53		-3.2	-11.1	-0.3		-18.68	-5.36		5213.9	35.4	64.1	0.0	0.0
67	1.894	-1.250	595.64		-2.4	-11.1	-0.2		-18.52	-3.95		5214.6	35.4	61.6	0.0	0.0
68	1.550	-1.219	593.74		-3.0	-11.1	-0.1		-18.53	-5.04		5213.9	34.8	54.9	0.0	0.0
69	1.770	-1.093	594.72		-2.7	-11.3	-0.1		-18.82	-4.45		5213.9	34.2	46.4	0.0	0.0
70	1.613	-1.062	593.53		-3.4	-11.3	-0.1		-18.93	-5.61		5213.9	34.8	49.4	0.0	0.0
71	1.707	-0.936	594.93		-2.8	-11.3	-0.1		-18.96	-4.62		5213.9	34.8	48.8	0.0	0.0
72	1.581	-0.936	593.45		-3.1	-11.1	-0.2		-18.66	-5.19		5213.9	34.8	52.5	0.0	0.0
73	2.083	-0.936	594.58		-2.7	-11.1	-0.1		-18.52	-4.53		5214.6	35.4	53.7	0.0	0.0
74	1.895	-1.062	593.03		-3.0	-11.0	-0.1		-18.49	-5.05		5214.6	34.8	45.8	0.0	0.0
75	1.675	-0.936	595.21		-2.8	-11.1	-0.2		-18.58	-4.62		5214.6	35.4	49.4	0.0	0.0
76	1.487	-0.967	592.75		-3.2	-11.2	-0.1		-18.82	-5.39		5215.8	36.0	51.3	0.0	0.0
77	1.706	-0.685	594.37		-2.7	-11.1	-0.3		-18.61	-4.44		5215.2	34.8	49.4	0.0	0.0
78	1.737	-0.936	593.38		-3.1	-11.2	-0.3		-18.72	-5.16		5215.2	34.8	54.9	0.0	0.0
79	1.769	-1.187	594.86		-2.4	-11.0	-0.1		-18.40	-3.99		5215.8	35.4	59.8	0.0	0.0
80	1.550	-1.156	591.76		-3.2	-11.3	-0.1		-19.01	-5.32		5215.2	35.4	59.8	0.0	0.0
81	1.675	-0.873	593.59		-2.8	-11.1	-0.1		-18.65	-4.67		5215.8	35.4	58.0	0.0	0.0
82	1.394	-0.873	592.75		-3.3	-11.4	-0.1		-19.07	-5.59		5215.2	35.4	51.9	0.0	0.0
83	1.550	-1.030	594.93		-2.4	-11.2	-0.1		-18.76	-3.90		5215.2	35.4	56.2	0.0	0.0
84	1.550	-0.905	592.53		-3.1	-11.2	-0.1		-18.76	-5.23		5215.2	34.8	54.3	0.0	0.0
85	1.959	-0.904	593.87		-2.6	-11.0	-0.1		-18.42	-4.40		5213.9	34.8	51.9	0.0	0.0
86	1.331	-0.967	592.46		-3.0	-11.1	-0.2		-18.58	-5.06		5215.2	35.4	54.9	0.0	0.0
87	1.173	-0.842	594.65		-2.7	-11.0	-0.2		-18.46	-4.50		5214.6	34.8	48.8	0.0	0.0
88	1.205	-0.590	591.83		-3.0	-11.2	-0.3		-18.84	-5.12		5213.9	34.8	53.7	0.0	0.0
89	1.518	-0.684	594.64		-2.5	-11.1	-0.3		-18.53	-4.18		5213.9	34.8	57.4	0.0	0.0
90	1.393	-1.062	592.67		-2.7	-11.1	-0.2		-18.59	-4.43		5213.3	34.8	51.9	0.0	0.0
91	1.425	-0.967	594.57		-2.4	-11.1	-0.1		-18.51	-3.94		5214.6	35.4	56.8	0.0	0.0
92	1.457	-0.842	591.54		-3.0	-11.2	-0.1		-18.92	-4.98		5214.6	34.8	50.7	0.0	0.0
93	1.363	-0.873	593.66		-2.7	-11.2	-0.1		-18.73	-4.57		5213.9	34.2	50.1	0.0	0.0
94	1.237	-0.936	592.39		-3.1	-11.4	-0.2		-19.24	-5.10		5214.6	34.8	51.3	0.0	0.0
95	1.487	-0.779	593.65		-2.4	-11.1	-0.2		-18.64	-4.05		5214.6	34.8	50.1	0.0	0.0
96	1.864	-0.842	591.26		-3.0	-11.2	-0.1		-18.78	-5.05		5215.2	34.8	53.1	0.0	0.0
97	1.519	-0.810	593.72		-2.4	-11.0	-0.2		-18.41	-4.08		5215.8	35.4	53.7	0.0	0.0
98	1.079	-0.873	592.18		-2.9	-11.0	-0.3		-18.48	-4.81		5215.2	35.4	51.9	0.0	0.0
99	1.111	-0.684	593.45		-2.7	-11.0	-0.3		-18.52	-4.48		5215.8	34.8	58.0	0.0	0.0
