

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.317	-1.404	756.98		-37.3	1.8	-0.1		2.53	-49.24		5220.0	36.6	53.7	0.0	0.0
2	2.381	-1.090	759.37		-36.6	2.0	0.0		2.76	-48.13		5218.8	36.0	61.0	0.0	0.0
3	2.349	-1.090	755.21		-37.3	1.8	0.1		2.43	-49.40		5219.4	35.4	58.6	0.0	0.0
4	2.098	-1.027	758.39		-37.1	1.8	-0.0		2.42	-48.81		5219.4	35.4	55.5	0.0	0.0
5	2.945	-1.121	756.76		-37.1	1.8	0.0		2.45	-48.99		5219.4	36.0	70.8	0.0	0.0
6	2.380	-1.404	756.91		-37.5	1.9	-0.0		2.62	-49.53		5218.2	36.6	63.5	0.0	0.0
7	2.536	-0.964	758.52		-36.8	1.9	-0.1		2.57	-48.45		5218.8	36.6	56.2	0.0	0.0
8	2.567	-1.404	757.05		-37.0	1.9	-0.1		2.59	-48.85		5218.2	36.0	55.5	0.0	0.0
9	2.036	-1.215	758.67		-37.4	1.8	-0.0		2.52	-49.19		5217.6	36.6	56.8	0.0	0.0
10	2.598	-0.933	757.18		-36.8	1.8	-0.1		2.43	-48.61		5218.2	36.0	56.2	0.0	0.0
11	2.222	-1.372	757.26		-37.3	2.0	-0.1		2.79	-49.17		5218.8	36.6	56.8	0.0	0.0
12	2.098	-0.870	758.95		-36.9	2.0	-0.1		2.78	-48.63		5218.8	36.6	58.0	0.0	0.0
13	2.535	-1.278	757.05		-37.3	1.9	-0.2		2.63	-49.17		5218.8	36.0	53.7	0.0	0.0
14	2.285	-1.404	759.73		-37.1	2.0	-0.0		2.74	-48.84		5218.2	36.6	52.5	0.0	0.0
15	2.442	-1.121	758.10		-37.2	1.7	-0.0		2.37	-48.98		5219.4	36.0	53.7	0.0	0.0
16	2.254	-1.404	758.46		-37.3	1.9	-0.1		2.58	-49.17		5218.8	36.6	53.1	0.0	0.0
17	2.285	-1.027	759.37		-36.8	2.1	-0.1		2.85	-48.44		5219.4	36.0	55.5	0.0	0.0
18	2.002	-0.964	756.91		-37.4	2.0	-0.2		2.73	-49.34		5220.0	35.4	53.7	0.0	0.0
19	1.909	-0.995	760.01		-37.2	2.0	-0.2		2.72	-48.94		5220.0	35.4	56.2	0.0	0.0
20	2.567	-1.153	758.03		-37.2	1.8	-0.1		2.49	-49.06		5220.0	36.0	57.4	0.0	0.0
21	2.128	-1.247	758.68		-37.7	1.8	-0.1		2.52	-49.65		5219.4	36.6	54.9	0.0	0.0
22	2.474	-0.870	759.87		-36.8	1.9	-0.0		2.61	-48.39		5220.0	36.6	58.0	0.0	0.0
23	2.253	-1.153	758.10		-37.3	2.1	-0.1		2.85	-49.18		5220.0	36.0	56.8	0.0	0.0
24	1.689	-0.744	759.80		-37.2	2.1	-0.3		2.86	-48.99		5219.4	35.4	55.5	0.0	0.0
25	2.472	-0.838	758.88		-36.9	2.0	-0.2		2.71	-48.61		5218.2	35.4	55.5	0.0	0.0
26	2.097	-1.435	758.25		-37.5	1.9	-0.0		2.62	-49.37		5218.2	36.0	67.8	0.0	0.0
27	2.129	-0.996	760.08		-37.2	1.8	-0.1		2.52	-48.91		5218.2	36.6	64.7	0.0	0.0
28	2.724	-1.247	758.18		-37.5	1.9	-0.0		2.66	-49.35		5218.2	36.0	57.4	0.0	0.0
29	2.035	-1.184	760.01		-37.3	2.2	-0.1		3.02	-48.98		5217.6	36.0	54.3	0.0	0.0
30	2.284	-1.027	757.96		-37.2	1.9	-0.3		2.66	-49.04		5218.8	36.6	56.8	0.0	0.0
31	1.971	-1.341	760.08		-37.0	2.2	-0.2		2.96	-48.59		5218.8	36.6	54.3	0.0	0.0
32	2.160	-0.996	758.81		-37.1	1.9	0.0		2.65	-48.84		5218.2	35.4	58.0	0.0	0.0
33	2.191	-1.058	757.26		-37.4	1.9	-0.1		2.56	-49.39		5218.2	36.6	59.2	0.0	0.0
34	2.381	-1.152	759.80		-37.2	2.0	0.0		2.72	-48.92		5218.8	36.0	48.8	0.0	0.0
35	2.567	-1.153	758.38		-37.3	2.0	-0.1		2.80	-49.11		5218.8	36.0	50.7	0.0	0.0
36	2.064	-1.467	758.81		-37.4	2.1	-0.2		2.91	-49.28		5219.4	36.6	54.3	0.0	0.0
37	2.160	-1.153	760.15		-36.5	2.1	-0.1		2.89	-48.00		5219.4	36.0	51.9	0.0	0.0
38	2.004	-1.153	757.12		-37.4	1.9	0.0		2.59	-49.35		5220.0	36.0	56.2	0.0	0.0
39	1.878	-0.996	759.80		-37.2	1.9	-0.0		2.57	-48.93		5220.0	36.6	54.3	0.0	0.0
40	2.756	-1.153	757.61		-37.3	2.0	-0.0		2.70	-49.14		5219.4	36.0	48.2	0.0	0.0
41	2.067	-1.404	758.60		-37.5	2.1	-0.0		2.89	-49.42		5219.4	36.0	52.5	0.0	0.0
42	2.191	-1.027	759.37		-36.9	1.9	-0.1		2.65	-48.54		5219.4	36.0	48.8	0.0	0.0
43	2.222	-1.435	758.32		-37.0	2.1	-0.0		2.90	-48.77		5219.4	36.6	53.1	0.0	0.0
44	1.785	-1.090	759.23		-37.2	2.0	0.0		2.67	-48.91		5220.0	36.6	54.9	0.0	0.0
