

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.066	0.065	266.93		6.0	-6.0	-0.1		-22.62	22.61		2063.1	12.8	-8.5	0.0	0.0
2	-0.035	0.065	267.49		6.2	-6.2	-0.1		-23.30	23.14		2554.5	12.8	-9.8	0.0	0.0
3	0.028	0.159	267.71		6.2	-6.1	-0.1		-22.96	23.18		2964.7	12.2	-9.2	0.0	0.0
4	-0.098	0.033	266.86		6.1	-6.1	-0.1		-23.04	22.98		3313.8	11.6	-8.5	0.0	0.0
5	0.090	-0.092	268.13		6.4	-6.1	-0.1		-22.64	24.05		3605.6	11.6	-9.8	0.0	0.0
6	0.059	-0.030	267.49		6.3	-6.0	-0.0		-22.46	23.44		3845.4	12.2	-9.2	0.0	0.0
7	-0.098	0.002	267.00		6.2	-6.2	-0.1		-23.31	23.26		4047.5	11.6	-9.8	0.0	0.0
8	0.090	0.065	266.72		6.2	-6.2	-0.1		-23.13	23.28		4185.4	12.2	-9.8	0.0	0.0
9	0.122	-0.061	266.01		6.0	-6.2	-0.0		-23.28	22.49		4663.4	12.8	-9.2	0.0	0.0
10	0.059	-0.250	266.79		6.2	-6.2	-0.0		-23.35	23.39		792.9	12.2	-9.8	0.0	0.0
11	-0.035	-0.030	266.65		6.0	-6.2	-0.0		-23.29	22.50		-206.9	11.0	-11.0	0.0	0.0
12	0.028	0.065	265.52		6.0	-6.4	-0.1		-24.03	22.58		545.7	12.2	-9.8	0.0	0.0
13	0.122	0.065	266.86		6.1	-6.3	-0.0		-23.48	22.98		1257.4	11.6	-9.2	0.0	0.0
14	0.091	0.002	266.29		6.1	-6.2	-0.0		-23.35	22.74		1883.0	12.2	-9.8	0.0	0.0
15	0.059	-0.092	267.14		6.3	-6.3	-0.0		-23.65	23.55		2401.3	12.2	-10.4	0.0	0.0
16	0.185	0.159	266.65		6.2	-6.2	-0.0		-23.26	23.20		2843.2	11.6	-9.8	0.0	0.0
17	0.280	0.159	266.44		5.9	-6.2	0.0		-23.13	22.28		3208.8	11.6	-9.2	0.0	0.0
18	0.342	-0.124	267.21		6.3	-6.2	0.0		-23.01	23.77		3515.2	12.2	-9.2	0.0	0.0
19	0.029	-0.030	266.36		6.2	-6.1	-0.0		-22.93	23.25		3769.8	11.0	-10.4	0.0	0.0
20	-0.004	0.065	266.08		6.2	-6.3	-0.1		-23.61	23.27		3988.9	12.2	-9.2	0.0	0.0
21	0.122	0.065	267.78		6.2	-6.1	-0.1		-22.80	23.12		4135.4	12.8	-9.2	0.0	0.0
22	-0.129	-0.187	266.15		5.9	-6.1	-0.1		-22.92	22.34		4614.5	12.2	-9.2	0.0	0.0
23	-0.003	-0.218	267.00		6.2	-6.2	-0.1		-23.11	23.29		783.1	11.0	-9.8	0.0	0.0
24	-0.066	0.096	266.23		6.0	-6.2	-0.1		-23.14	22.52		-207.5	12.2	-9.8	0.0	0.0
25	-0.067	-0.029	266.22		6.0	-6.2	-0.1		-23.42	22.68		324.7	12.8	-9.2	0.0	0.0
26	0.059	-0.155	267.49		6.3	-6.1	-0.1		-22.65	23.46		1018.1	11.6	-9.8	0.0	0.0
27	-0.003	-0.249	266.86		6.2	-5.9	-0.0		-22.20	23.16		1690.8	11.0	-10.4	0.0	0.0
28	0.153	-0.218	267.21		6.2	-6.1	-0.1		-22.85	23.20		2246.2	12.8	-10.4	0.0	0.0
29	0.059	-0.124	267.42		6.2	-6.1	-0.1		-22.88	23.24		2709.5	12.2	-9.8	0.0	0.0
30	-0.066	-0.187	266.08		5.9	-6.2	-0.1		-23.43	22.13		3095.3	12.2	-9.8	0.0	0.0
31	0.185	-0.250	267.14		6.1	-6.3	-0.0		-23.45	22.99		3417.6	11.0	-9.8	0.0	0.0
32	0.154	-0.187	266.01		5.9	-6.2	0.0		-23.37	22.35		3694.7	12.2	-9.2	0.0	0.0
33	0.059	-0.187	266.93		6.1	-6.3	-0.1		-23.71	22.78		3924.8	12.8	-8.5	0.0	0.0
34	0.059	-0.092	267.50		6.1	-6.2	-0.1		-23.20	22.72		4095.1	12.8	-9.8	0.0	0.0
35	-0.066	-0.092	266.08		6.0	-6.2	-0.0		-23.34	22.41		4411.9	11.6	-10.4	0.0	0.0
36	0.216	-0.187	266.58		6.1	-6.4	-0.0		-23.86	22.89		2584.4	11.0	-10.4	0.0	0.0
37	0.153	-0.155	267.50		6.1	-6.3	-0.0		-23.38	22.87		263.1	11.6	-9.8	0.0	0.0
38	-0.003	-0.155	266.72		6.0	-6.3	-0.0		-23.51	22.43		-17.1	12.2	-9.8	0.0	0.0
39	0.248	-0.092	267.64		6.1	-6.2	-0.0		-23.17	22.86		763.6	11.0	-10.4	0.0	0.0
40	0.280	-0.124	265.94		5.8	-6.1	0.0		-22.94	21.99		1488.7	11.6	-10.4	0.0	0.0
41	0.154	-0.281	267.14		6.2	-6.3	-0.0		-23.54	23.28		2071.7	12.2	-9.2	0.0	0.0
42	-0.004	-0.281	267.71		6.2	-6.2	-0.1		-23.05	23.09		2559.4	12.2	-9.2	0.0	0.0
43	-0.160	-0.124	266.72		5.9	-6.1	-0.1		-23.06	22.14		2968.9	11.6	-11.0	0.0	0.0
44	0.091	-0.155	267.28		6.1	-6.2	-0.0		-23.26	22.82		3318.1	11.6	-9.8	0.0	0.0
45	0.122	-0.124	267.36		6.0	-6.1	-0.0		-22.75	22.45		3608.6	12.2	-8.5	0.0	0.0
46	-0.129	-0.218	267.36		6.0	-6.2	-0.2		-23.33	22.31		3849.1	12.8	-9.2	0.0	0.0
47	-0.035	-0.092	267.99		6.1	-6.2	-0.1		-23.12	22.90		4049.3	11.6	-9.8	0.0	0.0
48	0.028	-0.061	266.30		5.9	-6.2	-0.1		-23.17	22.02		4188.5	12.2	-10.4	0.0	0.0
49	0.247	-0.218	268.41		6.1	-6.1	-0.1		-22.78	22.88		4666.4	12.8	-9.2	0.0	0.0
50	0.278	-0.155	268.56		6.1	-6.0	-0.1		-22.49	22.71		792.9	12.8	-8.5	0.0	0.0
51	0.090	-0.124	267.99		6.1	-6.1	-0.1		-22.74	22.90		-205.7	11.0	-10.4	0.0	0.0
52	0.122	-0.187	267.71		6.1	-6.2	-0.0		-23.22	22.93		554.8	11.0	-9.2	0.0	0.0
