

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.227	-1.692	471.02		-8.0	-14.8	-0.1		-31.39	-16.92		1747.5	11.6	-8.5	0.0	0.0
2	1.290	-1.818	471.09		-8.1	-14.7	-0.0		-31.15	-17.12		2286.5	12.2	-9.8	0.0	0.0
3	1.039	-1.818	470.81		-8.1	-14.7	-0.1		-31.23	-17.13		2740.0	11.6	-10.4	0.0	0.0
4	1.196	-1.755	471.30		-7.7	-14.7	-0.0		-31.16	-16.25		3120.9	11.6	-9.2	0.0	0.0
5	1.196	-1.755	470.03		-8.2	-14.7	-0.0		-31.25	-17.37		3445.6	12.2	-9.2	0.0	0.0
6	1.258	-1.755	470.39		-8.2	-14.9	-0.1		-31.67	-17.40		3714.2	12.2	-9.2	0.0	0.0
7	1.321	-1.818	470.95		-8.2	-14.8	-0.0		-31.42	-17.29		3937.0	13.4	-9.2	0.0	0.0
8	1.133	-1.787	470.25		-8.3	-14.9	-0.0		-31.58	-17.56		4088.4	12.2	-9.2	0.0	0.0
9	1.321	-1.693	470.88		-8.1	-14.9	-0.0		-31.50	-17.01		4570.6	11.0	-9.8	0.0	0.0
10	1.290	-1.441	470.81		-8.3	-14.9	0.0		-31.58	-17.49		797.8	12.2	-9.8	0.0	0.0
11	1.227	-1.441	470.32		-8.4	-14.9	-0.0		-31.70	-17.79		-189.2	11.6	-9.2	0.0	0.0
12	1.352	-1.504	471.09		-8.1	-14.9	-0.0		-31.61	-17.14		152.6	12.2	-9.8	0.0	0.0
13	1.196	-1.630	470.81		-8.1	-14.9	-0.0		-31.59	-17.06		830.7	12.2	-8.5	0.0	0.0
14	1.133	-1.661	470.88		-8.1	-15.0	-0.0		-31.88	-17.01		1546.1	11.6	-11.0	0.0	0.0
15	1.259	-1.410	470.81		-8.0	-15.0	-0.0		-31.69	-16.99		2116.8	12.2	-9.8	0.0	0.0
16	1.353	-1.347	469.47		-8.4	-14.9	0.0		-31.75	-17.83		2603.3	12.8	-9.8	0.0	0.0
17	1.635	-1.441	471.02		-8.1	-14.9	0.0		-31.63	-17.02		3008.0	12.2	-10.4	0.0	0.0
18	1.478	-1.473	471.16		-8.1	-14.9	-0.0		-31.47	-17.02		3344.9	12.2	-9.8	0.0	0.0
19	1.070	-1.410	470.88		-8.1	-15.0	-0.1		-31.83	-17.20		3627.5	12.8	-9.8	0.0	0.0
20	1.164	-1.316	471.66		-8.0	-14.9	-0.1		-31.48	-16.89		3865.0	11.6	-10.4	0.0	0.0
21	1.290	-1.253	470.18		-8.3	-14.9	-0.0		-31.55	-17.64		4070.1	12.8	-9.2	0.0	0.0
22	1.415	-1.316	471.24		-8.2	-15.0	-0.1		-31.71	-17.31		4201.9	13.4	-9.2	0.0	0.0
23	1.258	-1.190	471.24		-8.2	-14.9	-0.1		-31.45	-17.32		4675.0	13.4	-9.8	0.0	0.0
24	0.976	-1.221	470.53		-8.3	-14.9	-0.2		-31.68	-17.51		794.7	12.8	-8.5	0.0	0.0
25	1.289	-1.284	471.31		-8.1	-15.0	-0.1		-31.84	-17.03		-200.2	11.6	-10.4	0.0	0.0
26	1.477	-1.253	470.60		-8.1	-14.9	-0.1		-31.56	-17.05		625.6	12.2	-10.4	0.0	0.0
27	1.540	-1.347	470.46		-8.3	-15.0	-0.1		-31.78	-17.46		1340.4	12.2	-9.8	0.0	0.0
