

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.907	-0.280	467.51		-5.5	0.9	-0.3		1.97	-11.65		5142.5	34.8	30.5	0.0	0.0
2	1.316	-0.060	468.93		-5.7	1.1	-0.1		2.41	-12.21		5142.5	34.2	30.5	0.0	0.0
3	0.971	-0.185	467.09		-5.7	1.0	-0.2		2.19	-12.24		5143.1	34.2	31.7	0.0	0.0
4	0.844	-0.563	468.50		-5.2	1.1	-0.3		2.38	-11.11		5143.7	34.8	30.5	0.0	0.0
5	0.374	-0.248	468.30		-5.9	1.1	-0.3		2.38	-12.58		5143.7	34.2	31.7	0.0	0.0
6	0.311	-0.311	466.60		-5.9	1.0	-0.3		2.12	-12.71		5143.1	33.6	29.9	0.0	0.0
7	0.907	-0.311	468.57		-5.4	1.1	-0.2		2.31	-11.50		5143.1	34.2	27.5	0.0	0.0
8	0.531	0.097	468.23		-5.9	1.1	-0.3		2.31	-12.57		5142.5	34.8	29.3	0.0	0.0
9	0.467	-0.091	467.38		-5.6	0.8	-0.5		1.83	-12.08		5141.9	34.2	29.3	0.0	0.0
10	0.969	-0.248	468.86		-5.4	1.0	-0.3		2.26	-11.58		5142.5	34.2	28.7	0.0	0.0
11	0.782	-0.280	467.94		-5.7	1.0	-0.2		2.22	-12.22		5141.9	34.8	28.7	0.0	0.0
12	0.844	-0.751	468.08		-5.2	1.0	-0.2		2.23	-11.10		5141.3	34.2	29.9	0.0	0.0
13	0.814	-0.280	468.93		-5.4	1.1	-0.1		2.43	-11.45		5140.7	34.2	28.1	0.0	0.0
14	0.469	-0.186	466.46		-6.0	0.9	-0.2		1.92	-12.89		5140.7	34.8	27.5	0.0	0.0
15	1.001	-0.626	467.09		-5.5	0.7	-0.2		1.61	-11.80		5139.5	34.2	27.5	0.0	0.0
16	0.688	-0.186	467.73		-5.7	0.9	-0.1		1.93	-12.19		5140.1	34.2	28.1	0.0	0.0
17	0.250	-0.123	466.32		-6.0	0.7	-0.2		1.58	-12.90		5141.9	34.8	29.9	0.0	0.0
18	0.782	-0.311	468.51		-5.6	0.7	-0.2		1.64	-11.95		5141.9	34.8	30.5	0.0	0.0
19	0.594	-0.091	468.51		-5.9	0.7	-0.2		1.63	-12.55		5141.9	34.8	31.1	0.0	0.0
20	0.437	-0.311	467.02		-5.6	0.6	-0.3		1.39	-11.87		5142.5	34.2	30.5	0.0	0.0
21	0.782	-0.091	468.14		-5.1	0.9	-0.2		1.88	-10.86		5142.5	34.2	32.4	0.0	0.0
22	0.594	0.034	467.02		-5.8	1.0	-0.2		2.08	-12.39		5142.5	34.8	31.7	0.0	0.0
23	0.970	-0.311	466.24		-5.5	0.8	-0.2		1.88	-11.67		5143.1	34.8	30.5	0.0	0.0
24	1.253	0.003	468.15		-5.4	1.0	-0.1		2.28	-11.44		5143.1	34.2	31.1	0.0	0.0
25	0.375	0.003	466.74		-5.6	1.0	-0.2		2.12	-11.98		5143.1	34.2	31.1	0.0	0.0
26	0.404	-0.374	467.16		-5.4	0.9	-0.4		1.91	-11.52		5142.5	34.2	31.7	0.0	0.0
27	0.625	0.003	467.94		-5.5	1.0	-0.3		2.16	-11.82		5143.1	34.8	31.1	0.0	0.0
28	0.280	0.066	466.46		-5.7	0.9	-0.3		1.85	-12.32		5142.5	34.8	29.9	0.0	0.0
29	0.656	0.066	467.58		-5.0	0.9	-0.3		1.88	-10.80		5141.9	34.8	31.1	0.0	0.0
30	0.562	0.537	467.94		-5.6	0.9	-0.3		2.00	-12.11		5142.5	34.2	29.3	0.0	0.0
31	0.593	0.191	466.32		-5.6	0.7	-0.4		1.50	-12.00		5141.3	34.2	28.1	0.0	0.0
32	1.188	-0.249	468.01		-5.0	0.9	-0.2		1.96	-10.77		5141.9	34.8	29.3	0.0	0.0
33	0.688	-0.092	467.52		-5.3	1.1	-0.1		2.38	-11.33		5140.7	34.2	28.1	0.0	0.0
