

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.161	-1.410	584.68		-8.2	-21.3	-0.3		-36.39	-13.98		5215.2	35.4	51.9	0.0	0.0
2	0.817	-1.096	583.91		-8.8	-21.4	-0.2		-36.52	-14.98		5214.6	34.8	53.7	0.0	0.0
3	0.817	-1.284	582.99		-8.5	-21.5	-0.3		-36.81	-14.49		5214.6	34.8	39.7	0.0	0.0
4	1.318	-1.347	584.68		-8.2	-21.3	-0.2		-36.34	-13.92		5214.6	35.4	40.9	0.0	0.0
5	1.131	-1.127	583.98		-8.6	-21.5	-0.2		-36.69	-14.68		5213.9	35.4	48.8	0.0	0.0
6	0.848	-1.127	582.71		-8.5	-21.5	-0.3		-36.91	-14.51		5213.9	34.8	53.1	0.0	0.0
7	1.318	-1.033	584.82		-8.0	-21.4	-0.3		-36.54	-13.67		5213.3	34.8	54.3	0.0	0.0
8	1.256	-0.562	584.19		-8.6	-21.5	-0.3		-36.74	-14.67		5213.3	35.4	54.9	0.0	0.0
9	0.941	-0.907	583.13		-8.4	-21.6	-0.4		-36.93	-14.38		5214.6	35.4	57.4	0.0	0.0
10	1.568	-1.190	584.54		-8.0	-21.5	-0.3		-36.72	-13.67		5214.6	35.4	56.2	0.0	0.0
11	1.537	-1.064	584.19		-8.6	-21.6	-0.3		-36.89	-14.65		5213.9	36.0	53.7	0.0	0.0
12	1.192	-1.473	583.84		-8.4	-21.6	-0.3		-36.99	-14.27		5214.6	36.0	55.5	0.0	0.0
13	1.600	-1.661	585.10		-7.8	-21.5	-0.2		-36.64	-13.30		5214.6	35.4	54.3	0.0	0.0
14	1.476	-1.253	585.67		-8.2	-21.3	-0.1		-36.36	-13.90		5215.2	34.8	57.4	0.0	0.0
15	0.943	-1.316	584.40		-8.1	-21.5	-0.2		-36.68	-13.80		5215.2	35.4	58.0	0.0	0.0
16	1.476	-1.504	585.46		-7.8	-21.4	-0.1		-36.43	-13.20		5215.2	36.0	47.6	0.0	0.0
17	1.476	-1.064	585.18		-8.3	-21.5	-0.1		-36.58	-14.09		5215.8	35.4	50.1	0.0	0.0
18	1.069	-1.159	582.85		-8.6	-21.7	-0.2		-37.19	-14.71		5215.2	36.0	51.9	0.0	0.0
19	1.476	-1.599	583.84		-8.1	-21.7	-0.2		-37.06	-13.79		5215.8	35.4	48.8	0.0	0.0
20	1.695	-1.159	584.83		-8.4	-21.7	-0.1		-36.95	-14.33		5215.8	35.4	51.9	0.0	0.0
21	1.225	-1.159	582.64		-8.8	-21.8	-0.2		-37.34	-15.01		5215.2	36.0	64.1	0.0	0.0
22	1.663	-1.661	583.77		-8.3	-21.7	-0.2		-37.16	-14.09		5214.6	34.8	53.7	0.0	0.0
23	1.664	-1.096	584.97		-8.5	-21.6	-0.1		-36.77	-14.39		5214.6	34.8	50.7	0.0	0.0
24	1.068	-1.002	583.49		-8.6	-21.6	-0.1		-37.04	-14.60		5213.9	34.8	49.4	0.0	0.0
25	1.476	-1.410	584.26		-8.3	-21.8	-0.1		-37.29	-14.06		5213.3	35.4	54.3	0.0	0.0
26	1.758	-0.907	585.61		-8.5	-21.6	-0.1		-36.79	-14.49		5213.9	35.4	53.1	0.0	0.0
27	1.225	-0.876	583.99		-8.9	-21.8	-0.2		-37.20	-15.16		5212.7	34.8	51.3	0.0	0.0
28	1.631	-1.504	584.62		-8.4	-21.9	-0.3		-37.45	-14.28		5213.9	35.4	56.2	0.0	0.0
29	1.695	-1.316	585.54		-8.5	-21.8	-0.2		-37.16	-14.44		5213.9	35.4	51.3	0.0	0.0
30	1.099	-1.190	584.27		-8.6	-21.8	-0.2		-37.27	-14.74		5213.9	34.8	50.1	0.0	0.0
31	1.380	-1.599	584.12		-8.3	-21.9	-0.3		-37.47	-14.05		5214.6	34.8	53.7	0.0	0.0
32	1.757	-1.253	585.53		-8.1	-21.7	-0.2		-36.98	-13.71		5213.9	35.4	52.5	0.0	0.0
33	1.350	-1.064	584.26		-8.5	-21.7	-0.2		-37.04	-14.48		5214.6	36.0	59.8	0.0	0.0
34	1.412	-1.473	583.70		-8.1	-21.8	-0.3		-37.20	-13.87		5214.6	35.4	53.7	0.0	0.0
35	1.820	-1.253	585.32		-8.2	-21.6	-0.2		-36.76	-13.94		5213.9	35.4	50.7	0.0	0.0
36	1.789	-1.096	584.06		-8.6	-21.7	-0.1		-37.01	-14.65		5215.2	36.0	56.8	0.0	0.0
37	1.976	-1.441	583.63		-8.4	-21.8	-0.2		-37.28	-14.31		5214.6	35.4	54.9	0.0	0.0
38	2.479	-1.536	584.75		-8.2	-21.6	-0.1		-36.80	-13.88		5215.2	34.8	57.4	0.0	0.0
39	2.041	-1.347	584.13		-8.5	-21.6	-0.1		-36.93	-14.53		5215.2	35.4	56.2	0.0	0.0
40	1.757	-1.693	583.28		-8.4	-21.8	-0.2		-37.25	-14.27		5215.8	36.0	53.1	0.0	0.0
