

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.112	-0.535	206.11		2.7	0.3	-0.1		1.63	13.03		5210.3	33.0	40.9	0.0	0.0
2	-0.456	-0.221	206.19		2.2	0.3	-0.1		1.15	10.80		5210.9	34.8	47.6	0.0	0.0
3	-0.800	-0.378	204.71		2.1	0.2	-0.2		0.92	10.25		5210.3	34.8	45.8	0.0	0.0
4	-0.582	-0.692	204.85		2.5	0.1	-0.2		0.36	12.18		5210.3	34.2	50.1	0.0	0.0
5	0.045	-0.755	205.62		2.7	0.2	-0.1		0.99	13.19		5209.7	34.8	53.1	0.0	0.0
6	0.109	-0.410	206.04		2.4	0.3	-0.1		1.48	11.78		5209.7	34.2	53.1	0.0	0.0
7	-0.173	-0.158	205.27		2.0	0.3	-0.1		1.26	9.80		5209.7	34.8	52.5	0.0	0.0
8	-0.330	-0.535	204.42		2.2	0.1	-0.1		0.64	10.86		5210.9	34.2	47.6	0.0	0.0
9	-0.143	-0.881	204.49		2.4	0.1	-0.2		0.49	11.76		5210.9	34.2	50.7	0.0	0.0
10	0.296	-0.787	205.69		2.5	0.3	-0.1		1.69	12.15		5211.5	34.8	52.5	0.0	0.0
11	0.298	-0.284	206.54		2.2	0.4	-0.0		1.80	10.70		5210.9	34.2	48.2	0.0	0.0
12	-0.173	-0.190	204.92		2.0	0.2	-0.1		1.08	9.92		5211.5	34.2	53.1	0.0	0.0
13	-0.236	-0.661	204.14		2.2	0.2	-0.1		0.77	10.89		5212.1	34.8	47.0	0.0	0.0
14	0.265	-0.818	205.48		2.6	0.2	-0.0		0.91	12.83		5212.1	34.2	46.4	0.0	0.0
15	0.548	-0.535	206.54		2.5	0.3	0.0		1.60	12.06		5212.1	34.8	52.5	0.0	0.0
