

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.419	2.361	322.23		-2.9	4.5	0.0		13.95	-9.29		394.9	12.2	-9.2	0.0	0.0
2	1.324	2.204	322.37		-3.0	4.3	-0.0		13.40	-9.64		1095.0	12.2	-9.2	0.0	0.0
3	1.481	2.172	323.22		-2.6	4.4	-0.0		13.84	-8.17		1753.0	11.6	-9.8	0.0	0.0
4	1.450	2.298	322.02		-2.8	4.4	0.0		13.93	-8.99		2295.1	12.2	-9.2	0.0	0.0
5	1.481	2.361	321.60		-3.1	4.4	0.0		13.87	-9.85		2752.2	12.8	-8.5	0.0	0.0
6	1.763	2.298	322.87		-2.7	4.4	0.1		13.85	-8.61		3132.5	12.2	-9.2	0.0	0.0
7	1.607	2.078	322.65		-2.8	4.5	0.0		14.03	-9.01		3449.9	12.2	-9.8	0.0	0.0
8	1.136	2.015	322.30		-3.0	4.4	-0.1		13.89	-9.44		3716.0	12.8	-10.4	0.0	0.0
9	1.543	1.984	322.79		-2.8	4.5	-0.0		14.10	-8.88		3938.2	11.6	-9.8	0.0	0.0
10	1.481	2.078	321.88		-2.9	4.6	-0.0		14.32	-9.21		4101.2	12.2	-9.2	0.0	0.0
11	1.199	2.204	321.81		-3.1	4.5	-0.1		14.18	-9.89		4521.1	12.8	-9.8	0.0	0.0
12	1.481	1.921	322.94		-2.8	4.4	-0.0		13.85	-8.87		1502.2	12.8	-9.2	0.0	0.0
13	1.543	1.890	323.64		-2.8	4.7	-0.0		14.59	-8.85		-14.6	12.8	-9.8	0.0	0.0
14	1.230	1.984	322.58		-2.9	4.6	0.0		14.34	-9.06		112.3	12.2	-11.0	0.0	0.0
15	1.481	1.858	322.30		-2.9	4.4	-0.0		13.92	-9.18		835.6	11.6	-9.8	0.0	0.0
16	1.700	1.827	322.58		-2.9	4.4	0.0		13.78	-9.05		1552.2	12.2	-9.8	0.0	0.0
17	1.481	1.952	322.16		-3.1	4.5	0.0		14.16	-9.67		2124.2	12.8	-11.0	0.0	0.0
18	1.481	1.984	321.81		-3.2	4.4	0.0		13.67	-9.99		2605.1	12.2	-9.2	0.0	0.0
19	1.481	1.858	322.94		-2.9	4.5	0.0		13.93	-9.22		3008.0	12.2	-8.5	0.0	0.0
20	1.450	1.827	322.44		-3.0	4.5	0.0		14.06	-9.53		3344.9	11.6	-10.4	0.0	0.0
21	1.387	1.952	322.23		-2.9	4.5	0.0		14.03	-9.25		3630.0	11.6	-9.2	0.0	0.0
22	1.795	1.795	322.66		-2.9	4.5	0.1		13.97	-9.11		3871.7	12.2	-9.8	0.0	0.0
23	1.701	1.827	322.94		-3.0	4.6	0.1		14.49	-9.46		4072.5	12.8	-9.2	0.0	0.0
24	1.293	1.795	322.30		-3.1	4.6	-0.0		14.28	-9.90		4202.5	12.8	-9.8	0.0	0.0
25	1.293	1.607	323.08		-3.0	4.5	-0.0		14.21	-9.43		4673.7	12.8	-9.2	0.0	0.0
26	1.481	1.764	323.36		-3.0	4.7	-0.0		14.67	-9.56		792.3	11.0	-10.4	0.0	0.0
27	1.324	1.953	321.60		-3.2	4.6	-0.1		14.32	-10.05		-199.0	12.2	-9.2	0.0	0.0
28	1.418	1.858	323.01		-3.1	4.6	-0.1		14.34	-9.64		622.6	12.8	-9.8	0.0	0.0
29	1.700	1.764	323.64		-3.0	4.6	-0.0		14.53	-9.31		1337.4	12.2	-9.2	0.0	0.0
30	1.450	1.670	322.80		-3.1	4.8	-0.0		15.00	-9.81		1945.3	12.2	-9.2	0.0	0.0
31	1.324	1.575	322.94		-3.0	4.5	-0.0		14.07	-9.56		2454.4	11.6	-11.0	0.0	0.0
32	1.512	1.638	322.58		-3.0	4.6	-0.0		14.52	-9.51		2881.6	11.0	-9.8	0.0	0.0
33	1.481	1.575	321.60		-3.4	4.6	0.0		14.56	-10.62		3244.8	12.2	-9.8	0.0	0.0
34	1.387	1.575	321.95		-3.3	4.5	-0.0		14.04	-10.31		3546.4	12.8	-9.2	0.0	0.0
35	1.544	1.638	322.73		-3.2	4.6	0.0		14.52	-10.23		3799.1	12.2	-10.4	0.0	0.0
