

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.907	-1.065	389.44		-11.8	-1.4	-0.3		-3.55	-30.31		4681.1	12.8	-9.2	0.0	0.0
2	1.063	-1.128	389.37		-11.7	-1.5	-0.3		-3.76	-30.06		794.7	11.6	-8.5	0.0	0.0
3	1.032	-1.034	390.22		-11.5	-1.5	-0.3		-3.69	-29.50		-194.7	11.0	-9.2	0.0	0.0
4	0.969	-0.845	389.72		-11.8	-1.5	-0.3		-3.67	-30.10		662.9	11.0	-11.0	0.0	0.0
5	0.844	-0.782	387.96		-11.8	-1.4	-0.3		-3.47	-30.39		1380.1	11.6	-10.4	0.0	0.0
6	0.906	-0.751	388.31		-11.9	-1.5	-0.4		-3.75	-30.52		1981.9	12.2	-9.8	0.0	0.0
7	1.063	-0.845	389.79		-11.6	-1.5	-0.3		-3.69	-29.65		2486.1	12.2	-10.4	0.0	0.0
8	1.001	-0.877	389.58		-11.8	-1.4	-0.3		-3.48	-30.11		2908.5	12.8	-9.8	0.0	0.0
9	0.938	-1.002	388.53		-12.0	-1.4	-0.3		-3.46	-30.93		3261.3	12.2	-9.2	0.0	0.0
10	0.876	-1.065	388.88		-12.0	-1.5	-0.3		-3.69	-30.65		3556.7	12.8	-10.4	0.0	0.0
11	1.095	-0.971	389.58		-11.6	-1.5	-0.3		-3.72	-29.81		3804.6	11.6	-10.4	0.0	0.0
12	1.157	-0.908	389.16		-11.8	-1.5	-0.3		-3.72	-30.24		4018.8	12.8	-9.8	0.0	0.0
13	1.001	-0.877	388.81		-11.9	-1.4	-0.2		-3.58	-30.62		4159.8	12.8	-10.4	0.0	0.0
14	1.063	-0.971	388.53		-11.9	-1.6	-0.3		-3.96	-30.44		4636.5	12.2	-9.2	0.0	0.0
15	1.157	-1.128	389.51		-11.5	-1.5	-0.3		-3.81	-29.55		788.0	12.8	-10.4	0.0	0.0
16	1.095	-1.128	389.51		-11.6	-1.4	-0.3		-3.63	-29.75		-210.0	12.2	-10.4	0.0	0.0
17	0.938	-1.097	388.53		-11.7	-1.5	-0.2		-3.78	-30.13		437.6	11.6	-11.0	0.0	0.0
18	1.190	-1.160	388.10		-11.7	-1.5	-0.2		-3.89	-30.15		1140.8	11.6	-10.4	0.0	0.0
19	1.440	-1.128	388.60		-11.8	-1.5	-0.2		-3.83	-30.17		1794.5	12.2	-9.8	0.0	0.0
20	1.535	-1.003	389.02		-11.8	-1.5	-0.1		-3.63	-30.15		2326.8	12.2	-9.2	0.0	0.0
21	1.410	-0.971	388.46		-11.9	-1.5	-0.1		-3.77	-30.59		2775.4	11.6	-9.2	0.0	0.0
22	1.315	-1.097	388.74		-11.9	-1.5	-0.2		-3.78	-30.46		3151.4	12.2	-9.8	0.0	0.0
23	1.315	-1.160	389.30		-11.6	-1.6	-0.2		-4.09	-29.81		3464.6	12.2	-9.8	0.0	0.0
24	1.314	-0.940	389.51		-11.7	-1.5	-0.2		-3.80	-29.86		3726.4	11.6	-11.0	0.0	0.0
25	1.189	-0.971	388.03		-11.7	-1.6	-0.2		-3.98	-30.12		3951.0	12.2	-9.8	0.0	0.0
26	1.189	-1.097	388.10		-11.9	-1.6	-0.2		-4.08	-30.66		4103.6	12.8	-9.2	0.0	0.0
27	1.252	-1.065	389.44		-11.6	-1.6	-0.2		-4.09	-29.71		4585.9	12.2	-9.8	0.0	0.0
28	1.377	-1.034	389.30		-11.7	-1.5	-0.2		-3.83	-29.92		786.2	12.2	-9.8	0.0	0.0
29	1.189	-1.034	388.32		-11.8	-1.6	-0.2		-3.92	-30.40		-197.8	12.8	-9.8	0.0	0.0
30	1.032	-1.003	388.39		-12.0	-1.6	-0.2		-4.15	-30.84		208.8	12.2	-11.0	0.0	0.0
31	1.314	-0.940	388.81		-11.8	-1.6	-0.2		-4.13	-30.22		892.4	11.0	-10.4	0.0	0.0
32	1.471	-0.783	388.74		-11.8	-1.5	-0.2		-3.83	-30.19		1599.8	12.2	-10.4	0.0	0.0
33	1.283	-0.657	388.39		-11.9	-1.5	-0.2		-3.88	-30.67		2162.6	13.4	-9.2	0.0	0.0
34	1.252	-0.751	388.46		-12.0	-1.7	-0.2		-4.29	-30.71		2637.5	12.8	-8.5	0.0	0.0
35	1.439	-0.877	389.09		-11.8	-1.7	-0.2		-4.24	-30.20		3034.9	12.8	-9.8	0.0	0.0
36	1.408	-1.003	389.59		-11.8	-1.6	-0.2		-3.95	-30.10		3367.5	12.2	-10.4	0.0	0.0
37	1.315	-0.940	388.60		-11.8	-1.5	-0.2		-3.84	-30.28		3645.2	11.6	-10.4	0.0	0.0
38	1.252	-0.877	388.17		-11.8	-1.6	-0.2		-3.98	-30.42		3881.5	11.6	-9.8	0.0	0.0
39	1.377	-0.971	388.81		-11.9	-1.8	-0.3		-4.44	-30.62		4082.9	12.2	-9.8	0.0	0.0
40	1.440	-0.971	389.94		-11.7	-1.5	-0.2		-3.85	-29.83		4211.1	12.2	-9.8	0.0	0.0
41	1.346	-0.877	389.44		-11.8	-1.6	-0.2		-3.96	-30.12		4682.9	12.8	-9.2	0.0	0.0
42	1.189	-0.971	389.16		-11.9	-1.7	-0.2		-4.29	-30.44		793.5	12.2	-9.8	0.0	0.0
43	1.126	-0.971	389.51		-11.7	-1.7	-0.2		-4.32	-29.96		-192.3	11.6	-10.4	0.0	0.0
44	1.283	-0.846	389.94		-11.6	-1.6	-0.2		-4.05	-29.74		675.1	11.0	-10.4	0.0	0.0
45	1.189	-0.846	388.95		-11.7	-1.5	-0.2		-3.82	-30.01		1392.9	11.0	-9.2	0.0	0.0
46	1.189	-0.814	388.60		-11.9	-1.6	-0.2		-3.92	-30.59		1991.1	11.6	-9.2	0.0	0.0
47	1.345	-0.908	390.57		-11.5	-1.6	-0.2		-3.95	-29.24		2493.4	11.6	-9.8	0.0	0.0
48	1.377	-0.940	390.78		-11.5	-1.4	-0.2		-3.60	-29.37		2914.6	12.2	-9.2	0.0	0.0
49	1.220	-1.034	390.29		-11.7	-1.4	-0.2		-3.52	-29.85		3266.8	12.8	-9.8	0.0	0.0
50	0.970	-1.034	389.87		-11.7	-1.5	-0.2		-3.73	-29.88		3561.0	12.2	-9.8	0.0	0.0
51	1.252	-1.003	390.36		-11.7	-1.6	-0.2		-3.99	-29.80		3808.8	11.6	-10.4	0.0	0.0
52	1.440	-0.908	390.50		-11.6	-1.6	-0.2		-3.91	-29.60		4021.9	12.2	-9.2	0.0	0.0
53	1.252	-0.783	390.01		-11.9	-1.6	-0.2		-3.96	-30.39		4162.2	12.8	-8.5	0.0	0.0
54	1.126	-0.846	389.30		-12.0	-1.6	-0.2		-4.04	-30.64		4639.6	12.8	-9.2	0.0	0.0
55	1.063	-0.908	390.22		-11.7	-1.7	-0.2		-4.20	-30.01		788.0	12.2	-9.2	0.0	0.0
56	1.032	-0.877	390.50		-11.7	-1.6	-0.2		-3.94	-29.90		-210.0	11.6	-8.5	0.0	0.0
57	1.001	-0.783	390.22		-11.8	-1.5	-0.2		-3.76	-30.12		448.0	12.2	-10.4	0.0	0.0
58	0.938	-0.814	389.02		-11.9	-1.6	-0.2		-4.00	-30.56		1154.9	11.6	-9.2	0.0	0.0
59	1.064	-0.940	389.45		-12.0	-1.7	-0.2		-4.36	-30.62		1804.9	12.2	-9.8	0.0	0.0
60	1.220	-0.846	390.79		-11.8	-1.5	-0.2		-3.74	-30.17		2336.6	12.8	-10.4	0.0	0.0
61	1.189	-0.846	390.22		-11.9	-1.5	-0.2		-3.81	-30.52		2782.2	12.2	-9.8	0.0	0.0
62	0.970	-0.940	389.94		-12.0	-1.6	-0.2		-4.02	-30.63		3156.9	12.2	-9.2	0.0	0.0
63	0.907	-0.877	390.29		-11.8	-1.7	-0.2		-4.30	-30.06		3469.5	12.2	-9.8	0.0	0.0
64	1.064	-0.783	390.57		-11.6	-1.6	-0.2		-4.10	-29.75		3730.7	11.0	-11.0	0.0	0.0
65	1.064	-0.846	389.66		-11.7	-1.6	-0.2		-3.95	-30.06		3955.9	12.2	-9.8	0.0	0.0
66	0.938	-0.814	388.95		-11.9	-1.6	-0.2		-4.16	-30.52		4106.7	12.8	-9.2	0.0	0.0
67	1.064	-0.814	389.87		-11.6	-1.7	-0.2		-4.29	-29.70		4588.3	12.2	-9.8	0.0	0.0
68	1.346	-0.814	390.50		-11.7	-1.6	-0.1		-3.98	-29.80		785.6	12.2	-9.8	0.0	0.0
69	1.284	-0.783	390.36		-11.8	-1.6	-0.1		-4.05	-30.21		-199.6	12.2	-10.4	0.0	0.0
70	1.065	-0.783	389.59		-11.9	-1.6	-0.1		-4.11	-30.42		218.5	12.8	-10.4	0.0	0.0
71	1.221	-0.688	389.87		-11.7	-1.7	-0.1		-4.34	-30.01		902.2	11.6	-10.4	0.0	0.0
72	1.315	-0.626	390.08		-11.5	-1.7	-0.1		-4.24	-29.55		1607.2	11.6	-9.8	0.0	0.0
73	1.221	-0.500	390.22		-11.8	-1.6	-0.1		-4.06	-30.15		2169.9	11.6	-9.8	0.0	0.0
74	1.095	-0.626	390.01		-11.8	-1.8	-0.1		-4.48	-30.20		2643.6	12.2	-10.4	0.0	0.0
75	1.064	-0.751	390.36		-11.7	-1.8	-0.2		-4.64	-29.82		3039.1	12.8	-9.2	0.0	0.0
76	1.064	-0.783	390.78		-11.5	-1.7	-0.1		-4.38	-29.29		3370.6	12.2	-9.8	0.0	0.0
77	0.939	-0.689	390.43		-11.6	-1.6	-0.1		-4.11	-29.67		3648.9	11.6	-11.0	0.0	0.0
78	0.907	-0.689	389.30		-11.7	-1.7	-0.1		-4.38	-29.95		3884.5	11.6	-9.8	0.0	0.0
79	0.970	-0.751	389.87		-11.7	-1.9	-0.2		-4.68	-29.91		4085.3	12.2	-10.4	0.0	0.0
80	1.095	-0.657	390.71		-11.5	-1.8	-0.1		-4.41	-29.45		4213.5	12.2	-11.0	0.0	0.0
81	1.033	-0.594	390.50		-11.7	-1.7	-0.1		-4.26	-29.92		4684.7	12.8	-9.8	0.0	0.0
82	0.876	-0.689	389.52		-11.9	-1.8	-0.1		-4.54	-30.49		793.5	12.2	-9.8	0.0	0.0
83	0.750	-0.751	390.08		-11.7	-1.9	-0.2		-4.79	-30.04		-188.6	12.2	-10.4	0.0	0.0
84	1.001	-0.594	389.80		-11.7	-1.8	-0.1		-4.59	-29.97		681.8	10.4	-11.0	0.0	0.0
85	1.033	-0.500	389.52		-11.7	-1.8	-0.1		-4.52	-30.00		1400.8	12.2	-9.8	0.0	0.0
86	0.876	-0.626	389.09		-11.9	-1.7	-0.1		-4.29	-30.62		1997.2	12.2	-9.2	0.0	0.0
87	0.938	-0.751	390.08		-11.7	-1.9	-0.2		-4.71	-29.94		2498.9	12.2	-9.8	0.0	0.0
88	1.189	-0.877	390.50		-11.6	-1.7	-0.1		-4.37	-29.70		2920.1	12.8	-9.2	0.0	0.0
89	1.064	-0.971	390.36		-11.7	-1.7	-0.1		-4.32	-30.00		3270.5	12.2	-9.8	0.0	0.0
90	0.907	-0.846	389.73		-12.0	-1.8	-0.1		-4.44	-30.61		3562.8	12.2	-10.4	0.0	0.0
91	1.032	-0.846	389.80		-11.7	-1.9	-0.2		-4.84	-29.95		3811.3	11.6	-9.8	0.0	0.0
92	1.064	-0.846	390.01		-11.6	-1.8	-0.1		-4.61	-29.79		4023.7	12.2	-9.2	0.0	0.0
93	0.970	-0.689	390.29		-11.8	-1.8	-0.1		-4.42	-30.08		4164.1	12.8	-9.8	0.0	0.0
94	0.939	-0.689	389.45		-11.9	-1.7	-0.1		-4.37	-30.44		4639.6	12.2	-9.2	0.0	0.0
95	1.001	-0.751	389.87		-11.7	-1.9	-0.1		-4.68	-29.91		788.0	12.2	-9.8	0.0	0.0
96	0.970	-0.814	390.71		-11.4	-1.8	-0.1		-4.48	-29.14		-210.0	12.8	-10.4	0.0	0.0
97	0.939	-0.689	390.86		-11.5	-1.7	-0.1		-4.17	-29.44		457.8	11.6	-11.6	0.0	0.0
98	0.970	-0.657	390.08		-11.5	-1.6	-0.1		-4.14	-29.55		1164.0	12.2	-9.8	0.0	0.0
99	1.032	-0.814	390.15		-11.6	-1.7	-0.1		-4.36	-29.68		1812.9	12.8	-9.8	0.0	0.0
100	1.189	-0.689	391.42		-11.4	-1.7	-0.1		-4.14	-29.10		2342.7	12.2	-9.8	0.0	0.0
101	1.158	-0.657	390.79		-11.6	-1.6	-0.1		-4.12	-29.70		2788.3	12.2	-9.8	0.0	0.0
102	0.907	-0.752	389.94		-11.7	-1.7	-0.1		-4.40	-29.95		3161.2	12.2	-9.2	0.0	0.0
103	0.875	-0.720	390.36		-11.6	-1.8	-0.2		-4.65	-29.62		3471.9	12.8	-9.8	0.0	0.0
104	1.095	-0.563	390.57		-11.5	-1.8	-0.2		-4.54	-29.27		3734.4	11.0	-10.4	0.0	0.0
105	1.001	-0.437	389.80		-11.6	-1.7	-0.1		-4.40	-29.79		3956.5	12.2	-9.8	0.0	0.0
106	0.844	-0.500	389.02		-11.8	-1.7	-0.2		-4.32	-30.29		4108.5	12.8	-9.8	0.0	0.0
