

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.376	-0.029	404.28		10.1	-0.5	-0.2		-1.02	25.01		5145.0	33.6	28.1	0.0	0.0
2	1.220	-0.374	405.83		10.4	-0.2	-0.2		-0.49	25.61		5144.4	33.6	27.5	0.0	0.0
3	1.534	-0.060	405.55		10.8	-0.1	-0.1		-0.22	26.66		5143.7	34.2	25.6	0.0	0.0
4	1.157	-0.343	404.99		10.2	-0.2	-0.2		-0.37	25.18		5143.1	34.8	24.4	0.0	0.0
5	1.062	0.034	406.47		10.7	-0.1	-0.3		-0.10	26.25		5141.9	34.2	25.0	0.0	0.0
6	1.282	-0.029	405.48		10.7	-0.1	-0.3		-0.14	26.42		5141.9	34.2	26.2	0.0	0.0
7	1.126	-0.343	405.90		10.4	-0.2	-0.1		-0.40	25.55		5141.9	34.2	26.9	0.0	0.0
8	1.408	0.065	406.32		10.7	-0.3	-0.1		-0.68	26.36		5141.9	34.2	27.5	0.0	0.0
9	1.094	-0.029	404.84		10.4	-0.3	-0.2		-0.62	25.74		5141.9	34.2	25.6	0.0	0.0
10	1.597	0.128	406.96		10.7	-0.1	-0.1		-0.15	26.26		5142.5	34.2	25.6	0.0	0.0
11	1.689	0.065	405.33		10.6	-0.1	-0.2		-0.05	26.14		5143.1	34.8	25.0	0.0	0.0
12	0.812	0.097	405.90		10.4	-0.1	-0.3		-0.30	25.62		5143.7	34.2	25.6	0.0	0.0
13	1.626	0.128	405.97		10.8	-0.3	-0.2		-0.69	26.61		5144.4	34.8	26.2	0.0	0.0
14	1.407	-0.343	405.76		10.7	-0.0	-0.2		0.05	26.33		5145.6	34.2	23.8	0.0	0.0
15	1.189	0.191	406.54		10.6	-0.2	-0.1		-0.43	26.00		5145.0	33.6	25.6	0.0	0.0
16	1.501	0.002	404.99		10.2	-0.4	-0.2		-0.89	25.25		5145.6	34.2	28.7	0.0	0.0
17	0.968	-0.280	406.05		10.4	-0.2	-0.3		-0.41	25.54		5146.2	34.8	29.3	0.0	0.0
18	1.564	0.065	405.83		10.8	-0.1	-0.2		-0.21	26.72		5145.6	34.2	29.9	0.0	0.0
19	1.345	-0.249	405.76		10.2	-0.1	-0.2		-0.08	25.08		5146.2	34.8	29.3	0.0	0.0
20	0.874	0.285	406.75		10.5	-0.1	-0.4		-0.12	25.83		5144.4	34.2	30.5	0.0	0.0
21	1.470	0.128	405.83		10.6	-0.1	-0.3		-0.22	26.15		5145.0	34.2	30.5	0.0	0.0
22	1.220	-0.532	406.54		10.4	-0.2	-0.2		-0.30	25.67		5143.7	33.6	28.1	0.0	0.0
23	1.440	0.034	406.68		10.8	-0.2	-0.1		-0.34	26.57		5143.1	33.6	27.5	0.0	0.0
24	1.251	-0.186	405.55		10.3	-0.4	-0.1		-0.79	25.32		5143.1	34.8	27.5	0.0	0.0
25	1.377	-0.092	407.24		10.7	-0.2	-0.2		-0.41	26.26		5141.9	33.6	25.6	0.0	0.0
26	1.407	-0.249	404.91		10.7	-0.1	-0.2		-0.19	26.48		5141.9	34.8	26.2	0.0	0.0
27	0.937	-0.280	406.19		10.3	-0.1	-0.3		-0.17	25.44		5141.3	34.2	26.2	0.0	0.0
28	1.500	-0.029	406.46		10.8	-0.2	-0.3		-0.31	26.64		5141.9	33.6	27.5	0.0	0.0
29	1.187	-0.532	405.97		10.7	0.0	-0.2		0.12	26.48		5141.9	34.2	26.2	0.0	0.0
30	0.969	-0.217	406.68		10.5	-0.2	-0.1		-0.50	25.93		5143.1	33.6	26.2	0.0	0.0
31	1.376	-0.249	405.84		10.3	-0.4	-0.2		-0.78	25.41		5143.7	34.2	28.7	0.0	0.0
32	0.906	-0.469	406.89		10.6	-0.2	-0.2		-0.48	26.17		5143.7	34.8	26.2	0.0	0.0
33	1.409	-0.155	407.03		10.9	-0.1	-0.1		-0.19	26.80		5144.4	34.2	25.6	0.0	0.0
34	1.094	-0.437	406.04		10.4	-0.0	-0.2		0.08	25.65		5145.0	34.8	28.7	0.0	0.0
35	0.561	0.097	407.88		10.8	0.0	-0.3		0.10	26.44		5145.0	34.2	28.1	0.0	0.0
36	1.344	-0.060	406.39		10.9	-0.2	-0.3		-0.41	26.79		5146.8	34.2	27.5	0.0	0.0
37	1.000	-0.594	406.75		10.4	-0.2	-0.2		-0.35	25.71		5145.6	34.8	28.1	0.0	0.0
38	1.126	-0.029	407.45		10.9	-0.2	-0.1		-0.34	26.86		5145.6	34.2	28.1	0.0	0.0
39	1.032	-0.312	406.19		10.5	-0.3	-0.2		-0.65	25.82		5146.2	34.2	26.2	0.0	0.0
40	1.252	-0.217	407.95		10.7	-0.1	-0.2		-0.18	26.13		5145.0	34.2	26.9	0.0	0.0
41	1.533	-0.343	406.18		10.8	-0.0	-0.2		-0.00	26.59		5144.4	34.8	25.6	0.0	0.0
