

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.864	0.501	1034.69		16.0	-2.0	-0.4		-1.81	15.46		4626.7	12.8	-10.4	0.0	0.0
2	4.020	0.439	1035.54		16.1	-2.1	-0.4		-1.92	15.49		785.6	12.2	-10.4	0.0	0.0
3	3.957	0.470	1035.89		16.0	-2.0	-0.4		-1.84	15.46		-210.0	12.8	-11.0	0.0	0.0
4	3.675	0.690	1034.69		15.9	-2.0	-0.4		-1.86	15.38		405.9	12.8	-11.0	0.0	0.0
5	3.644	0.721	1033.99		16.1	-2.1	-0.5		-1.96	15.54		1105.4	12.2	-10.4	0.0	0.0
6	3.769	0.690	1035.26		16.2	-2.0	-0.5		-1.86	15.60		1764.6	12.2	-9.8	0.0	0.0
7	3.769	0.721	1035.40		16.1	-2.0	-0.5		-1.86	15.48		2301.2	12.8	-9.8	0.0	0.0
8	3.613	0.878	1033.92		15.9	-2.0	-0.4		-1.85	15.33		2751.0	12.8	-11.0	0.0	0.0
9	3.832	0.784	1034.20		16.1	-2.1	-0.5		-1.92	15.52		3134.3	13.4	-10.4	0.0	0.0
10	4.020	0.721	1035.33		16.1	-2.0	-0.4		-1.81	15.58		3453.6	14.0	-9.8	0.0	0.0
11	3.989	0.627	1035.05		16.0	-2.0	-0.4		-1.77	15.43		3718.5	13.4	-9.2	0.0	0.0
12	3.801	0.753	1034.34		15.9	-2.1	-0.4		-1.92	15.33		3940.1	12.8	-11.6	0.0	0.0
13	3.832	0.784	1034.13		16.2	-2.2	-0.4		-2.02	15.65		4096.9	13.4	-11.0	0.0	0.0
14	3.957	0.721	1035.47		16.2	-2.1	-0.4		-1.91	15.61		4581.6	13.4	-9.8	0.0	0.0
15	3.801	0.816	1034.76		16.1	-2.1	-0.4		-1.87	15.54		786.8	13.4	-11.0	0.0	0.0
16	3.864	0.847	1034.13		16.2	-2.1	-0.4		-1.93	15.61		-199.0	12.2	-11.0	0.0	0.0
17	4.271	0.910	1034.55		16.2	-2.1	-0.4		-1.89	15.68		178.8	12.8	-10.4	0.0	0.0
18	4.303	1.004	1034.90		16.1	-2.1	-0.3		-1.85	15.57		858.8	12.8	-9.8	0.0	0.0
19	4.147	1.098	1034.41		16.1	-2.0	-0.3		-1.85	15.56		1566.9	12.2	-10.4	0.0	0.0
20	4.177	1.035	1033.63		16.1	-2.2	-0.4		-1.98	15.52		2133.3	12.2	-10.4	0.0	0.0
21	4.209	1.067	1034.76		16.3	-2.1	-0.4		-1.93	15.69		2615.5	13.4	-10.4	0.0	0.0
22	4.146	1.098	1034.76		16.1	-2.1	-0.4		-1.93	15.54		3017.8	14.0	-10.4	0.0	0.0
23	3.958	1.098	1034.12		16.2	-2.1	-0.4		-1.92	15.64		3351.6	12.2	-11.0	0.0	0.0
24	4.052	1.004	1034.12		16.3	-2.3	-0.4		-2.06	15.75		3637.3	12.8	-10.4	0.0	0.0
25	4.146	1.067	1035.04		16.4	-2.1	-0.4		-1.93	15.83		3876.0	13.4	-9.8	0.0	0.0
26	3.989	1.161	1034.34		16.2	-2.1	-0.3		-1.89	15.65		4071.9	13.4	-11.0	0.0	0.0
27	3.989	1.224	1033.63		16.2	-2.2	-0.4		-1.96	15.59		4200.1	12.2	-10.4	0.0	0.0
28	4.240	1.318	1034.13		16.2	-2.2	-0.4		-2.03	15.59		4678.6	13.4	-10.4	0.0	0.0
29	4.208	1.287	1034.76		16.3	-2.1	-0.4		-1.90	15.72		794.1	13.4	-10.4	0.0	0.0
30	3.989	1.255	1033.70		16.1	-2.1	-0.4		-1.90	15.49		-197.2	12.2	-11.0	0.0	0.0
31	4.052	1.193	1033.21		16.2	-2.2	-0.4		-2.01	15.59		648.2	12.2	-9.8	0.0	0.0
32	4.271	1.035	1034.62		16.3	-2.1	-0.4		-1.93	15.69		1364.8	12.8	-9.8	0.0	0.0
33	4.240	0.973	1034.83		16.2	-2.1	-0.4		-1.89	15.67		1966.7	13.4	-9.8	0.0	0.0
34	4.083	1.035	1033.98		16.1	-2.1	-0.3		-1.87	15.53		2470.2	12.8	-11.0	0.0	0.0
35	4.146	1.130	1033.42		16.3	-2.2	-0.4		-2.04	15.72		2899.3	12.8	-9.8	0.0	0.0
36	4.271	1.130	1035.11		16.4	-2.1	-0.4		-1.94	15.81		3256.4	13.4	-9.2	0.0	0.0
37	4.146	1.130	1034.41		16.2	-2.1	-0.4		-1.92	15.67		3553.1	14.0	-10.4	0.0	0.0
38	4.052	1.193	1033.91		16.2	-2.1	-0.4		-1.91	15.62		3800.3	12.2	-10.4	0.0	0.0
39	4.177	1.224	1034.20		16.4	-2.2	-0.4		-2.00	15.80		4015.1	12.8	-9.8	0.0	0.0
40	4.365	1.161	1035.46		16.5	-2.0	-0.4		-1.75	15.94		4156.7	13.4	-9.2	0.0	0.0
41	4.146	1.130	1035.39		16.4	-1.9	-0.4		-1.68	15.84		4632.9	13.4	-9.8	0.0	0.0
42	4.083	1.035	1034.20		16.3	-2.0	-0.4		-1.84	15.70		784.3	12.8	-9.8	0.0	0.0
43	4.302	1.035	1034.83		16.3	-2.1	-0.4		-1.89	15.71		-211.8	12.2	-10.4	0.0	0.0
44	4.302	1.098	1035.18		16.3	-2.1	-0.4		-1.88	15.75		426.7	12.8	-10.4	0.0	0.0
45	3.989	1.130	1034.41		16.2	-2.1	-0.4		-1.87	15.67		1127.4	12.2	-11.0	0.0	0.0
46	3.957	1.161	1033.84		16.3	-2.1	-0.4		-1.90	15.75		1778.7	12.8	-10.4	0.0	0.0
47	4.177	1.161	1034.97		16.4	-2.1	-0.4		-1.87	15.81		2316.4	13.4	-9.8	0.0	0.0
48	4.177	1.067	1035.18		16.3	-2.0	-0.4		-1.81	15.68		2765.7	13.4	-11.0	0.0	0.0
49	4.052	1.035	1034.20		16.1	-2.0	-0.4		-1.81	15.51		3140.5	12.2	-11.6	0.0	0.0
50	4.177	1.035	1034.05		16.2	-2.1	-0.4		-1.93	15.62		3461.5	12.8	-10.4	0.0	0.0
51	4.302	0.973	1035.46		16.4	-2.0	-0.4		-1.80	15.79		3728.3	13.4	-9.8	0.0	0.0
52	4.115	1.004	1035.11		16.2	-2.0	-0.4		-1.82	15.63		3948.6	13.4	-11.0	0.0	0.0
