

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.123	0.347	521.74		17.2	3.8	-0.1		7.38	33.03		-211.8	11.6	-11.0	0.0	0.0
2	0.966	0.253	521.46		17.2	3.7	-0.2		7.23	33.06		437.0	12.2	-10.4	0.0	0.0
3	0.997	0.347	522.17		17.5	3.8	-0.2		7.41	33.53		1139.6	11.6	-10.4	0.0	0.0
4	1.154	0.410	521.53		17.3	3.8	-0.1		7.45	33.16		1790.3	10.4	-9.2	0.0	0.0
5	1.122	0.222	521.32		17.1	3.8	-0.2		7.29	32.85		2329.2	12.2	-9.8	0.0	0.0
6	1.373	0.159	523.22		17.6	3.9	-0.1		7.63	33.66		2777.3	12.8	-9.2	0.0	0.0
7	1.405	0.190	523.08		17.3	4.0	-0.1		7.68	33.14		3152.7	12.8	-9.2	0.0	0.0
8	1.092	0.190	521.89		17.1	3.8	-0.1		7.32	32.74		3467.0	12.2	-9.2	0.0	0.0
9	1.280	0.096	522.31		17.3	3.7	-0.1		7.24	33.16		3728.9	11.0	-11.0	0.0	0.0
10	1.342	0.127	521.60		17.2	3.8	-0.1		7.30	33.06		3952.9	12.8	-10.4	0.0	0.0
11	1.186	0.096	520.97		17.0	3.8	-0.1		7.37	32.54		4106.1	12.8	-9.8	0.0	0.0
12	1.342	-0.092	522.17		17.2	3.7	-0.1		7.24	32.96		4588.9	12.8	-9.2	0.0	0.0
13	1.311	0.065	522.38		17.2	3.9	-0.1		7.54	32.90		791.7	12.8	-9.2	0.0	0.0
14	1.030	0.127	521.82		17.0	3.9	-0.1		7.49	32.63		-196.5	12.2	-9.8	0.0	0.0
15	1.123	0.065	521.96		17.0	3.8	-0.1		7.30	32.63		193.5	11.0	-11.0	0.0	0.0
16	1.280	0.065	522.17		17.4	3.7	-0.1		7.24	33.25		881.4	11.6	-11.6	0.0	0.0
17	1.186	0.033	521.96		17.1	3.9	-0.1		7.54	32.78		1589.5	12.2	-10.4	0.0	0.0
18	1.092	0.033	522.52		17.2	3.8	-0.1		7.43	32.89		2154.7	12.8	-9.8	0.0	0.0
19	1.249	-0.061	523.01		17.4	3.8	-0.1		7.41	33.27		2630.2	12.2	-9.8	0.0	0.0
20	1.155	0.033	523.02		17.1	4.0	-0.0		7.64	32.75		3028.1	12.8	-10.4	0.0	0.0
21	1.187	0.127	521.67		17.0	3.9	-0.0		7.64	32.49		3363.2	11.6	-9.8	0.0	0.0
22	1.563	-0.061	521.96		17.3	3.9	-0.0		7.57	33.08		3647.7	11.6	-9.2	0.0	0.0
23	1.375	0.002	522.45		17.2	4.0	-0.0		7.81	32.86		3885.1	12.2	-9.8	0.0	0.0
24	1.061	0.002	522.03		17.1	4.0	-0.1		7.75	32.74		4081.1	12.8	-9.2	0.0	0.0
25	1.123	-0.281	522.66		17.1	3.9	-0.2		7.58	32.83		4208.6	12.8	-9.8	0.0	0.0
26	0.967	-0.155	523.09		17.1	4.1	-0.1		7.84	32.65		4679.2	12.2	-11.0	0.0	0.0
27	1.030	-0.092	522.17		17.0	4.1	-0.1		7.93	32.59		792.3	11.6	-10.4	0.0	0.0
28	1.154	-0.155	521.67		17.0	4.0	-0.2		7.73	32.66		-192.9	12.2	-9.2	0.0	0.0
29	1.060	0.033	523.08		17.2	4.1	-0.2		7.99	32.86		660.4	12.8	-9.2	0.0	0.0
30	0.872	0.065	522.45		17.2	4.2	-0.2		8.15	32.86		1375.2	12.2	-9.2	0.0	0.0
31	0.872	-0.124	522.10		17.0	4.0	-0.2		7.80	32.63		1976.4	12.2	-9.8	0.0	0.0
32	1.123	-0.250	523.15		17.2	4.1	-0.2		7.92	32.98		2480.6	11.6	-11.0	0.0	0.0
33	1.217	-0.250	522.38		17.2	4.2	-0.1		8.20	32.85		2904.2	11.6	-9.8	0.0	0.0
34	1.061	-0.312	521.60		17.0	4.2	-0.1		8.08	32.64		3263.1	12.2	-9.8	0.0	0.0
35	1.092	-0.281	523.08		17.3	4.2	-0.1		8.13	33.17		3562.2	12.2	-8.5	0.0	0.0
36	1.061	-0.218	522.73		17.1	4.2	-0.1		8.07	32.78		3810.0	12.8	-9.2	0.0	0.0
