

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.748	-0.784	285.58		7.7	-0.2	0.2		-0.68	27.17		355.9	11.6	-9.2	0.0	0.0
2	0.561	-0.659	284.74		7.6	-0.2	0.3		-0.53	26.83		1051.1	11.0	-9.8	0.0	0.0
3	0.654	-0.753	284.31		7.8	-0.3	0.2		-1.04	27.43		1723.7	11.6	-9.8	0.0	0.0
4	0.655	-0.659	285.09		7.7	-0.3	0.2		-0.82	27.14		2269.4	12.2	-9.8	0.0	0.0
5	0.498	-0.627	283.89		7.5	-0.3	0.3		-1.15	26.36		2726.0	11.6	-9.2	0.0	0.0
6	0.592	-0.879	284.38		7.6	-0.5	0.2		-1.61	26.68		3106.9	12.2	-9.8	0.0	0.0
7	0.623	-0.753	285.02		7.7	-0.3	0.2		-0.95	27.22		3427.9	11.0	-10.4	0.0	0.0
8	0.530	-0.564	283.32		7.5	-0.3	0.3		-1.14	26.55		3699.0	11.0	-9.2	0.0	0.0
9	0.749	-0.627	284.17		7.7	-0.4	0.2		-1.38	27.02		3929.1	11.0	-8.5	0.0	0.0
10	0.749	-0.407	284.66		7.6	-0.4	0.3		-1.42	26.88		4084.1	12.2	-8.5	0.0	0.0
11	0.561	-0.376	283.75		7.3	-0.4	0.3		-1.49	25.93		4566.9	12.2	-9.2	0.0	0.0
12	0.592	-0.627	284.24		7.6	-0.5	0.3		-1.52	26.94		781.3	11.6	-9.8	0.0	0.0
13	0.592	-0.502	284.31		7.7	-0.3	0.3		-1.05	27.13		-192.9	10.4	-11.0	0.0	0.0
14	0.498	-0.407	283.25		7.6	-0.4	0.3		-1.45	27.01		134.3	11.6	-10.4	0.0	0.0
15	0.686	-0.470	284.73		7.9	-0.4	0.3		-1.47	27.63		811.2	11.6	-9.8	0.0	0.0
16	0.655	-0.282	284.73		7.7	-0.4	0.3		-1.21	27.20		1530.2	11.6	-9.8	0.0	0.0
17	0.467	-0.407	283.89		7.5	-0.5	0.3		-1.58	26.47		2102.8	11.6	-9.8	0.0	0.0
18	0.718	-0.407	284.73		7.8	-0.4	0.3		-1.38	27.48		2584.4	11.0	-10.4	0.0	0.0
19	0.812	-0.156	284.10		7.7	-0.4	0.3		-1.15	27.18		2990.9	11.0	-9.8	0.0	0.0
20	0.781	-0.250	283.46		7.6	-0.3	0.3		-1.11	26.77		3336.4	11.6	-9.2	0.0	0.0
21	0.718	-0.344	284.52		8.1	-0.3	0.3		-1.07	28.38		3622.0	11.6	-9.2	0.0	0.0
22	0.592	-0.282	284.38		7.9	-0.3	0.3		-1.00	27.71		3860.7	12.2	-9.2	0.0	0.0
23	0.372	-0.344	283.89		7.7	-0.4	0.2		-1.51	27.29		4059.7	12.2	-9.2	0.0	0.0
24	0.561	-0.250	285.02		7.9	-0.3	0.2		-1.13	27.71		4189.1	11.0	-10.4	0.0	0.0
25	0.592	-0.156	283.89		7.7	-0.3	0.3		-0.96	27.13		4668.3	12.2	-8.5	0.0	0.0
26	0.529	-0.156	283.60		7.6	-0.2	0.2		-0.79	26.88		792.9	11.6	-8.5	0.0	0.0
27	0.498	-0.125	284.45		7.9	-0.3	0.2		-0.88	27.75		-203.3	11.6	-9.2	0.0	0.0
28	0.372	-0.093	284.24		7.8	-0.3	0.2		-0.94	27.57		591.5	12.2	-8.5	0.0	0.0
29	0.310	-0.030	283.96		7.8	-0.4	0.2		-1.21	27.59		1302.0	11.6	-10.4	0.0	0.0
30	0.466	0.001	284.09		8.0	-0.3	0.2		-1.10	28.25		1916.6	11.0	-10.4	0.0	0.0
31	0.592	-0.125	283.46		7.7	-0.3	0.3		-0.87	27.17		2435.5	11.6	-9.8	0.0	0.0
32	0.623	-0.156	284.73		8.0	-0.3	0.2		-1.13	28.14		2866.4	11.6	-9.2	0.0	0.0
33	0.592	-0.093	285.51		8.3	-0.2	0.3		-0.65	28.94		3226.5	12.2	-9.2	0.0	0.0
34	0.404	-0.093	284.52		8.0	-0.2	0.2		-0.59	28.22		3528.0	11.6	-9.8	0.0	0.0
35	0.498	0.001	284.09		8.0	-0.4	0.2		-1.36	28.25		3779.5	10.4	-10.4	0.0	0.0
36	0.655	0.127	283.39		8.1	-0.4	0.3		-1.34	28.45		3998.0	11.6	-9.2	0.0	0.0
37	0.530	0.032	283.11		7.8	-0.3	0.3		-1.01	27.67		4141.5	12.2	-8.5	0.0	0.0
38	0.655	-0.093	284.10		8.0	-0.5	0.3		-1.51	28.13		4621.9	12.2	-9.8	0.0	0.0
39	0.655	-0.093	284.31		8.0	-0.4	0.3		-1.30	28.04		785.0	12.2	-9.2	0.0	0.0
