

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.125	0.347	251.15		-3.2	2.1	0.1		8.63	-12.66		5116.3	33.6	47.0	0.0	0.0
2	0.967	-0.093	250.23		-2.8	2.0	0.0		8.30	-11.17		5112.6	32.4	45.2	0.0	0.0
3	1.094	-0.250	252.20		-2.4	2.4	0.2		9.53	-9.68		5115.1	32.4	48.8	0.0	0.0
4	0.813	-0.093	251.50		-2.8	2.4	0.3		9.61	-11.27		5116.3	33.0	47.6	0.0	0.0
5	1.000	-0.470	252.13		-2.3	2.2	0.2		8.98	-9.12		5115.1	32.4	45.2	0.0	0.0
6	0.844	0.033	251.43		-2.8	2.3	0.3		9.27	-11.06		5111.4	31.7	50.1	0.0	0.0
7	0.812	-0.187	249.32		-3.1	2.1	0.2		8.46	-12.37		5115.1	31.7	45.8	0.0	0.0
8	1.157	-0.407	250.65		-2.8	2.2	0.3		8.81	-10.96		5115.7	32.4	43.9	0.0	0.0
9	0.844	-0.124	249.17		-3.3	2.0	0.3		8.27	-13.16		5112.0	31.7	48.8	0.0	0.0
10	1.000	-0.250	249.74		-2.9	2.0	0.3		8.08	-11.72		5116.9	32.4	48.2	0.0	0.0
11	0.907	0.221	251.57		-3.0	2.2	0.3		8.69	-11.85		5116.9	33.0	44.6	0.0	0.0
12	0.499	0.190	250.16		-3.2	2.1	0.3		8.29	-13.00		5113.2	32.4	47.6	0.0	0.0
13	0.812	0.033	251.08		-2.8	2.0	0.2		7.96	-11.15		5115.7	33.0	48.2	0.0	0.0
14	0.750	0.127	250.80		-3.3	2.0	0.2		7.96	-13.04		5116.9	33.6	45.8	0.0	0.0
15	0.968	-0.250	251.43		-2.7	2.0	0.2		7.92	-10.72		5115.7	33.0	44.6	0.0	0.0
16	1.125	0.096	252.06		-2.7	2.1	0.2		8.46	-10.81		5113.2	32.4	48.8	0.0	0.0
17	0.812	0.096	249.95		-3.1	2.1	0.2		8.49	-12.29		5116.3	31.7	45.8	0.0	0.0
18	1.031	-0.156	251.28		-2.5	2.2	0.2		8.92	-10.11		5115.7	32.4	43.9	0.0	0.0
19	1.031	0.033	250.30		-3.1	2.2	0.2		8.85	-12.50		5112.6	31.1	48.2	0.0	0.0
20	1.439	-0.219	249.60		-3.0	2.1	0.2		8.63	-11.88		5116.9	32.4	45.8	0.0	0.0
21	1.565	-0.030	251.57		-2.9	2.4	0.3		9.56	-11.66		5116.3	33.0	44.6	0.0	0.0
22	0.719	0.001	250.09		-3.0	2.3	0.2		9.36	-12.12		5111.4	31.7	47.0	0.0	0.0
23	0.905	-0.156	250.86		-2.6	2.3	0.1		9.11	-10.28		5116.3	31.7	45.2	0.0	0.0
24	0.686	0.127	251.36		-3.2	2.3	0.1		9.21	-12.85		5117.5	32.4	43.9	0.0	0.0
25	0.529	-0.061	250.37		-3.0	2.2	0.1		8.83	-11.94		5113.8	33.0	45.2	0.0	0.0
26	0.843	0.033	250.65		-2.8	2.4	0.1		9.65	-11.32		5115.1	32.4	48.2	0.0	0.0
27	0.654	0.096	250.02		-3.1	2.2	0.1		8.71	-12.52		5116.9	31.7	46.4	0.0	0.0
28	0.811	-0.061	250.72		-2.5	2.2	0.1		8.81	-10.15		5115.1	32.4	44.6	0.0	0.0
29	0.749	0.379	250.02		-3.1	2.3	0.1		9.12	-12.25		5113.2	32.4	48.8	0.0	0.0
30	0.716	0.253	249.95		-3.0	2.1	-0.0		8.67	-12.01		5117.5	33.0	45.8	0.0	0.0
31	0.998	0.064	251.71		-2.9	2.2	0.0		8.89	-11.51		5116.9	32.4	43.3	0.0	0.0
32	0.842	-0.187	250.09		-3.1	2.1	0.1		8.68	-12.41		5113.2	31.1	47.6	0.0	0.0
33	1.187	-0.502	251.50		-2.4	2.2	0.2		9.07	-9.68		5117.5	32.4	47.0	0.0	0.0
34	0.875	-0.250	252.56		-2.7	2.4	0.3		9.63	-10.82		5117.5	33.0	45.8	0.0	0.0
35	0.499	-0.187	250.72		-2.8	2.3	0.2		9.16	-11.06		5113.2	31.7	45.2	0.0	0.0
36	0.844	0.158	251.43		-2.5	2.3	0.3		9.18	-10.15		5116.9	32.4	46.4	0.0	0.0
37	0.750	0.064	250.30		-3.1	2.2	0.3		8.91	-12.51		5117.5	33.0	46.4	0.0	0.0
38	1.062	-0.439	250.23		-2.7	2.0	0.2		8.02	-10.66		5113.8	33.0	46.4	0.0	0.0
