

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.085	0.980	475.54		-2.7	-1.1	0.2		-2.13	-5.84		933.9	13.4	-9.2	0.0	0.0
2	2.179	0.949	476.25		-2.6	-1.0	0.2		-1.86	-5.42		1629.1	12.8	-9.2	0.0	0.0
3	1.992	0.886	475.54		-2.7	-0.9	0.3		-1.67	-5.67		2186.4	12.2	-8.5	0.0	0.0
4	1.929	0.760	476.60		-2.4	-0.9	0.2		-1.85	-5.04		2655.8	12.8	-9.8	0.0	0.0
5	2.023	0.760	476.25		-2.4	-0.9	0.2		-1.82	-5.17		3051.3	12.2	-10.4	0.0	0.0
6	2.054	0.760	474.91		-2.8	-0.9	0.3		-1.85	-5.87		3387.0	12.8	-9.2	0.0	0.0
7	1.929	0.729	474.70		-2.9	-1.2	0.3		-2.30	-6.08		3664.8	12.8	-8.5	0.0	0.0
8	2.149	0.634	476.04		-2.6	-1.1	0.3		-2.26	-5.45		3896.7	12.8	-8.5	0.0	0.0
9	2.086	0.540	476.18		-2.7	-1.1	0.3		-2.16	-5.76		4089.6	12.8	-8.5	0.0	0.0
10	1.898	0.697	475.55		-2.8	-1.0	0.3		-2.04	-5.99		4222.7	11.6	-10.4	0.0	0.0
11	2.055	0.792	474.91		-2.7	-1.2	0.3		-2.47	-5.80		4607.8	12.8	-9.2	0.0	0.0
12	2.054	0.823	476.53		-2.7	-1.1	0.3		-2.18	-5.82		773.4	13.4	-9.8	0.0	0.0
13	2.023	0.854	475.12		-3.1	-1.1	0.3		-2.09	-6.49		-177.0	12.8	-9.2	0.0	0.0
14	1.836	0.635	475.12		-3.0	-1.2	0.3		-2.36	-6.40		701.3	12.8	-8.5	0.0	0.0
15	1.961	0.540	476.18		-2.6	-1.2	0.3		-2.32	-5.60		1414.3	12.2	-9.8	0.0	0.0
16	2.055	0.603	475.54		-2.6	-1.2	0.3		-2.34	-5.49		2008.2	12.2	-8.5	0.0	0.0
17	1.898	0.603	475.12		-2.9	-1.1	0.2		-2.15	-6.15		2513.0	12.8	-8.5	0.0	0.0
18	2.055	0.446	475.97		-2.7	-1.3	0.3		-2.50	-5.80		2932.3	13.4	-9.2	0.0	0.0
19	2.180	0.415	476.11		-2.9	-1.1	0.3		-2.12	-6.12		3281.5	13.4	-9.2	0.0	0.0
20	2.024	0.509	475.83		-3.0	-1.0	0.3		-1.98	-6.38		3575.0	11.6	-9.8	0.0	0.0
21	2.212	0.415	475.41		-3.1	-1.1	0.3		-2.13	-6.46		3820.4	11.6	-10.4	0.0	0.0
22	2.211	0.320	475.90		-2.7	-1.1	0.3		-2.15	-5.75		4032.2	12.8	-10.4	0.0	0.0
23	1.992	0.383	476.54		-2.7	-1.0	0.2		-1.98	-5.79		4170.2	13.4	-9.2	0.0	0.0
24	1.772	0.415	475.90		-3.0	-1.1	0.2		-2.23	-6.25		4646.3	13.4	-8.5	0.0	0.0
25	1.834	0.195	476.54		-2.9	-1.2	0.1		-2.30	-6.02		789.8	12.8	-8.5	0.0	0.0
26	1.960	0.258	476.75		-2.8	-1.1	0.2		-2.11	-5.90		-210.0	11.6	-9.8	0.0	0.0
27	1.961	0.383	475.27		-3.1	-1.0	0.2		-1.94	-6.46		479.8	12.2	-8.5	0.0	0.0
28	1.897	0.258	475.34		-3.2	-1.0	0.2		-2.07	-6.73		1189.6	12.8	-9.2	0.0	0.0
29	2.023	0.320	476.32		-2.9	-1.1	0.2		-2.11	-6.16		1829.9	12.2	-10.4	0.0	0.0
30	1.898	0.383	476.12		-3.1	-1.0	0.2		-2.04	-6.53		2356.1	12.2	-9.2	0.0	0.0
31	1.647	0.321	475.41		-3.2	-1.1	0.2		-2.16	-6.78		2798.6	12.8	-9.2	0.0	0.0
32	1.991	0.101	476.11		-2.9	-1.1	0.2		-2.19	-6.18		3170.4	11.6	-9.2	0.0	0.0
33	2.117	0.069	476.82		-2.9	-1.0	0.2		-1.92	-6.17		3487.2	12.8	-9.8	0.0	0.0
34	2.054	0.132	476.75		-3.0	-0.9	0.2		-1.85	-6.30		3749.0	13.4	-9.8	0.0	0.0
35	1.960	0.006	476.82		-2.9	-1.1	0.1		-2.14	-6.17		3966.9	13.4	-9.8	0.0	0.0
36	1.866	-0.025	476.75		-2.9	-1.1	0.2		-2.12	-6.05		4113.4	12.8	-9.2	0.0	0.0
37	1.992	0.006	476.33		-3.0	-1.1	0.2		-2.11	-6.30		4593.8	11.6	-9.8	0.0	0.0
38	1.992	0.006	475.13		-3.3	-1.3	0.2		-2.51	-6.93		780.7	12.2	-9.2	0.0	0.0
39	2.117	-0.151	476.61		-2.9	-1.2	0.2		-2.36	-6.12		-202.6	12.8	-8.5	0.0	0.0
40	2.148	-0.182	476.47		-3.0	-1.2	0.2		-2.36	-6.37		256.4	12.8	-9.2	0.0	0.0
41	1.992	-0.151	475.69		-3.3	-1.2	0.2		-2.45	-6.91		943.7	12.8	-9.8	0.0	0.0
42	1.960	-0.025	475.55		-3.3	-1.3	0.2		-2.51	-6.92		1634.0	12.2	-10.4	0.0	0.0
43	2.086	0.038	475.48		-3.0	-1.3	0.2		-2.58	-6.39		2194.3	12.8	-10.4	0.0	0.0
44	2.023	-0.057	475.62		-3.3	-1.2	0.3		-2.37	-7.04		2667.4	12.8	-9.2	0.0	0.0
45	1.867	-0.151	475.48		-3.3	-1.3	0.2		-2.54	-7.03		3061.1	12.8	-8.5	0.0	0.0
46	1.960	-0.402	476.19		-3.0	-1.3	0.2		-2.53	-6.36		3390.1	12.8	-9.2	0.0	0.0
47	1.898	-0.245	477.03		-3.1	-1.1	0.2		-2.17	-6.52		3663.6	12.2	-9.8	0.0	0.0
48	1.867	-0.119	475.83		-3.2	-1.2	0.2		-2.41	-6.75		3896.1	12.2	-9.2	0.0	0.0
49	2.023	-0.276	475.62		-3.3	-1.3	0.2		-2.63	-6.94		4093.9	12.8	-9.2	0.0	0.0
50	2.180	-0.151	477.03		-3.0	-1.1	0.3		-2.20	-6.28		4236.7	13.4	-9.2	0.0	0.0
51	2.338	-0.245	476.12		-3.3	-1.1	0.3		-2.22	-6.81		4531.5	12.8	-8.5	0.0	0.0
52	1.961	-0.339	475.83		-3.3	-1.2	0.2		-2.40	-6.81		753.2	12.8	-9.8	0.0	0.0
53	2.054	-0.308	476.19		-3.0	-1.2	0.2		-2.47	-6.20		-166.6	11.6	-10.4	0.0	0.0
