

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.450	-0.751	541.05		-0.1	0.0	0.2		0.18	-0.16		1343.5	11.0	-10.4	0.0	0.0
2	2.607	-0.970	540.06		-0.4	-0.2	0.2		-0.22	-0.65		1955.1	11.6	-10.4	0.0	0.0
3	2.482	-0.939	539.42		-0.4	-0.1	0.3		-0.03	-0.69		2467.2	12.8	-9.8	0.0	0.0
4	2.356	-0.625	540.20		-0.3	-0.2	0.3		-0.15	-0.53		2894.5	12.2	-10.4	0.0	0.0
5	2.325	-0.782	539.57		-0.5	-0.2	0.3		-0.22	-0.91		3255.8	12.2	-9.8	0.0	0.0
6	2.451	-0.719	540.27		-0.4	-0.1	0.3		-0.03	-0.70		3554.3	11.6	-9.8	0.0	0.0
7	2.482	-0.813	540.34		-0.3	-0.1	0.2		-0.09	-0.44		3808.2	12.2	-9.8	0.0	0.0
8	2.168	-0.845	539.49		-0.5	-0.0	0.2		0.07	-0.95		4023.1	12.8	-9.2	0.0	0.0
9	2.231	-0.688	540.83		-0.2	-0.0	0.2		0.05	-0.34		4162.9	12.2	-11.0	0.0	0.0
10	2.293	-0.845	540.20		-0.5	0.1	0.2		0.26	-0.80		4646.3	12.8	-9.8	0.0	0.0
11	2.356	-0.813	540.41		-0.3	-0.1	0.2		-0.03	-0.55		789.2	11.6	-9.2	0.0	0.0
12	2.387	-0.813	539.92		-0.5	-0.1	0.2		-0.05	-0.80		-209.4	12.2	-9.8	0.0	0.0
13	2.325	-0.813	539.99		-0.6	-0.1	0.2		-0.04	-0.98		402.9	12.8	-9.8	0.0	0.0
14	2.356	-0.688	540.90		-0.3	-0.2	0.3		-0.15	-0.45		1101.1	11.6	-11.0	0.0	0.0
15	2.514	-0.782	539.64		-0.5	-0.0	0.3		0.09	-0.95		1764.6	12.2	-11.0	0.0	0.0
16	2.356	-0.751	540.48		-0.1	-0.0	0.3		0.13	-0.23		2303.6	11.6	-9.8	0.0	0.0
17	2.074	-0.782	539.57		-0.7	0.0	0.2		0.18	-1.27		2758.3	12.2	-9.8	0.0	0.0
18	2.105	-0.845	540.34		-0.5	0.1	0.2		0.25	-0.87		3143.5	12.2	-9.8	0.0	0.0
19	2.356	-0.813	540.55		-0.4	0.0	0.2		0.15	-0.69		3459.7	11.6	-10.4	0.0	0.0
20	2.231	-0.939	539.92		-0.4	0.1	0.2		0.26	-0.72		3730.1	11.6	-9.2	0.0	0.0
21	2.200	-0.970	540.05		-0.2	0.0	0.2		0.21	-0.29		3954.1	11.6	-9.2	0.0	0.0
22	2.074	-0.813	539.57		-0.6	-0.1	0.2		-0.10	-1.06		4106.1	12.2	-10.4	0.0	0.0
23	2.043	-0.845	540.06		-0.4	-0.1	0.2		0.02	-0.66		4596.2	13.4	-9.8	0.0	0.0
24	2.325	-0.813	539.56		-0.6	0.0	0.3		0.19	-0.98		781.9	11.6	-11.0	0.0	0.0
25	2.106	-0.939	540.20		-0.3	0.1	0.2		0.30	-0.58		-198.4	11.6	-10.4	0.0	0.0
26	2.200	-0.939	540.13		-0.2	0.1	0.3		0.32	-0.26		171.5	12.2	-8.5	0.0	0.0
27	1.918	-0.750	539.35		-0.5	0.2	0.2		0.42	-0.88		850.9	12.2	-9.8	0.0	0.0
28	1.949	-0.782	540.13		-0.4	0.2	0.2		0.40	-0.62		1569.3	12.2	-10.4	0.0	0.0
29	2.105	-0.939	539.77		-0.3	0.2	0.2		0.48	-0.51		2136.4	11.0	-10.4	0.0	0.0
30	2.012	-1.159	540.13		-0.4	0.1	0.3		0.31	-0.67		2619.8	12.2	-9.8	0.0	0.0
31	2.075	-1.065	539.42		-0.4	-0.0	0.3		0.09	-0.68		3026.3	12.8	-9.2	0.0	0.0
32	1.824	-0.939	539.07		-0.5	0.1	0.3		0.33	-0.94		3362.0	12.2	-9.8	0.0	0.0
33	2.044	-0.939	540.27		-0.3	0.0	0.3		0.18	-0.54		3648.3	12.8	-9.2	0.0	0.0
34	2.200	-0.970	538.79		-0.5	0.1	0.3		0.39	-0.79		3885.1	12.2	-10.4	0.0	0.0
35	1.855	-1.096	540.06		-0.3	0.1	0.2		0.33	-0.57		4084.7	12.2	-10.4	0.0	0.0
36	1.886	-1.002	538.86		-0.5	0.1	0.2		0.31	-0.83		4220.2	12.8	-10.4	0.0	0.0
37	1.855	-1.033	539.70		-0.5	0.2	0.2		0.44	-0.82		4666.4	12.8	-11.0	0.0	0.0
38	1.981	-1.128	540.48		-0.2	0.3	0.3		0.61	-0.28		790.5	12.2	-10.4	0.0	0.0
