

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.464	-0.063	688.04		1.1	3.0	0.2		4.46	1.62		5213.3	36.0	56.2	0.0	0.0
2	1.306	-0.157	689.58		1.6	3.1	0.1		4.62	2.30		5213.3	35.4	48.2	0.0	0.0
3	1.306	0.063	688.53		1.1	3.0	0.1		4.47	1.64		5213.9	36.0	49.4	0.0	0.0
4	1.650	-0.000	688.46		1.6	2.8	0.1		4.21	2.29		5213.9	36.6	53.7	0.0	0.0
5	1.494	0.377	689.10		1.2	3.0	0.1		4.36	1.79		5212.7	36.0	52.5	0.0	0.0
6	1.586	0.094	687.83		1.2	2.8	-0.1		4.16	1.70		5213.3	36.0	53.1	0.0	0.0
7	1.900	-0.095	690.01		1.5	3.0	0.1		4.50	2.12		5213.9	36.0	54.3	0.0	0.0
8	1.275	-0.032	688.67		1.4	3.1	0.2		4.53	1.98		5214.6	36.0	54.9	0.0	0.0
9	1.620	-0.157	688.88		1.7	2.9	0.2		4.35	2.41		5215.2	34.8	54.3	0.0	0.0
10	1.526	-0.032	687.62		1.0	2.8	0.2		4.14	1.39		5215.2	36.6	66.5	0.0	0.0
11	1.745	-0.157	688.04		1.3	2.7	0.2		4.04	1.96		5214.6	36.0	63.5	0.0	0.0
12	1.589	0.094	689.38		1.1	2.8	0.2		4.15	1.52		5213.9	35.4	56.2	0.0	0.0
13	1.400	-0.063	688.47		1.0	2.6	0.1		3.81	1.45		5213.9	34.8	58.0	0.0	0.0
14	1.777	0.063	690.08		1.4	2.8	0.2		4.12	2.08		5213.9	35.4	58.0	0.0	0.0
15	1.432	0.126	688.03		1.3	2.9	0.1		4.31	1.95		5213.9	35.4	56.8	0.0	0.0
16	1.871	0.063	688.67		1.7	3.0	0.2		4.38	2.49		5213.3	36.0	56.2	0.0	0.0
17	2.060	0.188	688.32		1.2	3.0	0.3		4.48	1.78		5213.3	36.0	54.9	0.0	0.0
18	1.901	-0.157	688.32		1.7	2.8	0.1		4.16	2.47		5213.9	35.4	48.8	0.0	0.0
19	1.399	0.063	689.38		1.2	3.1	0.0		4.50	1.81		5213.9	36.0	50.7	0.0	0.0
20	1.211	-0.031	687.69		1.1	2.9	-0.0		4.22	1.53		5212.7	35.4	52.5	0.0	0.0
21	1.525	0.188	689.52		1.5	3.1	0.1		4.54	2.19		5213.9	34.8	49.4	0.0	0.0
22	1.180	0.440	687.62		1.1	3.0	-0.0		4.38	1.54		5213.9	35.4	54.9	0.0	0.0
23	1.806	-0.031	689.23		1.7	2.9	-0.1		4.27	2.43		5213.9	34.8	59.2	0.0	0.0
24	1.650	-0.157	689.38		1.4	3.1	0.2		4.55	2.04		5213.3	36.0	60.4	0.0	0.0
25	1.494	-0.346	689.44		1.8	3.0	0.2		4.45	2.70		5213.3	36.6	57.4	0.0	0.0
26	1.432	-0.094	690.09		1.2	2.9	0.2		4.21	1.70		5213.3	36.0	53.1	0.0	0.0
27	1.463	-0.094	687.90		1.2	2.7	0.1		4.03	1.73		5213.9	36.6	56.8	0.0	0.0
28	1.682	0.220	690.08		1.5	3.0	0.2		4.40	2.19		5214.6	35.4	54.9	0.0	0.0
29	1.213	0.314	687.97		1.0	2.8	0.2		4.18	1.40		5215.2	35.4	53.7	0.0	0.0
30	1.713	-0.000	689.94		1.6	2.7	0.2		4.01	2.31		5215.2	36.0	56.2	0.0	0.0
31	1.557	0.126	688.95		1.3	2.8	0.2		4.19	1.92		5214.6	35.4	47.0	0.0	0.0
32	1.525	-0.126	688.38		1.7	2.8	0.0		4.19	2.50		5214.6	35.4	51.9	0.0	0.0
33	1.870	0.094	689.73		1.2	3.0	0.1		4.39	1.72		5214.6	36.0	57.4	0.0	0.0
34	1.965	-0.126	687.90		1.2	2.9	0.2		4.38	1.79		5214.6	35.4	51.3	0.0	0.0
35	1.808	-0.031	689.94		1.7	3.1	0.1		4.55	2.43		5213.9	35.4	54.3	0.0	0.0
36	1.023	0.094	688.67		1.1	3.1	-0.0		4.52	1.64		5213.3	36.0	67.1	0.0	0.0
37	1.368	-0.126	689.80		1.6	3.0	0.0		4.46	2.38		5213.3	35.4	61.0	0.0	0.0
38	1.369	0.157	689.45		1.2	3.1	0.1		4.59	1.77		5213.9	36.0	58.6	0.0	0.0
39	1.493	0.094	688.95		1.6	2.9	-0.1		4.22	2.31		5213.3	36.0	54.9	0.0	0.0
40	1.680	0.314	690.51		1.3	3.0	-0.1		4.43	1.90		5213.3	35.4	47.0	0.0	0.0
41	1.461	-0.126	689.31		1.5	2.9	-0.0		4.27	2.12		5213.9	36.0	49.4	0.0	0.0
42	1.462	-0.032	691.84		1.9	3.3	0.2		4.83	2.78		5213.3	35.4	51.3	0.0	0.0
43	1.149	0.220	688.74		1.2	3.0	0.1		4.44	1.72		5213.9	35.4	56.8	0.0	0.0
44	1.682	-0.157	689.73		1.7	2.8	0.1		4.21	2.52		5213.9	36.0	50.7	0.0	0.0
45	1.588	-0.032	689.10		1.2	3.0	0.2		4.40	1.70		5213.9	35.4	48.2	0.0	0.0
46	1.525	0.063	688.10		1.6	3.0	0.1		4.45	2.38		5213.9	36.0	54.3	0.0	0.0
47	1.431	0.220	690.51		1.2	2.9	0.1		4.24	1.74		5213.9	35.4	50.7	0.0	0.0
48	1.305	-0.031	689.45		1.3	2.8	0.0		4.08	1.95		5214.6	36.0	51.9	0.0	0.0
49	1.556	0.094	690.71		1.7	3.1	0.1		4.52	2.45		5214.6	36.6	67.1	0.0	0.0
50	1.306	0.283	688.67		1.2	3.1	0.0		4.61	1.69		5215.2	36.0	61.6	0.0	0.0
51	1.965	0.031	690.57		1.8	3.1	0.2		4.64	2.56		5213.9	36.0	61.6	0.0	0.0
52	1.652	0.157	690.37		1.3	3.2	0.2		4.68	1.91		5214.6	36.6	58.0	0.0	0.0
53	1.304	-0.031	690.08		1.5	3.0	-0.1		4.42	2.15		5214.6	36.0	55.5	0.0	0.0
54	1.273	0.283	691.85		1.3	3.2	-0.0		4.75	1.87		5213.9	35.4	56.2	0.0	0.0
55	1.117	0.377	689.45		1.2	3.1	-0.0		4.50	1.76		5213.9	36.0	54.3	0.0	0.0
56	1.368	0.534	690.85		1.7	3.2	0.0		4.65	2.48		5213.9	35.4	55.5	0.0	0.0
57	1.304	0.660	689.94		1.2	3.1	-0.1		4.56	1.78		5213.9	35.4	48.8	0.0	0.0
58	1.900	-0.000	691.07		1.9	3.1	0.0		4.51	2.76		5213.3	35.4	47.6	0.0	0.0
59	1.588	-0.157	691.28		1.5	3.2	0.2		4.76	2.23		5213.9	35.4	46.4	0.0	0.0
60	1.430	-0.095	690.36		1.7	3.1	0.1		4.50	2.43		5213.3	36.0	45.8	0.0	0.0
61	1.400	0.188	691.15		1.1	3.2	0.1		4.68	1.65		5213.3	35.4	49.4	0.0	0.0
62	1.368	0.157	689.38		1.1	2.9	0.1		4.32	1.63		5213.9	36.0	67.8	0.0	0.0
63	1.431	0.377	691.35		1.5	3.2	0.2		4.74	2.12		5213.3	35.4	62.3	0.0	0.0
64	1.244	0.471	690.16		0.9	2.9	0.1		4.29	1.25		5213.3	35.4	55.5	0.0	0.0
65	1.650	0.094	691.35		1.7	2.9	0.1		4.25	2.41		5213.9	36.0	54.9	0.0	0.0
66	1.494	0.251	690.93		1.3	3.1	0.1		4.49	1.90		5213.9	35.4	56.2	0.0	0.0
67	1.493	0.220	689.94		1.6	3.1	0.0		4.54	2.25		5215.2	35.4	51.9	0.0	0.0
68	2.058	0.440	691.28		1.4	3.3	0.1		4.93	2.04		5214.6	35.4	52.5	0.0	0.0
69	1.777	0.377	689.87		1.3	3.3	0.2		4.89	1.88		5213.9	35.4	54.3	0.0	0.0
70	1.462	0.220	691.42		1.7	3.4	0.1		5.01	2.50		5214.6	35.4	53.1	0.0	0.0
71	1.180	0.283	690.37		1.1	3.3	0.1		4.77	1.57		5214.6	36.0	54.3	0.0	0.0
72	1.712	0.157	691.00		1.6	3.2	0.1		4.74	2.27		5215.2	35.4	54.3	0.0	0.0
73	1.493	0.597	690.58		1.1	3.3	-0.0		4.84	1.64		5214.6	36.0	54.3	0.0	0.0
74	1.460	0.314	689.87		1.3	3.1	-0.1		4.63	1.93		5214.6	36.0	54.3	0.0	0.0
75	1.775	0.157	692.20		1.4	3.4	0.1		5.00	2.07		5213.9	35.4	59.8	0.0	0.0
76	1.212	0.063	690.36		1.5	3.4	0.1		5.02	2.20		5213.9	36.0	59.2	0.0	0.0
77	1.400	0.125	691.84		1.8	3.5	0.2		5.07	2.61		5213.9	36.0	55.5	0.0	0.0
78	1.338	0.314	689.94		1.1	3.2	0.2		4.74	1.57		5212.7	35.4	54.3	0.0	0.0
79	1.651	-0.032	690.65		1.5	3.1	0.2		4.54	2.14		5213.3	36.0	58.0	0.0	0.0
