

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.116	-0.464	849.26		-16.5	8.4	-0.2		10.00	-19.39		5217.0	35.4	58.6	0.0	0.0
2	2.460	-0.433	848.41		-16.4	8.5	-0.3		10.16	-19.36		5217.0	36.0	58.0	0.0	0.0
3	2.524	-0.527	849.33		-16.6	8.7	-0.1		10.32	-19.54		5217.6	35.4	53.1	0.0	0.0
4	2.084	-0.653	848.34		-16.5	8.6	-0.3		10.19	-19.47		5218.2	36.0	56.2	0.0	0.0
5	1.989	-0.621	850.04		-16.6	8.7	-0.3		10.32	-19.52		5217.6	36.6	56.2	0.0	0.0
6	1.802	-0.401	847.71		-16.7	8.5	-0.4		10.06	-19.65		5217.6	36.0	55.5	0.0	0.0
7	2.177	-0.433	850.39		-16.4	8.5	-0.4		10.10	-19.32		5217.6	36.0	58.0	0.0	0.0
8	1.927	-0.935	848.63		-16.7	8.7	-0.3		10.27	-19.59		5217.6	36.0	53.1	0.0	0.0
9	1.928	-0.873	849.89		-16.0	8.7	-0.2		10.26	-18.83		5217.0	37.2	55.5	0.0	0.0
10	1.897	-0.747	847.79		-17.0	8.4	-0.1		9.96	-19.98		5216.4	36.0	56.2	0.0	0.0
11	2.210	-0.716	849.26		-16.3	8.4	-0.1		10.03	-19.20		5216.4	35.4	53.7	0.0	0.0
12	1.928	-0.558	849.13		-17.1	8.4	-0.2		9.93	-20.07		5216.4	36.6	58.6	0.0	0.0
13	2.147	-0.715	849.54		-16.2	8.3	-0.3		9.91	-19.01		5215.8	36.6	56.2	0.0	0.0
14	2.147	-0.653	849.26		-16.8	8.6	-0.2		10.23	-19.79		5216.4	36.0	56.2	0.0	0.0
15	2.461	-0.747	849.12		-16.4	8.5	-0.1		10.16	-19.24		5215.8	36.6	59.8	0.0	0.0
16	1.959	-0.621	850.46		-16.5	8.7	-0.3		10.31	-19.42		5215.2	36.0	53.1	0.0	0.0
