

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.636	-3.515	690.35		-26.8	-5.4	-0.1		-7.70	-38.60		1684.1	1614.5	1516.2	0.0	0.0
2	3.012	-3.546	690.84		-26.5	-5.3	-0.1		-7.55	-38.27		1681.6	1613.3	1513.8	0.0	0.0
3	3.170	-3.389	692.12		-26.7	-5.2	-0.1		-7.39	-38.43		1677.3	1606.5	1508.3	0.0	0.0
4	3.076	-3.232	692.04		-26.7	-5.1	0.0		-7.27	-38.41		1676.7	1603.5	1504.6	0.0	0.0
5	2.826	-2.981	691.48		-26.9	-5.3	0.0		-7.47	-38.73		1679.2	1607.2	1509.5	0.0	0.0
6	2.795	-2.918	690.36		-27.1	-5.3	0.0		-7.55	-39.14		1677.3	1605.3	1506.4	0.0	0.0
7	2.700	-3.043	690.14		-26.9	-5.4	-0.0		-7.72	-38.83		1671.9	1599.8	1502.2	0.0	0.0
8	2.512	-3.295	689.43		-26.9	-5.4	-0.1		-7.70	-38.86		1670.0	1599.2	1499.1	0.0	0.0
9	2.762	-3.452	689.92		-26.6	-5.4	-0.1		-7.73	-38.40		1676.7	1604.7	1505.8	0.0	0.0
10	2.981	-3.326	690.70		-26.5	-5.4	-0.1		-7.70	-38.28		1677.3	1607.2	1505.8	0.0	0.0
11	3.045	-3.295	691.41		-26.4	-5.4	-0.0		-7.65	-38.02		1677.3	1604.7	1501.6	0.0	0.0
12	2.982	-3.169	692.54		-26.7	-5.3	-0.0		-7.47	-38.47		1681.0	1605.3	1503.4	0.0	0.0
13	2.731	-2.918	691.06		-26.9	-5.4	-0.0		-7.69	-38.76		1688.9	1615.1	1512.5	0.0	0.0
14	2.700	-2.792	691.70		-27.1	-5.4	-0.0		-7.70	-39.04		1688.3	1612.0	1510.7	0.0	0.0
15	2.637	-2.918	690.22		-27.0	-5.5	-0.0		-7.88	-39.03		1688.9	1610.8	1509.5	0.0	0.0
16	2.512	-3.075	689.86		-27.1	-5.6	-0.1		-7.98	-39.13		1688.3	1612.0	1510.1	0.0	0.0
17	2.919	-3.232	689.79		-26.8	-5.6	-0.1		-8.02	-38.71		1695.0	1619.4	1517.4	0.0	0.0
18	3.106	-3.326	691.13		-26.8	-5.6	-0.1		-7.94	-38.60		1686.5	1616.3	1515.0	0.0	0.0
19	2.982	-3.232	691.48		-26.8	-5.5	-0.0		-7.78	-38.56		1681.0	1612.6	1510.7	0.0	0.0
20	2.982	-3.138	692.26		-26.8	-5.3	0.0		-7.50	-38.60		1682.2	1610.2	1510.7	0.0	0.0
21	2.826	-2.604	690.50		-27.0	-5.4	0.0		-7.73	-39.03		1687.1	1615.1	1513.2	0.0	0.0
22	2.700	-2.415	690.57		-27.2	-5.4	0.0		-7.72	-39.35		1679.2	1609.6	1507.7	0.0	0.0
23	2.638	-2.824	689.72		-27.2	-5.4	-0.0		-7.66	-39.32		1675.5	1604.7	1504.0	0.0	0.0
24	2.575	-2.949	688.73		-27.1	-5.5	0.0		-7.81	-39.20		1674.3	1605.9	1507.0	0.0	0.0
25	2.575	-3.012	688.66		-27.0	-5.5	0.0		-7.87	-39.00		1675.5	1607.2	1505.8	0.0	0.0
26	2.699	-3.075	689.86		-26.6	-5.5	-0.1		-7.83	-38.40		1669.4	1602.9	1502.2	0.0	0.0
