

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.757	0.318	727.48		1.5	-4.7	-0.3		-6.38	1.99		650.1	11.6	-11.0	0.0	0.0
2	1.506	0.255	726.77		1.3	-4.5	-0.3		-6.19	1.72		1369.7	12.8	-11.0	0.0	0.0
3	1.662	0.318	726.98		1.5	-4.6	-0.3		-6.27	2.01		1975.2	12.8	-10.4	0.0	0.0
4	1.663	0.318	727.19		1.4	-4.5	-0.3		-6.15	1.93		2481.8	12.2	-9.8	0.0	0.0
5	1.663	0.161	726.35		1.2	-4.6	-0.3		-6.32	1.68		2910.9	12.8	-9.8	0.0	0.0
6	1.914	0.224	726.70		1.3	-4.7	-0.2		-6.39	1.81		3265.6	11.6	-9.8	0.0	0.0
7	1.663	0.224	727.12		1.2	-4.6	-0.2		-6.23	1.70		3565.9	12.2	-10.4	0.0	0.0
8	1.632	0.318	727.26		1.5	-4.7	-0.2		-6.44	2.07		3819.8	13.4	-10.4	0.0	0.0
9	1.977	0.412	726.00		1.1	-4.6	-0.2		-6.30	1.53		4028.0	12.2	-11.0	0.0	0.0
10	1.757	0.287	727.47		1.5	-4.6	-0.3		-6.24	2.09		4169.6	12.8	-11.0	0.0	0.0
11	1.662	0.224	726.21		1.2	-4.6	-0.3		-6.33	1.62		4653.0	12.8	-10.4	0.0	0.0
12	1.538	0.350	726.91		1.3	-4.6	-0.3		-6.22	1.83		790.5	12.2	-11.0	0.0	0.0
13	1.788	0.318	727.26		1.3	-4.6	-0.3		-6.26	1.80		-210.0	12.2	-10.4	0.0	0.0
14	1.819	0.224	726.42		1.4	-4.6	-0.3		-6.20	1.86		433.4	11.6	-9.8	0.0	0.0
15	1.694	0.224	726.98		1.5	-4.6	-0.3		-6.30	2.02		1140.2	12.2	-10.4	0.0	0.0
16	1.757	0.224	725.36		1.1	-4.8	-0.2		-6.53	1.46		1797.0	12.2	-9.2	0.0	0.0
17	1.663	0.381	726.77		1.3	-4.7	-0.3		-6.42	1.77		2329.2	11.6	-9.8	0.0	0.0
18	1.914	0.287	726.91		1.2	-4.8	-0.2		-6.48	1.67		2782.2	12.2	-11.0	0.0	0.0
19	1.820	0.224	725.78		1.3	-4.6	-0.2		-6.29	1.73		3161.2	13.4	-9.2	0.0	0.0
20	1.695	0.318	727.12		1.4	-4.7	-0.2		-6.37	1.96		3476.2	12.2	-9.8	0.0	0.0
21	1.506	0.287	726.21		1.1	-4.6	-0.3		-6.23	1.56		3743.5	12.8	-9.8	0.0	0.0
22	1.663	0.287	726.98		1.4	-4.7	-0.3		-6.37	1.96		3965.7	12.8	-9.2	0.0	0.0
23	1.819	0.130	726.98		1.4	-4.6	-0.3		-6.26	1.92		4116.5	12.2	-10.4	0.0	0.0
24	1.757	0.067	726.28		1.2	-4.7	-0.3		-6.37	1.65		4605.4	13.4	-9.8	0.0	0.0
25	1.820	0.129	726.84		1.5	-4.8	-0.2		-6.47	2.02		780.7	10.4	-10.4	0.0	0.0
26	1.789	0.067	726.14		1.1	-4.8	-0.2		-6.47	1.55		-201.4	11.6	-10.4	0.0	0.0
27	1.694	0.287	726.84		1.5	-4.7	-0.3		-6.44	2.02		204.5	12.8	-9.8	0.0	0.0
28	1.852	0.349	726.42		1.1	-4.8	-0.2		-6.54	1.53		886.9	12.2	-9.8	0.0	0.0
29	1.758	0.161	727.05		1.3	-4.7	-0.2		-6.35	1.83		1596.2	12.2	-9.8	0.0	0.0
30	1.820	0.192	726.56		1.4	-4.7	-0.2		-6.43	1.86		2160.2	12.2	-9.2	0.0	0.0
31	1.600	0.192	726.63		1.1	-4.7	-0.3		-6.36	1.57		2639.3	12.2	-9.8	0.0	0.0
32	1.725	0.255	726.84		1.3	-4.7	-0.3		-6.37	1.75		3044.0	12.8	-9.8	0.0	0.0
33	1.851	0.224	726.84		1.4	-4.6	-0.2		-6.23	1.91		3377.3	12.2	-10.4	0.0	0.0
34	1.726	0.098	727.27		1.3	-4.7	-0.2		-6.36	1.76		3659.9	12.2	-10.4	0.0	0.0
