

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.191	-2.794	840.81		-5.6	-0.9	-0.1		-1.00	-6.58		5127.9	34.2	51.9	0.0	0.0
2	2.473	-2.605	840.52		-5.3	-1.2	-0.2		-1.34	-6.26		5125.4	33.6	53.1	0.0	0.0
3	2.411	-2.637	839.19		-6.2	-1.2	-0.1		-1.33	-7.31		5127.3	33.6	50.7	0.0	0.0
4	2.380	-2.291	840.88		-5.4	-1.1	-0.1		-1.27	-6.39		5124.8	33.6	54.3	0.0	0.0
5	2.316	-2.479	839.69		-6.2	-1.4	-0.1		-1.52	-7.24		5126.0	34.2	50.7	0.0	0.0
6	2.348	-2.385	841.30		-5.6	-1.3	-0.2		-1.42	-6.52		5124.8	33.6	52.5	0.0	0.0
7	2.410	-2.448	839.68		-5.7	-1.3	-0.2		-1.46	-6.69		5125.4	34.2	50.7	0.0	0.0
8	2.693	-2.479	841.02		-5.6	-1.1	-0.1		-1.20	-6.61		5125.4	34.8	52.5	0.0	0.0
9	2.818	-2.605	839.68		-5.6	-1.1	-0.2		-1.21	-6.59		5125.4	34.2	52.5	0.0	0.0
10	2.285	-2.699	841.30		-5.6	-1.0	-0.3		-1.13	-6.60		5126.7	34.8	54.9	0.0	0.0
11	2.629	-2.605	840.39		-5.6	-1.2	-0.3		-1.36	-6.59		5126.0	35.4	56.8	0.0	0.0
12	2.284	-2.322	840.25		-5.9	-1.2	-0.3		-1.32	-6.88		5128.5	34.2	57.4	0.0	0.0
13	2.691	-2.102	840.67		-5.3	-1.4	-0.3		-1.54	-6.28		5126.0	34.2	54.9	0.0	0.0
14	2.755	-2.542	840.67		-5.7	-1.2	-0.2		-1.30	-6.63		5127.9	34.8	53.7	0.0	0.0
