

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-1.039	-0.061	214.61		-4.2	-0.9	-0.2		-4.35	-19.57		5216.4	34.2	47.6	0.0	0.0
2	-0.664	0.159	217.00		-3.7	-0.9	-0.2		-4.02	-16.89		5217.0	34.8	44.6	0.0	0.0
3	-0.820	0.002	215.52		-3.7	-0.8	-0.1		-3.78	-17.24		5217.0	34.2	43.3	0.0	0.0
4	-0.693	-0.187	216.23		-3.9	-0.9	-0.0		-4.44	-17.88		5217.0	34.2	48.2	0.0	0.0
5	-0.600	0.002	214.82		-4.1	-1.1	-0.1		-5.03	-19.11		5217.0	34.2	52.5	0.0	0.0
6	-0.819	0.127	216.79		-3.8	-1.0	-0.1		-4.67	-17.52		5215.8	34.2	48.8	0.0	0.0
7	-0.255	-0.061	214.89		-4.0	-1.0	-0.1		-4.69	-18.46		5216.4	34.2	48.8	0.0	0.0
8	-0.569	0.002	216.93		-3.7	-0.8	-0.1		-3.61	-17.13		5215.8	35.4	52.5	0.0	0.0
9	-0.820	-0.030	214.75		-4.1	-0.9	-0.1		-4.20	-19.02		5215.8	34.8	48.8	0.0	0.0
10	-0.695	0.253	216.86		-3.9	-0.9	-0.2		-4.14	-17.81		5217.0	34.2	48.2	0.0	0.0
11	-0.507	0.065	215.66		-3.6	-0.9	-0.2		-4.42	-16.70		5215.8	34.2	47.6	0.0	0.0
12	-0.662	-0.438	216.72		-3.9	-0.8	-0.0		-3.91	-17.89		5216.4	34.8	48.2	0.0	0.0
13	-0.443	-0.093	214.74		-3.8	-1.0	-0.0		-4.94	-17.74		5215.8	34.2	45.8	0.0	0.0
14	-0.694	-0.030	216.59		-4.2	-1.1	-0.1		-5.06	-19.40		5215.8	34.8	47.6	0.0	0.0
15	-0.538	-0.250	215.45		-3.6	-1.1	-0.2		-5.29	-16.76		5215.8	34.2	48.8	0.0	0.0
16	-0.348	-0.281	215.81		-4.1	-0.8	-0.0		-3.94	-18.80		5215.8	34.2	43.3	0.0	0.0
17	-0.443	-0.218	215.45		-3.9	-0.9	-0.1		-4.47	-17.85		5215.8	34.8	41.5	0.0	0.0
18	-1.134	0.065	215.24		-4.1	-0.9	-0.3		-4.52	-19.08		5215.8	34.2	45.8	0.0	0.0
19	-0.351	-0.155	215.45		-3.8	-1.1	-0.2		-5.03	-17.68		5215.8	34.2	47.6	0.0	0.0
20	-0.663	-0.532	216.80		-3.8	-0.8	-0.1		-3.74	-17.25		5215.8	34.8	46.4	0.0	0.0
21	-0.631	-0.250	215.31		-3.7	-1.1	-0.1		-5.30	-17.14		5216.4	34.2	56.8	0.0	0.0
22	-0.850	-0.281	215.46		-4.3	-1.0	-0.1		-4.77	-19.83		5217.0	34.8	56.2	0.0	0.0
23	-0.694	-0.030	216.50		-3.3	-1.1	-0.1		-5.11	-15.37		5217.0	34.2	50.7	0.0	0.0
24	-0.348	-0.187	215.38		-4.1	-0.9	0.0		-4.06	-18.85		5216.4	33.6	51.3	0.0	0.0
25	-0.506	-0.218	216.36		-3.5	-0.8	-0.1		-3.95	-16.25		5217.6	33.6	54.3	0.0	0.0
26	-0.945	-0.030	215.31		-4.0	-0.9	-0.2		-4.32	-18.79		5217.0	34.8	50.7	0.0	0.0
27	-0.319	-0.093	216.23		-3.5	-1.0	-0.2		-4.72	-16.28		5215.8	35.4	50.7	0.0	0.0
28	-0.694	-0.250	215.81		-3.8	-0.8	-0.2		-3.65	-17.37		5216.4	34.8	50.1	0.0	0.0
29	-0.505	-0.187	215.66		-3.6	-1.1	-0.0		-4.99	-16.67		5215.8	34.2	41.5	0.0	0.0
30	-0.569	-0.093	214.54		-4.2	-1.1	-0.0		-5.15	-19.48		5217.0	34.8	43.3	0.0	0.0
31	-0.537	0.096	216.37		-3.5	-1.2	-0.1		-5.43	-16.30		5216.4	34.8	45.2	0.0	0.0
32	-0.348	-0.155	214.25		-4.2	-1.0	-0.0		-4.66	-19.50		5215.8	34.2	40.9	0.0	0.0
33	-0.443	-0.061	216.58		-3.5	-0.9	-0.1		-3.99	-16.17		5216.4	34.2	47.0	0.0	0.0
34	-0.851	-0.155	214.75		-4.2	-0.9	-0.1		-4.43	-19.54		5215.2	34.8	45.2	0.0	0.0
35	-0.570	0.096	216.37		-3.6	-0.9	-0.2		-4.19	-16.83		5215.8	34.2	49.4	0.0	0.0
36	-0.632	-0.061	215.03		-3.8	-0.9	-0.2		-4.28	-17.54		5215.8	34.8	52.5	0.0	0.0
37	-0.505	-0.250	216.44		-3.7	-0.9	-0.0		-4.23	-17.05		5215.8	34.2	44.6	0.0	0.0
38	-0.631	-0.061	214.32		-4.0	-1.0	-0.1		-4.87	-18.87		5215.8	34.2	49.4	0.0	0.0
39	-0.725	0.096	216.87		-3.9	-1.1	-0.1		-5.28	-18.14		5215.8	34.8	50.1	0.0	0.0
40	-0.506	-0.030	214.75		-4.0	-1.2	-0.1		-5.53	-18.48		5216.4	34.2	47.6	0.0	0.0
41	-0.506	0.033	216.44		-3.7	-0.9	-0.1		-4.12	-17.09		5217.6	34.8	49.4	0.0	0.0
42	-0.632	-0.030	214.89		-4.1	-1.0	-0.1		-4.63	-19.19		5216.4	35.4	54.3	0.0	0.0
43	-0.789	0.222	216.93		-3.7	-0.9	-0.2		-4.21	-17.17		5217.0	34.2	48.2	0.0	0.0
44	-0.601	0.190	215.52		-3.8	-1.0	-0.2		-4.55	-17.45		5217.0	34.2	47.6	0.0	0.0
45	-0.694	-0.187	217.01		-3.8	-1.0	-0.1		-4.71	-17.55		5217.0	34.8	47.6	0.0	0.0
46	-0.506	0.096	214.67		-3.9	-1.1	-0.0		-5.24	-18.23		5217.0	34.8	51.3	0.0	0.0
47	-0.631	0.159	216.94		-4.0	-1.2	-0.1		-5.55	-18.60		5217.0	34.2	48.8	0.0	0.0
48	-0.381	0.127	214.89		-3.8	-1.2	-0.2		-5.51	-17.59		5215.8	34.2	47.6	0.0	0.0
49	-0.224	0.002	215.88		-3.9	-0.9	-0.1		-4.09	-18.03		5217.0	34.8	50.7	0.0	0.0
50	-0.287	-0.124	215.10		-3.9	-1.1	-0.1		-5.09	-18.34		5216.4	34.8	42.7	0.0	0.0
51	-0.851	0.222	215.60		-4.2	-1.0	-0.2		-4.76	-19.34		5215.8	34.8	43.3	0.0	0.0
52	-0.225	0.065	215.38		-3.9	-1.2	-0.2		-5.76	-17.99		5216.4	34.2	47.0	0.0	0.0
53	-0.600	-0.344	216.80		-3.9	-1.0	-0.1		-4.53	-18.00		5215.2	34.2	43.9	0.0	0.0
54	-0.411	-0.061	215.59		-3.9	-1.3	-0.0		-6.07	-18.05		5215.2	34.8	50.7	0.0	0.0
55	-0.537	-0.187	216.31		-4.4	-1.2	-0.1		-5.85	-20.31		5215.2	34.2	58.6	0.0	0.0
56	-0.475	-0.030	216.29		-3.5	-1.2	-0.1		-5.71	-16.38		5215.2	34.2	53.7	0.0	0.0
57	-0.192	0.065	215.39		-4.3	-0.9	-0.0		-4.38	-19.79		5215.8	34.8	51.9	0.0	0.0
58	-0.255	-0.061	216.51		-3.8	-1.0	-0.1		-4.59	-17.52		5215.2	34.8	47.0	0.0	0.0
59	-1.039	0.190	215.52		-4.1	-0.9	-0.2		-4.27	-18.89		5216.4	34.8	48.8	0.0	0.0
60	-0.319	0.222	216.16		-3.7	-1.1	-0.1		-5.24	-17.14		5216.4	36.0	52.5	0.0	0.0
61	-0.569	-0.156	216.30		-3.9	-0.9	-0.1		-4.13	-17.79		5216.4	34.8	47.6	0.0	0.0
62	-0.411	-0.030	215.94		-3.7	-1.2	0.0		-5.54	-17.03		5216.4	33.6	51.3	0.0	0.0
63	-0.537	0.002	215.39		-4.4	-1.2	-0.0		-5.58	-20.33		5217.6	34.2	45.8	0.0	0.0
64	-0.412	0.159	216.86		-3.3	-1.2	-0.1		-5.57	-15.47		5215.8	33.6	42.1	0.0	0.0
65	-0.160	-0.093	214.82		-4.1	-1.1	0.1		-4.96	-18.91		5217.0	34.2	50.1	0.0	0.0
66	-0.318	0.033	217.07		-3.6	-0.9	-0.1		-4.02	-16.41		5216.4	34.8	45.8	0.0	0.0
67	-0.632	0.253	214.89		-4.2	-1.0	-0.2		-4.86	-19.41		5216.4	34.2	47.0	0.0	0.0
68	-0.256	0.284	216.16		-3.5	-1.0	-0.2		-4.89	-16.43		5217.0	35.4	48.8	0.0	0.0
69	-0.538	0.064	215.73		-3.7	-0.9	-0.1		-4.02	-17.15		5216.4	33.6	48.2	0.0	0.0
70	-0.474	0.002	216.09		-3.8	-1.1	-0.0		-4.98	-17.56		5216.4	34.2	50.7	0.0	0.0
71	-0.569	0.033	215.25		-4.3	-1.3	-0.1		-6.05	-19.80		5216.4	34.8	45.2	0.0	0.0
72	-0.631	0.127	217.29		-3.7	-1.1	-0.1		-5.14	-17.04		5215.8	34.2	45.2	0.0	0.0
73	-0.223	-0.030	215.03		-4.2	-1.0	-0.0		-4.91	-19.36		5216.4	34.2	44.6	0.0	0.0
74	-0.506	0.002	217.78		-3.6	-0.8	-0.1		-3.92	-16.72		5215.8	34.8	43.3	0.0	0.0
75	-0.758	-0.124	215.38		-4.1	-0.9	-0.2		-4.47	-19.04		5214.6	34.2	46.4	0.0	0.0
76	-0.632	0.190	217.50		-3.8	-1.0	-0.2		-4.74	-17.30		5215.2	35.4	54.9	0.0	0.0
77	-0.507	0.065	215.95		-3.8	-1.1	-0.2		-5.10	-17.58		5215.8	34.8	49.4	0.0	0.0
78	-0.475	-0.093	216.94		-3.8	-1.0	-0.1		-4.73	-17.66		5216.4	34.8	46.4	0.0	0.0
79	-0.412	0.221	215.38		-3.8	-1.2	-0.1		-5.44	-17.83		5215.8	34.8	49.4	0.0	0.0
80	-0.569	0.253	217.29		-3.9	-1.2	-0.1		-5.71	-18.14		5216.4	34.8	49.4	0.0	0.0
81	-0.287	0.096	214.75		-3.9	-1.1	-0.2		-5.38	-17.95		5217.0	34.2	48.2	0.0	0.0
