

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.112	0.156	524.60		-15.6	3.4	-0.0		6.53	-29.76		5118.1	36.6	53.1	0.0	0.0
2	1.205	-0.033	526.15		-15.0	3.5	-0.0		6.80	-28.56		5113.8	34.8	56.2	0.0	0.0
3	0.830	0.219	525.38		-15.6	3.5	0.0		6.77	-29.68		5116.3	35.4	53.1	0.0	0.0
4	0.987	0.156	525.16		-15.4	3.3	0.0		6.38	-29.36		5114.4	36.0	50.7	0.0	0.0
5	0.956	0.407	524.03		-15.8	3.3	0.0		6.44	-30.18		5116.9	35.4	53.7	0.0	0.0
6	1.205	-0.033	524.03		-15.6	3.2	-0.0		6.12	-29.86		5116.9	36.0	54.9	0.0	0.0
7	1.019	-0.001	525.52		-15.8	3.4	0.1		6.45	-30.03		5114.4	35.4	58.6	0.0	0.0
8	0.861	0.250	524.24		-15.7	3.3	0.0		6.36	-29.97		5118.1	36.0	54.3	0.0	0.0
9	0.924	0.501	526.71		-15.6	3.4	0.0		6.59	-29.66		5116.9	35.4	53.7	0.0	0.0
10	0.642	0.502	524.25		-16.2	3.2	-0.1		6.15	-30.88		5120.6	35.4	52.5	0.0	0.0
11	0.955	0.250	526.79		-15.6	3.3	-0.0		6.29	-29.61		5119.9	36.0	51.3	0.0	0.0
12	0.861	0.187	525.24		-15.9	3.2	-0.0		6.20	-30.21		5119.3	35.4	54.3	0.0	0.0
13	1.112	0.062	525.51		-15.2	3.3	0.0		6.31	-28.85		5121.2	36.0	51.9	0.0	0.0
14	1.081	0.344	525.09		-15.5	3.5	0.0		6.64	-29.49		5118.1	35.4	51.9	0.0	0.0
15	1.174	0.187	524.45		-15.4	3.3	-0.1		6.31	-29.40		5121.2	35.4	52.5	0.0	0.0
16	1.049	0.282	525.73		-15.9	3.4	-0.0		6.47	-30.30		5118.7	36.0	50.7	0.0	0.0
17	1.394	0.219	523.89		-15.8	3.3	-0.0		6.47	-30.18		5118.7	35.4	53.7	0.0	0.0
18	1.677	0.344	525.87		-15.6	3.5	0.1		6.79	-29.78		5120.6	36.0	51.3	0.0	0.0
19	1.207	0.124	523.96		-15.7	3.5	0.1		6.81	-30.05		5115.7	35.4	53.7	0.0	0.0
20	1.144	0.124	525.51		-15.5	3.6	0.1		6.97	-29.52		5118.7	36.0	51.3	0.0	0.0
21	0.548	0.250	525.24		-16.0	3.6	-0.1		6.80	-30.43		5116.9	36.0	50.1	0.0	0.0
22	0.830	0.187	525.58		-15.6	3.5	-0.1		6.74	-29.71		5117.5	36.0	53.1	0.0	0.0
23	0.861	0.219	524.81		-16.1	3.5	-0.0		6.77	-30.60		5116.9	36.6	51.9	0.0	0.0
24	0.986	0.187	525.16		-15.6	3.4	-0.1		6.61	-29.81		5113.8	34.8	54.9	0.0	0.0
25	0.986	0.784	525.59		-16.0	3.6	-0.1		6.89	-30.56		5116.9	36.0	53.1	0.0	0.0
26	0.891	0.565	524.53		-15.7	3.4	-0.2		6.55	-30.05		5115.7	35.4	52.5	0.0	0.0
27	0.954	0.564	525.87		-15.7	3.5	-0.1		6.74	-29.86		5118.7	36.0	54.3	0.0	0.0
28	1.049	0.250	524.74		-15.6	3.5	-0.1		6.67	-29.83		5118.1	36.6	54.3	0.0	0.0
29	1.300	0.093	526.43		-15.3	3.6	0.0		6.99	-29.14		5115.1	36.0	59.2	0.0	0.0
30	0.955	0.282	525.09		-15.7	3.7	0.0		7.01	-29.93		5118.7	36.0	54.9	0.0	0.0
31	0.924	0.187	526.93		-15.3	3.7	0.0		7.13	-29.01		5116.9	35.4	50.7	0.0	0.0
32	0.799	0.281	524.32		-16.0	3.4	0.1		6.61	-30.53		5121.2	35.4	53.1	0.0	0.0
33	1.175	-0.033	524.31		-15.6	3.4	0.0		6.49	-29.77		5119.9	36.0	52.5	0.0	0.0
34	1.144	0.124	524.46		-16.1	3.5	0.1		6.68	-30.73		5118.1	35.4	56.2	0.0	0.0
35	1.018	0.219	524.39		-15.8	3.4	0.0		6.55	-30.18		5119.9	36.0	55.5	0.0	0.0
36	0.925	0.407	526.16		-15.9	3.5	0.1		6.74	-30.28		5117.5	35.4	54.3	0.0	0.0
37	0.767	0.407	524.11		-16.4	3.4	-0.0		6.45	-31.40		5119.9	36.0	53.1	0.0	0.0
38	1.019	0.282	526.30		-16.0	3.3	0.0		6.36	-30.34		5118.1	36.0	53.1	0.0	0.0
39	0.987	0.187	524.75		-16.2	3.3	0.0		6.29	-30.79		5116.9	36.0	55.5	0.0	0.0
40	1.113	0.093	526.22		-15.4	3.4	0.0		6.59	-29.34		5117.5	36.6	54.3	0.0	0.0
41	0.956	0.219	524.95		-15.8	3.4	0.1		6.54	-30.08		5114.4	35.4	54.3	0.0	0.0
42	1.332	0.156	524.95		-15.5	3.4	0.0		6.57	-29.56		5117.5	35.4	51.3	0.0	0.0
43	1.019	0.187	524.88		-16.1	3.6	0.0		6.85	-30.71		5115.7	36.0	50.1	0.0	0.0
44	1.489	-0.095	523.54		-15.8	3.5	0.0		6.83	-30.21		5115.7	36.6	53.7	0.0	0.0
45	1.647	-0.064	525.87		-16.0	3.7	0.1		7.07	-30.34		5116.3	36.6	52.5	0.0	0.0
46	1.144	-0.033	523.90		-16.1	3.6	0.0		6.97	-30.68		5113.8	35.4	55.5	0.0	0.0
47	0.924	0.219	525.66		-15.9	3.8	-0.0		7.28	-30.26		5117.5	36.0	53.7	0.0	0.0
48	0.548	0.250	524.74		-16.2	3.8	-0.1		7.25	-30.79		5116.3	36.0	52.5	0.0	0.0
49	0.799	0.219	525.51		-15.7	3.7	-0.0		7.14	-29.90		5119.9	35.4	53.7	0.0	0.0
50	0.924	0.187	524.46		-16.3	3.7	0.0		7.04	-31.10		5119.9	36.6	52.5	0.0	0.0
51	1.081	0.125	524.53		-15.7	3.6	0.0		6.98	-29.95		5116.9	34.8	56.8	0.0	0.0
52	0.830	0.596	524.82		-16.3	3.7	-0.1		7.19	-31.07		5120.6	35.4	53.7	0.0	0.0
