

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.067	-0.193	524.26		6.103	0.220	0.003		0.42	11.65		-201.4	13.4	-9.8	313.7	542.6
2	0.020	-0.114	524.61		6.198	0.196	0.005		0.37	11.82		211.2	12.8	-10.4	316.8	566.4
3	0.052	-0.193	524.16		6.094	0.250	0.027		0.48	11.64		901.5	13.4	-9.8	296.0	544.5
4	0.052	-0.161	524.68		6.218	0.244	0.008		0.47	11.86		1603.5	12.8	-9.2	246.0	470.6
5	0.099	-0.082	523.59		6.115	0.152	0.015		0.30	11.68		2168.7	13.4	-9.2	176.4	357.7
6	0.005	-0.066	524.26		6.142	0.219	0.012		0.42	11.72		2646.0	14.0	-9.8	90.9	222.2
7	0.083	-0.114	523.66		6.134	0.152	0.005		0.30	11.72		3042.2	12.8	-11.0	1.8	75.1
8	0.036	-0.177	523.91		6.065	0.195	-0.005		0.37	11.59		3380.9	12.8	-9.2	-96.4	-91.6
9	0.163	-0.098	524.04		6.180	0.122	0.047		0.24	11.80		3658.7	12.8	-10.4	-177.0	-233.8
10	0.225	-0.161	523.59		6.038	0.201	0.047		0.40	11.54		3897.3	13.4	-10.4	-226.5	-324.7
11	0.021	-0.114	524.11		6.160	0.134	0.014		0.26	11.76		4090.8	13.4	-9.8	-272.2	-414.5
12	0.067	-0.178	523.27		6.107	0.194	-0.019		0.37	11.68		4242.2	12.2	-9.2	-274.7	-437.0
13	-0.011	-0.114	524.08		6.210	0.202	0.008		0.38	11.86		4493.1	13.4	-9.8	-253.9	-413.8
14	-0.011	-0.067	523.35		6.068	0.207	-0.012		0.39	11.60		743.5	12.2	-10.4	-203.9	-342.4
15	-0.090	-0.130	524.16		6.094	0.226	-0.031		0.43	11.63		-178.8	12.2	-9.8	-133.7	-230.7
16	0.129	-0.098	523.63		6.009	0.231	-0.005		0.45	11.48		673.9	12.2	-11.0	-50.1	-96.4
