

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.164	-0.561	282.46		-0.9	3.5	-0.1		12.45	-2.96		5215.8	34.2	49.4	0.0	0.0
2	0.729	-0.687	281.33		-0.7	3.4	0.1		12.22	-2.40		5215.8	34.8	50.7	0.0	0.0
3	0.980	-0.875	280.49		-1.0	3.3	0.1		11.93	-3.50		5215.8	34.2	50.1	0.0	0.0
4	0.540	-1.064	280.48		-0.8	3.3	-0.0		11.97	-2.64		5215.8	34.2	48.8	0.0	0.0
5	0.573	-1.032	281.48		-0.9	3.5	0.0		12.63	-3.19		5213.9	34.8	47.6	0.0	0.0
6	0.541	-0.687	282.74		-0.7	3.6	0.1		12.66	-2.39		5214.6	34.2	45.2	0.0	0.0
7	0.822	-0.404	280.98		-0.9	3.3	-0.1		11.85	-3.06		5214.6	34.8	48.2	0.0	0.0
8	0.728	-0.938	280.84		-0.8	3.5	-0.1		12.64	-2.72		5214.6	34.2	45.8	0.0	0.0
9	0.321	-1.315	281.19		-1.0	3.5	0.0		12.35	-3.44		5213.9	34.2	45.2	0.0	0.0
10	0.384	-0.781	283.10		-0.9	3.4	0.0		12.06	-3.14		5213.9	34.8	50.7	0.0	0.0
11	0.665	-0.435	281.54		-0.6	3.3	-0.1		11.81	-1.95		5213.9	34.2	43.3	0.0	0.0
12	0.759	-0.750	279.29		-0.9	3.5	-0.1		12.62	-3.17		5214.6	33.6	47.6	0.0	0.0
13	0.446	-0.938	281.05		-1.2	3.6	-0.1		12.90	-4.17		5213.9	33.6	48.8	0.0	0.0
14	0.414	-0.718	282.61		-0.9	3.5	-0.2		12.56	-3.22		5214.6	34.2	45.2	0.0	0.0
15	0.666	-0.498	282.95		-0.2	3.6	-0.1		12.80	-0.70		5214.6	34.8	48.8	0.0	0.0
16	1.042	-0.718	280.13		-0.9	3.3	0.0		11.91	-3.17		5215.2	34.2	58.0	0.0	0.0
17	0.541	-1.221	280.85		-1.2	3.2	0.0		11.47	-4.22		5214.6	34.2	54.3	0.0	0.0
18	0.510	-1.095	282.60		-0.8	3.4	0.0		12.23	-2.76		5215.8	34.8	51.3	0.0	0.0
19	0.509	-0.561	282.60		-0.5	3.7	-0.0		13.02	-1.72		5215.2	34.2	48.2	0.0	0.0
20	0.728	-0.435	280.49		-0.8	3.4	-0.1		12.26	-2.85		5215.2	33.6	54.9	0.0	0.0
21	0.978	-0.969	280.49		-1.0	3.4	-0.1		12.11	-3.62		5215.8	34.2	53.7	0.0	0.0
22	0.446	-1.284	282.61		-0.7	3.6	-0.1		12.65	-2.47		5215.8	33.6	47.6	0.0	0.0
23	0.353	-0.530	282.74		-0.7	3.5	0.0		12.29	-2.27		5215.8	34.2	51.3	0.0	0.0
24	0.885	-0.373	281.41		-0.9	3.2	0.0		11.31	-3.06		5215.8	34.2	42.7	0.0	0.0
25	1.262	-0.907	279.85		-1.0	3.4	0.0		12.12	-3.57		5214.6	34.2	43.3	0.0	0.0
26	0.478	-1.064	281.69		-1.1	3.5	-0.1		12.57	-3.67		5215.2	34.8	48.2	0.0	0.0
27	0.132	-0.561	282.61		-0.9	3.5	-0.1		12.27	-3.24		5213.9	34.2	43.9	0.0	0.0
28	0.979	-0.467	282.18		-0.7	3.4	-0.1		12.12	-2.29		5213.9	34.2	48.2	0.0	0.0
29	1.198	-0.907	281.33		-0.7	3.5	0.0		12.54	-2.38		5213.9	33.6	48.8	0.0	0.0
30	0.572	-0.938	280.63		-1.1	3.4	0.0		12.06	-3.90		5213.9	33.6	46.4	0.0	0.0
31	0.290	-0.781	282.61		-1.0	3.2	-0.0		11.50	-3.35		5213.3	34.2	53.1	0.0	0.0
32	1.200	-0.372	282.96		-0.7	3.4	0.1		12.24	-2.50		5213.9	33.6	48.8	0.0	0.0
33	1.230	-0.655	281.33		-0.9	3.5	-0.0		12.54	-3.23		5213.9	34.2	48.8	0.0	0.0
34	0.413	-0.687	280.70		-1.1	3.5	-0.2		12.34	-3.86		5214.6	34.2	51.9	0.0	0.0
35	0.320	-0.687	282.75		-0.9	3.5	-0.1		12.37	-2.95		5215.2	33.6	47.6	0.0	0.0
36	0.634	-0.781	283.17		-0.6	3.4	0.0		12.13	-2.11		5214.6	34.2	48.8	0.0	0.0
37	1.136	-0.498	281.62		-0.8	3.3	0.0		11.90	-2.70		5215.2	33.6	45.2	0.0	0.0
38	0.947	-0.781	280.91		-0.9	3.3	-0.1		11.74	-2.95		5215.2	34.2	43.3	0.0	0.0
39	0.823	-1.032	281.83		-1.1	3.5	-0.0		12.51	-3.67		5215.8	34.2	38.5	0.0	0.0
40	0.698	-0.718	283.66		-0.9	3.5	0.0		12.42	-3.00		5215.2	34.2	40.3	0.0	0.0
41	0.821	-0.404	281.90		-0.7	3.3	-0.1		11.68	-2.43		5215.2	34.8	45.8	0.0	0.0
42	0.978	-0.655	281.41		-0.8	3.4	-0.1		12.20	-2.62		5217.0	34.8	48.2	0.0	0.0
43	0.697	-0.938	280.70		-1.3	3.3	0.0		11.84	-4.66		5216.4	34.2	45.8	0.0	0.0
44	0.572	-0.750	283.46		-1.2	3.3	-0.0		11.58	-4.17		5215.2	33.6	47.0	0.0	0.0
45	0.823	-0.498	282.81		-0.6	3.2	-0.0		11.51	-1.94		5215.2	34.2	45.8	0.0	0.0
46	1.292	-0.624	280.35		-0.9	3.4	-0.0		12.24	-2.97		5214.6	34.8	45.8	0.0	0.0
47	0.853	-0.938	280.70		-1.2	3.4	-0.1		12.21	-4.11		5214.6	34.8	47.0	0.0	0.0
48	0.445	-0.907	282.54		-0.9	3.4	-0.1		12.00	-2.99		5215.2	34.2	45.2	0.0	0.0
49	0.634	-0.467	284.01		-0.4	3.5	-0.1		12.53	-1.32		5214.6	33.6	45.8	0.0	0.0
50	1.074	-0.404	280.77		-0.8	3.2	0.1		11.49	-2.86		5213.9	33.6	60.4	0.0	0.0
51	0.916	-0.970	280.71		-1.3	3.1	-0.0		11.08	-4.53		5213.9	34.2	57.4	0.0	0.0
52	0.729	-1.032	281.83		-1.0	3.3	-0.0		11.71	-3.40		5214.6	34.8	50.1	0.0	0.0
53	0.447	-0.592	282.25		-0.8	3.5	-0.0		12.37	-2.61		5213.9	34.2	48.2	0.0	0.0
54	0.603	-0.215	281.12		-0.7	3.3	-0.1		11.91	-2.39		5213.9	34.8	48.8	0.0	0.0
55	1.197	-0.718	280.21		-1.0	3.2	-0.1		11.70	-3.52		5214.6	35.4	47.0	0.0	0.0
56	0.696	-1.189	281.62		-0.9	3.5	-0.1		12.38	-3.17		5215.2	34.8	48.2	0.0	0.0
57	0.478	-0.530	281.97		-1.0	3.4	-0.0		11.94	-3.45		5215.2	34.2	49.4	0.0	0.0
58	0.822	-0.247	282.18		-0.8	3.1	-0.0		11.14	-2.87		5215.2	33.6	38.5	0.0	0.0
59	1.606	-0.781	280.21		-1.0	3.2	-0.0		11.66	-3.51		5215.2	34.8	43.3	0.0	0.0
60	0.978	-1.158	280.42		-1.1	3.4	-0.1		12.33	-3.81		5215.2	34.8	46.4	0.0	0.0
61	0.163	-0.686	281.97		-1.0	3.4	-0.2		12.08	-3.57		5215.2	34.2	49.4	0.0	0.0
62	0.853	-0.278	282.46		-0.7	3.3	-0.1		11.75	-2.44		5216.4	34.2	51.9	0.0	0.0
63	1.386	-0.781	280.70		-0.8	3.3	0.1		11.84	-2.74		5215.8	34.2	58.6	0.0	0.0
64	0.979	-0.907	279.85		-1.0	3.2	0.0		11.47	-3.57		5215.8	33.6	56.8	0.0	0.0
65	0.478	-0.718	281.20		-1.1	3.2	-0.0		11.58	-3.92		5214.6	34.2	51.3	0.0	0.0
66	1.012	-0.561	282.46		-0.7	3.4	0.1		12.20	-2.55		5213.9	34.2	47.0	0.0	0.0
67	1.261	-0.404	281.68		-0.7	3.3	-0.0		11.96	-2.50		5215.2	34.2	50.1	0.0	0.0
68	0.883	-0.467	280.07		-1.0	3.2	-0.2		11.67	-3.69		5214.6	34.8	50.1	0.0	0.0
69	0.696	-0.781	281.20		-1.1	3.2	-0.1		11.43	-3.92		5213.9	34.2	42.7	0.0	0.0
70	0.635	-0.812	282.89		-0.9	3.3	0.0		11.79	-3.07		5213.9	33.6	48.2	0.0	0.0
71	0.917	-0.310	281.90		-0.7	3.2	0.1		11.34	-2.45		5213.9	34.2	44.6	0.0	0.0
72	1.198	-0.341	280.77		-0.7	3.1	-0.1		11.24	-2.31		5214.6	34.8	45.8	0.0	0.0
73	1.136	-0.655	280.14		-1.1	3.4	0.0		12.10	-3.87		5213.9	34.8	47.6	0.0	0.0
74	0.634	-0.687	283.03		-1.1	3.4	-0.0		12.04	-3.77		5214.6	34.2	44.6	0.0	0.0
75	0.696	0.099	282.46		-0.6	3.4	-0.2		11.99	-2.08		5214.6	34.8	50.1	0.0	0.0
76	1.354	-0.027	281.12		-0.8	3.2	-0.1		11.55	-2.83		5215.2	34.2	47.6	0.0	0.0
77	1.104	-0.875	280.35		-1.2	3.3	-0.0		11.86	-4.05		5214.6	34.2	47.0	0.0	0.0
78	0.666	-0.592	282.47		-1.1	3.2	-0.0		11.55	-3.92		5215.2	34.8	51.3	0.0	0.0
79	0.854	-0.090	283.10		-0.6	3.2	-0.0		11.42	-1.98		5215.2	34.2	45.8	0.0	0.0
80	1.512	-0.090	281.33		-0.7	3.2	0.1		11.69	-2.47		5215.2	34.2	51.9	0.0	0.0
81	1.230	-0.498	281.05		-1.0	3.3	0.0		12.02	-3.67		5215.8	34.8	53.7	0.0	0.0
82	0.727	-0.498	282.26		-1.0	3.3	-0.2		11.87	-3.32		5215.8	34.2	47.6	0.0	0.0
83	0.634	-0.121	284.44		-0.4	3.5	-0.1		12.33	-1.22		5215.8	34.2	50.7	0.0	0.0
84	1.011	0.130	282.32		-0.6	3.1	0.1		11.25	-2.22		5215.8	34.2	47.0	0.0	0.0
85	1.135	-0.341	280.99		-1.1	3.0	-0.0		10.92	-4.04		5213.9	34.2	43.9	0.0	0.0
86	0.821	-0.498	281.76		-0.9	3.2	-0.1		11.60	-2.98		5214.6	34.8	48.8	0.0	0.0
87	0.602	-0.247	282.96		-0.8	3.4	-0.1		12.09	-2.65		5213.9	34.2	43.9	0.0	0.0
88	0.853	0.067	282.96		-0.6	3.3	-0.1		11.77	-2.14		5213.9	34.8	47.6	0.0	0.0
89	1.573	-0.027	281.55		-0.8	3.2	-0.1		11.65	-2.83		5214.6	34.8	48.2	0.0	0.0
90	0.978	-0.530	282.04		-0.6	3.3	-0.1		11.95	-2.01		5214.6	34.2	44.6	0.0	0.0
91	0.697	-0.310	282.61		-0.9	3.1	0.0		11.02	-3.13		5213.9	34.2	52.5	0.0	0.0
92	0.885	0.036	283.45		-0.7	3.1	0.0		10.92	-2.48		5213.9	34.2	46.4	0.0	0.0
93	1.637	-0.027	281.83		-0.6	3.1	0.0		11.12	-2.14		5214.6	34.2	45.8	0.0	0.0
94	1.166	-0.404	280.27		-0.9	3.4	-0.1		12.27	-3.07		5214.6	34.8	49.4	0.0	0.0
95	0.414	-0.153	282.04		-1.0	3.3	-0.2		11.71	-3.56		5213.9	34.8	45.2	0.0	0.0
96	0.852	0.067	283.74		-0.8	3.3	-0.2		11.69	-2.89		5214.6	34.2	46.4	0.0	0.0
97	1.166	-0.121	283.03		-0.3	3.3	-0.0		11.67	-1.09		5215.2	34.2	59.8	0.0	0.0
98	1.198	-0.153	280.49		-0.9	3.1	-0.0		11.16	-3.30		5215.2	34.8	54.3	0.0	0.0
99	0.727	-0.310	281.62		-1.1	3.0	-0.1		10.89	-3.83		5215.8	34.2	48.2	0.0	0.0
100	1.042	-0.215	283.67		-0.8	3.3	-0.0		11.58	-2.93		5215.8	34.2	46.4	0.0	0.0
101	1.041	0.099	282.89		-0.5	3.4	-0.0		12.01	-1.94		5215.8	34.2	48.2	0.0	0.0
102	0.915	0.193	280.84		-0.8	3.2	-0.2		11.60	-2.99		5216.4	34.2	51.3	0.0	0.0
103	0.946	-0.215	280.98		-1.0	3.1	-0.1		11.16	-3.36		5215.8	34.8	47.0	0.0	0.0
104	0.790	-0.561	283.03		-0.8	3.2	-0.0		11.36	-2.82		5215.2	33.6	48.8	0.0	0.0
105	0.822	0.067	283.03		-0.6	3.2	0.0		11.37	-2.07		5214.6	34.2	43.3	0.0	0.0
106	1.229	0.193	281.26		-0.6	3.0	-0.0		10.66	-2.03		5214.6	34.8	43.3	0.0	0.0
