

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	4.309	-2.130	1087.94		-20.6	-2.7	0.2		-2.35	-18.86		2400.7	2298.1	2169.9	0.0	0.0
2	4.340	-2.130	1087.73		-20.8	-2.8	0.2		-2.45	-19.06		2404.9	2299.3	2168.7	0.0	0.0
3	4.214	-1.942	1087.80		-20.9	-2.7	0.2		-2.33	-19.18		2403.1	2296.9	2166.9	0.0	0.0
4	4.089	-1.816	1088.44		-21.0	-2.7	0.1		-2.37	-19.20		2407.4	2299.3	2168.1	0.0	0.0
5	3.932	-1.690	1088.44		-21.0	-2.7	0.1		-2.39	-19.27		2409.8	2303.0	2171.2	0.0	0.0
6	3.776	-1.690	1088.79		-21.0	-2.7	0.1		-2.34	-19.25		2413.5	2306.0	2173.0	0.0	0.0
7	3.682	-1.690	1089.00		-21.0	-2.5	0.2		-2.22	-19.26		2418.4	2313.4	2179.1	0.0	0.0
8	3.651	-1.753	1088.23		-21.2	-2.6	0.2		-2.30	-19.43		2423.2	2320.1	2187.0	0.0	0.0
9	3.651	-1.879	1087.88		-21.2	-2.7	0.1		-2.34	-19.42		2421.4	2317.6	2187.6	0.0	0.0
10	3.776	-2.130	1088.94		-21.4	-2.6	0.2		-2.27	-19.59		2418.4	2315.2	2184.0	0.0	0.0
11	3.871	-2.287	1088.87		-21.4	-2.6	0.2		-2.31	-19.57		2417.8	2313.4	2184.0	0.0	0.0
12	3.776	-2.225	1089.22		-21.4	-2.6	0.2		-2.27	-19.54		2413.5	2312.8	2183.4	0.0	0.0
13	3.651	-2.193	1089.64		-21.5	-2.6	0.2		-2.32	-19.65		2411.6	2310.9	2180.3	0.0	0.0
14	3.526	-2.004	1088.51		-21.5	-2.7	0.2		-2.40	-19.67		2408.0	2309.1	2179.7	0.0	0.0
15	3.589	-2.099	1088.80		-21.5	-2.6	0.2		-2.28	-19.66		2412.9	2309.7	2182.8	0.0	0.0
16	3.494	-2.193	1088.52		-21.6	-2.6	0.2		-2.31	-19.81		2408.6	2308.5	2179.7	0.0	0.0
17	3.401	-2.256	1088.58		-21.5	-2.5	0.2		-2.23	-19.68		2400.0	2299.9	2172.4	0.0	0.0
18	3.432	-2.381	1088.80		-21.4	-2.5	0.2		-2.24	-19.62		2397.0	2295.1	2168.1	0.0	0.0
19	3.621	-2.287	1088.58		-21.4	-2.6	0.3		-2.25	-19.61		2398.8	2296.9	2167.5	0.0	0.0
20	3.590	-2.413	1088.51		-21.3	-2.6	0.3		-2.30	-19.52		2397.0	2295.7	2166.3	0.0	0.0
21	3.747	-2.444	1088.30		-21.4	-2.7	0.3		-2.33	-19.57		2398.8	2295.7	2166.9	0.0	0.0
22	4.029	-2.444	1087.74		-21.5	-2.7	0.3		-2.33	-19.69		2406.8	2305.4	2174.2	0.0	0.0
23	3.935	-2.821	1086.82		-21.4	-2.8	0.3		-2.43	-19.64		2406.8	2306.7	2174.2	0.0	0.0
24	4.029	-2.633	1088.16		-21.5	-2.6	0.3		-2.30	-19.64		2407.4	2303.6	2171.8	0.0	0.0
25	4.060	-2.570	1088.37		-21.5	-2.7	0.3		-2.38	-19.66		2408.6	2302.4	2171.2	0.0	0.0
26	3.809	-2.790	1088.37		-21.4	-2.7	0.3		-2.39	-19.58		2410.4	2305.4	2173.0	0.0	0.0
27	3.777	-2.790	1088.30		-21.3	-2.8	0.2		-2.49	-19.46		2412.9	2308.5	2175.4	0.0	0.0
28	3.589	-2.696	1087.73		-21.2	-2.9	0.2		-2.54	-19.43		2415.9	2311.5	2180.3	0.0	0.0
29	3.682	-2.601	1087.94		-21.0	-2.9	0.2		-2.53	-19.23		2421.4	2316.4	2187.0	0.0	0.0
30	3.933	-2.633	1088.30		-21.1	-2.9	0.2		-2.55	-19.28		2422.0	2318.9	2187.6	0.0	0.0
31	3.714	-2.727	1088.08		-21.0	-2.7	0.2		-2.37	-19.26		2415.9	2315.2	2183.4	0.0	0.0
32	3.745	-2.633	1088.86		-20.9	-2.9	0.2		-2.51	-19.09		2409.8	2310.3	2180.3	0.0	0.0
33	3.871	-2.507	1089.00		-21.0	-2.9	0.2		-2.55	-19.20		2406.8	2309.7	2179.1	0.0	0.0
34	3.652	-2.853	1088.93		-20.9	-3.0	0.2		-2.66	-19.14		2403.7	2304.8	2176.0	0.0	0.0
35	3.776	-2.790	1089.57		-21.0	-3.0	0.2		-2.60	-19.22		2403.7	2304.2	2175.4	0.0	0.0
36	4.059	-2.507	1089.07		-21.0	-3.0	0.2		-2.60	-19.25		2402.5	2305.4	2177.3	0.0	0.0
37	3.933	-2.507	1088.23		-21.2	-3.1	0.2		-2.70	-19.41		2400.7	2300.6	2173.6	0.0	0.0
38	3.933	-2.539	1089.29		-21.2	-3.0	0.2		-2.64	-19.41		2399.4	2296.9	2168.1	0.0	0.0
39	4.152	-2.444	1089.64		-21.2	-3.0	0.2		-2.60	-19.35		2398.8	2295.1	2166.3	0.0	0.0
40	4.278	-2.476	1089.99		-21.0	-2.9	0.2		-2.49	-19.22		2399.4	2296.3	2166.3	0.0	0.0
41	4.403	-2.539	1089.43		-21.0	-2.9	0.3		-2.49	-19.16		2402.5	2298.1	2166.3	0.0	0.0
42	4.341	-2.382	1089.56		-20.7	-2.8	0.3		-2.47	-18.95		2406.8	2302.4	2171.2	0.0	0.0
43	4.560	-2.445	1089.42		-20.7	-2.9	0.3		-2.49	-18.95		2412.9	2308.5	2178.5	0.0	0.0
44	4.654	-2.445	1089.21		-20.7	-2.8	0.3		-2.47	-18.97		2414.1	2308.5	2179.1	0.0	0.0
45	4.530	-2.445	1089.71		-21.0	-2.9	0.4		-2.49	-19.23		2411.6	2306.0	2174.8	0.0	0.0
