

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.574	0.067	517.82		8.9	11.3	-0.1		21.99	17.23		5212.1	35.4	52.5	0.0	0.0
2	1.355	0.382	517.20		8.2	11.2	-0.0		21.83	15.84		5212.1	34.8	51.9	0.0	0.0
3	1.136	0.256	515.71		8.5	11.2	-0.1		21.81	16.46		5211.5	35.4	54.3	0.0	0.0
4	1.480	0.099	516.63		8.9	11.1	-0.2		21.63	17.30		5211.5	36.0	53.1	0.0	0.0
5	1.637	0.539	517.83		8.8	11.3	-0.1		21.85	16.90		5211.5	35.4	54.9	0.0	0.0
6	1.386	0.287	517.27		8.5	11.2	-0.1		21.76	16.33		5212.1	34.8	48.2	0.0	0.0
7	1.105	-0.372	516.91		8.8	11.2	-0.0		21.83	17.02		5211.5	35.4	48.2	0.0	0.0
8	1.450	-0.435	517.61		9.3	11.3	0.0		22.01	17.90		5212.1	36.0	52.5	0.0	0.0
9	1.451	0.005	517.83		8.7	11.4	0.1		22.03	16.71		5212.7	35.4	50.7	0.0	0.0
10	1.012	0.036	516.21		8.3	11.1	0.0		21.61	16.12		5212.7	34.8	50.7	0.0	0.0
11	1.230	-0.121	515.71		8.8	11.1	0.0		21.53	17.16		5212.7	34.8	70.8	0.0	0.0
12	1.607	0.099	517.33		8.8	11.2	0.1		21.80	16.98		5212.7	34.8	67.1	0.0	0.0
13	1.357	0.256	517.48		8.2	11.1	0.1		21.53	15.84		5212.7	35.4	57.4	0.0	0.0
14	1.011	-0.089	516.21		8.3	11.0	-0.0		21.42	16.13		5213.3	36.0	56.8	0.0	0.0
15	1.480	-0.404	516.76		9.1	11.2	-0.1		21.72	17.56		5212.7	35.4	54.9	0.0	0.0
16	1.606	0.036	517.12		8.8	11.4	-0.0		22.07	17.11		5212.7	34.8	54.9	0.0	0.0
17	1.294	0.382	516.98		8.4	11.4	0.0		22.20	16.19		5212.7	35.4	56.2	0.0	0.0
18	1.483	-0.027	516.28		8.6	11.3	0.1		21.90	16.69		5212.1	34.8	54.3	0.0	0.0
19	1.702	-0.404	517.12		9.0	11.4	0.1		22.17	17.36		5212.1	34.2	36.0	0.0	0.0
20	1.356	0.036	518.25		8.7	11.7	0.0		22.58	16.77		5212.1	35.4	39.7	0.0	0.0
21	0.917	0.225	516.77		8.3	11.5	-0.1		22.25	16.02		5212.1	34.8	47.6	0.0	0.0
22	1.135	-0.184	516.13		8.7	11.4	-0.1		22.13	16.78		5210.9	34.8	47.6	0.0	0.0
23	1.418	0.067	517.40		9.0	11.5	-0.0		22.33	17.47		5211.5	35.4	50.1	0.0	0.0
24	1.355	0.633	517.62		8.6	11.4	-0.1		22.20	16.56		5211.5	34.8	52.5	0.0	0.0
25	1.230	-0.058	516.06		8.4	11.4	-0.1		22.11	16.36		5212.1	34.2	54.3	0.0	0.0
26	1.512	-0.624	518.04		8.9	11.5	0.0		22.29	17.30		5211.5	35.4	53.7	0.0	0.0
27	1.607	-0.153	519.16		9.2	11.8	0.1		22.77	17.68		5211.5	34.8	51.3	0.0	0.0
28	1.232	0.130	518.18		8.5	11.5	0.1		22.36	16.43		5212.7	35.4	53.7	0.0	0.0
29	1.075	-0.184	516.42		8.5	11.3	0.1		21.97	16.39		5212.7	36.0	51.3	0.0	0.0
30	1.544	-0.341	517.12		8.9	11.4	0.1		22.11	17.28		5213.3	35.4	54.9	0.0	0.0
31	1.732	0.287	518.60		8.6	11.5	0.1		22.32	16.48		5212.7	35.4	58.0	0.0	0.0
32	1.294	0.319	517.34		8.1	11.3	0.1		21.97	15.69		5212.7	34.8	46.4	0.0	0.0
33	1.199	-0.278	516.49		8.5	11.2	0.0		21.85	16.43		5213.9	34.8	48.8	0.0	0.0
34	1.764	-0.278	518.45		9.2	11.6	0.1		22.43	17.72		5212.1	35.4	51.9	0.0	0.0
35	1.482	0.099	518.11		8.5	11.6	0.1		22.45	16.47		5212.7	36.0	48.2	0.0	0.0
36	1.326	0.099	516.98		8.3	11.6	0.1		22.58	15.98		5213.3	36.0	53.7	0.0	0.0
37	1.921	-0.341	517.26		8.7	11.5	0.1		22.37	16.82		5212.7	35.4	58.0	0.0	0.0
38	1.890	-0.215	518.53		8.9	11.8	0.1		22.93	17.15		5212.7	34.8	47.6	0.0	0.0
39	1.231	0.193	518.18		8.3	11.7	0.1		22.64	15.97		5212.1	34.8	50.7	0.0	0.0
40	0.917	0.130	517.12		8.3	11.6	-0.0		22.55	16.12		5211.5	35.4	50.7	0.0	0.0
41	1.543	-0.341	517.26		8.9	11.6	-0.0		22.58	17.20		5212.1	36.0	55.5	0.0	0.0
42	1.450	0.193	517.47		8.6	11.7	0.1		22.73	16.52		5212.1	35.4	54.3	0.0	0.0
43	1.231	0.633	517.34		8.4	11.7	-0.0		22.73	16.12		5211.5	36.0	50.1	0.0	0.0
44	1.480	-0.278	516.98		8.5	11.5	-0.1		22.40	16.38		5211.5	34.8	56.2	0.0	0.0
