

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.960	0.495	425.23		2.4	3.4	-0.2		8.10	5.65		5213.3	34.8	47.6	0.0	0.0
2	1.928	-0.196	423.82		2.2	3.5	-0.2		8.41	5.17		5214.6	34.8	51.9	0.0	0.0
3	1.428	-0.039	424.81		2.0	3.4	-0.1		8.18	4.69		5213.9	35.4	46.4	0.0	0.0
4	1.679	0.589	425.58		2.5	3.3	-0.1		7.87	5.77		5214.6	34.2	42.1	0.0	0.0
5	2.337	0.212	423.33		2.1	3.4	-0.1		8.25	4.83		5214.6	34.8	48.8	0.0	0.0
6	1.741	-0.102	425.16		1.9	3.6	-0.1		8.63	4.56		5214.6	35.4	49.4	0.0	0.0
7	1.584	0.684	424.94		2.4	3.5	-0.3		8.42	5.64		5215.2	35.4	54.9	0.0	0.0
8	1.928	0.495	423.60		2.3	3.5	-0.3		8.45	5.45		5215.8	34.8	61.6	0.0	0.0
9	1.615	-0.134	424.17		1.9	3.4	-0.1		8.18	4.57		5216.4	34.8	53.7	0.0	0.0
10	1.648	0.401	425.72		2.2	3.4	-0.1		8.09	5.24		5215.8	36.0	55.5	0.0	0.0
11	1.991	0.244	423.46		2.2	3.4	-0.2		8.11	5.28		5215.8	34.8	52.5	0.0	0.0
12	1.710	-0.196	423.40		2.0	3.6	-0.2		8.64	4.63		5215.8	35.4	52.5	0.0	0.0
13	1.616	0.401	425.37		2.3	3.6	-0.1		8.65	5.29		5217.0	35.4	53.1	0.0	0.0
14	2.179	0.244	423.68		2.1	3.4	-0.2		8.26	5.05		5216.4	34.8	50.1	0.0	0.0
15	1.678	-0.165	424.81		2.2	3.7	-0.2		8.72	5.16		5214.6	35.4	55.5	0.0	0.0
16	1.491	0.432	425.37		2.2	3.5	-0.0		8.35	5.11		5215.2	34.8	48.8	0.0	0.0
17	1.992	0.212	423.82		1.9	3.3	-0.1		7.83	4.50		5215.2	34.2	46.4	0.0	0.0
18	1.898	-0.196	423.89		2.0	3.5	-0.1		8.38	4.76		5214.6	34.8	52.5	0.0	0.0
19	1.397	0.307	425.93		2.3	3.7	-0.1		8.85	5.47		5213.9	34.2	47.6	0.0	0.0
20	1.615	0.558	424.03		2.2	3.6	-0.3		8.53	5.07		5214.6	34.8	49.4	0.0	0.0
21	1.741	0.149	424.10		2.0	3.5	-0.2		8.39	4.59		5214.6	34.2	58.6	0.0	0.0
22	1.617	0.212	425.79		2.3	3.6	-0.1		8.52	5.39		5214.6	34.8	54.9	0.0	0.0
23	2.024	0.432	424.73		2.2	3.4	-0.1		8.20	5.16		5214.6	34.8	53.7	0.0	0.0
24	1.616	0.149	424.59		2.1	3.5	-0.1		8.29	4.82		5215.2	34.8	51.3	0.0	0.0
25	1.774	0.401	426.22		2.1	3.6	-0.1		8.64	5.01		5215.2	34.8	50.7	0.0	0.0
26	2.118	0.401	425.08		2.3	3.5	-0.0		8.46	5.30		5215.2	34.8	56.8	0.0	0.0
27	1.741	0.307	424.38		2.0	3.6	-0.2		8.50	4.76		5215.8	34.8	54.9	0.0	0.0
28	1.366	0.558	427.42		2.5	3.7	-0.2		8.67	5.84		5216.4	34.2	54.3	0.0	0.0
29	1.962	0.589	424.80		2.3	3.4	0.0		8.05	5.28		5216.4	34.8	52.5	0.0	0.0
30	1.836	0.181	423.89		1.6	3.3	-0.0		7.97	3.81		5215.8	34.8	48.2	0.0	0.0
31	1.742	0.369	426.21		2.3	3.5	-0.1		8.41	5.37		5216.4	34.2	48.2	0.0	0.0
32	1.930	0.464	424.59		2.5	3.6	-0.1		8.60	5.89		5215.2	34.8	50.7	0.0	0.0
33	1.584	0.369	423.75		1.9	3.6	-0.2		8.59	4.54		5214.6	34.2	52.5	0.0	0.0
34	1.710	0.307	426.36		2.1	3.6	-0.2		8.52	4.83		5215.2	34.2	49.4	0.0	0.0
35	2.181	0.149	425.79		2.5	3.7	-0.0		8.86	5.94		5214.6	34.2	49.4	0.0	0.0
36	1.868	0.181	423.39		2.0	3.6	-0.0		8.53	4.69		5214.6	34.8	51.9	0.0	0.0
37	1.491	0.526	425.94		2.1	3.5	-0.1		8.22	4.82		5214.6	34.2	48.8	0.0	0.0
38	2.495	0.684	426.00		2.4	3.5	0.0		8.44	5.49		5213.3	34.8	49.4	0.0	0.0
39	2.055	0.244	424.66		2.1	3.7	-0.1		8.93	4.86		5213.9	34.8	50.7	0.0	0.0
40	1.302	0.432	426.29		2.1	3.7	-0.3		8.75	4.87		5214.6	34.2	50.7	0.0	0.0
41	1.930	0.746	426.70		2.7	3.6	-0.1		8.56	6.29		5214.6	34.2	51.3	0.0	0.0
42	1.899	0.244	424.03		2.1	3.6	-0.0		8.55	4.82		5214.6	34.8	62.9	0.0	0.0
43	1.398	0.149	426.29		1.8	3.5	-0.1		8.35	4.25		5214.6	34.8	59.2	0.0	0.0
44	1.805	0.715	426.63		2.7	3.6	-0.1		8.53	6.25		5215.2	34.2	53.7	0.0	0.0
45	2.024	0.401	424.02		2.2	3.6	-0.1		8.74	5.27		5215.8	34.8	43.3	0.0	0.0
46	1.554	0.275	426.14		2.0	3.7	-0.1		8.83	4.70		5215.2	34.8	48.8	0.0	0.0
47	1.898	0.621	426.42		2.5	3.7	-0.2		8.74	5.85		5215.8	34.2	50.1	0.0	0.0
48	1.929	0.338	425.01		2.4	3.8	-0.1		9.18	5.72		5215.2	34.8	50.7	0.0	0.0
49	1.523	0.464	424.80		2.0	3.6	-0.0		8.60	4.66		5215.8	35.4	53.1	0.0	0.0
50	1.712	0.809	426.28		2.3	3.5	0.0		8.44	5.39		5215.8	34.8	45.2	0.0	0.0
51	2.275	0.432	424.10		2.1	3.6	-0.0		8.67	5.03		5215.2	34.8	47.6	0.0	0.0
52	1.616	0.244	425.44		2.0	3.9	-0.1		9.26	4.71		5214.6	34.2	50.1	0.0	0.0
53	1.365	0.966	425.72		2.4	3.9	-0.2		9.18	5.66		5215.2	34.2	48.2	0.0	0.0
54	1.992	0.621	423.88		2.3	3.6	-0.1		8.74	5.34		5213.9	34.8	51.9	0.0	0.0
55	1.710	-0.039	424.66		2.1	3.8	-0.1		8.96	4.97		5215.2	35.4	48.8	0.0	0.0
56	1.523	0.652	426.00		2.4	3.7	-0.0		8.83	5.49		5214.6	34.8	50.1	0.0	0.0
57	1.867	0.621	424.87		2.3	3.6	-0.1		8.59	5.42		5214.6	35.4	53.1	0.0	0.0
58	1.868	0.118	424.73		2.2	3.9	-0.1		9.35	5.10		5214.6	34.8	49.4	0.0	0.0
59	1.648	0.589	426.49		2.4	3.9	-0.1		9.33	5.63		5215.2	34.8	53.1	0.0	0.0
60	1.865	0.621	424.31		2.4	3.8	-0.3		9.13	5.52		5214.6	34.8	53.7	0.0	0.0
61	1.365	0.181	425.58		2.4	4.0	-0.2		9.47	5.72		5213.9	35.4	50.1	0.0	0.0
62	1.367	0.683	426.14		2.4	3.8	-0.0		9.11	5.67		5215.2	34.8	53.1	0.0	0.0
63	1.993	0.683	424.80		2.1	3.6	-0.1		8.52	4.91		5215.2	34.2	48.8	0.0	0.0
64	1.711	0.212	424.59		2.1	3.8	-0.1		9.05	5.00		5215.2	34.8	46.4	0.0	0.0
65	1.303	0.621	426.63		2.5	4.0	-0.1		9.53	5.90		5215.2	35.4	50.1	0.0	0.0
66	1.553	0.935	424.80		2.5	3.8	-0.2		9.07	5.72		5215.2	34.2	47.6	0.0	0.0
67	1.741	0.432	424.52		2.2	3.9	-0.2		9.26	5.21		5215.2	34.8	54.9	0.0	0.0
68	1.491	0.432	427.13		2.7	4.0	-0.1		9.44	6.22		5215.8	35.4	55.5	0.0	0.0
69	1.773	0.872	424.65		2.6	3.8	-0.0		9.03	6.00		5215.8	34.8	51.9	0.0	0.0
70	1.491	0.652	424.45		2.2	3.7	-0.1		8.92	5.15		5215.2	35.4	55.5	0.0	0.0
71	1.712	0.746	426.63		2.3	4.0	0.0		9.44	5.34		5215.8	34.8	47.6	0.0	0.0
72	1.868	0.778	425.36		2.5	3.9	0.0		9.19	5.72		5217.0	34.2	47.6	0.0	0.0
73	1.365	0.589	423.39		2.2	3.9	-0.2		9.20	5.13		5216.4	34.8	53.1	0.0	0.0
74	1.240	0.809	426.77		2.7	4.0	-0.2		9.58	6.25		5214.6	34.8	50.1	0.0	0.0
75	1.742	0.746	424.58		2.6	3.8	0.0		9.00	6.06		5214.6	34.2	47.0	0.0	0.0
76	1.710	0.401	423.82		2.0	3.7	-0.1		8.86	4.67		5215.8	34.8	53.7	0.0	0.0
77	1.271	0.589	425.86		2.4	3.9	-0.1		9.17	5.50		5214.6	34.8	53.1	0.0	0.0
78	1.711	0.966	425.15		2.8	4.0	-0.1		9.45	6.49		5214.6	34.8	55.5	0.0	0.0
79	1.678	0.746	423.88		2.2	4.0	-0.2		9.47	5.06		5213.9	35.4	50.7	0.0	0.0
80	1.427	0.369	425.65		2.3	3.9	-0.2		9.33	5.29		5214.6	34.8	51.3	0.0	0.0
81	1.742	0.589	427.05		3.0	4.0	-0.0		9.61	6.89		5215.2	34.8	53.7	0.0	0.0
82	1.742	0.715	423.81		2.3	3.8	-0.1		9.16	5.48		5214.6	34.8	49.4	0.0	0.0
83	1.240	0.652	425.86		2.2	3.8	-0.1		8.93	5.04		5215.2	34.2	51.9	0.0	0.0
84	1.962	0.935	426.35		2.6	3.9	0.0		9.41	6.06		5215.2	34.8	46.4	0.0	0.0
85	1.929	0.558	424.66		2.3	4.0	-0.1		9.62	5.30		5214.6	35.4	46.4	0.0	0.0
86	0.957	0.715	426.00		2.2	4.1	-0.3		9.60	5.22		5215.2	34.8	47.6	0.0	0.0
87	1.397	1.155	426.77		2.8	4.0	-0.1		9.47	6.40		5215.2	34.8	48.8	0.0	0.0
88	1.961	0.495	424.94		2.5	3.9	-0.0		9.33	5.75		5215.8	35.4	51.9	0.0	0.0
89	1.554	0.401	425.65		2.1	3.8	-0.1		9.16	4.83		5215.8	35.4	53.7	0.0	0.0
90	1.523	0.998	426.91		2.8	3.9	-0.1		9.19	6.41		5215.8	34.8	51.3	0.0	0.0
91	2.307	0.778	424.59		2.4	4.0	0.0		9.50	5.51		5216.4	34.8	53.1	0.0	0.0
92	1.742	0.275	425.58		2.1	4.1	-0.0		9.84	4.89		5215.8	35.4	50.7	0.0	0.0
93	1.490	0.841	426.77		2.7	4.0	-0.2		9.60	6.15		5215.8	34.8	50.7	0.0	0.0
94	1.866	0.746	425.78		2.8	4.1	-0.1		9.76	6.54		5215.2	34.2	51.9	0.0	0.0
95	1.492	0.275	424.59		2.1	4.0	0.0		9.44	4.81		5214.6	34.8	50.1	0.0	0.0
96	1.461	0.715	426.64		2.1	3.9	0.0		9.19	4.98		5214.6	34.2	47.6	0.0	0.0
97	2.212	0.684	425.15		2.5	3.9	-0.1		9.25	5.78		5212.7	34.2	65.3	0.0	0.0
98	1.522	0.212	425.01		2.3	4.2	-0.1		10.02	5.45		5214.6	34.2	62.9	0.0	0.0
99	1.052	0.841	427.06		2.4	4.1	-0.2		9.67	5.51		5214.6	34.2	54.3	0.0	0.0
100	2.023	0.841	425.57		2.4	3.9	-0.2		9.29	5.58		5215.2	34.2	52.5	0.0	0.0
