

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.254	0.945	651.18		14.3	2.1	-0.2		3.32	21.92		2326.2	12.2	-9.8	0.0	0.0
2	2.191	0.819	649.70		14.0	2.1	-0.2		3.34	21.53		2775.4	11.0	-11.0	0.0	0.0
3	2.222	1.102	651.11		14.2	2.1	-0.2		3.34	21.77		3156.9	12.2	-9.8	0.0	0.0
4	2.129	1.165	649.42		13.8	2.0	-0.2		3.19	21.23		3471.9	12.8	-10.4	0.0	0.0
5	2.160	1.071	650.90		14.1	2.0	-0.2		3.20	21.57		3739.2	12.8	-9.8	0.0	0.0
6	2.223	1.039	650.19		13.9	2.1	-0.1		3.29	21.30		3959.0	12.2	-11.0	0.0	0.0
7	2.192	1.039	650.61		14.1	2.1	-0.2		3.32	21.64		4112.8	12.2	-9.8	0.0	0.0
8	2.065	0.914	650.54		14.0	2.0	-0.3		3.22	21.44		4597.4	12.8	-9.8	0.0	0.0
9	2.003	1.008	650.47		14.0	2.1	-0.3		3.31	21.53		780.7	12.8	-9.8	0.0	0.0
10	1.971	0.914	650.61		14.0	2.0	-0.3		3.20	21.53		-200.8	11.6	-10.4	0.0	0.0
11	2.065	0.819	651.18		14.2	2.1	-0.2		3.39	21.75		199.0	11.0	-9.2	0.0	0.0
12	2.191	0.819	651.32		14.2	2.0	-0.2		3.24	21.75		886.9	11.6	-8.5	0.0	0.0
13	2.097	0.662	650.68		14.1	2.1	-0.2		3.26	21.63		1591.9	11.0	-9.2	0.0	0.0
14	2.160	0.819	651.11		14.1	2.0	-0.2		3.18	21.66		2159.6	12.2	-9.2	0.0	0.0
15	1.941	0.882	650.40		13.9	2.0	-0.2		3.14	21.33		2637.5	12.2	-11.0	0.0	0.0
16	2.034	0.851	651.53		14.2	2.0	-0.2		3.10	21.71		3040.3	12.8	-10.4	0.0	0.0
17	2.223	0.882	650.55		13.9	2.1	-0.1		3.38	21.26		3375.5	12.2	-9.8	0.0	0.0
18	2.191	0.851	651.25		14.2	2.1	-0.2		3.26	21.84		3658.7	12.2	-9.8	0.0	0.0
19	1.940	0.757	650.83		13.9	2.1	-0.2		3.33	21.32		3893.1	12.2	-9.8	0.0	0.0
20	2.034	0.914	651.32		14.2	2.2	-0.2		3.42	21.74		4090.2	11.6	-11.0	0.0	0.0
21	1.940	0.882	650.76		14.0	2.1	-0.3		3.34	21.40		4231.8	12.2	-9.2	0.0	0.0
22	2.034	0.788	652.17		14.2	2.2	-0.2		3.49	21.72		4575.5	12.2	-9.8	0.0	0.0
23	2.034	0.851	651.18		14.1	2.1	-0.2		3.39	21.57		766.6	12.2	-9.2	0.0	0.0
24	2.035	0.694	651.32		14.1	2.1	-0.2		3.27	21.63		-187.4	11.6	-11.0	0.0	0.0
25	2.034	0.819	650.62		14.0	2.0	-0.2		3.16	21.41		669.0	11.6	-9.8	0.0	0.0
26	1.909	0.851	651.11		14.0	2.0	-0.2		3.17	21.48		1384.4	11.6	-11.0	0.0	0.0
27	2.097	0.851	651.04		14.0	1.8	-0.2		2.86	21.51		1989.3	11.6	-9.8	0.0	0.0
28	2.192	0.819	651.04		14.0	2.1	-0.2		3.28	21.40		2493.4	12.2	-9.8	0.0	0.0
29	2.128	0.788	650.61		14.3	2.0	-0.2		3.20	21.89		2917.0	12.8	-9.8	0.0	0.0
30	1.878	0.819	650.90		14.0	2.1	-0.2		3.30	21.40		3272.9	12.8	-10.4	0.0	0.0
31	1.971	0.945	651.39		14.1	2.0	-0.2		3.21	21.65		3568.3	11.6	-10.4	0.0	0.0
32	1.877	0.851	650.97		14.1	2.1	-0.3		3.36	21.55		3822.3	11.6	-9.8	0.0	0.0
33	2.003	0.914	652.31		14.4	2.2	-0.2		3.42	22.06		4029.2	11.6	-11.0	0.0	0.0
34	1.940	0.945	650.97		14.0	2.1	-0.2		3.29	21.42		4172.0	12.2	-10.4	0.0	0.0
35	1.815	0.851	651.60		14.2	2.0	-0.2		3.22	21.67		4649.3	12.8	-10.4	0.0	0.0
36	1.878	1.039	650.19		13.8	1.9	-0.2		3.08	21.12		789.2	12.2	-11.0	0.0	0.0
37	1.878	1.008	651.46		14.0	2.0	-0.2		3.19	21.43		-209.4	12.8	-10.4	0.0	0.0
38	1.877	0.977	651.04		14.1	2.0	-0.2		3.11	21.63		441.3	12.2	-8.5	0.0	0.0
39	2.098	1.008	651.53		14.1	2.1	-0.1		3.25	21.58		1146.3	12.2	-9.2	0.0	0.0
40	2.097	0.945	650.62		14.0	2.0	-0.2		3.13	21.52		1796.4	11.6	-9.8	0.0	0.0
41	1.909	0.914	651.39		14.0	2.1	-0.2		3.24	21.41		2332.9	12.2	-9.8	0.0	0.0
