

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.088	-0.356	686.14		1.749	0.943	-0.007		1.38	2.57		1742.7	12.2	-10.4	-118.4	-206.9
2	0.074	-0.308	685.68		1.720	0.876	0.017		1.28	2.52		2288.3	13.4	-9.8	-34.2	-72.6
3	-0.020	-0.340	686.18		1.699	0.900	0.011		1.31	2.49		2744.9	14.6	-9.8	56.8	81.2
4	0.090	-0.165	685.61		1.604	0.851	0.044		1.24	2.35		3126.4	14.6	-9.8	156.9	249.0
5	0.074	-0.229	686.03		1.737	0.802	0.025		1.17	2.54		3445.6	14.0	-9.8	233.2	383.9
6	0.120	-0.245	685.68		1.662	0.863	0.010		1.26	2.44		3711.2	13.4	-11.0	282.6	477.3
7	0.058	-0.213	685.29		1.731	0.783	0.027		1.15	2.54		3939.4	14.0	-11.0	326.6	558.5
8	-0.020	-0.292	685.89		1.738	0.814	0.014		1.19	2.55		4094.5	14.6	-10.4	325.9	571.9
9	0.074	-0.244	685.33		1.624	0.776	0.028		1.14	2.38		4579.1	14.6	-9.8	304.6	548.7
10	0.073	-0.213	685.78		1.767	0.735	0.008		1.07	2.59		791.1	14.0	-10.4	245.4	465.7
11	0.104	-0.229	685.50		1.691	0.758	-0.003		1.11	2.48		-192.3	13.4	-11.6	166.0	339.4
12	0.169	-0.134	685.60		1.796	0.741	0.040		1.09	2.63		145.3	12.8	-9.2	82.4	206.3
13	0.153	-0.245	685.60		1.738	0.741	0.033		1.09	2.55		828.3	12.8	-9.8	-11.0	52.5
14	0.201	-0.292	685.50		1.748	0.710	0.063		1.04	2.56		1546.1	13.4	-9.8	-111.1	-114.8
15	0.153	-0.292	686.16		1.910	0.717	0.053		1.05	2.80		2116.8	14.0	-9.2	-188.6	-250.3
16	0.167	-0.292	685.67		1.777	0.716	0.006		1.05	2.60		2597.2	14.0	-9.2	-237.4	-343.6
17	0.057	-0.229	685.67		1.815	0.679	-0.007		0.99	2.66		3000.7	12.8	-10.4	-278.9	-422.4
18	0.010	-0.245	685.50		1.807	0.746	-0.015		1.09	2.65		3344.9	14.0	-10.4	-276.5	-435.8
19	0.026	-0.277	685.53		1.758	0.728	-0.010		1.06	2.58		3631.8	14.0	-9.8	-253.3	-412.0
20	0.011	-0.245	686.05		1.921	0.747	0.017		1.09	2.81		3868.6	14.0	-9.2	-195.9	-329.6
21	0.152	-0.245	685.46		1.817	0.753	0.013		1.11	2.66		4068.2	14.0	-9.8	-118.4	-206.3
22	-0.005	-0.150	685.94		1.969	0.692	-0.013		1.01	2.88		4197.6	13.4	-11.0	-34.2	-72.0
23	0.056	-0.229	685.74		1.932	0.741	-0.044		1.08	2.83		4676.2	14.0	-11.0	59.2	82.4
24	0.010	-0.166	685.50		1.787	0.734	-0.023		1.07	2.62		793.5	14.0	-10.4	156.9	249.6
25	-0.052	-0.213	685.88		1.872	0.705	-0.012		1.03	2.74		-203.9	13.4	-10.4	233.8	385.8
26	0.151	-0.229	685.56		1.884	0.759	0.004		1.11	2.76		608.6	14.0	-10.4	283.2	477.9
27	0.135	-0.245	685.83		2.018	0.699	-0.000		1.02	2.95		1320.3	13.4	-11.0	324.7	557.9
28	0.151	-0.261	685.45		1.991	0.728	-0.007		1.07	2.92		1933.1	14.0	-9.8	325.3	572.5
29	0.041	-0.245	685.35		1.904	0.673	-0.000		0.98	2.79		2448.9	13.4	-9.2	303.4	548.7
30	-0.037	-0.277	685.90		2.018	0.711	-0.016		1.03	2.95		2878.0	14.0	-9.8	245.4	465.7
31	0.120	-0.197	685.59		1.971	0.692	0.013		1.01	2.88		3237.5	14.0	-9.8	167.2	341.2
32	0.026	-0.276	686.29		2.142	0.693	0.018		1.01	3.13		3537.8	14.0	-9.8	81.8	205.7
33	0.135	-0.324	685.97		2.115	0.747	0.008		1.10	3.10		3789.9	13.4	-11.0	-11.6	52.5
34	0.074	-0.308	685.72		2.106	0.655	0.017		0.96	3.09		4007.2	14.6	-9.2	-109.9	-113.5
35	0.026	-0.340	685.97		2.133	0.662	-0.002		0.97	3.13		4149.4	14.6	-8.5	-187.4	-249.0
36	0.074	-0.134	685.62		2.057	0.587	0.028		0.86	3.01		4629.2	14.0	-9.2	-236.2	-341.2
37	0.058	-0.245	685.89		2.210	0.589	0.013		0.86	3.23		786.2	13.4	-9.8	-277.7	-422.4
38	0.105	-0.165	685.26		2.116	0.625	0.020		0.92	3.10		-210.0	12.8	-10.4	-276.5	-436.4
39	0.026	-0.165	684.97		2.174	0.490	0.021		0.72	3.18		384.5	13.4	-9.8	-253.3	-412.6
40	0.026	-0.245	685.71		2.182	0.570	0.013		0.83	3.19		1085.3	14.0	-10.4	-195.3	-330.2
41	0.042	-0.118	685.26		2.096	0.539	0.017		0.79	3.06		1746.9	13.4	-9.8	-118.4	-206.3
42	0.074	-0.213	685.53		2.289	0.540	0.017		0.79	3.35		2286.5	14.0	-11.0	-35.4	-73.2
43	0.136	-0.181	685.08		2.223	0.533	0.014		0.78	3.25		2740.0	13.4	-11.6	56.2	80.6
44	0.026	-0.197	685.07		2.339	0.497	0.007		0.73	3.42		3124.0	13.4	-11.0	155.6	249.0
45	0.089	-0.229	684.80		2.224	0.533	0.007		0.78	3.26		3447.5	14.0	-10.4	234.4	386.4
46	0.043	-0.166	684.93		2.300	0.485	0.040		0.71	3.37		3716.0	13.4	-10.4	283.8	478.5
47	0.185	-0.229	685.38		2.444	0.517	0.064		0.76	3.58		3938.8	14.0	-9.8	325.3	557.9
48	0.200	-0.213	685.06		2.397	0.547	0.054		0.81	3.51		4090.2	14.0	-9.8	324.1	571.3
49	0.121	-0.197	685.06		2.493	0.486	0.019		0.71	3.65		4575.5	13.4	-10.4	302.8	548.1
50	0.026	-0.261	684.64		2.360	0.521	-0.007		0.76	3.46		786.8	13.4	-10.4	244.8	466.3
51	-0.084	-0.245	684.85		2.436	0.485	-0.009		0.70	3.57		-192.9	14.0	-9.8	166.0	339.4
52	-0.021	-0.181	685.24		2.484	0.565	-0.009		0.82	3.63		152.6	13.4	-9.8	81.8	205.1
53	0.089	-0.149	684.57		2.458	0.559	0.010		0.82	3.60		830.1	13.4	-9.8	-12.2	51.3
54	0.011	-0.197	684.98		2.630	0.511	-0.000		0.75	3.85		1544.3	12.8	-10.4	-111.7	-115.4
55	0.104	-0.229	684.31		2.565	0.516	-0.012		0.76	3.76		2119.9	14.0	-9.8	-188.6	-250.9
56	-0.021	-0.150	684.56		2.496	0.486	-0.006		0.71	3.65		2603.3	14.0	-9.2	-236.8	-343.6
57	-0.053	-0.087	684.84		2.553	0.499	-0.026		0.73	3.73		3007.4	13.4	-10.4	-277.7	-423.6
58	0.041	-0.086	684.46		2.467	0.517	-0.023		0.76	3.61		3345.5	14.0	-10.4	-276.5	-437.0
59	0.041	-0.150	684.60		2.544	0.542	-0.023		0.79	3.72		3626.9	14.0	-11.6	-253.3	-412.6
60	0.166	-0.245	683.75		2.548	0.541	-0.012		0.80	3.74		3869.9	14.0	-9.8	-194.7	-329.6
61	0.073	-0.260	684.24		2.584	0.481	0.017		0.71	3.79		4073.1	14.0	-9.8	-117.2	-205.7
62	0.056	-0.197	684.42		2.613	0.511	-0.030		0.75	3.83		4203.1	13.4	-9.8	-33.6	-71.4
63	0.119	-0.165	683.99		2.576	0.498	-0.010		0.73	3.77		4676.2	14.6	-9.8	58.6	81.8
64	0.057	-0.182	684.55		2.748	0.525	-0.010		0.77	4.02		792.3	12.8	-10.4	156.3	249.0
65	0.104	-0.229	683.85		2.674	0.548	0.008		0.81	3.92		-200.8	12.2	-9.8	234.4	385.8
66	0.073	-0.292	684.24		2.701	0.504	0.008		0.74	3.96		618.9	13.4	-9.2	283.8	478.5
67	0.009	-0.292	684.52		2.739	0.530	-0.015		0.77	4.01		1332.5	14.0	-9.2	327.2	558.5
68	0.089	-0.229	684.09		2.740	0.480	0.015		0.71	4.02		1942.3	14.0	-9.8	325.9	571.9
69	0.104	-0.229	684.61		2.825	0.488	-0.003		0.72	4.14		2451.3	14.0	-11.0	302.1	546.3
70	0.183	-0.197	683.73		2.760	0.444	0.027		0.66	4.05		2878.6	13.4	-10.4	246.0	464.5
71	0.042	-0.134	683.76		2.847	0.414	0.020		0.61	4.17		3241.2	14.0	-9.8	168.5	339.4
72	0.072	-0.181	683.84		2.808	0.451	-0.003		0.66	4.12		3544.5	14.6	-9.8	83.6	204.5
73	0.058	-0.102	683.66		2.760	0.407	0.032		0.60	4.04		3796.0	14.0	-9.2	-9.8	51.9
74	-0.005	-0.165	684.15		2.855	0.445	0.018		0.65	4.18		4005.4	14.0	-10.4	-111.1	-116.0
75	0.104	-0.181	683.55		2.829	0.463	0.025		0.68	4.15		4146.4	13.4	-10.4	-186.8	-250.3
76	0.026	-0.229	683.51		2.877	0.408	0.007		0.60	4.22		4631.6	14.0	-11.0	-235.6	-341.8
77	0.135	-0.245	683.73		2.838	0.445	-0.000		0.66	4.16		787.4	14.0	-9.8	-277.1	-422.4
78	0.074	-0.055	683.72		2.895	0.384	0.017		0.56	4.24		-209.4	13.4	-9.2	-275.9	-435.8
79	0.152	-0.134	684.14		2.971	0.422	0.033		0.62	4.35		398.0	13.4	-9.8	-253.9	-413.2
80	0.200	-0.149	683.68		2.963	0.427	0.054		0.63	4.34		1096.3	12.2	-10.4	-194.7	-330.8
81	0.137	-0.245	683.78		3.128	0.410	0.049		0.61	4.59		1759.1	14.0	-9.8	-117.2	-206.3
82	0.120	-0.292	683.79		2.973	0.470	0.010		0.69	4.36		2299.9	14.0	-9.8	-34.2	-73.2
83	-0.052	-0.134	684.07		3.029	0.409	0.005		0.60	4.43		2752.9	14.0	-10.4	58.0	81.2
84	0.056	-0.150	684.07		3.030	0.458	-0.022		0.67	4.44		3131.9	14.6	-10.4	156.9	248.4
85	0.089	-0.102	683.79		3.012	0.446	0.016		0.66	4.41		3448.7	13.4	-11.6	233.8	384.5
86	0.104	-0.182	683.99		3.186	0.459	0.003		0.68	4.67		3717.9	14.0	-9.8	284.4	477.9
