

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.516	-1.659	597.49		-26.7	-3.9	-0.1		-6.38	-44.55		3707.5	12.8	-9.8	0.0	0.0
2	1.202	-1.691	596.50		-26.7	-3.8	-0.1		-6.28	-44.62		3934.6	11.6	-9.8	0.0	0.0
3	1.045	-1.628	598.05		-26.7	-3.7	-0.2		-6.19	-44.64		4090.8	10.4	-11.0	0.0	0.0
4	1.202	-1.565	597.49		-26.7	-3.9	-0.2		-6.44	-44.56		4579.1	11.6	-11.6	0.0	0.0
5	0.920	-1.691	597.49		-26.7	-3.6	-0.2		-6.04	-44.55		810.0	12.2	-11.6	0.0	0.0
6	1.014	-1.691	597.91		-26.6	-3.8	-0.2		-6.23	-44.32		-180.7	12.2	-9.8	0.0	0.0
7	1.202	-1.722	597.14		-26.8	-3.8	-0.1		-6.38	-44.87		76.9	11.6	-9.8	0.0	0.0
8	1.077	-1.722	596.93		-26.9	-3.8	-0.1		-6.28	-44.91		750.2	12.2	-10.4	0.0	0.0
9	1.014	-1.565	597.84		-26.5	-3.9	-0.1		-6.46	-44.24		1486.9	12.2	-10.4	0.0	0.0
10	1.265	-1.565	596.78		-26.7	-3.8	-0.1		-6.27	-44.67		2070.4	12.2	-9.8	0.0	0.0
11	1.077	-1.691	597.63		-26.7	-3.8	-0.1		-6.23	-44.54		2563.6	11.0	-11.0	0.0	0.0
12	0.889	-1.471	598.05		-26.6	-3.8	-0.2		-6.24	-44.32		2979.9	10.4	-11.6	0.0	0.0
13	0.982	-1.471	597.35		-26.8	-3.9	-0.2		-6.41	-44.77		3327.2	11.6	-10.4	0.0	0.0
14	0.888	-1.722	598.76		-26.5	-3.7	-0.2		-6.11	-44.19		3619.6	12.2	-10.4	0.0	0.0
15	1.076	-1.848	597.91		-26.6	-3.9	-0.2		-6.40	-44.44		3863.8	12.2	-9.2	0.0	0.0
16	1.045	-1.754	596.50		-27.1	-3.8	-0.1		-6.29	-45.27		4069.5	12.2	-9.8	0.0	0.0
17	0.920	-1.597	597.84		-26.6	-3.8	-0.1		-6.39	-44.43		4206.2	12.2	-11.0	0.0	0.0
18	1.359	-1.659	597.49		-26.6	-3.9	-0.1		-6.47	-44.42		4682.9	12.8	-9.8	0.0	0.0
19	1.077	-1.691	597.06		-26.7	-3.7	-0.1		-6.16	-44.64		794.7	11.0	-9.8	0.0	0.0
20	0.826	-1.628	598.33		-26.6	-3.8	-0.1		-6.24	-44.36		-207.5	10.4	-11.0	0.0	0.0
21	0.951	-1.565	597.77		-26.7	-3.7	-0.2		-6.20	-44.60		551.8	11.0	-11.6	0.0	0.0
22	0.920	-1.722	598.33		-26.6	-3.5	-0.2		-5.86	-44.29		1267.2	11.6	-9.2	0.0	0.0
23	1.045	-1.754	598.33		-26.5	-3.7	-0.1		-6.06	-44.22		1895.9	12.2	-9.8	0.0	0.0
24	1.014	-1.754	597.49		-26.9	-3.7	-0.1		-6.20	-44.87		2419.6	12.2	-10.4	0.0	0.0
25	0.889	-1.754	597.49		-26.8	-3.8	-0.1		-6.33	-44.80		2857.8	11.6	-9.8	0.0	0.0
26	0.952	-1.597	598.54		-26.3	-3.8	-0.1		-6.38	-43.92		3224.7	12.2	-11.0	0.0	0.0
27	1.202	-1.722	596.99		-26.7	-3.7	-0.1		-6.21	-44.68		3530.5	12.2	-11.0	0.0	0.0
28	1.045	-1.722	598.26		-26.5	-3.7	-0.1		-6.17	-44.20		3788.1	11.6	-10.4	0.0	0.0
29	0.983	-1.597	598.48		-26.6	-3.7	-0.1		-6.19	-44.35		4006.0	12.2	-10.4	0.0	0.0
30	0.826	-1.628	597.70		-26.7	-3.7	-0.2		-6.10	-44.63		4151.9	12.8	-11.0	0.0	0.0
31	0.763	-1.659	599.25		-26.3	-3.6	-0.2		-5.88	-43.87		4636.5	12.8	-10.4	0.0	0.0
32	1.171	-1.942	597.35		-26.8	-3.8	-0.1		-6.23	-44.74		787.4	12.2	-9.8	0.0	0.0
33	1.077	-1.848	596.99		-26.7	-3.7	-0.1		-6.22	-44.67		-207.5	11.6	-11.0	0.0	0.0
34	0.889	-1.565	597.91		-26.5	-3.7	-0.1		-6.20	-44.26		327.8	11.6	-10.4	0.0	0.0
35	1.265	-1.628	597.84		-26.6	-3.8	-0.1		-6.28	-44.43		1023.6	11.6	-9.8	0.0	0.0
36	1.140	-1.628	597.98		-26.6	-3.6	-0.1		-5.96	-44.35		1703.0	11.0	-11.0	0.0	0.0
