

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.291	-0.530	619.25		-0.9	0.5	0.0		0.83	-1.41		1287.9	1239.7	1161.6	0.0	0.0
2	1.133	-0.687	619.75		-1.1	0.4	-0.1		0.72	-1.68		1289.8	1240.9	1162.8	0.0	0.0
3	0.850	-0.938	619.96		-0.7	0.3	-0.2		0.61	-1.14		1290.4	1242.8	1164.6	0.0	0.0
4	0.976	-0.876	620.80		-0.4	0.4	-0.1		0.77	-0.58		1291.0	1243.4	1165.8	0.0	0.0
5	1.289	-0.781	620.66		-0.3	0.4	-0.1		0.67	-0.39		1292.8	1248.2	1173.2	0.0	0.0
6	1.383	-0.844	620.80		-0.7	0.4	-0.1		0.67	-1.02		1295.2	1248.2	1172.6	0.0	0.0
7	1.290	-0.499	621.37		-1.1	0.4	-0.0		0.67	-1.79		1291.0	1244.0	1168.3	0.0	0.0
8	1.227	-0.122	620.95		-1.1	0.5	-0.0		0.90	-1.74		1287.9	1241.5	1166.5	0.0	0.0
9	1.008	-0.436	620.03		-1.1	0.5	0.0		0.91	-1.70		1287.3	1243.4	1166.5	0.0	0.0
10	0.695	-0.687	619.54		-1.2	0.4	0.0		0.76	-1.90		1277.5	1238.5	1165.2	0.0	0.0
11	0.757	-0.593	619.04		-1.0	0.5	-0.0		0.86	-1.56		1280.0	1236.6	1166.5	0.0	0.0
12	0.757	-0.687	618.62		-0.9	0.4	-0.1		0.74	-1.37		1280.0	1236.6	1162.8	0.0	0.0
13	0.882	-0.781	619.67		-0.4	0.6	-0.1		0.97	-0.64		1272.7	1230.5	1155.5	0.0	0.0
14	1.163	-0.939	620.09		-0.2	0.6	-0.1		1.02	-0.20		1270.2	1224.4	1150.6	0.0	0.0
15	1.476	-1.127	620.66		-0.2	0.6	-0.1		1.08	-0.25		1272.1	1223.8	1149.4	0.0	0.0
16	1.508	-0.939	620.66		-0.6	0.6	-0.2		1.12	-0.89		1273.3	1224.4	1149.4	0.0	0.0
17	1.069	-0.310	621.15		-0.6	0.7	-0.2		1.19	-1.01		1280.6	1230.5	1154.2	0.0	0.0
18	0.913	-0.122	619.89		-0.8	0.8	-0.1		1.27	-1.34		1288.5	1239.1	1159.7	0.0	0.0
19	1.039	-0.279	620.03		-1.2	0.7	-0.1		1.23	-1.89		1285.5	1238.5	1159.7	0.0	0.0
20	0.882	-0.342	620.10		-1.0	0.6	-0.1		1.05	-1.54		1284.3	1234.8	1157.3	0.0	0.0
21	0.725	-0.404	619.25		-1.0	0.6	-0.2		1.08	-1.67		1284.3	1237.3	1160.3	0.0	0.0
22	0.756	-0.687	619.11		-0.8	0.6	-0.2		1.08	-1.28		1289.1	1242.1	1162.2	0.0	0.0
23	1.008	-0.907	618.90		-0.8	0.7	-0.1		1.12	-1.23		1291.0	1243.4	1167.1	0.0	0.0
24	1.604	-0.844	619.17		-0.4	0.6	-0.0		1.11	-0.55		1294.6	1248.9	1171.9	0.0	0.0
25	1.854	-0.813	619.32		-0.5	0.6	-0.0		1.12	-0.74		1290.4	1245.2	1170.1	0.0	0.0
