

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.139	-0.536	884.28		-5.9	-14.2	-0.2		-16.03	-6.64		4143.9	12.8	-9.8	0.0	0.0
2	2.014	-0.411	885.47		-5.5	-14.2	-0.2		-15.97	-6.17		4629.8	13.4	-10.4	0.0	0.0
3	2.171	-0.474	884.42		-5.7	-14.2	-0.2		-16.03	-6.46		788.6	12.8	-9.8	0.0	0.0
4	2.359	-0.411	885.69		-5.3	-14.1	-0.1		-15.88	-5.97		-207.5	12.2	-9.8	0.0	0.0
5	2.140	-0.411	884.13		-5.7	-14.3	-0.1		-16.11	-6.38		305.2	13.4	-9.2	0.0	0.0
6	2.265	-0.411	884.27		-5.4	-14.4	-0.1		-16.16	-6.11		1003.5	13.4	-8.5	0.0	0.0
7	2.171	-0.097	883.71		-5.7	-14.4	-0.1		-16.21	-6.44		1684.7	12.8	-9.8	0.0	0.0
8	2.202	-0.128	884.84		-5.3	-14.3	-0.1		-16.07	-6.03		2239.5	12.8	-9.2	0.0	0.0
9	2.265	-0.128	883.28		-5.5	-14.4	-0.1		-16.18	-6.22		2705.9	13.4	-9.2	0.0	0.0
10	2.485	-0.002	884.55		-5.3	-14.3	-0.1		-16.07	-6.00		3097.1	12.8	-9.8	0.0	0.0
11	2.171	-0.065	883.57		-5.5	-14.3	-0.1		-16.12	-6.22		3427.3	13.4	-9.8	0.0	0.0
12	2.233	-0.034	883.64		-5.3	-14.4	-0.1		-16.16	-6.02		3701.4	12.8	-8.5	0.0	0.0
13	2.077	0.123	883.14		-5.6	-14.2	-0.2		-16.05	-6.36		3931.5	12.8	-11.0	0.0	0.0
14	2.233	0.186	883.28		-5.5	-14.3	-0.2		-16.15	-6.19		4092.7	13.4	-9.8	0.0	0.0
15	2.516	0.092	883.21		-5.4	-14.2	-0.1		-16.02	-6.07		4560.2	13.4	-9.8	0.0	0.0
16	2.359	0.092	883.64		-5.2	-14.4	-0.1		-16.16	-5.94		993.1	12.8	-9.2	0.0	0.0
17	2.453	0.061	882.51		-5.6	-14.4	-0.1		-16.20	-6.34		-136.7	13.4	-9.8	0.0	0.0
18	2.641	0.186	882.29		-5.4	-14.5	-0.1		-16.32	-6.10		60.4	12.2	-9.2	0.0	0.0
19	2.453	0.312	882.37		-5.5	-14.5	-0.1		-16.32	-6.22		742.8	12.2	-9.2	0.0	0.0
20	2.485	0.249	881.94		-5.4	-14.5	-0.1		-16.41	-6.13		1485.1	13.4	-9.2	0.0	0.0
21	2.673	0.406	882.72		-5.3	-14.4	-0.1		-16.23	-6.07		2066.2	12.2	-10.4	0.0	0.0
22	2.704	0.280	882.08		-5.4	-14.4	-0.1		-16.17	-6.09		2561.8	12.8	-9.2	0.0	0.0
23	2.484	0.249	881.87		-5.3	-14.4	-0.1		-16.25	-6.02		2978.7	14.0	-9.2	0.0	0.0
24	2.422	0.375	881.87		-5.4	-14.4	-0.2		-16.23	-6.16		3324.2	12.8	-11.6	0.0	0.0
25	2.421	0.500	881.66		-5.4	-14.4	-0.2		-16.19	-6.10		3615.9	13.4	-9.8	0.0	0.0
26	2.515	0.406	880.81		-5.4	-14.4	-0.2		-16.29	-6.14		3860.1	13.4	-9.8	0.0	0.0
27	2.547	0.438	882.36		-5.0	-14.3	-0.1		-16.06	-5.69		4062.7	12.8	-10.4	0.0	0.0
28	2.453	0.406	880.74		-5.5	-14.4	-0.1		-16.28	-6.25		4201.3	12.8	-9.2	0.0	0.0
29	2.579	0.155	881.44		-5.1	-14.4	-0.1		-16.20	-5.84		4679.2	13.4	-9.8	0.0	0.0
30	2.453	0.438	880.25		-5.4	-14.4	-0.1		-16.30	-6.19		794.7	12.8	-10.4	0.0	0.0
31	2.485	0.438	881.38		-5.2	-14.4	-0.1		-16.28	-5.92		-206.9	12.8	-9.8	0.0	0.0
32	2.548	0.406	880.39		-5.3	-14.5	-0.1		-16.40	-6.06		542.0	12.8	-9.8	0.0	0.0
33	2.830	0.469	881.44		-5.1	-14.4	-0.1		-16.28	-5.77		1255.6	12.8	-10.4	0.0	0.0
34	2.642	0.375	880.53		-5.4	-14.4	-0.1		-16.20	-6.10		1887.9	13.4	-9.8	0.0	0.0
35	2.578	0.343	881.23		-5.0	-14.5	-0.1		-16.36	-5.70		2409.8	12.8	-9.2	0.0	0.0
36	2.516	0.500	880.32		-5.4	-14.3	-0.1		-16.20	-6.13		2848.1	12.2	-9.8	0.0	0.0
37	2.547	0.375	881.30		-5.2	-14.5	-0.2		-16.32	-5.94		3217.4	12.8	-9.2	0.0	0.0
38	2.672	0.218	880.32		-5.2	-14.4	-0.1		-16.25	-5.94		3525.6	12.8	-9.8	0.0	0.0
39	2.672	0.312	881.44		-5.0	-14.4	-0.1		-16.25	-5.72		3783.8	13.4	-9.8	0.0	0.0
40	2.641	0.218	880.03		-5.4	-14.5	-0.1		-16.37	-6.12		4002.3	14.0	-9.8	0.0	0.0
41	2.923	0.280	880.25		-5.2	-14.6	-0.1		-16.51	-5.92		4147.0	12.8	-9.2	0.0	0.0
