

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.396	0.188	294.57		-6.5	-0.8	0.0		-2.51	-22.00		2936.0	12.8	-9.2	0.0	0.0
2	0.239	0.125	294.15		-6.6	-0.7	-0.0		-2.36	-22.28		3286.3	12.8	-8.5	0.0	0.0
3	0.239	-0.094	295.41		-6.0	-0.8	-0.0		-2.68	-20.46		3578.7	12.8	-9.2	0.0	0.0
4	0.239	0.031	295.13		-6.2	-0.7	-0.0		-2.44	-21.15		3824.7	12.2	-10.4	0.0	0.0
5	0.333	0.157	293.58		-6.5	-0.8	-0.0		-2.69	-22.07		4034.7	12.2	-8.5	0.0	0.0
6	0.647	0.063	294.85		-6.2	-0.7	0.0		-2.31	-20.91		4172.6	12.8	-7.9	0.0	0.0
7	0.521	0.094	295.06		-6.1	-0.6	0.0		-2.11	-20.83		4649.3	12.2	-8.5	0.0	0.0
8	-0.012	0.063	294.50		-6.4	-0.7	-0.1		-2.43	-21.66		790.5	12.8	-9.8	0.0	0.0
9	0.207	0.031	294.99		-6.1	-0.7	-0.1		-2.19	-20.63		-210.0	11.6	-9.8	0.0	0.0
10	0.364	0.125	294.21		-6.3	-0.7	-0.0		-2.22	-21.42		482.2	12.2	-9.2	0.0	0.0
11	0.019	0.283	294.28		-6.4	-0.6	-0.1		-2.13	-21.63		1190.9	12.2	-9.2	0.0	0.0
12	0.270	0.125	295.20		-6.1	-0.7	-0.1		-2.22	-20.69		1831.2	12.2	-9.2	0.0	0.0
13	0.301	-0.000	294.92		-6.2	-0.6	-0.0		-1.97	-21.09		2356.7	12.2	-9.2	0.0	0.0
14	0.239	0.063	294.71		-6.2	-0.6	-0.1		-1.94	-21.05		2800.5	10.4	-9.8	0.0	0.0
15	0.458	0.125	294.50		-6.1	-0.7	-0.0		-2.21	-20.61		3177.1	11.6	-9.8	0.0	0.0
16	0.427	0.220	294.28		-6.3	-0.7	-0.0		-2.34	-21.49		3489.6	12.8	-9.2	0.0	0.0
17	0.302	-0.094	293.93		-6.5	-0.7	0.0		-2.48	-22.08		3750.2	12.8	-8.5	0.0	0.0
18	0.364	-0.094	294.49		-6.2	-0.7	-0.0		-2.47	-20.98		3967.5	12.8	-8.5	0.0	0.0
19	0.396	0.188	294.36		-6.3	-0.7	-0.0		-2.30	-21.55		4113.4	11.6	-9.2	0.0	0.0
20	0.239	0.157	292.94		-6.6	-0.7	-0.0		-2.50	-22.44		4602.3	13.4	-8.5	0.0	0.0
21	0.364	0.063	294.92		-6.1	-0.8	-0.0		-2.55	-20.84		783.1	12.8	-9.2	0.0	0.0
22	0.333	0.157	294.78		-6.2	-0.7	-0.0		-2.39	-21.12		-203.3	12.2	-9.2	0.0	0.0
23	0.239	0.188	294.57		-6.4	-0.7	-0.0		-2.36	-21.60		253.9	12.2	-9.8	0.0	0.0
24	0.553	0.063	294.78		-6.0	-0.7	0.0		-2.28	-20.45		941.2	11.0	-9.8	0.0	0.0
25	0.427	0.125	293.79		-6.3	-0.7	0.0		-2.30	-21.32		1638.3	11.6	-9.2	0.0	0.0
26	0.145	0.251	294.64		-6.2	-0.7	-0.1		-2.32	-21.14		2197.4	12.2	-8.5	0.0	0.0
27	0.364	0.063	295.27		-6.2	-0.7	-0.1		-2.17	-21.01		2665.6	12.2	-8.5	0.0	0.0
28	0.208	0.126	294.85		-6.4	-0.6	-0.0		-1.94	-21.71		3058.7	12.2	-9.8	0.0	0.0
29	-0.044	0.314	294.21		-6.3	-0.6	-0.1		-2.18	-21.44		3387.7	11.6	-9.2	0.0	0.0
30	0.301	0.094	294.71		-6.2	-0.7	-0.1		-2.35	-20.92		3670.9	12.2	-8.5	0.0	0.0
31	0.552	0.125	294.78		-6.3	-0.6	-0.0		-2.03	-21.38		3903.4	12.8	-9.2	0.0	0.0
32	0.270	0.125	294.71		-6.2	-0.6	-0.1		-1.93	-21.19		4092.7	12.8	-8.5	0.0	0.0
33	0.270	-0.000	295.34		-5.9	-0.7	-0.1		-2.22	-20.01		4253.2	12.2	-9.8	0.0	0.0
34	0.302	0.157	294.07		-6.3	-0.6	-0.0		-2.14	-21.43		4306.9	11.0	-9.2	0.0	0.0
35	0.270	0.063	293.16		-6.6	-0.7	-0.0		-2.45	-22.62		698.3	12.2	-9.2	0.0	0.0
36	0.427	0.031	294.99		-6.1	-0.8	-0.0		-2.50	-20.63		-155.0	12.8	-8.5	0.0	0.0
37	0.302	0.188	294.71		-6.3	-0.7	0.0		-2.27	-21.33		714.8	12.8	-7.9	0.0	0.0
38	0.051	0.188	294.00		-6.6	-0.8	-0.0		-2.55	-22.30		1429.5	12.2	-9.2	0.0	0.0
39	0.239	0.094	294.56		-6.0	-0.8	-0.0		-2.52	-20.27		2019.8	11.6	-9.2	0.0	0.0
40	0.333	0.094	294.71		-6.3	-0.7	-0.0		-2.43	-21.45		2523.3	11.6	-9.2	0.0	0.0
41	0.333	0.220	294.64		-6.4	-0.7	-0.0		-2.30	-21.67		2940.2	12.2	-9.2	0.0	0.0
42	0.616	0.031	294.92		-6.1	-0.7	0.0		-2.36	-20.70		3288.8	12.8	-8.5	0.0	0.0
43	0.271	0.063	294.85		-6.2	-0.6	0.0		-1.93	-21.17		3580.5	12.2	-9.8	0.0	0.0
44	0.020	0.188	294.14		-6.2	-0.7	-0.0		-2.38	-21.24		3828.4	12.2	-9.2	0.0	0.0
45	0.333	0.188	295.06		-6.2	-0.6	-0.0		-2.05	-21.10		4038.9	12.8	-8.5	0.0	0.0
46	0.302	0.188	295.20		-6.4	-0.5	-0.0		-1.80	-21.75		4175.1	12.2	-9.2	0.0	0.0
47	0.082	0.126	294.21		-6.4	-0.6	-0.1		-2.17	-21.68		4649.9	13.4	-9.2	0.0	0.0
48	0.207	0.188	294.92		-6.1	-0.6	-0.1		-2.15	-20.72		791.1	11.6	-10.4	0.0	0.0
49	0.364	0.031	294.42		-6.3	-0.5	-0.1		-1.76	-21.33		-208.8	12.2	-9.8	0.0	0.0
50	0.239	0.094	294.36		-6.4	-0.5	-0.1		-1.81	-21.67		492.0	12.2	-8.5	0.0	0.0
51	0.176	0.126	295.55		-6.0	-0.6	-0.0		-1.94	-20.21		1199.4	11.6	-9.2	0.0	0.0
52	0.177	-0.063	294.71		-6.3	-0.7	-0.0		-2.20	-21.43		1837.3	12.2	-8.5	0.0	0.0
53	0.114	-0.126	294.14		-6.4	-0.7	-0.0		-2.37	-21.73		2362.2	11.6	-10.4	0.0	0.0
54	0.271	-0.000	294.35		-6.1	-0.7	-0.0		-2.40	-20.61		2807.8	12.2	-9.8	0.0	0.0
55	0.271	0.283	294.43		-6.4	-0.7	0.0		-2.27	-21.75		3181.3	12.8	-8.5	0.0	0.0
56	0.051	0.188	294.22		-6.5	-0.8	-0.0		-2.59	-22.09		3492.0	12.8	-8.5	0.0	0.0
57	0.302	0.031	295.34		-6.0	-0.7	-0.0		-2.47	-20.41		3751.4	12.8	-9.2	0.0	0.0
58	0.239	0.157	295.48		-6.2	-0.7	0.0		-2.31	-20.94		3967.5	12.2	-9.8	0.0	0.0
59	0.208	0.188	293.79		-6.4	-0.8	0.0		-2.58	-21.86		4120.7	12.8	-8.5	0.0	0.0
60	0.678	0.125	294.78		-6.1	-0.6	0.1		-2.10	-20.72		4605.4	13.4	-8.5	0.0	0.0
61	0.365	0.094	295.27		-6.1	-0.6	0.0		-1.92	-20.75		783.1	12.8	-9.2	0.0	0.0
62	-0.106	0.063	294.28		-6.4	-0.7	-0.1		-2.40	-21.74		-203.3	12.2	-8.5	0.0	0.0
63	0.176	0.063	295.27		-6.2	-0.6	-0.0		-2.11	-20.88		261.2	11.6	-9.8	0.0	0.0
64	0.271	0.125	294.57		-6.4	-0.6	-0.0		-1.94	-21.86		955.3	12.2	-9.2	0.0	0.0
65	0.176	0.283	294.14		-6.5	-0.6	-0.1		-2.12	-22.04		1647.4	12.8	-8.5	0.0	0.0
66	0.207	0.251	295.34		-6.2	-0.7	-0.1		-2.23	-21.09		2203.5	12.2	-9.2	0.0	0.0
67	0.114	0.125	295.34		-6.4	-0.6	-0.0		-1.99	-21.60		2670.5	12.2	-10.4	0.0	0.0
68	0.176	0.157	295.34		-6.2	-0.6	-0.1		-1.90	-21.08		3062.3	11.6	-9.8	0.0	0.0
69	0.301	0.188	295.55		-6.0	-0.6	-0.0		-2.01	-20.35		3397.4	12.8	-9.2	0.0	0.0
70	0.333	0.157	295.41		-6.4	-0.6	-0.0		-1.92	-21.54		3675.2	12.8	-8.5	0.0	0.0
71	0.270	-0.032	294.64		-6.5	-0.7	-0.0		-2.31	-22.03		3904.7	12.2	-7.9	0.0	0.0
72	0.208	-0.032	295.84		-6.1	-0.7	-0.0		-2.35	-20.57		4092.7	12.8	-8.5	0.0	0.0
73	0.302	0.220	295.20		-6.3	-0.6	0.0		-2.14	-21.36		4266.6	11.6	-9.8	0.0	0.0
74	0.208	0.283	294.22		-6.5	-0.8	0.0		-2.74	-21.97		4161.6	12.8	-9.8	0.0	0.0
75	0.239	0.188	295.98		-6.1	-0.8	0.0		-2.51	-20.71		662.3	12.2	-9.8	0.0	0.0
76	0.396	0.157	295.98		-6.2	-0.7	0.0		-2.33	-20.97		-141.6	12.2	-9.2	0.0	0.0
77	0.176	0.251	295.56		-6.3	-0.8	-0.0		-2.69	-21.41		721.5	12.8	-9.8	0.0	0.0
78	0.553	0.251	295.69		-6.1	-0.7	0.1		-2.31	-20.74		1438.1	12.2	-8.5	0.0	0.0
79	0.584	0.220	294.64		-6.4	-0.6	0.0		-2.11	-21.67		2031.4	12.2	-7.9	0.0	0.0
80	0.113	0.188	295.27		-6.3	-0.7	-0.0		-2.45	-21.29		2529.5	12.2	-7.9	0.0	0.0
81	0.176	0.125	295.91		-6.2	-0.7	-0.0		-2.31	-20.91		2945.1	12.2	-9.2	0.0	0.0
82	0.239	0.094	295.70		-6.4	-0.6	0.0		-2.02	-21.64		3292.4	12.2	-9.8	0.0	0.0
83	0.082	0.283	295.20		-6.3	-0.6	-0.1		-2.16	-21.50		3583.6	12.2	-9.8	0.0	0.0
84	0.238	0.377	295.41		-6.2	-0.7	-0.1		-2.27	-21.04		3834.5	12.8	-8.5	0.0	0.0
85	0.333	0.220	295.84		-6.4	-0.6	-0.1		-2.01	-21.51		4041.4	12.8	-8.5	0.0	0.0
86	0.238	-0.032	295.77		-6.3	-0.6	-0.1		-2.06	-21.43		4176.3	12.2	-8.5	0.0	0.0
87	0.270	0.094	296.54		-6.0	-0.6	-0.0		-2.09	-20.27		4650.6	12.8	-9.8	0.0	0.0
88	0.396	0.220	295.20		-6.3	-0.6	-0.0		-2.13	-21.36		789.2	11.6	-8.5	0.0	0.0
89	0.302	0.031	294.85		-6.6	-0.8	-0.0		-2.52	-22.22		-209.4	12.2	-9.2	0.0	0.0
90	0.458	0.063	296.12		-6.0	-0.8	0.0		-2.57	-20.43		500.5	11.6	-9.2	0.0	0.0
91	0.396	0.188	295.98		-6.4	-0.7	0.0		-2.41	-21.63		1209.2	12.2	-8.5	0.0	0.0
92	0.176	0.157	294.71		-6.5	-0.8	0.0		-2.78	-21.98		1842.8	11.6	-9.2	0.0	0.0
93	0.427	0.220	295.20		-6.1	-0.8	0.0		-2.79	-20.84		2372.0	12.2	-9.8	0.0	0.0
94	0.490	0.188	295.56		-6.4	-0.6	0.0		-2.07	-21.79		2815.7	12.2	-9.8	0.0	0.0
95	0.270	0.188	295.49		-6.4	-0.8	-0.0		-2.81	-21.60		3186.2	12.8	-9.2	0.0	0.0
96	0.458	0.094	296.33		-6.2	-0.8	0.0		-2.70	-21.01		3495.1	12.8	-9.8	0.0	0.0
97	0.553	0.094	295.70		-6.4	-0.7	0.1		-2.15	-21.51		3752.1	12.2	-11.0	0.0	0.0
98	0.364	0.157	294.64		-6.3	-0.7	-0.0		-2.47	-21.40		3974.9	12.8	-10.4	0.0	0.0
99	0.270	0.125	296.40		-6.1	-0.7	-0.0		-2.26	-20.55		4123.8	12.8	-9.2	0.0	0.0
100	0.458	0.094	295.70		-6.6	-0.7	-0.0		-2.16	-22.17		4605.4	12.2	-8.5	0.0	0.0
101	0.176	0.126	295.84		-6.4	-0.7	-0.1		-2.36	-21.77		783.1	12.2	-8.5	0.0	0.0
102	0.144	0.220	295.98		-6.2	-0.7	-0.1		-2.44	-20.85		-205.1	11.0	-10.4	0.0	0.0
103	0.395	0.314	295.34		-6.3	-0.7	-0.1		-2.29	-21.23		276.5	12.8	-8.5	0.0	0.0
104	0.238	0.157	295.56		-6.4	-0.8	-0.1		-2.52	-21.66		969.3	12.2	-9.2	0.0	0.0
105	0.458	0.031	297.11		-5.9	-0.7	-0.0		-2.23	-19.97		1656.0	12.2	-10.4	0.0	0.0
106	0.395	0.125	296.33		-6.2	-0.6	-0.0		-2.04	-20.88		2209.0	12.2	-9.8	0.0	0.0
107	0.176	0.157	295.28		-6.4	-0.8	-0.0		-2.69	-21.81		2675.9	11.6	-10.4	0.0	0.0
108	0.552	0.031	295.13		-6.2	-0.9	0.0		-2.99	-21.15		3071.5	12.2	-9.8	0.0	0.0
109	0.552	0.125	295.91		-6.3	-0.7	-0.0		-2.36	-21.30		3402.3	12.8	-9.2	0.0	0.0
110	0.364	0.188	294.78		-6.6	-0.9	-0.0		-2.89	-22.44		3677.0	12.2	-8.5	0.0	0.0
111	0.458	0.094	295.84		-6.2	-0.9	0.0		-2.99	-21.11		3905.9	12.8	-8.5	0.0	0.0
112	0.490	0.188	295.91		-6.2	-0.8	0.0		-2.53	-21.05		4090.8	11.6	-9.8	0.0	0.0
113	0.270	0.157	294.99		-6.4	-0.9	-0.0		-3.02	-21.70		4289.8	12.8	-9.8	0.0	0.0
114	0.489	0.220	296.26		-6.1	-0.9	0.0		-2.98	-20.57		3966.9	12.2	-9.8	0.0	0.0
115	0.678	0.282	295.63		-6.4	-0.7	0.1		-2.43	-21.60		612.8	12.2	-8.5	0.0	0.0
116	0.490	0.157	295.42		-6.4	-0.8	0.0		-2.58	-21.80		-125.1	12.8	-9.2	0.0	0.0
117	0.521	0.094	296.47		-6.0	-0.8	-0.0		-2.60	-20.34		730.0	11.6	-9.8	0.0	0.0
118	0.458	0.188	295.42		-6.3	-0.8	0.0		-2.66	-21.41		1452.7	12.8	-9.2	0.0	0.0
119	0.427	0.251	295.35		-6.5	-0.7	-0.0		-2.46	-22.01		2041.8	13.4	-8.5	0.0	0.0
120	0.458	0.188	296.26		-6.2	-0.8	-0.1		-2.74	-20.83		2536.8	12.8	-9.8	0.0	0.0
121	0.144	0.251	295.98		-6.3	-0.7	-0.1		-2.28	-21.25		2950.0	12.8	-11.0	0.0	0.0
122	0.270	0.283	294.85		-6.5	-0.8	-0.1		-2.77	-22.12		3297.9	11.6	-9.2	0.0	0.0
123	0.677	0.188	295.63		-6.2	-0.8	-0.0		-2.60	-21.07		3594.6	12.2	-8.5	0.0	0.0
124	0.708	0.220	295.91		-6.1	-0.7	-0.0		-2.26	-20.79		3838.1	12.8	-9.2	0.0	0.0
125	0.458	0.188	294.85		-6.4	-0.8	-0.1		-2.67	-21.58		4043.2	12.8	-8.5	0.0	0.0
126	0.427	0.094	295.77		-6.1	-0.8	-0.0		-2.70	-20.79		4175.7	11.6	-9.8	0.0	0.0
127	0.677	0.125	294.57		-6.4	-0.8	-0.0		-2.65	-21.60		4651.8	12.2	-9.2	0.0	0.0
128	0.583	0.125	294.22		-6.6	-0.9	-0.0		-3.12	-22.35		791.7	12.2	-8.5	0.0	0.0
129	0.615	0.251	295.34		-6.2	-0.9	-0.0		-3.11	-20.96		-208.8	12.2	-7.9	0.0	0.0
130	0.458	0.220	295.21		-6.5	-0.8	0.0		-2.62	-21.89		513.3	12.8	-8.5	0.0	0.0
131	0.239	0.220	294.64		-6.3	-0.9	-0.0		-3.15	-21.54		1220.8	12.2	-9.8	0.0	0.0
132	0.615	0.251	295.48		-6.0	-0.9	-0.0		-3.10	-20.17		1855.6	11.6	-9.8	0.0	0.0
133	0.709	0.377	295.28		-6.5	-0.9	0.0		-2.89	-21.97		2382.3	12.2	-9.2	0.0	0.0
134	0.710	0.283	294.99		-6.4	-0.9	0.1		-2.81	-21.72		2823.0	12.8	-9.8	0.0	0.0
135	0.709	0.094	295.84		-6.1	-0.9	0.0		-2.80	-20.58		3190.5	12.2	-9.2	0.0	0.0
136	0.364	0.345	295.63		-6.2	-0.8	-0.0		-2.71	-20.95		3498.7	12.2	-10.4	0.0	0.0
137	0.333	0.377	294.50		-6.3	-0.9	-0.1		-3.06	-21.56		3761.2	12.8	-9.8	0.0	0.0
138	0.583	0.314	295.77		-6.2	-0.8	-0.0		-2.52	-20.94		3979.7	12.2	-8.5	0.0	0.0
139	0.521	0.471	295.70		-6.2	-0.8	-0.1		-2.57	-21.16		4126.8	12.8	-7.9	0.0	0.0
140	0.269	0.283	294.57		-6.5	-0.9	-0.1		-2.94	-22.01		4606.6	12.8	-8.5	0.0	0.0
141	0.583	0.188	295.84		-6.2	-0.9	-0.1		-2.90	-20.86		783.1	11.6	-10.4	0.0	0.0
142	0.708	0.314	295.34		-6.1	-0.7	-0.0		-2.18	-20.84		-205.7	11.6	-9.8	0.0	0.0
143	0.552	0.345	294.92		-6.3	-0.8	-0.1		-2.70	-21.53		291.2	12.2	-7.9	0.0	0.0
144	0.583	0.188	295.70		-6.1	-0.9	-0.0		-3.15	-20.74		983.3	12.8	-8.5	0.0	0.0
145	0.552	-0.032	295.28		-6.3	-0.8	-0.0		-2.65	-21.40		1665.8	12.2	-8.5	0.0	0.0
146	0.458	0.094	294.78		-6.4	-0.9	-0.0		-3.05	-21.78		2216.9	11.6	-9.2	0.0	0.0
147	0.583	0.282	294.78		-6.1	-1.0	0.0		-3.20	-20.74		2687.5	12.2	-9.8	0.0	0.0
148	0.615	0.345	294.64		-6.5	-0.9	0.0		-3.03	-22.21		3080.0	12.8	-9.2	0.0	0.0
149	0.458	0.282	295.20		-6.3	-1.0	0.0		-3.21	-21.50		3407.2	12.2	-9.8	0.0	0.0
150	0.458	0.125	296.12		-6.0	-1.0	-0.0		-3.32	-20.18		3680.0	12.8	-9.2	0.0	0.0
151	0.615	0.251	295.49		-6.3	-0.9	0.0		-2.85	-21.35		3908.3	11.6	-10.4	0.0	0.0
152	0.709	0.377	294.07		-6.3	-0.9	0.1		-3.11	-21.46		4097.5	12.2	-9.8	0.0	0.0
153	0.803	0.251	295.27		-6.2	-0.9	0.0		-2.88	-20.90		4310.0	12.8	-9.2	0.0	0.0
154	0.552	0.220	295.13		-6.2	-0.9	-0.0		-2.82	-20.91		3771.0	12.2	-9.2	0.0	0.0
155	0.270	0.157	295.13		-6.4	-0.9	-0.1		-3.02	-21.69		562.2	12.8	-9.2	0.0	0.0
156	0.552	0.125	295.56		-6.2	-0.9	-0.0		-2.90	-21.13		-106.8	11.6	-9.8	0.0	0.0
157	0.614	0.314	294.57		-6.4	-0.9	-0.0		-2.82	-21.75		748.3	12.2	-9.8	0.0	0.0
158	0.395	0.440	294.92		-6.5	-0.8	-0.1		-2.72	-21.93		1466.2	12.2	-9.2	0.0	0.0
159	0.583	0.188	295.34		-6.2	-0.9	-0.1		-2.94	-21.09		2049.7	12.2	-8.5	0.0	0.0
160	0.521	0.157	295.91		-6.2	-0.8	-0.0		-2.61	-21.05		2542.9	12.8	-8.5	0.0	0.0
161	0.364	0.188	294.78		-6.3	-0.7	-0.1		-2.39	-21.52		2956.1	11.6	-9.2	0.0	0.0
162	0.583	0.157	294.99		-6.2	-0.9	-0.0		-3.16	-21.05		3307.1	12.8	-8.5	0.0	0.0
163	0.677	0.157	294.99		-6.4	-0.9	0.0		-3.06	-21.70		3598.2	12.8	-8.5	0.0	0.0
164	0.521	-0.000	294.43		-6.5	-0.9	-0.0		-2.92	-22.12		3841.8	12.2	-8.5	0.0	0.0
165	0.552	0.063	295.56		-6.2	-1.0	0.0		-3.24	-20.86		4044.4	12.8	-10.4	0.0	0.0
166	0.489	0.282	294.36		-6.4	-0.9	0.0		-3.13	-21.83		4179.3	12.2	-9.8	0.0	0.0
167	0.552	0.251	293.37		-6.6	-1.0	-0.0		-3.39	-22.69		4658.5	12.2	-8.5	0.0	0.0
168	0.677	0.220	295.98		-6.0	-0.9	0.0		-3.13	-20.46		791.7	12.8	-9.8	0.0	0.0
169	0.583	0.063	295.42		-6.2	-1.0	-0.0		-3.23	-21.14		-208.8	12.2	-9.2	0.0	0.0
170	0.552	0.188	294.57		-6.4	-1.0	-0.0		-3.25	-21.87		523.7	11.0	-9.2	0.0	0.0
171	0.835	0.314	294.85		-6.1	-0.9	0.0		-3.04	-20.81		1236.0	11.6	-9.2	0.0	0.0
172	0.772	0.251	294.57		-6.5	-0.9	0.0		-2.80	-22.14		1869.6	12.2	-9.2	0.0	0.0
173	0.489	0.220	294.15		-6.4	-1.0	-0.1		-3.34	-21.77		2392.1	12.8	-9.8	0.0	0.0
174	0.364	0.031	295.56		-6.2	-0.9	-0.1		-3.17	-20.99		2829.2	12.2	-8.5	0.0	0.0
175	0.489	0.125	294.85		-6.6	-0.8	0.0		-2.75	-22.24		3194.2	11.6	-10.4	0.0	0.0
176	0.395	0.283	294.00		-6.4	-0.9	-0.1		-3.02	-21.79		3504.9	12.2	-9.2	0.0	0.0
177	0.457	0.314	294.85		-6.3	-0.9	-0.1		-2.92	-21.33		3766.7	12.8	-8.5	0.0	0.0
178	0.677	0.282	295.14		-6.4	-0.9	-0.0		-2.98	-21.58		3984.0	12.8	-8.5	0.0	0.0
179	0.426	-0.000	295.35		-6.3	-0.8	-0.1		-2.79	-21.46		4127.4	12.8	-7.9	0.0	0.0
180	0.426	0.063	296.26		-6.0	-0.9	-0.0		-2.99	-20.29		4606.0	11.6	-9.8	0.0	0.0
181	0.552	0.220	294.57		-6.3	-0.9	-0.0		-3.00	-21.34		783.1	12.8	-9.2	0.0	0.0
182	0.427	0.094	294.64		-6.5	-1.0	-0.0		-3.30	-22.05		-206.9	12.8	-8.5	0.0	0.0
183	0.646	0.063	295.20		-6.1	-1.1	-0.0		-3.52	-20.82		326.6	12.2	-8.5	0.0	0.0
184	0.552	0.157	294.64		-6.4	-1.0	-0.0		-3.20	-21.66		1020.0	12.8	-9.2	0.0	0.0
185	0.364	0.220	294.15		-6.5	-1.1	-0.0		-3.61	-22.17		1693.2	11.0	-9.8	0.0	0.0
186	0.677	0.220	294.50		-6.2	-1.1	0.0		-3.61	-21.02		2248.1	12.2	-9.8	0.0	0.0
187	0.677	0.282	294.92		-6.3	-0.9	-0.0		-3.10	-21.26		2712.0	12.8	-8.5	0.0	0.0
188	0.426	0.251	294.43		-6.4	-1.0	-0.0		-3.51	-21.75		3098.3	12.8	-8.5	0.0	0.0
189	0.677	0.220	294.99		-6.2	-1.0	0.0		-3.40	-21.18		3420.6	12.8	-9.8	0.0	0.0
190	0.929	0.251	294.43		-6.4	-0.9	0.1		-2.87	-21.75		3691.0	11.6	-10.4	0.0	0.0
191	0.615	0.251	293.79		-6.4	-1.0	-0.0		-3.46	-21.73		3924.2	12.8	-9.8	0.0	0.0
192	0.489	0.220	295.48		-6.0	-0.9	-0.0		-3.12	-20.43		4106.7	12.8	-9.2	0.0	0.0
193	0.552	0.094	295.07		-6.5	-0.9	-0.0		-3.03	-22.02		4321.6	12.8	-8.5	0.0	0.0
194	0.270	0.063	294.22		-6.5	-0.9	-0.1		-3.07	-22.21		3713.6	11.6	-9.8	0.0	0.0
195	0.426	0.251	294.78		-6.1	-0.9	-0.1		-3.05	-20.74		542.6	10.4	-9.8	0.0	0.0
196	0.395	0.345	294.57		-6.4	-0.9	-0.1		-2.93	-21.75		-71.4	12.2	-9.2	0.0	0.0
197	0.426	0.314	294.43		-6.4	-1.0	-0.1		-3.26	-21.76		783.1	12.8	-8.5	0.0	0.0
198	0.740	0.188	295.77		-6.0	-0.9	-0.0		-2.84	-20.40		1493.0	12.8	-9.2	0.0	0.0
199	0.583	0.188	295.77		-6.1	-0.8	-0.0		-2.69	-20.80		2071.7	12.2	-10.4	0.0	0.0
200	0.426	0.188	294.43		-6.3	-0.9	-0.1		-3.09	-21.48		2562.4	11.0	-8.5	0.0	0.0
