

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.440	1.009	415.58		2.7	-7.6	-0.2		-18.35	6.50		919.9	889.9	830.7	0.0	0.0
2	0.534	0.852	416.01		2.7	-7.6	-0.1		-18.27	6.41		918.0	889.3	828.9	0.0	0.0
3	0.754	0.726	416.43		2.8	-7.6	-0.1		-18.17	6.60		910.1	882.6	824.0	0.0	0.0
4	1.319	0.632	416.43		2.9	-7.7	-0.0		-18.37	6.88		903.4	875.3	819.1	0.0	0.0
5	1.098	0.632	416.64		2.9	-7.6	-0.1		-18.23	6.83		902.2	873.5	816.1	0.0	0.0
6	0.909	0.506	417.70		3.2	-7.6	-0.1		-18.16	7.61		901.5	872.9	813.6	0.0	0.0
7	0.973	0.537	418.26		3.1	-7.7	-0.1		-18.37	7.32		897.9	871.0	813.6	0.0	0.0
8	1.130	0.851	417.84		3.0	-7.7	-0.0		-18.26	7.12		900.3	871.6	817.3	0.0	0.0
9	1.256	0.883	416.71		3.0	-7.7	0.1		-18.30	7.23		905.8	874.7	816.1	0.0	0.0
10	1.256	0.788	416.15		2.7	-7.5	0.1		-18.03	6.41		901.5	872.9	811.8	0.0	0.0
11	1.130	0.851	417.56		2.7	-7.5	0.0		-17.92	6.47		899.7	868.0	808.8	0.0	0.0
12	1.037	0.851	418.62		2.9	-7.4	0.1		-17.56	6.97		900.3	869.2	809.4	0.0	0.0
13	1.036	0.820	418.13		2.8	-7.4	-0.0		-17.73	6.65		905.8	874.1	812.4	0.0	0.0
14	0.753	1.386	418.34		2.7	-7.5	-0.2		-17.89	6.28		906.4	874.1	812.4	0.0	0.0
15	0.754	1.637	417.14		2.5	-7.5	-0.1		-17.91	5.86		908.9	877.1	818.5	0.0	0.0
16	0.723	1.323	416.36		2.5	-7.6	-0.1		-18.15	5.85		917.4	885.1	824.0	0.0	0.0
17	0.597	1.354	416.29		2.3	-7.5	-0.1		-17.96	5.53		916.8	883.8	822.8	0.0	0.0
18	0.786	1.134	416.08		2.6	-7.5	-0.0		-17.86	6.06		916.2	883.2	820.4	0.0	0.0
19	0.975	1.009	416.51		2.5	-7.6	0.0		-18.24	5.97		913.8	883.2	821.6	0.0	0.0
20	0.598	1.134	416.36		2.5	-7.7	-0.0		-18.34	5.96		915.6	883.2	823.4	0.0	0.0
21	0.379	0.852	416.15		2.7	-7.7	-0.0		-18.45	6.50		915.6	883.2	822.8	0.0	0.0
22	0.410	0.883	416.22		2.4	-7.9	-0.0		-18.83	5.79		910.7	881.4	822.8	0.0	0.0
23	0.660	1.166	415.38		2.4	-7.8	-0.0		-18.61	5.60		915.6	886.3	828.3	0.0	0.0
24	0.754	0.883	415.30		2.6	-7.8	-0.0		-18.64	6.23		914.4	883.8	825.9	0.0	0.0
25	0.629	0.694	415.37		2.6	-7.8	-0.1		-18.68	6.10		906.4	879.0	820.4	0.0	0.0
26	0.535	0.694	416.85		3.0	-7.6	-0.1		-18.17	7.24		898.5	872.9	815.5	0.0	0.0
27	0.816	0.600	417.98		3.3	-7.5	-0.1		-17.87	7.79		896.1	869.2	811.8	0.0	0.0
28	0.909	0.883	417.06		3.1	-7.6	-0.2		-18.22	7.37		895.4	868.0	810.0	0.0	0.0
29	0.628	1.166	416.78		3.2	-7.6	-0.2		-18.26	7.54		895.4	866.1	809.4	0.0	0.0
30	0.942	1.040	416.50		3.0	-7.6	-0.1		-18.13	7.18		897.3	869.2	813.0	0.0	0.0
31	0.879	0.789	416.50		3.0	-7.5	-0.1		-17.83	7.11		904.0	874.1	813.0	0.0	0.0
32	0.848	0.914	417.06		2.8	-7.5	-0.1		-17.81	6.53		903.4	872.9	812.4	0.0	0.0
33	1.414	1.040	417.84		2.9	-7.3	0.1		-17.29	6.92		902.8	871.0	810.0	0.0	0.0
34	1.288	1.103	417.56		2.8	-7.3	0.1		-17.49	6.55		903.4	871.0	810.6	0.0	0.0
35	0.974	1.228	417.56		2.9	-7.5	0.0		-17.81	6.82		907.6	874.7	813.6	0.0	0.0
36	0.817	1.166	417.56		2.7	-7.7	0.0		-18.42	6.45		909.5	875.3	813.6	0.0	0.0
37	0.692	1.354	417.21		2.4	-7.8	0.0		-18.65	5.55		915.6	881.4	819.8	0.0	0.0
38	0.755	1.386	416.57		2.4	-7.6	0.1		-18.23	5.70		919.9	889.3	827.7	0.0	0.0
39	0.598	1.260	415.94		2.4	-7.6	0.0		-18.12	5.58		920.5	888.7	826.5	0.0	0.0
40	0.411	1.386	416.22		2.3	-7.5	0.0		-18.06	5.38		918.0	886.9	825.2	0.0	0.0
41	0.536	1.229	417.28		2.8	-7.4	0.0		-17.80	6.64		913.1	882.0	824.0	0.0	0.0
42	0.692	1.040	416.29		2.6	-7.6	-0.0		-18.13	6.20		910.7	880.8	822.8	0.0	0.0
43	0.597	1.197	415.44		2.4	-7.6	-0.2		-18.23	5.74		910.7	879.6	819.8	0.0	0.0
44	0.252	1.260	415.16		2.5	-7.6	-0.2		-18.21	5.83		908.3	880.2	820.4	0.0	0.0
45	0.284	0.946	415.51		2.4	-7.6	-0.1		-18.28	5.80		907.6	880.2	823.4	0.0	0.0
46	0.252	0.726	415.58		2.6	-7.5	-0.1		-18.07	6.24		907.6	880.8	822.2	0.0	0.0
47	0.536	0.726	415.87		2.6	-7.5	-0.0		-18.04	6.23		899.1	874.7	814.9	0.0	0.0
48	0.912	0.789	415.79		2.8	-7.5	0.0		-18.04	6.65		894.8	867.4	810.0	0.0	0.0
49	0.785	0.757	415.30		2.9	-7.7	-0.1		-18.46	6.89		892.4	864.9	807.5	0.0	0.0
50	0.722	0.632	416.22		2.9	-7.9	-0.1		-18.81	7.03		893.6	864.9	806.9	0.0	0.0
51	0.754	0.443	417.14		2.8	-7.8	-0.1		-18.68	6.79		896.7	866.1	806.9	0.0	0.0
52	0.723	0.694	417.28		2.8	-7.8	-0.1		-18.56	6.68		899.1	868.6	810.0	0.0	0.0
53	0.879	0.631	417.06		3.0	-7.7	-0.0		-18.28	7.11		908.3	877.7	815.5	0.0	0.0
54	0.942	0.380	416.57		3.0	-7.7	-0.0		-18.33	7.09		906.4	877.7	816.7	0.0	0.0
55	0.942	0.663	417.70		3.0	-7.5	-0.0		-17.93	7.04		905.8	874.1	813.0	0.0	0.0
56	1.131	0.600	418.12		3.1	-7.3	0.0		-17.42	7.32		907.6	872.9	811.8	0.0	0.0
57	1.286	0.600	417.35		2.9	-7.4	-0.0		-17.59	7.01		911.3	879.0	815.5	0.0	0.0
58	0.910	1.072	418.20		2.8	-7.4	-0.2		-17.64	6.49		914.4	880.8	817.9	0.0	0.0
59	0.785	1.166	418.13		2.7	-7.4	-0.1		-17.63	6.44		920.5	886.3	824.0	0.0	0.0
60	0.755	1.197	418.76		2.6	-7.5	0.0		-17.93	6.01		922.3	890.6	830.7	0.0	0.0
61	0.597	1.197	417.42		2.5	-7.4	-0.1		-17.73	5.89		924.1	891.8	831.3	0.0	0.0
62	0.880	1.166	417.28		2.5	-7.4	0.0		-17.72	5.90		919.9	890.6	829.5	0.0	0.0
63	1.069	1.229	417.35		2.3	-7.4	0.0		-17.73	5.47		911.9	883.2	825.2	0.0	0.0
64	0.786	1.229	416.79		2.5	-7.5	-0.1		-18.01	5.95		908.9	879.6	822.8	0.0	0.0
65	0.441	1.040	417.35		2.6	-7.7	-0.1		-18.37	6.23		906.4	879.0	821.6	0.0	0.0
66	0.347	1.134	417.92		2.2	-7.8	-0.1		-18.59	5.19		900.9	873.5	818.5	0.0	0.0
67	0.347	1.354	417.00		2.3	-7.6	-0.0		-18.30	5.42		902.2	874.7	819.1	0.0	0.0
68	0.347	0.977	415.94		2.6	-7.7	0.0		-18.44	6.07		907.0	879.0	817.9	0.0	0.0
69	0.441	0.946	415.38		2.4	-7.8	-0.0		-18.63	5.80		897.3	873.5	813.0	0.0	0.0
70	0.409	0.946	417.35		2.8	-7.5	-0.1		-17.90	6.70		898.5	869.2	809.4	0.0	0.0
71	0.565	0.789	417.84		2.8	-7.6	-0.1		-18.13	6.75		896.7	868.0	810.0	0.0	0.0
72	0.627	1.103	417.21		2.7	-7.7	-0.2		-18.36	6.41		896.1	868.0	808.8	0.0	0.0
73	0.251	1.197	417.49		2.8	-7.7	-0.3		-18.31	6.68		901.5	868.6	808.2	0.0	0.0
74	0.408	0.977	417.70		3.0	-7.6	-0.2		-18.26	7.02		904.6	873.5	812.4	0.0	0.0
75	0.627	0.946	417.49		2.9	-7.6	-0.2		-18.05	6.98		911.9	880.2	819.8	0.0	0.0
76	0.784	0.820	417.13		3.1	-7.5	-0.2		-17.96	7.32		913.1	881.4	819.8	0.0	0.0
77	1.349	1.009	417.42		3.0	-7.5	-0.1		-17.97	7.21		911.3	879.6	816.7	0.0	0.0
78	1.130	1.134	418.12		3.0	-7.5	-0.1		-17.95	7.00		911.9	879.6	817.9	0.0	0.0
79	0.973	1.040	418.40		3.2	-7.5	-0.1		-17.89	7.47		916.8	883.8	821.6	0.0	0.0
80	1.035	1.009	419.40		3.0	-7.7	-0.1		-18.38	7.08		916.8	885.1	823.4	0.0	0.0
81	0.911	1.166	418.76		2.6	-7.6	-0.0		-18.15	6.20		920.5	887.5	825.2	0.0	0.0
82	0.942	1.197	418.26		2.9	-7.5	0.0		-17.90	6.81		926.0	894.8	833.2	0.0	0.0
83	0.911	1.103	417.14		2.6	-7.6	0.0		-18.07	6.18		923.5	893.0	833.8	0.0	0.0
84	0.723	1.228	418.20		2.6	-7.4	0.0		-17.60	6.20		911.3	886.3	827.7	0.0	0.0
85	0.785	1.354	419.04		2.8	-7.4	-0.0		-17.56	6.64		905.2	878.3	820.4	0.0	0.0
86	0.910	1.637	419.05		2.6	-7.5	-0.1		-17.85	6.06		904.6	875.3	818.5	0.0	0.0
87	0.565	1.794	417.85		2.5	-7.5	-0.2		-17.95	5.93		902.8	874.7	816.7	0.0	0.0
88	0.346	1.511	417.21		2.4	-7.6	-0.1		-18.20	5.64		896.7	870.4	814.3	0.0	0.0
89	0.315	1.323	416.93		2.3	-7.4	-0.1		-17.80	5.47		901.5	872.2	815.5	0.0	0.0
90	0.346	1.260	416.86		2.5	-7.4	-0.2		-17.77	5.80		906.4	876.5	817.3	0.0	0.0
91	0.723	1.291	416.36		2.3	-7.6	-0.1		-18.09	5.39		902.2	874.7	814.9	0.0	0.0
92	0.880	1.291	416.51		2.3	-7.6	-0.0		-18.19	5.48		897.9	869.2	808.8	0.0	0.0
93	0.566	1.229	416.86		2.7	-7.6	-0.1		-18.17	6.27		900.3	868.6	809.4	0.0	0.0
94	0.409	0.946	417.21		2.7	-7.8	-0.1		-18.67	6.52		904.0	871.6	810.6	0.0	0.0
95	0.346	0.820	416.65		2.4	-7.8	-0.2		-18.76	5.79		907.0	874.7	811.8	0.0	0.0
96	0.253	1.103	416.36		2.5	-7.7	-0.1		-18.48	5.96		914.4	879.6	819.1	0.0	0.0
97	0.440	0.914	416.08		2.7	-7.8	-0.1		-18.66	6.35		919.2	888.1	827.1	0.0	0.0
98	0.659	1.040	415.87		2.7	-7.8	-0.1		-18.68	6.49		920.5	889.3	827.1	0.0	0.0
99	0.722	0.977	417.35		3.0	-7.6	-0.2		-18.11	7.07		918.6	886.9	825.2	0.0	0.0
100	1.034	0.757	417.98		3.1	-7.5	-0.2		-17.91	7.40		918.0	883.2	823.4	0.0	0.0
101	1.096	1.040	417.63		2.9	-7.7	-0.3		-18.36	6.97		916.8	886.3	825.9	0.0	0.0
102	0.972	1.134	417.20		2.9	-7.5	-0.3		-17.98	6.97		915.0	885.7	825.2	0.0	0.0
103	0.910	0.852	417.56		2.9	-7.5	-0.1		-17.82	6.85		911.9	883.8	825.2	0.0	0.0
104	0.909	0.914	417.49		2.8	-7.4	-0.2		-17.55	6.61		913.1	883.8	828.3	0.0	0.0
105	1.224	1.103	417.27		3.0	-7.3	-0.1		-17.51	7.02		912.5	885.1	826.5	0.0	0.0
106	1.476	1.166	417.07		2.6	-7.4	0.0		-17.59	6.23		906.4	879.6	821.0	0.0	0.0
107	1.162	1.260	417.77		2.7	-7.4	-0.0		-17.58	6.30		902.2	872.9	815.5	0.0	0.0
108	0.910	1.291	417.28		2.8	-7.5	-0.1		-17.95	6.54		900.3	871.0	813.0	0.0	0.0
