

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.969	-0.406	367.08		-0.7	-1.6	-0.0		-4.40	-1.95		1727.4	12.2	-9.2	0.0	0.0
2	0.876	-0.532	366.87		-0.9	-1.6	-0.0		-4.24	-2.42		2270.6	12.8	-8.5	0.0	0.0
3	0.436	-0.500	366.16		-0.9	-1.7	-0.1		-4.56	-2.42		2727.2	12.2	-8.5	0.0	0.0
4	0.498	-0.532	366.93		-0.7	-1.7	-0.2		-4.64	-1.73		3108.7	11.6	-9.2	0.0	0.0
5	0.593	-0.469	366.65		-0.9	-1.6	-0.1		-4.30	-2.37		3435.3	12.2	-9.2	0.0	0.0
6	0.562	-0.438	366.16		-1.1	-1.6	-0.1		-4.28	-2.96		3706.3	12.8	-8.5	0.0	0.0
7	0.687	-0.469	367.01		-0.9	-1.7	-0.1		-4.46	-2.42		3930.9	12.2	-9.2	0.0	0.0
8	0.592	-0.438	367.08		-0.9	-1.6	-0.2		-4.23	-2.37		4097.5	12.2	-8.5	0.0	0.0
9	0.405	-0.280	366.65		-0.9	-1.6	-0.1		-4.25	-2.49		4449.7	12.2	-9.8	0.0	0.0
10	0.561	-0.280	366.44		-0.8	-1.7	-0.2		-4.47	-2.12		2210.2	12.2	-9.8	0.0	0.0
11	0.749	-0.469	366.79		-0.9	-1.6	-0.2		-4.29	-2.48		166.6	12.2	-9.2	0.0	0.0
12	0.843	-0.438	367.57		-0.8	-1.5	-0.1		-3.90	-2.10		50.1	12.2	-8.5	0.0	0.0
13	0.624	-0.469	366.65		-0.9	-1.5	-0.1		-4.16	-2.37		814.9	12.2	-9.2	0.0	0.0
14	0.624	-0.658	367.50		-0.7	-1.6	-0.1		-4.36	-1.72		1525.4	12.8	-8.5	0.0	0.0
15	0.687	-0.595	366.51		-1.0	-1.6	-0.1		-4.43	-2.68		2098.5	12.2	-9.8	0.0	0.0
16	0.499	-0.500	365.31		-1.1	-1.7	-0.1		-4.49	-2.85		2586.8	12.2	-9.2	0.0	0.0
17	0.687	-0.689	366.30		-1.0	-1.7	-0.1		-4.67	-2.62		2997.0	12.8	-9.2	0.0	0.0
18	0.812	-0.595	367.36		-0.8	-1.7	-0.1		-4.54	-2.15		3337.0	12.8	-9.8	0.0	0.0
19	0.656	-0.469	366.30		-1.1	-1.6	-0.1		-4.40	-2.85		3622.0	12.2	-9.2	0.0	0.0
20	0.593	-0.500	367.01		-0.9	-1.7	-0.1		-4.67	-2.42		3860.1	12.8	-8.5	0.0	0.0
21	0.718	-0.406	367.15		-0.8	-1.6	-0.1		-4.39	-2.22		4059.7	12.2	-8.5	0.0	0.0
22	0.781	-0.406	365.81		-1.0	-1.7	-0.1		-4.50	-2.80		4197.0	12.8	-8.5	0.0	0.0
23	0.655	-0.532	366.16		-1.0	-1.7	-0.1		-4.67	-2.63		4673.1	12.8	-9.2	0.0	0.0
24	0.843	-0.626	367.50		-0.7	-1.8	-0.1		-4.81	-1.83		794.7	12.2	-8.5	0.0	0.0
25	0.844	-0.563	367.01		-0.9	-1.7	-0.1		-4.58	-2.41		-202.6	12.2	-9.2	0.0	0.0
26	0.625	-0.532	366.09		-1.2	-1.7	-0.1		-4.64	-3.11		603.1	12.2	-10.4	0.0	0.0
27	1.001	-0.500	366.37		-0.9	-1.7	-0.0		-4.54	-2.48		1316.6	11.6	-9.2	0.0	0.0
28	1.032	-0.406	366.44		-1.1	-1.6	-0.0		-4.30	-2.85		1935.5	12.2	-9.2	0.0	0.0
29	0.625	-0.438	366.58		-1.1	-1.6	-0.1		-4.33	-2.96		2446.4	12.8	-9.2	0.0	0.0
30	0.593	-0.657	367.01		-0.9	-1.8	-0.1		-4.80	-2.30		2876.8	12.2	-8.5	0.0	0.0
31	0.686	-0.563	367.71		-0.9	-1.7	-0.1		-4.45	-2.41		3235.7	12.2	-9.2	0.0	0.0
32	0.624	-0.438	366.94		-1.1	-1.6	-0.1		-4.23	-2.90		3535.4	12.2	-10.4	0.0	0.0
33	0.655	-0.563	366.65		-1.0	-1.6	-0.2		-4.43	-2.79		3789.9	12.8	-9.2	0.0	0.0
34	0.718	-0.469	366.65		-1.0	-1.6	-0.1		-4.22	-2.58		4006.0	12.2	-9.8	0.0	0.0
35	0.593	-0.343	366.66		-1.0	-1.6	-0.2		-4.30	-2.81		4148.8	12.8	-8.5	0.0	0.0
36	0.498	-0.375	366.37		-1.2	-1.7	-0.2		-4.52	-3.23		4628.0	13.4	-9.2	0.0	0.0
37	0.624	-0.563	367.43		-0.9	-1.7	-0.1		-4.46	-2.52		786.8	12.2	-9.2	0.0	0.0
38	0.812	-0.469	367.29		-1.1	-1.5	-0.1		-4.11	-2.95		-210.6	11.6	-9.8	0.0	0.0
39	0.750	-0.469	366.66		-1.0	-1.5	-0.1		-4.09	-2.58		376.0	11.6	-8.5	0.0	0.0
40	0.718	-0.563	367.15		-1.1	-1.6	-0.1		-4.39	-2.84		1077.3	12.2	-8.5	0.0	0.0
41	0.781	-0.406	367.86		-0.9	-1.6	-0.1		-4.37	-2.53		1742.0	12.8	-9.2	0.0	0.0
42	0.687	-0.532	366.73		-1.2	-1.7	-0.1		-4.46	-3.16		2282.9	12.8	-9.2	0.0	0.0
43	0.561	-0.752	366.80		-1.1	-1.8	-0.1		-4.77	-2.88		2738.2	12.2	-9.2	0.0	0.0
44	0.750	-0.658	367.22		-1.0	-1.7	-0.1		-4.69	-2.56		3117.9	11.6	-10.4	0.0	0.0
45	0.719	-0.500	366.02		-1.1	-1.7	-0.0		-4.53	-2.96		3442.6	12.2	-9.2	0.0	0.0
46	0.593	-0.406	366.45		-1.3	-1.8	-0.1		-4.95	-3.49		3712.4	12.8	-8.5	0.0	0.0
47	0.781	-0.406	367.29		-1.1	-1.8	-0.1		-4.85	-2.85		3938.2	12.8	-9.2	0.0	0.0
48	0.719	-0.469	367.01		-1.1	-1.7	-0.0		-4.52	-2.95		4099.4	13.4	-9.2	0.0	0.0
49	0.468	-0.532	366.73		-1.1	-1.8	-0.1		-4.75	-2.84		4483.3	12.8	-9.8	0.0	0.0
50	0.844	-0.532	367.36		-0.8	-1.8	-0.1		-4.81	-2.15		1856.8	11.6	-9.2	0.0	0.0
51	0.844	-0.469	367.29		-0.9	-1.8	-0.1		-4.84	-2.53		75.7	12.2	-8.5	0.0	0.0
52	0.719	-0.438	367.01		-1.1	-1.7	-0.1		-4.66	-3.06		90.9	12.8	-8.5	0.0	0.0
53	0.969	-0.595	367.36		-1.0	-1.8	-0.1		-4.93	-2.78		836.2	12.2	-8.5	0.0	0.0
54	0.875	-0.626	367.65		-1.0	-1.7	-0.1		-4.47	-2.67		1544.9	12.2	-9.2	0.0	0.0
55	0.562	-0.563	366.94		-1.1	-1.7	-0.0		-4.50	-2.89		2115.6	12.8	-9.8	0.0	0.0
56	0.436	-0.532	366.80		-1.0	-1.8	-0.1		-4.79	-2.79		2597.2	12.2	-9.2	0.0	0.0
57	0.624	-0.469	367.57		-1.0	-1.7	-0.1		-4.66	-2.63		3008.0	12.2	-8.5	0.0	0.0
58	0.656	-0.406	367.58		-1.2	-1.7	-0.1		-4.46	-3.27		3348.0	12.8	-9.2	0.0	0.0
59	0.624	-0.500	366.80		-1.2	-1.7	-0.1		-4.64	-3.32		3631.2	12.2	-8.5	0.0	0.0
60	0.593	-0.626	367.43		-1.0	-1.8	-0.1		-4.73	-2.72		3868.0	12.8	-9.2	0.0	0.0
61	0.561	-0.375	367.79		-1.0	-1.7	-0.2		-4.56	-2.69		4065.8	12.2	-9.8	0.0	0.0
62	0.530	-0.249	366.37		-1.1	-1.7	-0.2		-4.65	-3.03		4199.5	12.8	-8.5	0.0	0.0
63	0.749	-0.500	366.73		-1.1	-2.0	-0.2		-5.27	-3.06		4678.0	13.4	-8.5	0.0	0.0
64	0.937	-0.469	368.14		-0.9	-1.7	-0.1		-4.42	-2.42		794.7	12.8	-9.2	0.0	0.0
65	0.781	-0.500	367.44		-1.1	-1.6	-0.1		-4.38	-3.05		-203.3	12.2	-9.2	0.0	0.0
66	0.592	-0.563	367.51		-1.1	-1.7	-0.2		-4.70	-2.89		610.4	12.8	-8.5	0.0	0.0
67	0.687	-0.438	367.64		-0.9	-1.8	-0.1		-4.82	-2.48		1323.3	11.6	-9.8	0.0	0.0
68	0.781	-0.375	366.38		-1.1	-1.8	-0.0		-4.90	-3.02		1939.2	12.2	-8.5	0.0	0.0
69	0.719	-0.469	366.45		-1.3	-1.9	-0.1		-5.00	-3.38		2453.2	12.8	-8.5	0.0	0.0
70	0.938	-0.469	368.07		-0.9	-1.9	-0.1		-4.99	-2.47		2881.0	12.2	-9.2	0.0	0.0
71	0.938	-0.469	367.93		-1.0	-1.8	-0.1		-4.73	-2.79		3239.3	12.8	-9.2	0.0	0.0
72	0.656	-0.312	366.73		-1.3	-1.9	-0.1		-5.07	-3.50		3539.0	12.2	-9.2	0.0	0.0
73	0.781	-0.249	367.29		-1.0	-2.0	-0.1		-5.25	-2.65		3789.9	11.6	-9.2	0.0	0.0
74	0.906	-0.312	367.08		-1.2	-1.9	-0.1		-5.21	-3.13		4007.8	12.8	-8.5	0.0	0.0
75	0.750	-0.281	366.66		-1.2	-1.8	-0.1		-4.96	-3.24		4150.6	12.8	-9.2	0.0	0.0
76	0.906	-0.281	367.51		-1.0	-2.0	-0.1		-5.48	-2.81		4629.2	12.8	-8.5	0.0	0.0
