

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.468	-0.563	298.11		2.0	-2.5	-0.1		-8.45	6.77		-206.3	11.6	-9.2	0.0	0.0
2	0.468	-0.469	299.59		2.3	-2.4	-0.2		-7.87	7.83		316.2	12.2	-8.5	0.0	0.0
3	0.406	-0.406	298.82		2.2	-2.4	-0.1		-7.94	7.26		1009.0	11.6	-8.5	0.0	0.0
4	0.249	-0.500	298.75		2.1	-2.5	-0.1		-8.41	7.21		1687.1	12.2	-9.2	0.0	0.0
5	0.468	-0.594	299.31		2.4	-2.4	-0.1		-8.04	8.11		2234.6	11.6	-10.4	0.0	0.0
6	0.594	-0.532	298.96		2.4	-2.3	-0.1		-7.75	7.92		2700.4	12.2	-9.8	0.0	0.0
7	0.437	-0.500	299.10		2.2	-2.3	-0.1		-7.77	7.39		3091.0	12.2	-7.9	0.0	0.0
8	0.469	-0.532	299.38		2.5	-2.4	-0.1		-8.00	8.30		3417.0	12.8	-9.8	0.0	0.0
9	0.406	-0.626	299.38		2.3	-2.4	-0.1		-8.09	7.66		3688.6	12.8	-9.2	0.0	0.0
10	0.281	-0.469	298.18		2.1	-2.6	-0.1		-8.59	6.96		3915.6	11.6	-9.2	0.0	0.0
11	0.469	-0.626	298.25		2.3	-2.6	-0.1		-8.61	7.69		4078.6	12.2	-9.2	0.0	0.0
12	0.625	-0.594	299.24		2.2	-2.5	-0.1		-8.24	7.40		4516.3	12.2	-7.9	0.0	0.0
13	0.469	-0.406	298.61		2.1	-2.5	-0.1		-8.31	7.20		1339.2	13.4	-9.8	0.0	0.0
14	0.406	-0.563	298.75		2.2	-2.7	-0.1		-8.89	7.47		-47.6	12.2	-10.4	0.0	0.0
15	0.437	-0.437	299.10		2.2	-2.6	-0.0		-8.59	7.52		48.2	10.4	-9.8	0.0	0.0
16	0.375	-0.343	297.55		2.2	-2.5	-0.0		-8.47	7.29		753.8	11.0	-7.9	0.0	0.0
17	0.500	-0.469	298.32		2.2	-2.6	-0.1		-8.81	7.34		1485.7	11.0	-8.5	0.0	0.0
18	0.563	-0.375	299.80		2.4	-2.6	-0.1		-8.56	8.14		2066.8	12.2	-9.8	0.0	0.0
19	0.344	-0.406	298.61		2.2	-2.5	-0.0		-8.49	7.33		2557.5	12.8	-8.5	0.0	0.0
20	0.375	-0.406	298.96		2.2	-2.6	-0.1		-8.68	7.26		2967.1	11.6	-9.8	0.0	0.0
21	0.657	-0.343	298.89		2.4	-2.5	0.0		-8.20	8.23		3313.8	11.6	-8.5	0.0	0.0
22	0.658	-0.406	298.25		2.0	-2.3	0.0		-7.76	6.89		3606.8	11.6	-8.5	0.0	0.0
23	0.438	-0.469	298.89		2.3	-2.4	-0.1		-8.14	7.72		3847.9	12.2	-9.8	0.0	0.0
24	0.343	-0.532	299.45		2.5	-2.5	-0.1		-8.38	8.36		4049.9	12.8	-8.5	0.0	0.0
25	0.187	-0.406	299.31		2.3	-2.4	-0.1		-8.16	7.57		4181.8	12.2	-10.4	0.0	0.0
26	0.187	-0.406	297.83		2.1	-2.6	-0.1		-8.57	7.03		4660.3	12.2	-9.2	0.0	0.0
27	0.406	-0.500	298.82		2.1	-2.5	-0.1		-8.19	7.14		793.5	12.2	-8.5	0.0	0.0
28	0.343	-0.312	299.31		2.2	-2.4	-0.1		-8.06	7.43		-206.3	12.2	-9.2	0.0	0.0
