

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.763	-3.200	956.05		-34.7	23.6	0.4		24.73	-36.20		5218.8	37.2	56.8	0.0	0.0
2	0.450	-3.420	955.29		-35.4	23.6	0.4		24.68	-36.90		5218.2	37.2	53.1	0.0	0.0
3	0.418	-3.294	956.69		-34.5	23.7	0.3		24.82	-35.95		5218.2	37.2	57.4	0.0	0.0
4	1.046	-3.483	954.72		-35.1	23.9	0.4		25.05	-36.67		5218.2	37.2	61.0	0.0	0.0
5	0.607	-3.577	957.04		-34.8	24.0	0.3		25.09	-36.19		5217.0	36.6	57.4	0.0	0.0
6	0.543	-3.326	954.93		-35.1	23.8	0.2		24.94	-36.61		5217.0	37.2	59.8	0.0	0.0
7	0.636	-3.326	957.12		-35.0	23.9	0.2		25.02	-36.46		5217.0	37.2	56.2	0.0	0.0
8	0.888	-3.671	955.91		-34.6	23.8	0.2		24.97	-36.07		5216.4	36.6	55.5	0.0	0.0
9	0.607	-3.986	956.06		-35.3	23.8	0.4		24.91	-36.74		5217.6	37.2	59.8	0.0	0.0
10	0.982	-3.577	956.05		-34.8	23.7	0.4		24.84	-36.31		5216.4	36.6	55.5	0.0	0.0
11	0.669	-3.734	955.78		-35.4	23.7	0.3		24.81	-36.93		5217.6	36.6	57.4	0.0	0.0
12	0.700	-3.609	957.32		-34.6	23.9	0.3		24.96	-36.02		5217.6	37.2	55.5	0.0	0.0
13	1.202	-3.829	955.14		-35.3	24.0	0.3		25.17	-36.84		5217.0	37.2	54.9	0.0	0.0
14	0.669	-3.766	957.61		-34.9	24.1	0.3		25.18	-36.37		5218.2	36.6	47.0	0.0	0.0
15	0.449	-3.703	954.93		-35.3	23.9	0.2		25.04	-36.80		5218.2	36.0	49.4	0.0	0.0
16	0.699	-3.797	957.54		-35.2	24.0	0.2		25.04	-36.59		5218.2	36.6	55.5	0.0	0.0
17	0.887	-3.923	956.69		-34.7	24.1	0.3		25.20	-36.13		5218.8	37.2	58.6	0.0	0.0
18	0.607	-4.237	956.48		-35.2	23.9	0.4		25.02	-36.68		5218.2	36.6	56.8	0.0	0.0
19	0.732	-4.017	956.27		-35.0	23.9	0.4		24.97	-36.47		5218.8	36.6	58.6	0.0	0.0
20	0.388	-3.954	956.70		-35.4	23.9	0.4		24.95	-36.86		5218.8	37.2	54.9	0.0	0.0
21	0.795	-3.797	957.61		-34.8	24.0	0.3		25.05	-36.16		5218.2	36.6	55.5	0.0	0.0
22	0.983	-3.923	955.85		-35.2	24.1	0.3		25.27	-36.65		5218.2	36.0	54.9	0.0	0.0
23	0.450	-3.891	958.52		-35.0	24.3	0.3		25.34	-36.35		5218.2	36.6	54.9	0.0	0.0
24	0.293	-3.734	955.63		-35.2	24.1	0.2		25.24	-36.69		5218.2	36.6	55.5	0.0	0.0
25	0.574	-3.797	958.24		-35.1	24.1	0.2		25.20	-36.48		5217.6	37.2	69.6	0.0	0.0
26	0.856	-3.954	957.18		-34.7	24.2	0.2		25.27	-36.13		5216.4	36.6	64.7	0.0	0.0
27	0.513	-4.017	957.12		-35.2	24.1	0.4		25.15	-36.60		5217.0	36.6	58.6	0.0	0.0
28	0.952	-3.829	956.97		-34.8	24.0	0.4		25.06	-36.29		5217.0	37.2	58.0	0.0	0.0
29	0.544	-3.954	956.83		-35.3	24.1	0.3		25.18	-36.78		5217.0	36.6	57.4	0.0	0.0
30	0.795	-3.891	957.04		-34.7	24.2	0.4		25.28	-36.14		5217.6	36.6	56.2	0.0	0.0
31	0.827	-3.954	955.49		-35.2	24.3	0.4		25.45	-36.72		5217.6	36.6	55.5	0.0	0.0
32	0.544	-3.797	958.31		-35.0	24.4	0.3		25.49	-36.38		5217.0	37.2	58.0	0.0	0.0
33	0.324	-3.483	956.06		-35.3	24.3	0.2		25.41	-36.80		5217.6	36.6	43.9	0.0	0.0
34	0.543	-3.671	957.68		-35.1	24.2	0.2		25.31	-36.55		5217.6	36.6	48.2	0.0	0.0
35	0.700	-4.080	957.40		-34.9	24.4	0.3		25.53	-36.34		5218.2	37.2	54.3	0.0	0.0
36	0.388	-3.986	957.61		-35.3	24.3	0.4		25.35	-36.68		5218.2	36.6	56.8	0.0	0.0
37	0.733	-3.797	957.33		-35.1	24.1	0.4		25.16	-36.58		5218.8	36.6	59.2	0.0	0.0
38	0.325	-3.954	957.82		-35.3	24.2	0.3		25.28	-36.70		5218.2	37.2	57.4	0.0	0.0
39	0.890	-3.766	957.39		-34.8	24.3	0.4		25.44	-36.27		5218.8	37.2	60.4	0.0	0.0
40	0.451	-3.954	956.76		-35.2	24.5	0.4		25.61	-36.64		5218.2	37.2	60.4	0.0	0.0
41	0.419	-3.891	958.52		-35.0	24.5	0.3		25.55	-36.39		5218.8	36.6	54.9	0.0	0.0
42	0.355	-3.577	956.69		-35.3	24.4	0.2		25.49	-36.75		5218.8	36.6	58.6	0.0	0.0
43	0.387	-3.671	958.66		-34.9	24.3	0.2		25.36	-36.31		5218.2	37.2	54.3	0.0	0.0
44	0.450	-4.017	956.97		-34.9	24.4	0.3		25.54	-36.36		5217.6	37.2	59.2	0.0	0.0
45	0.263	-3.797	957.96		-35.2	24.3	0.4		25.43	-36.62		5217.6	36.6	62.3	0.0	0.0
46	0.545	-3.828	956.76		-35.3	24.2	0.4		25.33	-36.76		5217.0	36.6	54.3	0.0	0.0
47	0.294	-3.797	958.88		-35.1	24.2	0.3		25.21	-36.48		5217.0	37.2	53.1	0.0	0.0
48	0.921	-3.703	957.88		-34.9	24.3	0.4		25.41	-36.28		5217.0	36.6	56.2	0.0	0.0
49	0.420	-4.048	956.97		-35.2	24.5	0.3		25.66	-36.68		5217.0	36.6	53.1	0.0	0.0
50	0.356	-3.954	958.31		-34.9	24.5	0.3		25.56	-36.29		5217.6	37.2	58.0	0.0	0.0
51	0.356	-3.703	956.83		-35.5	24.4	0.2		25.56	-36.95		5217.0	36.6	55.5	0.0	0.0
52	0.450	-3.671	959.16		-34.9	24.5	0.2		25.54	-36.27		5218.2	36.6	57.4	0.0	0.0
53	0.482	-4.205	958.03		-35.0	24.5	0.3		25.60	-36.38		5217.6	37.2	59.8	0.0	0.0
54	0.200	-3.954	958.45		-35.3	24.4	0.3		25.48	-36.69		5217.6	36.6	53.1	0.0	0.0
55	0.482	-3.954	957.04		-35.4	24.3	0.3		25.45	-36.87		5218.2	36.6	59.8	0.0	0.0
56	0.138	-4.080	958.81		-35.3	24.3	0.3		25.40	-36.70		5218.8	37.2	61.0	0.0	0.0
57	0.859	-4.017	957.60		-35.1	24.4	0.4		25.55	-36.48		5218.8	36.0	56.2	0.0	0.0
58	0.357	-4.268	957.75		-35.3	24.7	0.3		25.84	-36.71		5218.8	36.6	58.6	0.0	0.0
59	0.231	-4.205	959.09		-35.1	24.6	0.3		25.65	-36.44		5218.8	37.2	70.2	0.0	0.0
60	0.074	-4.017	957.25		-35.5	24.6	0.2		25.72	-36.92		5218.8	36.6	65.3	0.0	0.0
61	0.387	-3.923	959.86		-35.0	24.7	0.2		25.70	-36.32		5218.2	37.2	61.0	0.0	0.0
62	0.420	-4.331	957.82		-35.2	24.6	0.4		25.72	-36.56		5218.8	37.2	57.4	0.0	0.0
63	0.326	-4.111	959.37		-35.3	24.6	0.4		25.65	-36.67		5218.2	36.6	51.9	0.0	0.0
64	0.701	-4.237	957.68		-35.5	24.3	0.3		25.45	-36.98		5218.2	36.6	54.9	0.0	0.0
65	0.231	-4.394	958.88		-35.4	24.4	0.3		25.49	-36.74		5217.0	36.6	54.9	0.0	0.0
