

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.793	-0.278	414.06		-7.5	-3.1	-0.0		-7.38	-17.98		5212.7	34.2	56.8	0.0	0.0
2	1.294	-0.121	413.00		-7.4	-3.1	0.0		-7.50	-17.99		5212.7	34.2	54.3	0.0	0.0
3	1.169	-0.372	413.57		-7.7	-2.9	0.1		-7.03	-18.69		5212.1	34.2	50.7	0.0	0.0
4	0.886	-0.435	413.70		-7.4	-3.1	-0.1		-7.34	-17.84		5212.7	34.8	54.3	0.0	0.0
5	0.573	-0.246	413.64		-7.9	-3.0	-0.1		-7.16	-19.03		5212.1	34.2	45.8	0.0	0.0
6	0.854	0.005	413.14		-7.5	-3.1	-0.1		-7.36	-18.18		5210.3	34.8	43.9	0.0	0.0
7	0.854	-0.215	413.85		-7.7	-3.1	-0.2		-7.35	-18.70		5209.7	34.8	48.8	0.0	0.0
8	0.918	-0.592	414.13		-7.2	-3.0	-0.0		-7.10	-17.25		5210.9	34.8	47.6	0.0	0.0
9	0.605	-0.561	413.22		-7.9	-3.0	0.0		-7.29	-19.12		5211.5	34.2	45.2	0.0	0.0
10	0.887	-0.372	413.42		-7.5	-3.1	0.0		-7.47	-18.04		5211.5	34.8	54.3	0.0	0.0
11	0.667	-0.372	414.00		-8.1	-3.2	-0.0		-7.78	-19.43		5210.9	34.8	54.3	0.0	0.0
12	0.918	-0.372	414.19		-7.2	-3.1	-0.1		-7.48	-17.31		5211.5	34.8	55.5	0.0	0.0
13	0.981	-0.404	413.43		-7.8	-2.9	0.0		-6.93	-18.79		5212.1	34.8	50.1	0.0	0.0
14	1.264	-0.466	413.99		-7.4	-3.0	0.1		-7.13	-17.73		5212.1	34.8	51.3	0.0	0.0
15	0.635	-0.278	413.92		-7.9	-2.9	-0.1		-6.91	-19.01		5213.3	34.8	53.7	0.0	0.0
16	0.792	-0.278	413.64		-7.6	-3.0	-0.1		-7.26	-18.37		5212.7	34.2	51.9	0.0	0.0
17	0.729	-0.058	413.57		-7.8	-2.9	-0.1		-7.00	-18.81		5212.7	34.8	53.7	0.0	0.0
18	1.105	-0.184	414.62		-7.4	-3.1	-0.1		-7.34	-17.87		5212.7	34.8	45.2	0.0	0.0
19	0.792	-0.624	413.92		-7.6	-2.8	-0.0		-6.72	-18.42		5213.3	34.2	45.8	0.0	0.0
20	1.012	-0.561	413.63		-7.5	-3.2	-0.0		-7.55	-17.97		5213.3	35.4	55.5	0.0	0.0
21	0.730	-0.435	413.00		-8.1	-3.0	0.0		-7.13	-19.47		5212.7	34.2	51.9	0.0	0.0
22	0.887	-0.435	414.48		-7.8	-3.2	0.0		-7.72	-18.70		5212.1	34.8	51.9	0.0	0.0
23	0.792	-0.529	413.64		-7.8	-3.1	-0.0		-7.44	-18.91		5212.1	34.8	58.6	0.0	0.0
24	1.262	-0.435	413.92		-7.5	-3.1	-0.0		-7.34	-18.06		5212.1	34.2	54.3	0.0	0.0
25	1.013	-0.592	413.36		-8.0	-2.8	0.1		-6.72	-19.20		5212.7	34.8	53.1	0.0	0.0
26	0.855	-0.466	415.04		-7.5	-2.9	-0.1		-6.94	-18.01		5210.9	34.8	51.3	0.0	0.0
27	0.541	-0.372	413.85		-7.9	-2.9	-0.1		-6.95	-19.15		5210.9	34.8	50.7	0.0	0.0
28	0.854	-0.246	414.76		-7.3	-3.0	-0.2		-7.06	-17.67		5210.9	34.2	51.3	0.0	0.0
29	0.885	-0.498	414.20		-7.8	-2.9	-0.1		-7.01	-18.89		5211.5	34.8	50.7	0.0	0.0
30	0.918	-0.592	415.75		-7.2	-2.9	0.0		-6.92	-17.32		5210.9	34.8	53.1	0.0	0.0
31	0.761	-0.561	413.57		-8.0	-3.1	0.0		-7.54	-19.24		5211.5	34.8	47.6	0.0	0.0
32	1.043	-0.372	414.69		-7.4	-3.0	0.0		-7.14	-17.80		5211.5	34.8	46.4	0.0	0.0
33	0.855	-0.435	413.57		-8.2	-3.2	-0.0		-7.59	-19.91		5212.1	34.8	48.8	0.0	0.0
34	0.917	-0.592	415.12		-7.4	-3.1	-0.1		-7.32	-17.67		5212.1	34.8	49.4	0.0	0.0
35	0.949	-0.592	413.50		-8.0	-3.0	-0.0		-7.08	-19.38		5212.1	34.8	48.8	0.0	0.0
36	1.325	-0.592	415.05		-7.4	-2.9	0.0		-6.84	-17.72		5212.1	34.8	50.1	0.0	0.0
37	0.572	-0.718	413.50		-8.0	-2.8	-0.1		-6.81	-19.37		5213.3	34.2	51.3	0.0	0.0
38	0.666	-0.498	414.98		-7.5	-2.8	-0.1		-6.81	-18.15		5212.7	34.2	52.5	0.0	0.0
39	0.665	-0.309	413.99		-7.9	-2.9	-0.2		-7.06	-19.15		5213.3	34.8	53.1	0.0	0.0
40	0.853	-0.529	415.68		-7.3	-2.9	-0.1		-6.90	-17.56		5212.7	34.2	54.3	0.0	0.0
41	0.541	-0.749	414.98		-7.7	-2.8	0.0		-6.70	-18.60		5212.7	34.2	52.5	0.0	0.0
42	0.761	-0.592	415.33		-7.6	-3.0	0.0		-7.18	-18.18		5213.3	34.8	51.9	0.0	0.0
43	0.698	-0.467	413.64		-7.9	-3.0	0.0		-7.15	-19.01		5212.1	34.2	53.7	0.0	0.0
44	0.698	-0.467	415.83		-7.7	-3.1	0.0		-7.32	-18.40		5212.7	34.2	47.0	0.0	0.0
45	0.541	-0.624	414.41		-7.7	-3.1	-0.0		-7.36	-18.64		5211.5	34.8	46.4	0.0	0.0
46	0.855	-0.372	415.61		-7.3	-3.0	0.0		-7.05	-17.53		5210.9	34.2	50.1	0.0	0.0
47	1.044	-0.529	413.28		-7.7	-2.9	0.1		-6.98	-18.60		5210.9	34.2	39.1	0.0	0.0
48	0.792	-0.466	415.54		-7.4	-2.9	-0.1		-6.84	-17.85		5211.5	34.2	45.8	0.0	0.0
49	0.478	-0.467	413.64		-8.0	-2.9	-0.1		-6.99	-19.20		5210.9	34.2	47.6	0.0	0.0
50	0.572	-0.121	415.26		-7.4	-2.9	-0.1		-6.99	-17.89		5210.9	34.8	49.4	0.0	0.0
51	0.572	-0.372	413.78		-7.7	-3.0	-0.2		-7.22	-18.64		5210.9	34.2	53.1	0.0	0.0
52	0.667	-0.592	416.39		-7.0	-2.7	-0.0		-6.49	-16.78		5211.5	34.8	48.8	0.0	0.0
53	0.542	-0.529	413.00		-7.7	-3.0	0.0		-7.27	-18.71		5212.1	34.2	52.5	0.0	0.0
54	0.605	-0.247	414.83		-7.5	-3.0	0.1		-7.17	-17.99		5212.1	34.8	51.3	0.0	0.0
55	0.385	-0.341	413.78		-7.9	-3.2	-0.0		-7.77	-19.11		5211.5	34.8	47.6	0.0	0.0
56	0.479	-0.372	415.89		-7.1	-3.0	-0.0		-7.07	-17.15		5212.7	34.2	51.9	0.0	0.0
57	0.699	-0.247	413.28		-7.6	-3.0	-0.0		-7.25	-18.43		5212.1	34.8	53.7	0.0	0.0
58	1.107	-0.341	415.12		-7.3	-2.9	0.0		-6.83	-17.60		5212.1	35.4	54.3	0.0	0.0
59	0.635	-0.341	413.71		-7.6	-2.9	-0.1		-7.01	-18.31		5213.3	34.8	54.9	0.0	0.0
60	0.478	-0.215	414.97		-7.4	-2.9	-0.1		-6.94	-17.71		5212.7	34.2	48.8	0.0	0.0
61	0.478	0.162	413.21		-7.6	-3.0	-0.2		-7.24	-18.33		5212.7	34.8	53.7	0.0	0.0
62	0.760	0.036	415.11		-7.3	-2.9	-0.1		-7.03	-17.54		5212.7	35.4	51.3	0.0	0.0
63	0.635	-0.435	413.63		-7.2	-3.0	-0.0		-7.16	-17.33		5212.1	34.8	52.5	0.0	0.0
64	0.824	-0.341	414.13		-7.3	-3.0	0.0		-7.16	-17.64		5212.1	34.8	53.7	0.0	0.0
65	0.730	-0.404	412.01		-7.6	-3.1	0.1		-7.57	-18.48		5211.5	34.8	47.0	0.0	0.0
66	0.636	-0.121	414.70		-7.6	-3.2	0.0		-7.65	-18.39		5210.9	34.8	51.9	0.0	0.0
67	0.792	-0.152	413.28		-7.4	-3.3	-0.1		-7.84	-17.79		5211.5	34.8	58.6	0.0	0.0
68	0.949	-0.309	413.91		-7.3	-2.9	0.0		-6.95	-17.51		5210.9	34.2	52.5	0.0	0.0
69	1.106	-0.309	411.94		-7.5	-3.1	0.0		-7.39	-18.06		5211.5	34.8	54.9	0.0	0.0
70	0.604	-0.215	414.76		-7.4	-3.0	-0.1		-7.08	-17.86		5210.9	34.2	52.5	0.0	0.0
71	0.572	-0.184	412.65		-7.6	-3.1	-0.1		-7.54	-18.42		5210.9	34.2	48.8	0.0	0.0
72	0.698	0.099	414.34		-7.3	-3.0	-0.1		-7.14	-17.62		5211.5	35.4	51.3	0.0	0.0
73	0.979	-0.121	412.58		-7.4	-3.1	-0.1		-7.54	-17.91		5211.5	34.8	48.8	0.0	0.0
74	0.761	-0.435	414.90		-7.1	-2.8	-0.0		-6.77	-17.18		5212.1	34.8	50.7	0.0	0.0
75	0.855	-0.372	411.87		-7.5	-3.2	-0.0		-7.80	-18.20		5212.7	34.8	51.3	0.0	0.0
76	0.855	-0.058	413.77		-7.4	-3.0	0.1		-7.20	-17.91		5212.1	34.2	49.4	0.0	0.0
77	0.855	-0.058	412.37		-7.5	-3.3	-0.0		-7.94	-18.26		5212.7	34.8	54.9	0.0	0.0
78	0.855	-0.215	414.05		-7.2	-3.2	-0.0		-7.55	-17.33		5212.7	35.4	48.2	0.0	0.0
79	1.325	-0.121	411.59		-7.4	-3.2	-0.0		-7.59	-18.05		5212.7	34.8	47.6	0.0	0.0
80	1.232	-0.247	413.49		-7.4	-2.9	0.1		-6.93	-17.81		5212.7	34.8	52.5	0.0	0.0
81	0.854	-0.341	412.36		-7.5	-3.1	-0.1		-7.46	-18.23		5212.1	34.8	48.8	0.0	0.0
82	0.729	-0.089	413.49		-7.5	-3.0	-0.1		-7.27	-18.20		5212.1	34.2	50.1	0.0	0.0
83	1.042	0.162	412.15		-7.3	-3.1	-0.2		-7.54	-17.76		5212.1	35.4	55.5	0.0	0.0
84	1.104	-0.215	413.64		-7.6	-3.1	-0.1		-7.30	-18.28		5212.1	34.8	51.3	0.0	0.0
85	0.949	-0.529	412.93		-7.2	-3.0	-0.0		-7.26	-17.35		5212.1	34.2	45.8	0.0	0.0
86	0.824	-0.341	413.21		-7.5	-3.1	-0.0		-7.51	-18.20		5210.9	34.2	47.6	0.0	0.0
87	1.074	-0.215	412.15		-7.4	-3.2	0.0		-7.66	-17.83		5210.3	34.2	48.8	0.0	0.0
88	0.886	-0.121	414.21		-7.8	-3.2	0.0		-7.73	-18.83		5210.9	34.8	50.1	0.0	0.0
89	1.043	-0.278	412.36		-7.3	-3.2	-0.1		-7.74	-17.77		5210.9	34.8	48.2	0.0	0.0
90	1.043	-0.121	413.92		-7.6	-3.1	-0.0		-7.42	-18.28		5211.5	34.2	52.5	0.0	0.0
91	1.451	-0.215	412.71		-7.3	-3.1	-0.0		-7.38	-17.61		5212.1	34.8	48.2	0.0	0.0
92	0.760	-0.341	414.06		-7.5	-2.9	-0.1		-6.96	-18.06		5211.5	34.2	47.6	0.0	0.0
93	0.760	-0.341	413.07		-7.4	-3.2	-0.1		-7.57	-17.92		5212.1	34.8	49.4	0.0	0.0
94	0.854	0.005	413.64		-7.6	-3.1	-0.1		-7.44	-18.30		5212.7	34.8	50.7	0.0	0.0
95	1.292	-0.121	413.28		-7.3	-3.3	-0.2		-7.80	-17.60		5212.7	34.8	50.1	0.0	0.0
96	0.823	-0.529	414.91		-7.3	-2.9	0.0		-6.88	-17.64		5212.7	35.4	63.5	0.0	0.0
97	1.012	-0.435	413.28		-7.3	-3.2	0.0		-7.70	-17.57		5212.7	34.8	60.4	0.0	0.0
98	0.917	-0.278	413.64		-7.7	-3.1	0.0		-7.49	-18.56		5213.3	34.2	53.7	0.0	0.0
99	1.074	-0.215	413.85		-7.6	-3.4	-0.0		-8.10	-18.32		5213.3	34.2	51.9	0.0	0.0
100	0.761	-0.498	414.34		-7.6	-3.2	-0.0		-7.67	-18.23		5213.3	34.8	51.9	0.0	0.0
101	1.043	-0.341	414.20		-7.3	-3.2	-0.0		-7.53	-17.50		5212.7	34.2	51.9	0.0	0.0
102	1.075	-0.309	413.64		-7.6	-3.0	0.0		-7.24	-18.37		5212.7	34.2	51.9	0.0	0.0
103	0.854	-0.341	414.33		-7.2	-3.0	-0.1		-7.19	-17.30		5212.7	34.8	51.9	0.0	0.0
104	0.572	-0.341	414.27		-7.7	-3.0	-0.1		-7.12	-18.57		5212.1	34.2	45.8	0.0	0.0
105	0.791	0.099	414.34		-7.2	-3.2	-0.2		-7.55	-17.43		5212.1	34.2	48.2	0.0	0.0
106	0.728	0.036	414.06		-7.6	-3.1	-0.2		-7.32	-18.28		5210.9	34.8	50.7	0.0	0.0
107	0.948	-0.310	415.32		-6.8	-2.9	-0.0		-6.92	-16.24		5210.9	34.2	50.1	0.0	0.0
108	0.761	-0.247	413.56		-7.5	-3.1	0.0		-7.36	-18.23		5211.5	33.6	50.7	0.0	0.0
109	1.011	-0.027	413.98		-7.3	-3.2	0.0		-7.63	-17.67		5210.3	34.2	59.2	0.0	0.0
110	0.854	0.036	414.06		-7.8	-3.3	-0.0		-7.79	-18.94		5211.5	34.8	58.6	0.0	0.0
111	0.949	-0.027	414.40		-6.9	-3.3	-0.0		-7.86	-16.72		5211.5	34.8	52.5	0.0	0.0
112	0.730	0.005	413.70		-7.5	-3.0	-0.0		-7.30	-18.15		5211.5	33.6	50.1	0.0	0.0
113	1.294	-0.027	413.84		-7.0	-3.1	0.0		-7.43	-17.02		5212.1	34.8	53.1	0.0	0.0
114	0.729	-0.184	413.78		-7.5	-2.9	-0.1		-7.03	-18.09		5212.1	34.8	50.7	0.0	0.0
115	0.666	-0.184	413.91		-7.1	-3.1	-0.1		-7.51	-17.24		5212.7	34.2	53.7	0.0	0.0
116	0.446	0.193	413.78		-7.5	-3.0	-0.1		-7.23	-18.21		5212.7	34.2	55.5	0.0	0.0
117	1.041	0.225	414.76		-7.0	-3.2	-0.2		-7.64	-16.86		5212.1	33.6	46.4	0.0	0.0
118	0.729	-0.058	414.55		-7.1	-3.0	0.0		-7.10	-17.18		5213.3	34.2	48.8	0.0	0.0
119	0.886	0.005	413.56		-7.0	-3.2	0.0		-7.76	-16.94		5212.7	34.8	51.3	0.0	0.0
120	0.761	0.036	413.00		-7.6	-3.1	0.0		-7.49	-18.37		5212.7	34.2	48.8	0.0	0.0
121	0.854	0.224	414.48		-7.2	-3.4	0.0		-8.02	-17.34		5212.7	34.8	51.9	0.0	0.0
122	0.792	0.130	413.49		-7.2	-3.3	-0.0		-7.86	-17.47		5212.7	34.8	62.9	0.0	0.0
123	1.105	0.413	413.84		-6.7	-3.2	-0.0		-7.56	-16.21		5212.1	34.2	50.1	0.0	0.0
124	1.294	0.319	412.65		-7.4	-3.1	0.1		-7.48	-17.89		5212.7	34.8	48.2	0.0	0.0
125	1.042	0.225	414.12		-6.8	-3.1	-0.1		-7.44	-16.47		5211.5	34.2	48.8	0.0	0.0
126	0.665	0.130	412.15		-7.4	-3.2	-0.1		-7.63	-18.04		5210.9	34.8	52.5	0.0	0.0
127	0.979	0.633	413.98		-6.8	-3.2	-0.1		-7.57	-16.41		5210.3	34.8	51.9	0.0	0.0
128	1.041	0.507	412.29		-7.4	-3.3	-0.2		-7.90	-17.88		5210.3	34.8	48.8	0.0	0.0
