

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.890	-0.323	695.24		-1.1	3.9	-0.4		5.71	-1.63		1366.1	1318.4	1240.9	0.0	0.0
2	1.828	-0.480	695.31		-1.0	4.0	-0.4		5.83	-1.42		1362.4	1314.8	1237.9	0.0	0.0
3	2.268	-0.574	695.59		-1.0	4.2	-0.2		6.09	-1.42		1366.1	1317.8	1242.1	0.0	0.0
4	2.111	-0.229	695.88		-1.4	4.2	-0.2		6.19	-2.05		1367.3	1317.2	1239.7	0.0	0.0
5	1.578	0.023	695.81		-1.8	4.2	-0.3		6.15	-2.59		1360.6	1312.3	1233.0	0.0	0.0
6	1.735	-0.134	695.39		-1.5	4.2	-0.3		6.05	-2.14		1356.3	1308.7	1231.2	0.0	0.0
7	2.112	-0.449	694.47		-1.3	4.1	-0.2		5.99	-1.82		1355.1	1307.5	1229.3	0.0	0.0
8	2.268	-0.511	694.89		-1.2	4.0	-0.2		5.85	-1.76		1355.7	1306.8	1228.7	0.0	0.0
9	2.174	-0.543	695.10		-1.0	4.0	-0.3		5.79	-1.45		1364.2	1312.3	1234.2	0.0	0.0
10	2.393	-0.480	695.24		-0.8	4.1	-0.2		5.98	-1.17		1372.2	1317.2	1237.9	0.0	0.0
11	2.331	-0.197	696.38		-1.3	4.0	-0.2		5.89	-1.91		1370.3	1317.8	1235.4	0.0	0.0
12	1.955	-0.072	695.32		-1.7	3.8	-0.2		5.62	-2.50		1369.7	1317.8	1236.6	0.0	0.0
13	1.767	-0.135	694.90		-1.9	3.9	-0.2		5.65	-2.73		1372.8	1321.5	1239.7	0.0	0.0
14	1.767	-0.480	694.12		-1.6	3.9	-0.2		5.64	-2.35		1375.8	1323.3	1242.8	0.0	0.0
15	1.892	-0.543	694.54		-1.4	3.8	-0.3		5.61	-1.95		1375.8	1327.0	1247.0	0.0	0.0
16	2.205	-0.606	694.39		-0.9	3.9	-0.2		5.73	-1.33		1382.5	1331.3	1251.9	0.0	0.0
17	2.300	-0.386	694.96		-1.1	4.2	-0.2		6.08	-1.62		1377.6	1328.8	1249.5	0.0	0.0
18	2.111	-0.072	697.01		-1.1	4.3	-0.2		6.32	-1.55		1374.0	1323.9	1245.2	0.0	0.0
19	2.080	-0.260	695.25		-1.4	4.2	-0.2		6.11	-1.96		1372.8	1323.9	1245.2	0.0	0.0
20	1.891	-0.323	694.33		-1.6	4.0	-0.4		5.84	-2.27		1371.5	1322.1	1242.8	0.0	0.0
21	1.546	-0.040	694.05		-1.5	3.9	-0.5		5.68	-2.12		1366.7	1320.9	1244.0	0.0	0.0
22	1.859	-0.197	694.40		-1.1	3.9	-0.4		5.71	-1.52		1369.1	1323.3	1246.4	0.0	0.0
23	2.236	-0.606	694.96		-1.2	4.0	-0.3		5.80	-1.67		1359.9	1315.4	1240.3	0.0	0.0
24	2.173	-0.354	696.37		-1.3	4.2	-0.3		6.17	-1.90		1357.5	1309.9	1231.8	0.0	0.0
