

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.368	0.129	254.64		-0.8	1.8	0.4		7.19	-3.15		5102.9	32.4	47.6	0.0	0.0
2	-0.525	-0.122	254.71		-0.7	1.9	0.3		7.51	-2.59		5107.7	32.4	47.0	0.0	0.0
3	-0.370	0.003	255.13		-0.7	1.9	0.2		7.42	-2.60		5107.7	32.4	43.9	0.0	0.0
4	-0.495	0.223	254.29		-0.7	1.8	0.2		7.04	-2.94		5105.9	33.0	44.6	0.0	0.0
5	-0.683	-0.091	254.00		-0.9	1.9	0.2		7.31	-3.51		5104.1	32.4	45.2	0.0	0.0
6	-0.652	-0.531	254.71		-0.7	2.0	0.2		7.59	-2.68		5102.9	32.4	45.8	0.0	0.0
7	-0.400	-0.531	254.50		-0.6	1.9	0.3		7.29	-2.15		5101.6	33.0	47.6	0.0	0.0
8	-0.338	-0.436	254.98		-0.2	1.9	0.2		7.24	-0.87		5101.0	31.7	49.4	0.0	0.0
9	-0.213	-0.436	255.48		-0.3	1.6	0.2		6.32	-1.25		5104.1	32.4	48.8	0.0	0.0
10	-0.150	-0.374	255.27		-0.6	1.6	0.3		6.38	-2.25		5107.7	33.0	47.0	0.0	0.0
11	-0.025	-0.594	254.99		-0.4	1.8	0.3		6.98	-1.31		5107.7	32.4	45.8	0.0	0.0
12	0.163	-0.782	256.54		-0.1	2.0	0.3		7.83	-0.37		5107.1	32.4	46.4	0.0	0.0
13	0.256	-0.562	256.75		-0.2	1.9	0.2		7.59	-0.78		5105.9	33.0	47.6	0.0	0.0
14	-0.056	-0.342	257.31		-0.3	2.1	0.2		8.02	-0.95		5104.7	33.0	46.4	0.0	0.0
15	-0.181	-0.279	256.61		-0.4	2.2	0.3		8.41	-1.71		5103.5	32.4	47.6	0.0	0.0
16	-0.087	-0.342	256.40		-0.6	2.1	0.3		8.29	-2.24		5102.9	31.1	51.9	0.0	0.0
17	0.384	-0.217	255.70		-0.7	2.1	0.4		8.07	-2.87		5105.9	33.0	50.1	0.0	0.0
18	0.227	-0.059	255.98		-0.7	2.0	0.3		7.95	-2.73		5108.3	33.0	46.4	0.0	0.0
