

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.069	-0.212	915.87		-7.225	7.313	0.020		7.98	-7.88		4647.5	15.3	-9.8	415.7	676.9
2	-0.086	-0.165	915.27		-7.290	7.331	-0.013		8.01	-7.96		789.2	14.0	-9.8	388.8	648.2
3	-0.038	-0.276	915.98		-7.312	7.307	-0.012		7.98	-7.97		-209.4	14.0	-9.8	316.2	551.2
4	0.025	-0.228	915.97		-7.138	7.307	0.025		7.98	-7.78		412.6	14.0	-11.0	218.5	406.5
5	0.040	-0.259	915.28		-7.426	7.306	0.015		7.98	-8.10		1119.5	14.6	-10.4	108.6	244.8
6	0.057	-0.243	915.66		-7.302	7.227	0.045		7.89	-7.97		1774.4	14.0	-11.0	-7.9	64.1
7	0.089	-0.243	915.21		-7.407	7.257	0.054		7.93	-8.08		2316.4	14.6	-10.4	-131.8	-130.6
8	-0.053	-0.180	915.94		-7.323	7.264	0.015		7.93	-7.99		2768.7	14.0	-9.8	-232.6	-294.2
9	0.056	-0.164	915.07		-7.406	7.269	0.014		7.95	-8.09		3151.4	14.0	-9.8	-293.0	-402.2
10	-0.039	-0.212	915.63		-7.427	7.293	-0.026		7.96	-8.10		3468.2	14.0	-11.0	-347.3	-501.1
11	0.056	-0.244	915.49		-7.408	7.220	0.011		7.89	-8.08		3738.6	13.4	-9.2	-347.9	-520.7
12	0.072	-0.323	915.81		-7.359	7.360	0.024		8.04	-8.02		3959.6	14.0	-10.4	-318.6	-492.0
13	-0.006	-0.180	915.62		-7.312	7.220	0.045		7.89	-7.98		4114.0	14.6	-10.4	-246.6	-397.4
14	0.041	-0.228	915.04		-7.513	7.212	0.038		7.88	-8.20		4599.9	15.3	-9.2	-150.8	-252.7
15	0.026	-0.164	915.80		-7.322	7.264	0.040		7.93	-7.99		781.9	14.6	-9.8	-43.3	-91.6
16	-0.069	-0.244	915.25		-7.514	7.201	0.002		7.87	-8.20		-199.0	14.0	-9.8	70.8	87.3
17	-0.038	-0.244	915.56		-7.369	7.256	-0.003		7.92	-8.04		177.6	14.0	-10.4	194.7	282.6
18	-0.101	-0.180	915.84		-7.448	7.244	0.002		7.91	-8.13		864.9	14.0	-11.0	294.8	448.0
19	0.071	-0.260	915.63		-7.447	7.256	0.001		7.93	-8.12		1575.4	14.0	-10.4	358.9	557.9
20	-0.006	-0.338	916.12		-7.313	7.293	0.036		7.96	-7.97		2146.1	14.0	-10.4	415.7	656.2
21	0.041	-0.164	915.14		-7.542	7.231	0.041		7.90	-8.24		2624.1	14.0	-11.0	416.3	676.3
22	-0.069	-0.291	915.60		-7.535	7.188	0.019		7.85	-8.22		3030.6	14.0	-10.4	388.8	647.6
23	0.104	-0.196	915.63		-7.506	7.157	0.050		7.82	-8.19		3366.9	14.0	-11.0	316.2	551.2
24	-0.070	-0.260	915.50		-7.583	7.193	-0.003		7.85	-8.27		3653.2	14.6	-9.8	220.4	408.4
25	0.025	-0.181	915.77		-7.488	7.157	0.006		7.82	-8.17		3889.4	14.6	-10.4	109.9	245.4
26	0.056	-0.291	915.40		-7.650	7.224	0.003		7.89	-8.35		4090.8	14.6	-9.8	-6.1	65.9
