

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.225	1.227	963.40		20.0	0.8	0.2		0.89	20.77		5215.8	36.6	61.0	0.0	0.0
2	3.476	0.850	964.25		20.5	0.6	0.1		0.70	21.20		5216.4	36.6	51.9	0.0	0.0
3	3.633	1.070	965.37		20.6	0.8	0.2		0.93	21.29		5216.4	37.2	51.3	0.0	0.0
4	3.413	1.070	963.33		20.4	0.7	0.1		0.89	21.16		5216.4	36.6	54.9	0.0	0.0
5	4.135	1.007	964.45		20.7	0.9	0.3		1.09	21.42		5215.8	35.4	52.5	0.0	0.0
6	3.728	1.101	963.33		20.3	1.0	0.3		1.13	21.08		5215.2	36.6	56.8	0.0	0.0
7	3.506	0.756	963.18		20.5	0.8	0.0		1.00	21.29		5215.2	37.2	55.5	0.0	0.0
8	3.601	0.944	964.25		20.2	0.9	0.1		1.06	20.96		5215.8	37.2	54.9	0.0	0.0
9	3.226	1.196	962.84		20.2	0.8	0.1		0.95	20.94		5215.2	37.2	54.9	0.0	0.0
10	3.632	1.227	964.60		20.8	0.8	0.0		1.00	21.49		5215.2	36.6	51.9	0.0	0.0
11	3.632	1.070	964.67		20.3	0.9	0.2		1.06	20.99		5214.6	37.2	57.4	0.0	0.0
12	3.350	0.693	963.96		20.7	0.8	0.2		0.95	21.50		5213.9	36.6	58.6	0.0	0.0
13	3.539	1.039	964.46		20.6	0.9	0.2		1.02	21.29		5214.6	36.6	57.4	0.0	0.0
14	3.414	1.101	962.91		20.2	0.7	0.3		0.84	20.92		5215.2	37.2	59.2	0.0	0.0
15	3.570	0.944	964.31		20.8	0.6	0.3		0.79	21.54		5214.6	36.6	59.8	0.0	0.0
16	3.477	1.101	964.40		20.0	0.6	0.3		0.75	20.71		5215.2	36.6	60.4	0.0	0.0
17	3.445	0.819	963.33		20.6	0.5	0.2		0.66	21.37		5215.2	36.6	58.6	0.0	0.0
18	3.413	1.007	963.75		20.8	0.9	0.2		1.07	21.51		5215.2	36.0	53.1	0.0	0.0
19	3.571	1.101	962.70		20.2	0.8	0.3		0.93	20.95		5216.4	36.6	58.6	0.0	0.0
20	3.916	0.787	963.61		20.7	0.8	0.3		0.98	21.44		5215.8	37.2	54.9	0.0	0.0
21	3.288	1.007	964.39		20.4	1.0	0.2		1.10	21.07		5215.8	36.6	53.7	0.0	0.0
22	3.036	0.787	962.98		20.3	0.8	0.1		0.89	21.03		5217.0	36.6	57.4	0.0	0.0
23	3.413	1.070	964.17		20.7	0.9	0.1		1.09	21.46		5217.0	36.6	52.5	0.0	0.0
