

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.447	-0.405	486.85		2.3	5.1	0.0		10.64	4.80		-208.8	12.8	-9.8	0.0	0.0
2	1.478	-0.624	487.07		2.2	5.0	-0.0		10.31	4.53		544.5	12.2	-10.4	0.0	0.0
3	1.258	-0.530	487.77		2.4	5.1	-0.1		10.63	5.00		1255.0	12.8	-10.4	0.0	0.0
4	1.195	-0.310	486.78		2.3	5.2	-0.1		10.70	4.83		1880.0	11.0	-10.4	0.0	0.0
5	1.571	-0.562	486.78		2.3	5.0	-0.1		10.32	4.77		2404.3	12.2	-9.8	0.0	0.0
6	1.603	-0.467	488.12		2.5	5.2	-0.0		10.72	5.19		2842.0	12.8	-9.2	0.0	0.0
7	1.415	-0.467	487.21		2.3	5.2	-0.1		10.86	4.84		3205.8	12.8	-9.8	0.0	0.0
8	1.384	-0.562	487.91		2.6	5.0	-0.0		10.39	5.39		3510.3	12.8	-10.4	0.0	0.0
9	1.447	-0.593	486.99		2.4	5.1	0.0		10.54	4.97		3767.3	11.6	-9.8	0.0	0.0
10	1.572	-0.624	486.50		2.2	5.0	-0.0		10.33	4.62		3987.1	12.2	-9.8	0.0	0.0
11	1.603	-0.373	487.84		2.5	5.0	0.0		10.43	5.18		4132.3	12.8	-10.4	0.0	0.0
12	1.353	-0.373	486.64		2.2	5.1	0.0		10.51	4.52		4612.7	12.8	-9.2	0.0	0.0
13	1.353	-0.562	487.56		2.5	4.9	0.0		10.16	5.12		783.7	12.2	-9.8	0.0	0.0
14	1.447	-0.467	487.98		2.6	5.0	0.0		10.41	5.43		-209.4	11.0	-10.4	0.0	0.0
15	1.447	-0.405	486.43		2.2	4.9	0.0		10.24	4.48		322.9	12.2	-10.4	0.0	0.0
16	1.823	-0.530	487.70		2.4	5.0	0.1		10.39	5.04		1018.1	12.8	-10.4	0.0	0.0
17	1.761	-0.562	487.98		2.4	5.1	0.1		10.53	5.03		1693.8	12.8	-9.2	0.0	0.0
18	1.165	-0.624	487.28		2.4	5.0	-0.0		10.41	4.89		2241.3	12.8	-10.4	0.0	0.0
19	1.415	-0.593	488.19		2.5	5.1	-0.1		10.53	5.23		2702.8	11.6	-10.4	0.0	0.0
20	1.478	-0.593	487.14		2.2	5.1	0.0		10.58	4.49		3094.7	12.2	-9.8	0.0	0.0
21	1.321	-0.530	487.35		2.3	5.0	-0.1		10.39	4.84		3421.2	12.8	-9.2	0.0	0.0
22	1.352	-0.499	488.55		2.4	5.1	-0.1		10.55	5.02		3692.9	12.2	-9.8	0.0	0.0
23	1.227	-0.656	487.49		2.3	5.1	-0.0		10.48	4.69		3918.7	12.8	-9.8	0.0	0.0
24	1.540	-0.719	488.26		2.6	5.1	-0.1		10.46	5.36		4098.8	11.6	-11.0	0.0	0.0
25	1.478	-0.656	487.84		2.6	5.1	-0.0		10.52	5.28		4328.9	12.2	-9.2	0.0	0.0
26	1.321	-0.656	487.35		2.4	5.0	-0.0		10.44	4.93		3606.2	12.8	-8.5	0.0	0.0
27	1.541	-0.813	487.98		2.5	4.9	0.0		10.12	5.21		517.6	12.2	-10.4	0.0	0.0
28	1.478	-0.907	487.70		2.3	5.1	0.0		10.47	4.74		-70.8	12.2	-10.4	0.0	0.0
29	1.384	-0.719	487.28		2.4	5.0	-0.0		10.32	4.89		775.2	11.0	-10.4	0.0	0.0
30	1.415	-0.624	487.56		2.5	5.0	-0.0		10.32	5.12		1491.8	12.8	-11.0	0.0	0.0
31	1.321	-0.750	487.56		2.3	5.0	0.0		10.41	4.81		2072.9	12.2	-9.8	0.0	0.0
32	1.384	-0.907	488.40		2.6	4.9	-0.0		10.05	5.45		2563.0	12.8	-9.8	0.0	0.0
33	1.352	-0.813	488.97		2.5	5.0	-0.0		10.23	5.12		2971.4	12.8	-9.8	0.0	0.0
34	1.353	-0.719	487.77		2.2	5.0	0.0		10.44	4.53		3313.8	12.2	-10.4	0.0	0.0
35	1.635	-0.876	487.91		2.6	4.9	0.1		10.25	5.33		3607.4	12.8	-10.4	0.0	0.0
36	1.572	-0.844	488.26		2.5	5.1	0.0		10.57	5.21		3850.9	12.8	-10.4	0.0	0.0
37	1.321	-0.750	487.84		2.4	5.0	-0.1		10.36	4.89		4054.2	12.8	-9.2	0.0	0.0
38	1.446	-0.876	488.83		2.6	5.0	-0.0		10.39	5.28		4184.8	12.8	-9.8	0.0	0.0
39	1.321	-0.782	488.26		2.4	5.2	-0.0		10.70	4.89		4659.1	11.6	-10.4	0.0	0.0
40	1.226	-0.687	487.84		2.5	5.0	-0.1		10.25	5.12		791.1	12.2	-10.4	0.0	0.0
41	1.446	-0.719	489.11		2.5	5.1	-0.1		10.54	5.19		-207.5	12.8	-9.8	0.0	0.0
42	1.477	-0.813	488.40		2.5	5.2	-0.0		10.81	5.13		557.9	12.8	-9.2	0.0	0.0
43	1.477	-1.096	488.97		2.6	5.0	-0.1		10.39	5.30		1267.8	12.2	-9.8	0.0	0.0
44	1.477	-0.907	489.25		2.6	5.1	-0.0		10.49	5.36		1889.8	11.6	-10.4	0.0	0.0
45	1.321	-0.813	486.99		2.3	5.0	-0.0		10.38	4.82		2412.3	12.2	-9.8	0.0	0.0
