

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.634	-0.373	429.80		-5.3	3.4	-0.0		8.06	-12.31		5109.0	33.0	50.7	0.0	0.0
2	1.009	-0.404	430.99		-4.7	3.4	-0.1		7.87	-10.88		5107.7	32.4	54.3	0.0	0.0
3	0.978	-0.184	430.16		-5.6	3.5	-0.1		8.17	-12.90		5112.0	33.0	48.8	0.0	0.0
4	1.260	-0.278	430.43		-4.9	3.3	-0.1		7.67	-11.36		5111.4	33.0	47.0	0.0	0.0
5	1.135	-0.027	431.28		-5.2	3.4	-0.1		7.93	-12.07		5109.6	33.0	47.6	0.0	0.0
6	0.820	0.162	430.01		-5.1	3.2	-0.3		7.58	-11.85		5105.9	33.0	49.4	0.0	0.0
7	1.384	0.130	431.42		-4.8	3.4	-0.2		8.00	-11.18		5104.1	31.7	53.1	0.0	0.0
8	1.166	-0.216	430.08		-5.2	3.3	-0.1		7.81	-12.14		5109.6	33.0	50.7	0.0	0.0
9	1.323	-0.310	432.47		-4.3	3.5	0.0		8.29	-10.00		5109.6	33.6	47.6	0.0	0.0
10	1.135	-0.153	429.94		-5.2	3.4	0.0		7.92	-12.05		5108.3	33.6	48.2	0.0	0.0
11	1.229	-0.404	429.94		-4.8	3.2	0.0		7.47	-11.22		5106.5	33.0	50.1	0.0	0.0
12	1.323	-0.310	430.30		-5.3	3.3	0.0		7.73	-12.26		5105.3	32.4	53.7	0.0	0.0
13	1.354	-0.216	428.95		-5.0	3.1	-0.0		7.33	-11.71		5111.4	33.0	51.3	0.0	0.0
14	1.229	0.099	430.86		-5.3	3.3	0.0		7.77	-12.27		5112.0	33.0	49.4	0.0	0.0
15	1.103	-0.027	430.02		-5.4	3.0	-0.1		7.03	-12.65		5110.2	33.0	50.7	0.0	0.0
16	1.166	-0.121	431.85		-5.0	3.1	-0.0		7.35	-11.60		5109.6	32.4	49.4	0.0	0.0
17	1.010	-0.090	429.66		-5.0	3.2	-0.0		7.52	-11.61		5107.1	31.7	53.7	0.0	0.0
18	1.417	-0.058	430.50		-4.6	3.2	-0.1		7.54	-10.60		5112.0	33.0	51.9	0.0	0.0
19	1.260	0.067	429.80		-5.2	3.3	-0.0		7.88	-12.07		5113.2	33.6	50.1	0.0	0.0
20	1.857	-0.341	430.22		-4.8	3.2	0.1		7.63	-11.22		5112.0	33.0	49.4	0.0	0.0
21	1.606	-0.121	431.35		-5.2	3.4	0.1		8.10	-12.02		5109.0	33.0	50.7	0.0	0.0
22	1.009	-0.121	429.51		-4.8	3.4	-0.1		7.93	-11.25		5107.1	32.4	54.9	0.0	0.0
23	0.946	0.004	430.93		-5.1	3.4	-0.2		7.95	-11.86		5111.4	32.4	51.3	0.0	0.0
24	0.884	-0.027	429.80		-5.2	3.3	-0.2		7.79	-12.16		5112.6	33.0	48.8	0.0	0.0
25	1.229	-0.121	430.71		-4.8	3.4	-0.0		8.06	-11.18		5109.6	33.0	47.6	0.0	0.0
26	0.728	0.256	429.45		-5.2	3.3	-0.1		7.82	-12.23		5106.5	33.0	49.4	0.0	0.0
27	1.197	0.225	429.94		-4.6	3.3	-0.2		7.82	-10.82		5104.1	32.4	54.3	0.0	0.0
28	1.478	0.130	429.66		-5.2	3.2	-0.2		7.50	-12.08		5108.3	33.0	52.5	0.0	0.0
29	1.448	-0.404	430.15		-4.7	3.3	-0.1		7.69	-10.99		5109.6	33.0	47.6	0.0	0.0
30	1.230	-0.278	432.34		-4.8	3.4	0.0		8.06	-10.99		5109.0	33.0	47.6	0.0	0.0
31	0.916	-0.153	429.52		-5.1	3.3	-0.1		7.69	-11.97		5106.5	33.0	50.1	0.0	0.0
32	1.386	-0.216	430.22		-4.8	3.4	0.0		7.94	-11.23		5104.7	32.4	54.3	0.0	0.0
33	1.105	-0.247	428.25		-5.4	3.2	0.1		7.49	-12.64		5110.2	33.0	51.9	0.0	0.0
34	1.323	-0.027	429.93		-4.8	3.3	0.0		7.71	-11.16		5111.4	33.6	48.8	0.0	0.0
35	1.135	0.193	429.66		-5.3	3.3	0.0		7.76	-12.45		5110.8	33.6	50.1	0.0	0.0
36	1.261	-0.310	430.79		-5.0	3.0	-0.0		7.06	-11.48		5109.6	33.0	50.1	0.0	0.0
37	1.198	-0.121	431.50		-5.2	3.1	-0.0		7.38	-12.11		5107.7	31.7	54.3	0.0	0.0
38	1.323	-0.058	428.73		-4.7	3.0	-0.1		7.19	-10.96		5112.0	33.0	53.1	0.0	0.0
39	1.260	0.067	430.85		-4.8	3.4	-0.1		8.06	-11.19		5113.2	33.6	48.2	0.0	0.0
40	1.323	0.036	428.32		-5.1	3.2	-0.0		7.60	-11.98		5111.4	33.0	50.1	0.0	0.0
41	1.763	-0.278	430.43		-4.7	3.5	0.1		8.17	-10.81		5110.2	33.0	50.1	0.0	0.0
42	1.356	-0.153	428.60		-5.2	3.4	0.1		8.05	-12.04		5107.1	32.4	52.5	0.0	0.0
43	1.480	-0.247	429.08		-4.5	3.4	0.0		7.97	-10.53		5110.8	32.4	51.9	0.0	0.0
44	0.978	-0.153	429.80		-5.3	3.4	-0.1		8.09	-12.33		5112.6	32.4	47.0	0.0	0.0
45	1.134	-0.310	429.51		-5.0	3.2	-0.2		7.65	-11.51		5110.2	33.0	47.0	0.0	0.0
46	1.166	-0.216	430.01		-5.1	3.4	-0.1		7.90	-11.91		5107.1	33.0	47.6	0.0	0.0
47	0.915	0.005	428.17		-5.1	3.3	-0.2		7.68	-11.98		5104.7	31.7	50.7	0.0	0.0
48	1.291	0.382	430.36		-4.7	3.4	-0.2		7.99	-10.91		5108.3	33.0	51.3	0.0	0.0
49	1.259	0.099	428.60		-5.2	3.2	-0.2		7.53	-12.15		5109.6	33.0	48.2	0.0	0.0
50	1.542	-0.310	431.41		-4.5	3.5	-0.1		8.13	-10.34		5109.0	33.0	48.2	0.0	0.0
51	0.979	-0.310	430.64		-4.8	3.6	0.0		8.36	-11.21		5107.1	33.6	48.8	0.0	0.0
52	1.135	-0.341	429.94		-4.6	3.3	-0.0		7.75	-10.78		5105.3	31.1	52.5	0.0	0.0
53	1.198	-0.058	428.95		-5.1	3.3	0.0		7.83	-12.00		5109.6	32.4	51.3	0.0	0.0
54	1.292	-0.278	428.74		-5.0	3.1	-0.0		7.41	-11.58		5112.0	33.6	50.1	0.0	0.0
55	1.198	0.036	430.43		-4.9	3.4	0.0		8.07	-11.47		5111.4	33.6	49.4	0.0	0.0
56	0.916	0.067	428.32		-5.3	3.2	-0.1		7.45	-12.34		5109.6	33.0	50.1	0.0	0.0
57	1.323	-0.121	430.22		-5.0	3.2	-0.0		7.53	-11.69		5107.7	31.7	53.7	0.0	0.0
58	1.198	0.004	428.67		-5.2	3.1	-0.0		7.38	-12.19		5112.0	33.0	53.7	0.0	0.0
59	1.543	-0.153	430.28		-4.5	3.2	-0.0		7.58	-10.37		5113.2	33.6	48.8	0.0	0.0
60	1.166	-0.153	428.88		-5.1	3.4	-0.0		7.92	-11.95		5112.0	33.0	48.8	0.0	0.0
61	1.542	-0.435	429.09		-4.8	3.3	-0.1		7.74	-11.15		5109.6	33.6	48.8	0.0	0.0
62	1.888	-0.247	430.37		-5.2	3.3	0.1		7.86	-12.13		5107.7	31.7	51.9	0.0	0.0
63	1.480	-0.278	427.82		-5.0	3.4	0.0		7.99	-11.65		5111.4	33.0	49.4	0.0	0.0
64	1.229	-0.121	430.36		-5.0	3.5	-0.1		8.27	-11.50		5111.4	33.0	46.4	0.0	0.0
65	0.821	-0.121	428.74		-5.3	3.4	-0.1		8.07	-12.31		5109.6	33.0	48.2	0.0	0.0
66	1.009	-0.278	430.57		-4.9	3.5	-0.1		8.11	-11.26		5107.1	32.4	48.2	0.0	0.0
67	0.822	-0.058	428.81		-5.2	3.4	-0.1		8.04	-12.09		5104.7	31.1	50.7	0.0	0.0
68	1.166	0.162	428.95		-4.6	3.3	-0.1		7.72	-10.65		5107.7	33.0	51.3	0.0	0.0
69	1.197	0.287	429.66		-5.1	3.4	-0.2		7.99	-12.00		5110.2	33.6	47.0	0.0	0.0
70	1.384	-0.310	429.23		-4.8	3.2	-0.2		7.56	-11.16		5109.6	33.0	48.8	0.0	0.0
71	1.260	-0.404	431.14		-4.7	3.5	-0.0		8.11	-10.97		5107.7	33.0	48.2	0.0	0.0
72	0.947	-0.216	429.44		-4.7	3.4	-0.0		7.95	-10.93		5104.7	32.4	51.3	0.0	0.0
73	1.167	0.067	429.79		-4.8	3.4	0.0		8.10	-11.08		5108.3	33.0	53.1	0.0	0.0
74	1.167	-0.184	427.68		-5.1	3.2	0.0		7.57	-11.93		5112.0	33.6	49.4	0.0	0.0
75	1.512	-0.341	429.58		-4.7	3.3	0.1		7.70	-10.92		5111.4	33.0	49.4	0.0	0.0
76	1.073	-0.027	428.74		-5.2	3.3	0.1		7.74	-12.14		5110.8	33.6	48.2	0.0	0.0
77	1.386	-0.184	429.02		-5.0	3.1	0.0		7.42	-11.58		5107.7	32.4	52.5	0.0	0.0
78	1.386	-0.090	429.31		-5.4	3.0	0.0		7.18	-12.49		5111.4	33.0	51.9	0.0	0.0
79	1.229	-0.373	428.67		-5.0	3.1	-0.1		7.32	-11.62		5113.2	33.6	49.4	0.0	0.0
80	1.198	-0.184	430.08		-4.8	3.2	-0.0		7.58	-11.14		5112.6	33.6	48.2	0.0	0.0
81	0.759	-0.184	428.03		-5.0	3.3	-0.1		7.67	-11.69		5110.2	33.6	48.8	0.0	0.0
82	1.355	-0.310	430.15		-4.8	3.4	-0.0		8.02	-11.18		5107.1	32.4	50.7	0.0	0.0
83	1.544	-0.090	427.75		-5.3	3.3	0.1		7.85	-12.34		5110.2	33.0	52.5	0.0	0.0
84	1.638	-0.247	430.07		-4.6	3.4	0.1		8.02	-10.69		5111.4	33.0	48.8	0.0	0.0
85	0.979	-0.184	429.59		-5.2	3.5	-0.0		8.24	-12.01		5110.8	33.0	47.6	0.0	0.0
86	0.946	-0.341	429.79		-4.8	3.3	-0.1		7.80	-11.14		5107.7	33.6	47.0	0.0	0.0
