

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.130	3.521	475.65		-1.8	7.0	0.4		14.73	-4.02		2273.1	11.6	-9.8	0.0	0.0
2	0.910	3.552	474.74		-2.1	6.9	0.4		14.62	-4.56		2734.5	12.2	-9.2	0.0	0.0
3	0.941	3.395	475.79		-1.9	6.7	0.4		14.20	-4.17		3118.5	12.8	-9.2	0.0	0.0
4	1.004	3.426	476.08		-1.9	6.9	0.4		14.50	-4.17		3437.7	12.8	-9.8	0.0	0.0
5	0.879	3.458	475.51		-2.0	7.0	0.4		14.72	-4.51		3705.1	12.2	-11.0	0.0	0.0
6	0.879	3.426	474.95		-2.2	6.9	0.4		14.63	-4.83		3929.1	12.2	-9.8	0.0	0.0
7	1.098	3.363	475.30		-2.1	6.9	0.4		14.51	-4.71		4103.0	12.8	-9.2	0.0	0.0
8	1.129	3.458	476.43		-2.1	7.0	0.4		14.68	-4.54		4429.6	12.2	-9.8	0.0	0.0
9	0.973	3.489	475.23		-2.3	6.9	0.4		14.68	-5.00		2511.7	12.8	-10.4	0.0	0.0
10	0.784	3.426	475.94		-2.1	6.8	0.4		14.34	-4.66		239.9	12.2	-10.4	0.0	0.0
11	0.972	3.552	476.15		-1.9	6.9	0.4		14.47	-4.30		35.4	11.0	-10.4	0.0	0.0
12	1.098	3.741	475.37		-2.0	6.8	0.4		14.43	-4.53		824.6	12.2	-9.2	0.0	0.0
13	0.878	3.709	475.09		-2.2	6.9	0.3		14.52	-4.93		1534.5	12.8	-9.2	0.0	0.0
14	1.066	3.521	475.94		-2.0	6.8	0.3		14.30	-4.43		2106.5	11.6	-9.8	0.0	0.0
15	1.066	3.583	476.43		-2.0	6.9	0.3		14.47	-4.47		2589.9	11.6	-10.4	0.0	0.0
16	1.098	3.552	475.30		-2.1	6.9	0.4		14.61	-4.64		2994.0	11.0	-11.6	0.0	0.0
17	1.317	3.363	475.30		-1.9	6.8	0.4		14.37	-4.22		3337.6	12.2	-9.8	0.0	0.0
18	1.348	3.458	476.85		-1.9	6.9	0.4		14.48	-4.13		3624.5	12.8	-9.8	0.0	0.0
19	1.254	3.583	476.71		-1.9	7.0	0.4		14.78	-4.30		3863.2	12.2	-9.8	0.0	0.0
20	1.066	3.489	476.01		-2.0	6.9	0.4		14.64	-4.46		4063.4	12.8	-9.2	0.0	0.0
21	1.192	3.489	476.50		-1.9	6.8	0.4		14.29	-4.17		4192.2	12.2	-11.0	0.0	0.0
22	1.192	3.740	475.94		-2.0	6.8	0.4		14.47	-4.36		4670.1	12.2	-9.8	0.0	0.0
23	1.098	3.772	475.16		-2.3	6.8	0.4		14.46	-5.14		793.5	12.8	-9.8	0.0	0.0
24	1.129	3.583	475.37		-2.3	6.7	0.4		14.22	-5.01		-204.5	12.8	-9.2	0.0	0.0
25	1.223	3.395	475.72		-2.0	6.7	0.3		14.09	-4.46		597.0	12.2	-9.2	0.0	0.0
26	1.223	3.646	475.52		-2.2	6.6	0.4		14.07	-4.93		1308.1	12.2	-10.4	0.0	0.0
27	1.160	3.615	474.24		-2.3	6.7	0.4		14.20	-5.02		1925.2	12.8	-9.8	0.0	0.0
28	1.411	3.426	475.44		-2.2	6.6	0.3		14.05	-4.95		2440.3	12.2	-9.2	0.0	0.0
29	1.474	3.583	476.36		-2.1	6.7	0.4		14.16	-4.67		2870.0	12.2	-9.8	0.0	0.0
30	1.192	3.521	475.59		-2.2	6.7	0.4		14.19	-4.96		3229.6	12.8	-9.2	0.0	0.0
31	1.129	3.521	475.38		-2.3	6.6	0.3		13.91	-5.09		3529.9	12.2	-10.4	0.0	0.0
32	1.286	3.709	475.37		-2.1	6.6	0.4		13.92	-4.61		3785.6	12.2	-9.2	0.0	0.0
33	1.317	3.709	475.80		-2.3	6.7	0.4		14.22	-5.09		4002.3	12.8	-9.8	0.0	0.0
34	1.160	3.709	475.09		-2.4	6.7	0.4		14.13	-5.34		4143.3	12.2	-10.4	0.0	0.0
35	1.286	3.521	475.87		-2.3	6.5	0.4		13.83	-5.04		4623.1	12.8	-10.4	0.0	0.0
36	1.317	3.520	475.80		-2.2	6.6	0.4		14.06	-4.92		785.0	11.6	-11.6	0.0	0.0
37	1.348	3.583	475.44		-2.1	6.7	0.4		14.26	-4.72		-211.2	11.0	-9.8	0.0	0.0
38	1.254	3.521	474.74		-2.4	6.5	0.4		13.80	-5.21		374.2	12.2	-9.8	0.0	0.0
39	1.410	3.489	476.57		-1.9	6.5	0.3		13.76	-4.30		1074.3	12.2	-9.8	0.0	0.0
40	1.379	3.458	476.50		-2.1	6.6	0.4		13.89	-4.66		1736.6	12.2	-9.2	0.0	0.0
41	1.129	3.520	475.73		-2.2	6.6	0.4		13.98	-4.88		2276.8	12.8	-11.0	0.0	0.0
42	1.285	3.426	475.66		-2.1	6.5	0.3		13.65	-4.67		2732.1	11.6	-11.0	0.0	0.0
43	1.442	3.552	476.08		-2.1	6.6	0.4		13.86	-4.67		3120.3	12.2	-10.4	0.0	0.0
44	1.443	3.583	476.08		-2.2	6.6	0.4		14.01	-4.92		3441.4	12.8	-9.8	0.0	0.0
45	1.411	3.426	475.52		-2.5	6.6	0.4		13.92	-5.40		3709.3	12.2	-9.8	0.0	0.0
46	1.443	3.332	476.29		-2.1	6.6	0.4		13.93	-4.53		3931.5	12.8	-9.2	0.0	0.0
47	1.568	3.615	476.01		-2.2	6.7	0.4		14.15	-4.80		4095.7	11.6	-9.8	0.0	0.0
48	1.380	3.678	475.02		-2.2	6.7	0.4		14.12	-4.98		4457.7	12.2	-9.2	0.0	0.0
49	1.348	3.521	475.80		-2.1	6.5	0.3		13.81	-4.67		2182.1	12.8	-9.8	0.0	0.0
50	1.410	3.521	476.50		-1.9	6.6	0.3		13.89	-4.18		156.3	12.8	-9.8	0.0	0.0
51	1.222	3.426	476.22		-2.1	6.6	0.3		13.94	-4.58		62.9	12.2	-11.0	0.0	0.0
52	1.159	3.489	475.38		-2.2	6.5	0.3		13.81	-4.84		825.9	11.6	-11.0	0.0	0.0
53	1.316	3.426	475.59		-2.0	6.6	0.3		13.94	-4.38		1537.6	12.2	-9.2	0.0	0.0
54	1.348	3.521	476.44		-2.3	6.7	0.3		14.07	-5.03		2111.9	12.2	-10.4	0.0	0.0
55	1.317	3.709	475.66		-2.4	6.7	0.3		14.27	-5.26		2595.4	12.2	-10.4	0.0	0.0
56	1.316	3.552	475.73		-2.4	6.5	0.3		13.83	-5.21		2999.5	12.2	-9.8	0.0	0.0
57	1.316	3.678	476.43		-2.1	6.6	0.3		13.97	-4.56		3336.4	11.6	-11.0	0.0	0.0
58	1.348	3.866	475.23		-2.2	6.6	0.3		14.03	-4.86		3623.9	12.2	-9.2	0.0	0.0
59	1.191	3.835	474.88		-2.3	6.6	0.3		13.95	-5.07		3865.0	12.2	-9.8	0.0	0.0
60	1.347	3.835	476.01		-1.9	6.5	0.2		13.77	-4.33		4065.8	13.4	-9.8	0.0	0.0
61	1.347	3.866	476.43		-2.0	6.7	0.2		14.07	-4.41		4196.4	12.8	-9.2	0.0	0.0
62	1.191	3.929	475.16		-2.2	6.6	0.3		14.00	-4.91		4669.5	12.2	-9.8	0.0	0.0
63	1.378	3.866	474.46		-2.0	6.5	0.3		13.77	-4.50		791.7	11.6	-9.8	0.0	0.0
64	1.598	3.835	475.94		-1.9	6.6	0.3		13.98	-4.20		-202.6	12.2	-10.4	0.0	0.0
65	1.536	3.929	475.73		-2.0	6.7	0.3		14.11	-4.50		604.9	12.8	-9.8	0.0	0.0
66	1.347	3.835	475.30		-2.1	6.6	0.3		14.00	-4.74		1317.8	12.8	-9.8	0.0	0.0
67	1.504	3.897	476.85		-1.7	6.7	0.3		14.07	-3.83		1926.4	12.2	-11.0	0.0	0.0
68	1.629	4.180	476.01		-1.7	6.7	0.3		14.21	-3.94		2440.3	12.2	-9.8	0.0	0.0
69	1.441	4.274	475.16		-2.0	6.6	0.3		14.07	-4.44		2874.9	12.8	-9.2	0.0	0.0
70	1.410	4.212	475.23		-1.9	6.5	0.3		13.67	-4.32		3235.7	12.2	-9.8	0.0	0.0
71	1.598	4.149	475.94		-1.7	6.5	0.3		13.77	-3.82		3536.0	12.2	-9.2	0.0	0.0
72	1.410	4.274	475.37		-2.0	6.6	0.3		13.93	-4.40		3786.9	12.8	-10.4	0.0	0.0
73	1.347	4.337	473.68		-2.1	6.5	0.3		13.87	-4.66		3998.7	12.2	-9.8	0.0	0.0
74	1.692	4.337	474.25		-2.1	6.3	0.3		13.36	-4.66		4146.4	12.2	-11.0	0.0	0.0
75	1.786	4.400	475.30		-1.9	6.5	0.3		13.77	-4.29		4625.5	12.8	-10.4	0.0	0.0
76	1.692	4.369	474.39		-2.1	6.5	0.3		13.82	-4.66		785.6	12.2	-9.2	0.0	0.0
77	1.472	4.432	474.46		-2.0	6.4	0.3		13.52	-4.46		-209.4	12.2	-9.8	0.0	0.0
78	1.691	4.589	474.88		-1.7	6.4	0.3		13.52	-3.90		377.8	11.0	-10.4	0.0	0.0
79	1.755	4.714	474.24		-1.9	6.5	0.4		13.78	-4.36		1081.0	12.2	-9.8	0.0	0.0
80	1.567	4.777	473.89		-2.1	6.4	0.3		13.70	-4.65		1745.1	12.2	-9.2	0.0	0.0
81	1.723	4.714	474.24		-1.9	6.3	0.3		13.31	-4.28		2284.7	12.2	-10.4	0.0	0.0
82	1.629	4.871	474.74		-1.9	6.4	0.3		13.62	-4.24		2738.8	12.2	-10.4	0.0	0.0
83	1.692	4.871	473.54		-1.9	6.5	0.3		13.79	-4.37		3119.1	11.0	-10.4	0.0	0.0
84	1.723	4.777	472.83		-1.8	6.3	0.3		13.40	-4.21		3444.4	12.8	-9.8	0.0	0.0
85	1.848	4.777	474.73		-1.5	6.4	0.3		13.54	-3.58		3714.2	12.8	-9.8	0.0	0.0
86	1.879	4.777	474.66		-1.7	6.5	0.3		13.72	-3.95		3937.0	12.8	-10.4	0.0	0.0
87	1.660	4.777	473.75		-1.8	6.3	0.3		13.50	-4.16		4098.2	12.8	-9.8	0.0	0.0
88	1.785	4.777	474.10		-1.6	6.2	0.3		13.11	-3.79		4480.3	11.0	-11.0	0.0	0.0
89	1.879	4.840	474.17		-1.5	6.3	0.3		13.40	-3.59		1867.2	12.2	-10.4	0.0	0.0
90	1.786	4.871	473.47		-1.8	6.4	0.3		13.57	-4.17		77.5	12.2	-9.8	0.0	0.0
91	1.880	4.809	473.33		-1.9	6.2	0.3		13.26	-4.25		89.7	11.6	-9.2	0.0	0.0
92	1.943	4.683	473.68		-1.7	6.3	0.3		13.39	-3.87		834.4	12.2	-9.8	0.0	0.0
93	2.068	4.746	473.54		-1.7	6.4	0.4		13.71	-3.87		1542.5	11.6	-11.0	0.0	0.0
94	2.068	4.714	472.41		-1.8	6.4	0.3		13.59	-4.04		2118.0	12.2	-10.4	0.0	0.0
95	2.162	4.526	473.04		-1.7	6.3	0.3		13.50	-3.90		2601.5	12.8	-11.0	0.0	0.0
96	2.161	4.557	473.75		-1.5	6.3	0.3		13.48	-3.57		3004.3	12.2	-9.8	0.0	0.0
97	1.817	4.494	473.32		-1.7	6.3	0.3		13.47	-3.82		3343.1	12.8	-9.8	0.0	0.0
98	1.597	4.400	473.04		-1.8	6.2	0.2		13.25	-4.06		3625.7	12.2	-10.4	0.0	0.0
99	1.785	4.337	473.25		-1.5	6.2	0.2		13.29	-3.52		3866.2	11.6	-11.0	0.0	0.0
100	1.848	4.306	473.33		-1.8	6.3	0.2		13.52	-4.13		4068.9	12.2	-11.0	0.0	0.0
101	1.692	4.306	472.97		-1.8	6.4	0.3		13.55	-4.18		4200.1	12.8	-10.4	0.0	0.0
102	1.691	4.086	473.18		-1.8	6.2	0.2		13.26	-4.04		4673.7	12.8	-9.8	0.0	0.0
103	1.754	4.212	473.75		-1.7	6.3	0.2		13.40	-3.88		793.5	11.6	-11.0	0.0	0.0
104	1.942	4.243	472.69		-1.8	6.4	0.3		13.63	-4.01		-200.8	11.0	-11.0	0.0	0.0
105	1.879	4.055	471.85		-2.1	6.3	0.2		13.44	-4.66		615.9	11.6	-10.4	0.0	0.0
106	1.942	4.055	473.82		-1.6	6.2	0.2		13.23	-3.75		1328.8	11.6	-9.8	0.0	0.0
107	1.942	3.960	473.47		-1.9	6.3	0.2		13.47	-4.19		1937.4	12.2	-9.8	0.0	0.0
108	1.660	3.992	473.04		-1.9	6.3	0.2		13.41	-4.20		2446.4	12.2	-11.0	0.0	0.0
109	1.816	3.960	472.90		-1.7	6.2	0.1		13.17	-3.87		2877.4	11.6	-9.8	0.0	0.0
110	1.847	3.929	473.19		-1.9	6.3	0.1		13.37	-4.19		3240.6	12.2	-9.2	0.0	0.0
111	1.785	3.929	472.90		-2.0	6.2	0.2		13.32	-4.44		3541.5	12.8	-9.8	0.0	0.0
112	1.722	3.678	472.83		-1.9	6.2	0.2		13.24	-4.30		3792.3	12.8	-10.4	0.0	0.0
113	1.910	3.489	473.89		-1.6	6.2	0.2		13.30	-3.67		4002.3	12.2	-11.0	0.0	0.0
114	2.067	3.646	474.17		-1.6	6.3	0.2		13.46	-3.67		4143.9	11.0	-10.4	0.0	0.0
115	2.004	3.678	473.05		-1.9	6.3	0.2		13.49	-4.26		4628.6	12.8	-9.8	0.0	0.0
116	2.004	3.646	474.10		-1.6	6.2	0.2		13.17	-3.63		787.4	12.2	-9.8	0.0	0.0
117	2.004	3.646	474.67		-1.6	6.3	0.2		13.31	-3.71		-209.4	12.2	-10.4	0.0	0.0
118	1.879	3.615	473.61		-1.9	6.2	0.2		13.31	-4.17		391.3	12.2	-10.4	0.0	0.0
119	1.847	3.646	472.98		-1.9	6.2	0.2		13.19	-4.30		1089.5	11.0	-11.6	0.0	0.0
120	2.035	3.552	472.83		-1.8	6.0	0.2		12.84	-3.97		1754.3	12.2	-9.8	0.0	0.0
121	2.004	3.426	473.68		-1.9	6.1	0.2		13.08	-4.20		2295.7	12.2	-9.8	0.0	0.0
122	1.942	3.395	472.76		-2.1	6.1	0.3		12.97	-4.57		2749.8	12.2	-9.8	0.0	0.0
123	1.878	3.238	472.98		-2.0	6.0	0.2		12.83	-4.44		3128.2	12.2	-11.0	0.0	0.0
124	1.973	3.238	473.61		-1.9	6.0	0.2		12.84	-4.14		3445.6	11.0	-11.0	0.0	0.0
125	2.130	3.269	472.77		-2.0	6.1	0.3		12.98	-4.40		3717.3	12.2	-10.4	0.0	0.0
126	2.036	3.332	472.98		-2.1	6.0	0.2		12.84	-4.61		3941.3	12.8	-10.4	0.0	0.0
127	2.224	3.269	474.18		-1.9	6.0	0.2		12.79	-4.14		4098.8	12.8	-9.8	0.0	0.0
128	2.160	3.332	474.18		-2.0	6.0	0.2		12.79	-4.47		4523.0	12.2	-10.4	0.0	0.0
129	2.098	3.426	472.91		-2.2	6.0	0.2		12.82	-4.98		1414.9	10.4	-11.0	0.0	0.0
130	2.098	3.363	472.49		-2.2	5.8	0.2		12.46	-4.82		-37.8	11.6	-9.8	0.0	0.0
131	2.129	3.269	473.69		-2.1	6.0	0.2		12.72	-4.60		131.8	12.2	-9.8	0.0	0.0
132	2.130	3.300	473.40		-2.2	6.0	0.3		12.78	-4.85		852.1	12.8	-9.8	0.0	0.0
133	1.942	3.206	472.91		-2.2	5.9	0.2		12.70	-4.89		1558.9	12.8	-9.8	0.0	0.0
134	2.067	3.112	473.68		-2.0	5.9	0.2		12.56	-4.42		2125.4	12.2	-10.4	0.0	0.0
135	2.192	3.238	473.61		-2.0	5.9	0.2		12.70	-4.47		2610.0	12.2	-11.0	0.0	0.0
136	2.129	3.301	473.48		-2.2	5.9	0.2		12.70	-4.97		3014.7	12.2	-9.8	0.0	0.0
137	2.192	3.238	474.11		-2.0	5.8	0.2		12.30	-4.51		3352.9	12.8	-9.8	0.0	0.0
138	2.286	3.081	474.82		-1.9	5.9	0.2		12.65	-4.25		3634.9	12.8	-9.8	0.0	0.0
139	2.255	3.175	474.54		-2.2	5.9	0.2		12.50	-4.75		3869.3	11.6	-10.4	0.0	0.0
140	2.161	3.206	473.12		-2.3	5.8	0.2		12.43	-5.01		4068.2	12.2	-9.8	0.0	0.0
141	2.318	3.049	473.69		-2.3	5.8	0.3		12.37	-4.99		4203.7	12.8	-8.5	0.0	0.0
142	2.569	3.081	474.18		-2.3	5.9	0.3		12.55	-5.03		4678.0	12.8	-9.8	0.0	0.0
143	2.349	2.955	473.55		-2.3	5.9	0.3		12.69	-5.07		794.7	12.2	-10.4	0.0	0.0
144	2.193	2.955	473.76		-2.3	5.8	0.2		12.49	-5.03		-200.8	11.6	-11.0	0.0	0.0
145	2.318	2.955	473.97		-2.0	5.9	0.2		12.52	-4.49		628.7	11.6	-10.4	0.0	0.0
146	2.255	2.986	474.11		-2.2	5.9	0.2		12.56	-4.90		1347.1	12.2	-9.8	0.0	0.0
147	2.129	3.049	474.04		-2.3	5.8	0.2		12.37	-5.03		1953.9	12.8	-9.8	0.0	0.0
148	2.191	2.735	475.03		-2.2	5.7	0.2		12.19	-4.76		2461.7	12.2	-10.4	0.0	0.0
149	2.129	2.798	475.46		-2.3	5.8	0.1		12.28	-5.00		2887.1	12.2	-9.8	0.0	0.0
150	2.160	2.986	474.82		-2.3	5.9	0.2		12.48	-4.98		3243.0	11.6	-11.0	0.0	0.0
151	2.191	2.829	473.98		-2.5	5.7	0.2		12.19	-5.55		3548.2	11.6	-9.8	0.0	0.0
152	2.285	2.829	475.46		-2.2	5.8	0.2		12.40	-4.84		3800.3	12.2	-9.2	0.0	0.0
153	2.286	2.798	474.96		-2.4	5.8	0.2		12.43	-5.29		4010.3	12.8	-9.8	0.0	0.0
154	2.003	2.767	474.61		-2.5	5.7	0.1		12.19	-5.50		4149.4	12.2	-9.2	0.0	0.0
155	2.223	2.861	475.39		-2.2	5.8	0.1		12.26	-4.89		4626.1	11.6	-10.4	0.0	0.0
156	2.348	2.986	475.18		-2.4	5.7	0.1		12.25	-5.18		786.8	11.6	-10.4	0.0	0.0
157	2.160	2.955	475.04		-2.5	5.7	0.1		12.24	-5.43		-210.6	12.2	-9.8	0.0	0.0
158	2.191	2.798	475.88		-2.4	5.6	0.1		12.01	-5.24		407.1	12.2	-10.4	0.0	0.0
159	2.253	2.704	476.73		-2.2	5.7	0.1		12.10	-4.74		1106.6	12.2	-9.8	0.0	0.0
160	2.379	2.704	476.31		-2.3	5.8	0.1		12.28	-4.91		1761.0	11.0	-10.4	0.0	0.0
161	2.379	2.735	475.04		-2.4	5.7	0.2		12.10	-5.33		2303.6	12.2	-9.8	0.0	0.0
162	2.567	2.609	476.87		-2.2	5.7	0.2		12.22	-4.73		2757.7	12.8	-9.2	0.0	0.0
163	2.598	2.641	477.15		-2.1	5.7	0.2		12.22	-4.65		3135.6	12.8	-9.8	0.0	0.0
164	2.410	2.641	476.38		-2.3	5.7	0.2		12.20	-5.03		3453.0	12.2	-9.2	0.0	0.0
165	2.410	2.672	476.02		-2.3	5.5	0.2		11.82	-4.91		3717.9	11.6	-11.0	0.0	0.0
166	2.567	2.766	476.38		-2.0	5.6	0.2		11.90	-4.46		3942.5	11.6	-9.8	0.0	0.0
167	2.505	2.766	476.24		-2.5	5.6	0.2		11.90	-5.36		4098.2	12.2	-9.2	0.0	0.0
