

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.309	1.644	473.66		-59.4	-4.4	0.2		-9.30	-125.59		1491.2	3.1	9.8	0.0	0.0
2	-0.090	1.518	473.73		-59.4	-4.4	0.2		-9.36	-125.44		1483.9	3.7	7.9	0.0	0.0
3	0.004	1.330	475.57		-59.0	-4.2	0.3		-8.75	-124.13		1479.0	3.7	3.1	0.0	0.0
4	0.317	1.267	476.70		-58.9	-4.1	0.2		-8.50	-123.67		1477.1	4.3	4.9	0.0	0.0
5	0.034	1.864	475.71		-59.5	-4.2	0.1		-8.80	-125.19		1480.8	4.9	6.1	0.0	0.0
6	-0.372	2.273	475.43		-59.6	-4.2	0.1		-8.78	-125.53		1482.0	4.3	4.9	0.0	0.0
7	-0.466	2.115	474.87		-60.0	-4.2	0.2		-8.85	-126.41		1483.2	3.7	6.1	0.0	0.0
8	-0.592	1.958	474.87		-59.9	-4.2	0.1		-8.81	-126.23		1490.0	4.3	6.7	0.0	0.0
9	-0.498	1.864	473.88		-59.8	-4.1	0.1		-8.77	-126.32		1485.7	4.3	3.7	0.0	0.0
10	-0.089	1.738	473.60		-59.8	-4.3	0.3		-9.06	-126.39		1482.0	4.3	3.7	0.0	0.0
11	-0.309	1.644	473.10		-59.8	-4.3	0.2		-9.21	-126.56		1485.7	4.9	5.5	0.0	0.0
12	-0.498	1.330	474.37		-59.4	-4.4	0.1		-9.41	-125.22		1490.6	5.5	4.9	0.0	0.0
13	-0.404	1.299	475.29		-59.5	-4.6	0.1		-9.72	-125.34		1492.4	4.3	7.9	0.0	0.0
14	-0.059	1.487	475.50		-59.5	-4.4	0.2		-9.30	-125.18		1501.6	2.4	9.8	0.0	0.0
15	0.287	1.518	475.08		-59.4	-4.4	0.3		-9.18	-125.21		1506.4	3.7	6.7	0.0	0.0
16	0.161	1.613	475.08		-59.7	-4.3	0.3		-8.99	-125.79		1504.0	3.7	4.9	0.0	0.0
17	-0.089	1.675	476.07		-59.7	-4.2	0.3		-8.83	-125.53		1497.9	3.7	4.9	0.0	0.0
18	-0.152	1.613	476.49		-59.7	-4.1	0.3		-8.67	-125.42		1496.7	3.7	5.5	0.0	0.0
19	-0.154	1.676	475.37		-59.9	-4.4	0.1		-9.21	-126.21		1493.6	4.3	4.9	0.0	0.0
20	-0.654	1.896	474.38		-60.1	-4.3	0.1		-9.16	-126.81		1494.2	4.3	6.7	0.0	0.0
21	-0.591	1.644	474.17		-59.9	-4.3	0.2		-9.18	-126.48		1496.7	3.7	9.8	0.0	0.0
22	-0.623	1.361	474.17		-60.0	-4.4	0.1		-9.34	-126.54		1493.6	3.1	9.2	0.0	0.0
23	-0.404	1.267	474.66		-59.8	-4.3	0.1		-9.14	-126.04		1485.7	3.7	3.1	0.0	0.0
24	0.411	1.110	475.08		-59.6	-4.4	0.2		-9.18	-125.43		1480.2	4.3	2.4	0.0	0.0
25	0.411	1.110	475.36		-59.6	-4.4	0.2		-9.28	-125.43		1482.0	4.3	6.1	0.0	0.0
